game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778318,Miami Marlins,Arizona Diamondbacks,9.0,Under,,,,,,,,,,,,,,,,,,,,
778316,Cincinnati Reds,Seattle Mariners,8.5,Under,,,,,,,,,,,,,,,,,,,,
778314,Pittsburgh Pirates,Washington Nationals,8.5,Under,,,,,,,,,,,,,,,,,,,,
778319,Tampa Bay Rays,Boston Red Sox,9.0,Under,,,,,,,,,,,,,,,,,,,,
778313,Philadelphia Phillies,San Francisco Giants,8.0,Under,,,,,,,,,,,,,,,,,,,,
778312,New York Yankees,Kansas City Royals,8.5,Under,,,,,,,,,,,,,,,,,,,,
778317,Baltimore Orioles,Cleveland Guardians,9.0,Under,,,,,,,,,,,,,,,,,,,,
778311,Toronto Blue Jays,Atlanta Braves,7.5,Under,,,,,,,,,,,,,,,,,,,,
778309,Chicago White Sox,Athletics,7.5,Under,,,,,,,,,,,,,,,,,,,,
778307,Minnesota Twins,New York Mets,8.0,Under,,,,,,,,,,,,,,,,,,,,
778310,Milwaukee Brewers,Detroit Tigers,7.5,Under,,,,,,,,,,,,,,,,,,,,
778308,St. Louis Cardinals,Houston Astros,7.5,Under,,,,,,,,,,,,,,,,,,,,
778306,Texas Rangers,Los Angeles Angels,8.5,Under,,,,,,,,,,,,,,,,,,,,
778302,Los Angeles Dodgers,Colorado Rockies,8.5,Under,,,,,,,,,,,,,,,,,,,,
778305,San Diego Padres,Chicago Cubs,8.0,Under,,,,,,,,,,,,,,,,,,,,
