,Name,Tm,mlbID,key_bbref
492,Lucas Gilbreath,Colorado,656458,gilbrlu01
493,Ken Giles,Seattle,571704,gileske01
495,Logan Gillaspie,"Baltimore,San Diego",670810,gillalo01
496,Kevin Ginkel,Arizona,656464,ginkeke01
497,Lucas Giolito,"Chicago,Cleveland,Los Angeles",608337,giolilu01
498,Sawyer Gipson-Long,Detroit,687830,gipsosa01
499,Mychal Givens,"Baltimore,Chicago,Cincinnati,Colorado,New York",571710,givenmy01
500,Tyler Glasnow,"Los Angeles,Tampa Bay",607192,glasnty01
501,Zack Godley,Milwaukee,643327,godleza01
502,Austin Gomber,Colorado,596295,gombeau01
503,Yoendrys G\xc3\xb3mez,New York,672782,gomezyo01
504,Stephen Gonsalves,Boston,624427,gonsast01
505,Tony Gonsolin,Los Angeles,664062,gonsoto01
506,Marco Gonzales,"Pittsburgh,Seattle",594835,gonzama02
507,Chi Chi Gonz\xc3\xa1lez,"Colorado,Miami,Milwaukee,Minnesota,New York",592346,gonzach01
508,Luis Gonz\xc3\xa1lez,San Francisco,670768,gonzalu03
509,Marwin Gonz\xc3\xa1lez,"Boston,New York",503556,gonzama01
510,Romy Gonzalez,Chicago,663853,gonzaro01
511,Victor Gonz\xc3\xa1lez,"Los Angeles,New York",624647,gonzavi02
512,Nick Gordon,Minnesota,624503,gordoni01
513,Tanner Gordon,Colorado,685299,gordota01
514,MacKenzie Gore,"San Diego,Washington",669022,gorema01
515,Anthony Gose,Cleveland,543238,gosean01
516,Phil Gosselin,Los Angeles,594838,gosseph01
517,Trevor Gott,"Milwaukee,New York,Seattle",641627,gotttr01
518,Ashton Goudeau,"Cincinnati,Colorado",623485,goudeas01
519,Gordon Graceffo,St. Louis,700669,gracego01
521,Brusdar Graterol,Los Angeles,660813,gratebr01
522,Kendall Graveman,"Chicago,Houston,Seattle",608665,graveke01
523,Jon Gray,"Colorado,Texas",592351,grayjo02
524,Josiah Gray,"Los Angeles,Washington",680686,grayjo03
525,Sonny Gray,"Cincinnati,Minnesota,St. Louis",543243,grayso01
526,Chad Green,"New York,Toronto",643338,greench03
527,Conner Greene,"Baltimore,Los Angeles",641632,greenco01
528,Hunter Greene,Cincinnati,668881,greenhu01
529,Shane Greene,"Atlanta,Chicago,Los Angeles,New York",572888,greensh02
530,Zack Greinke,"Houston,Kansas City",425844,greinza01
531,Randal Grichuk,Colorado,545341,grichra01
532,Foster Griffin,"Kansas City,Toronto",656492,grifffo01
533,Justin Grimm,Oakland,518748,grimmju01
534,Michael Grove,Los Angeles,675627,grovemi01
535,Robert Gsellman,"Chicago,New York",607229,gsellro01
536,Reymin Guduan,Oakland,594056,guduare01
537,Sean Guenther,Miami,674944,guentse01
538,Deolis Guerra,Oakland,500610,guerrde01
539,Javy Guerra,Washington,457915,guerrja01
540,Javy Guerra,"Milwaukee,San Diego,Tampa Bay",642770,guerrja02
541,Junior Guerra,Los Angeles,448855,guerrju02
542,Luis Guillorme,"Atlanta,Los Angeles,New York",641645,guilllu01
543,Preston Guilmet,Miami,543258,guilmpr01
544,Jandel Gustave,Milwaukee,594311,gustaja01
545,Vladimir Gutierrez,"Cincinnati,Miami",661269,gutievl01
547,Jorge Guzm\xc3\xa1n,Miami,660422,guzmajo04
548,Josh Hader,"Houston,Milwaukee,San Diego",623352,haderjo01
549,Jake Hager,Arizona,606993,hagerja01
550,Jesse Hahn,Kansas City,534910,hahnje01
551,David Hale,Philadelphia,571735,haleda02
552,Darick Hall,Philadelphia,669742,hallda02
553,DL Hall,"Baltimore,Milwaukee",669084,halldl01
554,Ian Hamilton,"Minnesota,New York",641656,hamilia01
555,J.D. Hammer,Philadelphia,670456,hammejd01
556,Emerson Hancock,Seattle,676106,hancoem01
557,Brad Hand,"Atlanta,Colorado,New York,Philadelphia,Toronto,Washington",543272,handbr01
558,Eric Hanhold,Baltimore,621098,hanhoer01
559,Brenan Hanifee,Detroit,669724,hanifbr01
560,J.A. Happ,"Minnesota,St. Louis",457918,happja01
561,Blaine Hardy,Milwaukee,543278,hardybl01
562,Ryne Harper,Washington,607560,harpery01
563,Hobie Harris,Washington,665048,harriho02
564,Hogan Harris,Oakland,663687,harriho03
565,Will Harris,Washington,501789,harriwi10
566,Josh Harrison,"Chicago,Philadelphia",543281,harrijo05
567,Kyle Harrison,San Francisco,690986,harriky01
568,Geoff Hartlieb,"Colorado,Miami,New York,Pittsburgh",664129,hartlge01
569,Ryan Hartman,Houston,670057,hartmry01
570,Grant Hartwig,New York,701643,hartwgr01
571,Hunter Harvey,"Baltimore,Washington",640451,harvehu01
573,Matt Harvey,Baltimore,518774,harvema01
574,Thomas Hatch,"Pittsburgh,Toronto",641672,hatchto01
575,Louis Head,"Baltimore,Miami,Tampa Bay",545343,headlo01
576,Brent Headrick,Minnesota,687396,headrbr01
577,Andrew Heaney,"Los Angeles,New York,Texas",571760,heanean01
578,Taylor Hearn,"Atlanta,Kansas City,Texas",621368,hearnta01
579,Jonathan Heasley,"Baltimore,Kansas City",669169,heasljo01
580,Austin Hedges,"Cleveland,Texas",595978,hedgeau01
581,Ben Heller,"Atlanta,Pittsburgh",621294,hellebe01
582,Ryan Helsley,St. Louis,664854,helslry01
583,Heath Hembree,"Cincinnati,Los Angeles,New York,Pittsburgh,Tampa Bay",592390,hembrhe01
584,Kyle Hendricks,Chicago,543294,hendrky01
585,Liam Hendriks,Chicago,521230,hendrli01
586,Ryan Hendrix,Cincinnati,641682,hendrry01
587,Blair Henley,Houston,668874,henlebl01
588,Ronny Henriquez,Minnesota,678692,henriro01
589,Tommy Henry,Arizona,674072,henryto01
590,Sam Hentges,Cleveland,656529,hentgsa01
591,Jimmy Herget,"Atlanta,Los Angeles,Texas",623474,hergeji01
592,Kevin Herget,"Cincinnati,Milwaukee,Tampa Bay",643361,hergeke01
593,Carlos Hern\xc3\xa1ndez,Kansas City,672578,hernaca04
594,Darwinzon Hern\xc3\xa1ndez,Boston,650382,hernada02
595,Daysbel Hern\xc3\xa1ndez,Atlanta,678226,hernada03
596,Elieser Hern\xc3\xa1ndez,"Los Angeles,Miami,Milwaukee",622694,hernael01
597,Enrique Hern\xc3\xa1ndez,Los Angeles,571771,hernaen02
599,Jonathan Hern\xc3\xa1ndez,Texas,642546,hernajo02
600,Jose Hernandez,Pittsburgh,669796,hernajo03
601,Nick Hernandez,"Houston,San Diego",663321,hernani01
602,Yonny Hern\xc3\xa1ndez,Los Angeles,660634,hernayo02
603,Jos\xc3\xa9 Herrera,Arizona,645444,herrejo04
604,Tim Herrin,Cleveland,682120,herriti01
605,DJ Herz,Washington,687792,herzdj01
606,David Hess,"Miami,Tampa Bay",605276,hessda01
607,Codi Heuer,Chicago,676051,heuerco01
608,Aaron Hicks,Los Angeles,543305,hicksaa01
609,Jordan Hicks,"San Francisco,St. Louis,Toronto",663855,hicksjo03
610,Trevor Hildenberger,New York,657610,hildetr01
611,Garrett Hill,Detroit,682051,hillga02
612,Rich Hill,"Boston,New York,Pittsburgh,San Diego,Tampa Bay",448179,hillri01
613,Tim Hill,"Chicago,New York,San Diego",657612,hillti01
614,Sean Hjelle,San Francisco,663546,hjellse01
615,Porter Hodge,Chicago,687863,hodgepo01
616,Bryan Hoeing,Miami,663773,hoeinbr01
617,Jeff Hoffman,"Cincinnati,Philadelphia",656546,hoffmje02
618,Bryan Holaday,Arizona,592407,holadbr01
619,Colin Holderman,"New York,Pittsburgh",670059,holdeco01
620,Derek Holland,Detroit,502706,hollade01
621,Greg Holland,"Kansas City,Texas",518813,hollagr01
622,Jordan Holloway,Miami,656548,hollojo01
623,Gavin Hollowell,Colorado,668970,holloga01
625,Clay Holmes,"New York,Pittsburgh",605280,holmecl01
626,Grant Holmes,Atlanta,656550,holmegr01
627,Brock Holt,Texas,571788,holtbr01
628,Tyler Holton,"Arizona,Detroit",663947,holtoty01
629,Brent Honeywell Jr.,"Chicago,Los Angeles,Pittsburgh,San Diego,Tampa Bay",641703,honeybr01
630,Bailey Horn,Boston,690544,hornba01
631,Tanner Houck,Boston,656557,houckta01
632,Adrian Houser,"Milwaukee,New York",605288,housead01
633,Sam Howard,Pittsburgh,607572,howarsa01
634,Spencer Howard,"Cleveland,Philadelphia,San Francisco,Texas",675921,howarsp01
635,James Hoyt,Los Angeles,624586,hoytja01
636,Bryan Hudson,"Los Angeles,Milwaukee",663542,hudsobr01
637,Dakota Hudson,"Colorado,St. Louis",641712,hudsoda02
638,Daniel Hudson,"Los Angeles,San Diego,Washington",543339,hudsoda01
639,Brandon Hughes,"Arizona,Chicago",676714,hughebr01
640,Tommy Hunter,New York,488984,hunteto02
641,Kyle Hurt,Los Angeles,669165,hurtky01
642,Drew Hutchison,Detroit,571800,hutchdr01
643,Raisel Iglesias,"Atlanta,Los Angeles",628452,iglesra01
644,Shota Imanaga,Chicago,684007,imanash01
645,Kolton Ingram,Los Angeles,688427,ingrako01
646,Cole Irvin,"Baltimore,Oakland",608344,irvinco01
647,Jake Irvin,Washington,663623,irvinja01
648,Tyler Ivey,Houston,663959,iveyty01
649,Andre Jackson,"Los Angeles,Pittsburgh",656578,jacksan01
651,Jay Jackson,"Atlanta,Minnesota,San Francisco,Toronto",543351,jacksja01
652,Luke Jackson,"Atlanta,San Francisco",592426,jackslu01
653,Zach Jackson,Oakland,667427,jacksza02
654,Alek Jacob,San Diego,689690,jacobal01
655,Joe Jacques,"Arizona,Boston",682175,jacqujo01
656,Josh James,Houston,657624,jamesjo02
657,Drey Jameson,Arizona,686753,jamesdr01
658,Mickey Jannis,Baltimore,595263,jannimi01
659,Kenley Jansen,"Atlanta,Boston,Los Angeles",445276,janseke01
660,Bryce Jarvis,Arizona,686826,jarvibr01
661,Cristian Javier,Houston,664299,javiecr01
662,Griffin Jax,Minnesota,643377,jaxgr01
663,Tyler Jay,New York,664079,jayty01
664,Daulton Jefferies,"Oakland,Pittsburgh,San Francisco",641726,jeffeda01
665,Jake Jewell,Chicago,657228,jewelja01
666,Dany Jim\xc3\xa9nez,Oakland,666204,jimenda01
667,Joe Jim\xc3\xa9nez,"Atlanta,Detroit",641729,jimenjo02
668,DJ Johnson,"Cleveland,Tampa Bay",597113,johnsdj01
669,Pierce Johnson,"Atlanta,Colorado,San Diego",572955,johnspi01
670,Damon Jones,Philadelphia,676103,jonesda07
671,Jared Jones,Pittsburgh,683003,jonesja09
672,Nate Jones,"Atlanta,Los Angeles",518858,jonesna01
673,Ben Joyce,Los Angeles,690829,joycebe01
674,Jakob Junis,"Kansas City,Milwaukee,San Francisco",596001,junisja01
675,Janson Junk,"Los Angeles,Milwaukee",676083,junkja01
677,Evan Justice,Colorado,687145,justiev01
678,Tommy Kahnle,"Los Angeles,New York",592454,kahnlto01
679,James Kaprielian,Oakland,621076,kaprija01
680,Ricky Karcher,Cincinnati,676689,karchri01
681,James Karinchak,Cleveland,675916,karinja01
682,Karl Kauffmann,Colorado,666154,kauffka01
683,Anthony Kay,"Chicago,New York,Toronto",641743,kayan01
684,Scott Kazmir,San Francisco,431148,kazmisc01
685,Keone Kela,San Diego,605309,kelake01
686,Brad Keller,"Boston,Chicago,Kansas City",641745,kellebr01
687,Kyle Keller,Pittsburgh,664918,kelleky01
688,Mitch Keller,Pittsburgh,656605,kellemi03
689,Trevor Kelley,"Milwaukee,Tampa Bay",665001,kelletr01
690,Carson Kelly,"Arizona,Detroit",608348,kellyca02
691,Joe Kelly,"Chicago,Los Angeles",523260,kellyjo05
692,Kevin Kelly,Tampa Bay,687330,kellyke02
693,Merrill Kelly,Arizona,518876,kellyme01
694,Michael Kelly,"Cleveland,Oakland,Philadelphia",547184,kellymi03
695,Zack Kelly,Boston,677161,kellyza01
696,Brett Kennedy,Cincinnati,664028,kennebr02
697,Ian Kennedy,"Arizona,Philadelphia,Texas",453178,kenneia01
698,Orion Kerkering,Philadelphia,689147,kerkeor01
699,Ray Kerr,"Atlanta,San Diego",678061,kerrra01
700,Clayton Kershaw,Los Angeles,477132,kershcl01
701,Grae Kessinger,Houston,666197,kessigr01
703,Dallas Keuchel,"Arizona,Chicago,Milwaukee,Minnesota,Texas",572971,keuchda01
704,Mike Kickham,Los Angeles,592464,kickhmi01
705,Yusei Kikuchi,"Seattle,Toronto",579328,kikucyu01
706,Caleb Kilian,Chicago,668873,kiliaca01
707,Kwang Hyun Kim,St. Louis,547942,kimkw01
708,Craig Kimbrel,"Baltimore,Chicago,Los Angeles,Philadelphia",518886,kimbrcr01
709,Isiah Kiner-Falefa,"New York,Toronto",643396,kineris01
710,Bryan King,Houston,687911,kingbr02
711,John King,"St. Louis,Texas",667463,kingjo01
712,Michael King,"New York,San Diego",650633,kingmi01
713,Tyler Kinley,Colorado,641755,kinlety01
714,Brandon Kintzler,Philadelphia,445213,kintzbr01
715,George Kirby,Seattle,669923,kirbyge01
716,Andrew Kittredge,"St. Louis,Tampa Bay",552640,kittran01
717,Will Klein,Kansas City,694361,kleinwi01
718,Gabe Klobosits,Washington,656620,kloboga01
719,Adam Kloffenstein,St. Louis,680572,kloffad01
720,Corey Kluber,"Boston,New York,Tampa Bay",446372,klubeco01
721,Landon Knack,Los Angeles,689017,knackla01
722,Andrew Knapp,Philadelphia,595284,knappan01
723,Corey Knebel,"Los Angeles,Philadelphia",608349,knebeco01
724,Reiss Knehr,San Diego,663753,knehrre01
725,Dusten Knight,"Baltimore,Tampa Bay",643400,knighdu01
726,Andrew Knizner,"St. Louis,Texas",668800,kniznan01
727,Matt Koch,"Colorado,Seattle",571863,kochma01
729,Jack Kochanowicz,Los Angeles,686799,kochaja01
730,Jared Koenig,"Milwaukee,Oakland",657649,koenija01
731,Brody Koerner,New York,621259,koernbr01
732,Adam Kolarek,"Los Angeles,New York,Oakland",592473,kolarad01
733,Stephen Kolek,San Diego,663568,kolekst01
734,Michael Kopech,Chicago,656629,kopecmi01
735,Jackson Kowar,Kansas City,663804,kowarja01
736,Max Kranick,Pittsburgh,668820,kranima01
737,Joey Krehbiel,"Baltimore,Tampa Bay",607216,krehbjo01
738,Dean Kremer,Baltimore,665152,kremede01
739,Brooks Kriske,"Baltimore,Kansas City,New York",621139,kriskbr01
740,Zac Kristofak,Los Angeles,670219,kristza01
741,Ian Krol,Detroit,571871,krolia01
742,Matt Krook,"Baltimore,New York",640454,krookma01
743,Chad Kuhl,"Chicago,Colorado,Pittsburgh,Washington",641771,kuhlch01
744,Joel Kuhnel,"Cincinnati,Houston",669270,kuhnejo01
745,Joe La Sorsa,"Tampa Bay,Washington",686747,lasorjo01
746,A.J. Ladwig,Miami,607609,ladwiaj01
747,Brady Lail,Seattle,621078,lailbr01
748,Travis Lakins Sr.,Baltimore,664042,lakintr01
749,Jake Lamb,Los Angeles,571875,lambja01
750,Jimmy Lambert,Chicago,669424,lambeji01
751,Peter Lambert,Colorado,663567,lambepe01
752,Dinelson Lamet,"Boston,Colorado,Los Angeles,San Diego",659275,lametdi01
753,Alex Lange,Detroit,656638,langeal01
755,Jacob Latz,Texas,656641,latzja01
756,Eric Lauer,Milwaukee,641778,lauerer01
757,Derek Law,"Cincinnati,Detroit,Minnesota,Washington",571882,lawde01
758,Casey Lawrence,"St. Louis,Toronto",596271,lawreca01
759,Justin Lawrence,Colorado,664875,lawreju01
760,Kyle Leahy,St. Louis,681517,leahyky01
761,Jordan Leasure,Chicago,673929,leasujo01
762,Wade LeBlanc,"Baltimore,St. Louis",453281,leblawa01
763,Jos\xc3\xa9 Leclerc,Texas,600917,leclejo01
764,Dylan Lee,Atlanta,669276,leedy01
765,Evan Lee,Washington,681885,leeev01
766,Casey Legumina,Cincinnati,668984,legumca01
767,Jack Leiter,Texas,683004,leiteja01
768,Mark Leiter Jr.,Chicago,643410,leitema02
769,Jacob Lemoine,Oakland,621082,lemoija01
770,Sandy Le\xc3\xb3n,"Cleveland,Miami,Texas",506702,leonsa01
771,Dominic Leone,"Chicago,Los Angeles,New York,San Francisco,Seattle",608678,leonedo01
772,Jon Lester,"St. Louis,Washington",452657,lestejo01
773,Josh Lester,Baltimore,623507,lestejo02
774,Matthew Liberatore,St. Louis,669461,liberma01
775,Josh Lindblom,Milwaukee,458676,lindbjo01
776,Jeff Lindgren,Miami,689167,lindgje01
777,Zack Littell,"Boston,San Francisco,Tampa Bay",641793,litteza01
778,Brendon Little,"Chicago,Toronto",663893,littlbr02
779,Luke Little,Chicago,681432,littllu01
781,Ben Lively,"Cincinnati,Cleveland",594902,livelbe01
782,Mauricio Llovera,"Boston,Philadelphia,San Francisco",661440,llovema01
783,Jonathan Lo\xc3\xa1isiga,New York,642528,loaisjo01
784,Kyle Lobstein,Washington,543456,lobstky01
785,Nick Lodolo,Cincinnati,666157,lodolni01
786,Nick Loftin,Kansas City,679845,loftini01
787,Zach Logue,"Detroit,Oakland",656657,logueza01
788,Sam Long,"Kansas City,Oakland,San Francisco",669674,longsa01
789,Alejo L\xc3\xb3pez,Cincinnati,664670,lopezal03
790,Jacob Lopez,Tampa Bay,682052,lopezja04
791,Jorge L\xc3\xb3pez,"Baltimore,Chicago,Miami,Minnesota,New York",605347,lopezjo02
792,Jos\xc3\xa9 Lopez,Tampa Bay,673111,lopezjo04
793,Nicky Lopez,"Atlanta,Kansas City",670032,lopezni01
794,Pablo L\xc3\xb3pez,"Miami,Minnesota",641154,lopezpa01
795,Reynaldo L\xc3\xb3pez,"Atlanta,Chicago,Cleveland,Los Angeles",625643,lopezre01
796,Yoan L\xc3\xb3pez,"Arizona,New York",661255,lopezyo01
797,Michael Lorenzen,"Cincinnati,Detroit,Los Angeles,Philadelphia,Texas",547179,lorenmi01
798,Aaron Loup,"Los Angeles,New York",571901,loupaa01
799,Ryan Loutos,St. Louis,702795,loutory01
800,Richard Lovelady,"Chicago,Kansas City,Oakland,Tampa Bay",663992,lovelri01
801,Zac Lowther,Baltimore,675912,lowthza01
802,Easton Lucas,Oakland,687922,lucasea01
803,Joey Lucchesi,New York,664192,lucchjo01
804,Lucas Luetge,"Atlanta,New York",476595,luetglu01
805,Seth Lugo,"Kansas City,New York,San Diego",607625,lugose01
807,Jordan Luplow,"Minnesota,Tampa Bay",656669,luplojo01
808,Jes\xc3\xbas Luzardo,"Miami,Oakland",666200,luzarje01
809,Jordan Lyles,"Baltimore,Kansas City,Texas",543475,lylesjo01
810,Daniel Lynch IV,Kansas City,663738,lynchda02
811,Lance Lynn,"Chicago,Los Angeles,St. Louis",458681,lynnla01
812,Andr\xc3\xa9s Machado,Washington,600921,machaan02
813,Josh Maciejewski,New York,656671,maciejo01
814,Lu\xc3\xads Madero,Miami,650347,maderlu01
815,Bligh Madris,Houston,676632,madribl01
816,Kenta Maeda,"Detroit,Minnesota",628317,maedake01
817,Tyler Mahle,"Cincinnati,Minnesota",641816,mahlety01
818,Luke Maile,"Cincinnati,Milwaukee",571912,mailelu01
819,Anthony Maldonado,Miami,687424,maldoan01
820,Mart\xc3\xadn Maldonado,Houston,455117,maldoma01
821,Sean Manaea,"New York,Oakland,San Diego,San Francisco",640455,manaese01
822,Matt Manning,Detroit,666159,mannima02
823,Alek Manoah,Toronto,666201,manoaal01
824,Joe Mantiply,Arizona,573009,mantijo01
825,Dillon Maples,Chicago,596027,mapledi01
826,Nick Margevicius,Seattle,676606,margeni01
827,Ron Marinaccio,New York,676760,marinro01
828,Michael Mariot,Cincinnati,592527,mariomi01
829,Parker Markel,Oakland,571917,markepa01
830,Germ\xc3\xa1n M\xc3\xa1rquez,Colorado,608566,marquge01
831,Alec Marsh,Kansas City,679525,marshal01
833,Evan Marshall,Chicago,605359,marshev01
834,Jos\xc3\xa9 Marte,Los Angeles,665896,martejo01
835,Yunior Marte,"Philadelphia,San Francisco",628708,marteyu01
836,Brett Martin,Texas,656685,martibr01
837,Chris Martin,"Atlanta,Boston,Chicago,Los Angeles",455119,martich02
838,Corbin Martin,Arizona,656686,martico02
839,Davis Martin,Chicago,663436,martida03
840,Adri\xc3\xa1n Martinez,Oakland,661309,martiad01
841,Carlos Mart\xc3\xadnez,St. Louis,593372,martica04
842,Justin Martinez,Arizona,679885,martiju01
843,Nick Martinez,"Cincinnati,San Diego",607259,martini01
844,Seth Martinez,Houston,661527,martise01
845,Miles Mastrobuoni,Chicago,670156,mastrmi01
846,Wyatt Mathisen,Arizona,621500,mathiwy01
847,Nick Maton,Philadelphia,665155,matonni01
848,Phil Maton,"Cleveland,Houston,New York,Tampa Bay",664208,matonph01
849,Yuki Matsui,San Diego,673513,matsuyu01
850,Isaac Mattson,Baltimore,676755,mattsis01
851,Steven Matz,"St. Louis,Toronto",571927,matzst01
852,Tyler Matzek,Atlanta,554431,matzety01
853,Dustin May,Los Angeles,669160,maydu01
854,Trevor May,"New York,Oakland",543507,maytr01
855,Mike Mayers,"Kansas City,Los Angeles",594577,mayermi01
856,Jack Mayfield,"Los Angeles,Seattle",608686,mayfija01
857,Tim Mayza,Toronto,641835,mayzati01
859,Adam Mazur,San Diego,800049,mazurad01
860,Chris Mazza,Tampa Bay,607391,mazzach01
861,Zach McAllister,New York,502083,mcallza01
862,James McArthur,Kansas City,663704,mcartja01
863,James McCann,Baltimore,543510,mccanja02
864,Kirk McCarty,Cleveland,668948,mccarki01
865,Darren McCaughan,"Cleveland,Miami,Seattle",670766,mccauda01
866,Shane McClanahan,Tampa Bay,663556,mcclash01
867,Lance McCullers Jr.,Houston,621121,mcculla02
868,T.J. McFarland,"New York,Oakland,St. Louis",519008,mcfartj01
869,Easton McGee,"Seattle,Tampa Bay",668834,mcgeeea01
870,Jake McGee,"Milwaukee,San Francisco,Washington",459429,mcgeeja01
871,Scott McGough,Arizona,543518,mcgousc01
872,Kyle McGowin,Washington,641851,mcgowky01
873,Reese McGuire,Boston,624512,mcguire01
874,Collin McHugh,"Atlanta,Tampa Bay",543521,mchugco01
875,David McKay,"New York,Oakland,Tampa Bay",641853,mckayda02
876,Ryan McKenna,Baltimore,663630,mckenry01
877,Triston McKenzie,Cleveland,663474,mckentr01
878,Zach McKinstry,Detroit,656716,mckinza01
879,John McMillon,Kansas City,669111,mcmiljo01
880,Alex McRae,Chicago,656725,mcraeal01
881,John Means,Baltimore,607644,meansjo01
882,Nick Mears,"Colorado,Pittsburgh",683232,mearsni01
883,Victor Mederos,Los Angeles,682989,medervi01
885,Adonis Medina,"New York,Philadelphia",658431,medinad01
886,Luis Medina,Oakland,665622,medinlu02
887,James Meeker,Milwaukee,703231,meekeja01
888,Trevor Megill,"Chicago,Milwaukee,Minnesota",656730,megiltr01
889,Tylor Megill,New York,656731,megilty01
890,Ryan Meisinger,Chicago,664682,meisiry01
891,Francisco Mejia,Tampa Bay,642336,mejiafr01
892,Humberto Mej\xc3\xada,Arizona,650668,mejiahu01
893,J.C. Mej\xc3\xada,"Cleveland,Milwaukee",650496,mejiaje02
894,Mark Melancon,"Arizona,San Diego",453343,melanma01
895,Keury Mella,Arizona,622492,mellake01
896,Cristian Mena,Arizona,691441,menacr01
897,Danny Mendick,"Chicago,New York",664901,mendida01
898,Conner Menez,"Chicago,San Francisco",669214,menezco01
899,Daniel Mengden,Kansas City,596043,mengdda01
900,Michael Mercado,Philadelphia,675650,mercami01
901,Yerm\xc3\xadn Mercedes,Chicago,606213,merceye01
902,Whit Merrifield,Toronto,593160,merriwh01
903,Julian Merryweather,"Chicago,Toronto",657240,merryju01
904,Matt Mervis,Chicago,670223,mervima01
905,Max Meyer,Miami,676974,meyerma01
906,Keynan Middleton,"Arizona,Chicago,New York,Seattle",641871,middlke01
907,Miles Mikolas,St. Louis,571945,mikolmi01
908,Wade Miley,"Chicago,Cincinnati,Milwaukee",489119,mileywa01
909,Andrew Miller,St. Louis,453192,millean01
911,Bobby Miller,Los Angeles,676272,millebo06
912,Brad Miller,Texas,543543,millebr02
913,Bryce Miller,Seattle,682243,millebr04
914,Erik Miller,San Francisco,669062,milleer01
915,Justin Miller,"St. Louis,Washington",502522,milleju02
916,Mason Miller,Oakland,695243,millema03
917,Owen Miller,Milwaukee,680911,milleow01
918,Shelby Miller,"Chicago,Detroit,Los Angeles,Pittsburgh,San Francisco",571946,millesh01
919,Tyson Miller,"Chicago,Los Angeles,Milwaukee,New York,Seattle,Texas",668338,millety01
920,Alec Mills,"Chicago,Cincinnati",621219,millsal02
921,Wyatt Mills,"Kansas City,Seattle",670090,millswy01
922,Hoby Milner,Milwaukee,571948,milneho01
923,Tommy Milone,"Seattle,Toronto",543548,milonto01
924,Juan Minaya,Minnesota,573668,minayju01
925,Mike Minor,"Cincinnati,Kansas City",501985,minormi01
926,A.J. Minter,Atlanta,621345,minteaj01
927,Anthony Misiewicz,"Arizona,Detroit,Kansas City,New York,Seattle",664948,misiean01
928,Bryan Mitchell,Miami,571951,mitchbr01
929,Casey Mize,Detroit,663554,mizeca01
930,Carmen Mlodzinski,Pittsburgh,669387,mlodzca01
931,Anthony Molina,Colorado,683627,molinan01
932,Yadier Molina,St. Louis,425877,molinya01
933,Sam Moll,"Cincinnati,Oakland",594580,mollsa01
934,Frankie Montas,"Cincinnati,New York,Oakland",593423,montafr02
935,Keider Montero,Detroit,672456,monteke01
937,Rafael Montero,"Houston,Seattle",606160,montera01
938,Bryce Montes de Oca,New York,656755,montebr01
939,Jordan Montgomery,"Arizona,New York,St. Louis,Texas",656756,montgjo01
940,Matt Moore,"Cleveland,Los Angeles,Miami,Philadelphia,Texas",519043,moorema02
941,McKinley Moore,Philadelphia,686842,mooremc01
942,Francisco Morales,Philadelphia,672839,moralfr02
943,Brian Moran,Los Angeles,572383,moranbr01
944,Jovani Mor\xc3\xa1n,Minnesota,663558,moranjo01
945,Adri\xc3\xa1n Morej\xc3\xb3n,San Diego,670970,morejad01
946,Mitch Moreland,Oakland,519048,morelmi01
947,Dauri Moreta,"Cincinnati,Pittsburgh",664294,moretda01
948,Adam Morgan,Chicago,605388,morgaad01
949,Eli Morgan,Cleveland,669212,morgael01
950,Shawn Morimando,Miami,596049,morimsh01
951,Reyes Moronta,"Arizona,Los Angeles,San Francisco",606625,moronre01
952,Cody Morris,Cleveland,663752,morrico01
953,Charlie Morton,Atlanta,450203,mortoch02
954,Zach Muckenhirn,New York,669105,muckeza01
955,Kyle Muller,"Atlanta,Oakland",666205,mulleky01
956,Andr\xc3\xa9s Mu\xc3\xb1oz,Seattle,662253,munozan01
957,Roddery Mu\xc3\xb1oz,Miami,682610,munozro01
958,Penn Murfee,Seattle,682171,murfepe01
959,Chris Murphy,Boston,669684,murphch01
960,Patrick Murphy,"Toronto,Washington",641907,murphpa02
961,Joe Musgrove,San Diego,605397,musgrjo01
963,Parker Mushinski,Houston,656786,mushipa01
964,Tobias Myers,Milwaukee,668964,myersto01
965,Wil Myers,San Diego,571976,myerswi01
966,James Naile,St. Louis,664942,naileja01
967,Tommy Nance,"Chicago,Miami",667297,nanceto01
968,Andrew Nardi,Miami,677053,nardian01
969,Nick Nastrini,Chicago,680897,nastrni01
970,Packy Naughton,"Los Angeles,St. Louis",676050,naughpa01
971,Edgar Navarro,Chicago,679346,navared01
972,Zach Neal,Oakland,594943,nealza01
973,Nick Neidert,Miami,663734,neideni01
974,Jimmy Nelson,Los Angeles,519076,nelsoji02
975,Kyle Nelson,"Arizona,Cleveland",669459,nelsoky01
976,Nick Nelson,"New York,Philadelphia",656793,nelsoni01
977,Ryne Nelson,Arizona,669194,nelsory01
978,H\xc3\xa9ctor Neris,"Chicago,Houston,Philadelphia",593576,nerishe01
979,Sheldon Neuse,Oakland,641914,neusesh01
980,Jake Newberry,Kansas City,623470,newbeja01
981,Sean Newcomb,"Atlanta,Chicago,Oakland",656794,newcose01
982,Ljay Newsome,Seattle,664714,newsolj01
983,Kyle Nicolas,Pittsburgh,693312,nicolky01
984,Vinny Nittoli,"Baltimore,New York,Oakland,Philadelphia,Seattle",657697,nittovi01
985,Stephen Nogosek,New York,668665,nogosst01
