game_id,game_date,home_team_name,home_team_id,away_team_name,away_team_id,home_team_score,away_team_score,total_points,home_team_players,away_team_players,Over_Under_Total
22000019,2020-12-23,Denver Nuggets,1610612743,Sacramento Kings,1610612758,122,124,246,"[1629008, 200794, 203999, 203914, 1627750, 203115, 1628408, 1628420, 1630267, 1628392, 1629626, 1628427, 1630181, 1630210, 1630192]","[203084, 1628963, 1626158, 1627741, 1628368, 202709, 202357, 202355, 1630169, 1629657, 1629713, 1630186, 203922, 1630218]",226.5
