game_id,game_date,home_team_name,home_team_id,away_team_name,away_team_id,home_team_score,away_team_score,total_points,home_team_players,away_team_players,Over_Under_Total
22000012,2020-12-23,Orlando Magic,1610612753,Miami Heat,1610612748,113,107,220,"[1628407, 203932, 202696, 203095, 1628365, 1629643, 203082, 1630175, 203920, 203487, 1628964, 1629648, 1629109, 1630211]","[202710, 203090, 1628389, 1629130, 1629639, 201609, 2738, 203482, 1630173, 1629134, 202340, 2617, 203086, 1629644, 1629735]",218.0
