Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1.0,1.0,146.0,2021-09-13,BOS,@,SEA,"L,4-5",8-8,,99.0,0.1,1,0,0,1,0,0,0,0.0,12.17,3,12,6,1,1,0.0,2.0,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.67,-0.02,1.18,-0.02%,-0.41,,,8b --- 0 out d1,8b 12- 1 out d1,,2021-09-13,111,136,632507
1,2,86,2022-07-10,BOS,,NYY,"W,11-6",4-5,,99,1.2,1,0,0,0,0,0,0,0.00,3.11,6,28,18,5,2,2,4,1,2,0,,2,0,0,0,0,6,0,0,0,1,0,1,.82,0.078,.75,0.04%,1.44,3.15,5.00,4t 12- 1 out d3,5t 3 out d3,,2022-07-10,111,147,663232
2,3,87,2022-07-11,BOS,@,TBR,"L,5-10",6-6,,0,0.2,1,0,0,0,0,0,0,0.00,3.11,2,7,5,2,1,1,1,1,0,0,,1,1,0,1,0,2,0,0,0,0,0,0,.66,-0.062,.65,-0.04%,-0.36,0.90,2.00,6b -2- 1 out d1,6b 3 out d2,,2022-07-11,111,139,661878
3,4,88,2022-07-12,BOS,@,TBR,"L,2-3",6-6,,0,0.1,0,0,0,0,1,0,0,0.00,2.36,1,3,3,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.15,0.032,1.13,0.02%,0.30,2.75,4.00,6b -2- 2 out d1,6b 3 out d1,,2022-07-12,111,139,661877
4,5,92,2022-07-16,BOS,@,NYY,"L,1-14",6-6,,3,1.0,1,2,2,2,2,1,0,4.91,6.66,6,27,15,3,6,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,-0.004,.01,0.00%,-1.52,0.45,3.00,6b --- 0 out d7,6b 3 out d9,,2022-07-16,111,147,661259
5,6,93,2022-07-17,BOS,@,NYY,"L,2-13",8-GF(8),,0,1.0,1,0,0,1,1,0,1,3.86,6.75,6,27,16,6,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.48,2.45,6.00,8b --- 0 out d11,8b end d11,,2022-07-17,111,147,661258
6,7,94,2022-07-22,BOS,,TOR,"L,5-28",5-5,,4,0.2,7,8,8,1,1,0,0,16.88,6.49,10,34,24,5,2,2,6,5,1,0,,0,0,0,0,0,9,1,0,0,0,0,0,.00,0.000,.00,0.00%,-6.72,-17.30,-19.00,5t --- 0 out d11,5t 1-- 2 out d18,,2022-07-22,111,141,663222
7,8,96,2022-07-24,BOS,,TOR,"L,4-8",8-8,,1,1.0,2,0,0,1,1,0,0,14.21,6.11,6,34,19,6,1,0,4,2,2,0,,0,0,0,0,0,5,0,0,0,0,0,0,.21,0.008,.18,0.00%,0.51,2.45,6.00,8t --- 0 out d4,8t 3 out d4,,2022-07-24,111,141,663220
8,9,98,2022-07-26,BOS,,CLE,"L,3-8",9-GF,,1,1.0,0,0,0,0,2,0,0,12.27,5.16,3,11,9,1,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.02,0.00%,0.51,6.25,9.00,9t --- 0 out d5,9t end d 5,,2022-07-26,111,114,663203
9,10,102,2022-07-30,BOS,,MIL,"L,4-9",6-7,,3,2.0,2,1,1,1,2,0,0,10.61,4.61,9,,,6,0,1,5,0,1,0,,0,0,0,0,0,7,1,0,0,0,1,0,.38,-0.010,.23,0.00%,0.02,4.70,9.00,6t --- 0 out d3,7t 3 out d4,,2022-07-30,111,158,663192
10,11,106,2022-08-03,BOS,@,HOU,"L,1-6",5-7,,3,3.0,4,2,2,0,2,0,1,9.49,4.17,13,48,32,8,4,4,6,2,0,0,,0,0,0,0,0,12,1,0,0,0,0,0,.12,-0.036,.09,-0.02%,-0.58,3.75,9.00,5b --- 0 out d4,7b 3 out d6,,2022-08-03,111,117,662725
11,12,111,2022-08-09,BOS,,ATL,"L,7-9",10-11,L(0-1),5,1.2,3,3,1,1,0,0,0,9.00,4.25,8,,,2,6,5,2,2,0,0,,0,0,1,0,0,7,1,0,1,0,0,0,3.38,-0.368,1.70,-0.11%,-1.23,-0.65,2.00,10t -2- 0 out tie,11t 1-3 2 out d2,,2022-08-09,111,144,663201
12,13,112,2022-08-10,BOS,,ATL,"L,4-8",9-GF,,0,1.0,2,1,1,0,1,0,0,9.00,4.05,4,22,14,2,4,1,2,2,0,0,,0,0,1,0,0,4,0,0,0,1,0,0,.21,-0.015,.10,0.00%,-0.49,1.05,3.00,9t --- 0 out d3,9t end d 4,,2022-08-10,111,144,663188
13,14,129,2022-08-29,BOS,@,MIN,"L,2-4",7-GF(8),,18,2.0,0,0,0,2,2,0,0,7.94,4.05,8,35,19,5,8,0,4,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.29,0.034,.05,0.00%,0.95,7.30,12.00,7b --- 0 out d2,8b end d 2,,2022-08-29,111,142,661651
14,15,132,2022-09-01,BOS,,TEX,"W,9-8",6-6,,2,1.0,1,0,0,0,2,0,0,7.50,3.78,4,,,1,3,1,1,0,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,.90,0.039,.07,0.00%,0.51,5.65,9.00,6t --- 0 out d2,6t 3 out d2,,2022-09-01,111,140,663210
15,16,133,2022-09-02,BOS,,TEX,"W,9-1",8-8,,0,1.0,1,0,0,0,0,0,0,7.11,3.74,4,12,7,1,1,0,4,1,2,0,,0,0,0,0,0,4,1,0,0,0,0,0,.03,0.001,.00,0.00%,0.51,1.65,3.00,8t --- 0 out a8,8t 3 out a8,,2022-09-02,111,140,663212
16,17,135,2022-09-04,BOS,,TEX,"W,5-2",5-6,W(1-1),1,1.2,1,0,0,1,1,0,0,6.53,3.74,7,29,18,5,1,1,4,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.93,0.075,.07,0.00%,0.79,8.55,14.00,5t --- 0 out a3,6t 1-- 2 out a3,,2022-09-04,111,140,663213
