Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1.0,56.0,2021-04-04,NYY,,TOR,"L,1-3",GS-3,L(0-1),99.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,0,9.0,11.5,15.0,68.0,44.0,10,7,3.0,9.0,1,0,0,40.0,,,0,0,0,14,1.0,0.0,0.0,0,0,1,0.69,-0.166,0.7,-0.10%,-1.44,,,1t start tie,3t 3 out d3,,2021-04-04,147,141,634607,2021,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,57.0,2021-04-10,NYY,@,TBR,"L,0-4",GS-4,L(0-2),5.0,4.0,8.0,4.0,4.0,1.0,5.0,2.0,0,9.0,9.46,21.0,79.0,56.0,12,14,7.0,8.0,3,0,0,34.0,,,0,0,0,20,0.0,0.0,0.0,0,0,0,0.58,-0.225,0.57,-0.13%,-2.04,,,1b start tie,4b 3 out d4,,2021-04-10,147,139,632217,2021,4.0,3.0,4.0,15.0,2.0,3.0,3.0,1.0,2.0,3.0,11.0,9.0,1.667,3.0,4.0,15.0,2.0,3.0,3.0,1.0,2.0,3.0,11.0,9.0,1.667,3.0,4.0,15.0,2.0,3.0,3.0,1.0,2.0,3.0,11.0,9.0,1.667,3.0,4.0,15.0,2.0,3.0,3.0,1.0,2.0,3.0,11.0,9.0,1.667,3.0,4.0,15.0,2.0,3.0,3.0,1.0,2.0,3.0,11.0,9.0,1.667
3.0,58.0,2021-04-22,NYY,@,CLE,"W,6-3",GS-6,W(1-2),11.0,6.0,7.0,3.0,2.0,1.0,6.0,0.0,0,6.23,5.86,27.0,90.0,57.0,17,7,11.0,9.0,3,2,0,53.0,,,1,0,0,26,1.0,1.0,0.0,0,0,0,1.0,0.06,0.68,0.03%,0.13,,,1b start tie,6b 3 out tie,,2021-04-22,147,114,634436,2021,6.0,7.0,12.0,36.0,4.0,7.0,7.0,2.0,7.0,5.0,25.0,9.0,2.0,7.0,12.0,36.0,4.0,7.0,7.0,2.0,7.0,5.0,25.0,9.0,2.0,7.0,12.0,36.0,4.0,7.0,7.0,2.0,7.0,5.0,25.0,9.0,2.0,7.0,12.0,36.0,4.0,7.0,7.0,2.0,7.0,5.0,25.0,9.0,2.0,7.0,12.0,36.0,4.0,7.0,7.0,2.0,7.0,5.0,25.0,9.0,2.0
4.0,59.0,2021-04-28,NYY,@,BAL,"W,7-0",GS-7,W(2-2),5.0,7.0,3.0,0.0,0.0,1.0,6.0,0.0,0,4.05,4.47,25.0,92.0,63.0,21,10,10.0,8.0,3,1,0,76.0,,,0,0,0,24,0.0,0.0,0.0,0,0,0,0.46,0.214,0.4,0.11%,3.69,,,1b start tie,7b 3 out a6,,2021-04-28,147,110,634362,2021,7.0,13.0,19.0,63.0,4.0,10.0,9.0,3.0,13.0,7.0,35.0,6.231,1.692,13.0,19.0,63.0,4.0,10.0,9.0,3.0,13.0,7.0,35.0,6.231,1.692,13.0,19.0,63.0,4.0,10.0,9.0,3.0,13.0,7.0,35.0,6.231,1.692,13.0,19.0,63.0,4.0,10.0,9.0,3.0,13.0,7.0,35.0,6.231,1.692,13.0,19.0,63.0,4.0,10.0,9.0,3.0,13.0,7.0,35.0,6.231,1.692
5.0,60.0,2021-05-04,NYY,,HOU,"W,7-3",GS-5,,5.0,5.0,4.0,3.0,3.0,1.0,6.0,2.0,0,4.32,4.89,19.0,83.0,51.0,13,11,6.0,6.0,1,1,0,52.0,,,0,1,0,18,1.0,0.0,0.0,0,0,0,0.92,-0.048,0.94,-0.03%,-0.39,,,1t start tie,5t 3 out tie,,2021-05-04,147,117,634269,2021,5.0,20.0,22.0,88.0,4.0,10.0,9.0,4.0,19.0,7.0,38.0,4.05,1.3,20.0,22.0,88.0,4.0,10.0,9.0,4.0,19.0,7.0,38.0,4.05,1.3,20.0,22.0,88.0,4.0,10.0,9.0,4.0,19.0,7.0,38.0,4.05,1.3,17.0,18.0,73.0,2.0,7.0,6.0,3.0,17.0,4.0,27.0,3.176,1.235,20.0,22.0,88.0,4.0,10.0,9.0,4.0,19.0,7.0,38.0,4.05,1.3
6.0,61.0,2021-05-09,NYY,,WSN,"W,3-2",GS-7,,4.0,6.1,5.0,2.0,2.0,1.0,6.0,1.0,0,4.02,4.67,24.0,,,14,9,5.0,12.0,3,2,0,60.0,,,0,0,0,23,2.0,0.0,0.0,1,0,0,1.05,0.097,0.99,0.06%,1.37,,,1t start tie,7t --- 1 out tie,,2021-05-09,147,120,634218,2021,6.333,25.0,26.0,107.0,6.0,13.0,12.0,5.0,25.0,10.0,49.0,4.32,1.24,25.0,26.0,107.0,6.0,13.0,12.0,5.0,25.0,10.0,49.0,4.32,1.24,25.0,26.0,107.0,6.0,13.0,12.0,5.0,25.0,10.0,49.0,4.32,1.24,18.0,14.0,71.0,2.0,6.0,5.0,3.0,18.0,5.0,24.0,2.5,0.944,25.0,26.0,107.0,6.0,13.0,12.0,5.0,25.0,10.0,49.0,4.32,1.24
7.0,62.0,2021-05-15,NYY,@,BAL,"W,8-2",GS-6,W(3-2),5.0,6.0,4.0,1.0,1.0,2.0,6.0,0.0,0,3.62,4.27,22.0,80.0,53.0,11,17,8.0,6.0,2,0,0,64.0,,,0,0,0,20,1.0,0.0,0.0,2,0,0,0.61,0.17,0.72,0.12%,2.16,,,1b start a 3,6b 3 out a7,,2021-05-15,147,110,634104,2021,6.0,31.333,31.0,131.0,7.0,15.0,14.0,6.0,31.0,13.0,59.0,4.021,1.181,31.333,31.0,131.0,7.0,15.0,14.0,6.0,31.0,13.0,59.0,4.021,1.181,28.333,27.0,116.0,5.0,12.0,11.0,5.0,29.0,10.0,48.0,3.494,1.129,18.333,12.0,68.0,3.0,5.0,5.0,3.0,18.0,6.0,24.0,2.455,0.818,31.333,31.0,131.0,7.0,15.0,14.0,6.0,31.0,13.0,59.0,4.021,1.181
8.0,63.0,2021-05-20,NYY,@,TEX,"W,2-0",GS-7,W(4-2),4.0,7.0,6.0,0.0,0.0,0.0,5.0,0.0,0,3.05,3.87,26.0,87.0,61.0,14,16,13.0,8.0,3,1,0,70.0,,,0,0,0,26,1.0,0.0,0.0,1,0,0,1.14,0.445,1.33,0.31%,3.65,,,1b start tie,7b 3 out a2,,2021-05-20,147,140,634047,2021,7.0,37.333,35.0,153.0,7.0,16.0,15.0,8.0,37.0,14.0,64.0,3.616,1.152,37.333,35.0,153.0,7.0,16.0,15.0,8.0,37.0,14.0,64.0,3.616,1.152,30.333,23.0,117.0,3.0,9.0,8.0,6.0,30.0,9.0,39.0,2.374,0.956,17.333,13.0,65.0,3.0,6.0,6.0,4.0,18.0,7.0,26.0,3.115,0.981,37.333,35.0,153.0,7.0,16.0,15.0,8.0,37.0,14.0,64.0,3.616,1.152
9.0,64.0,2021-05-27,NYY,,TOR,"L,0-2",GS-6,L(4-3),6.0,5.2,3.0,2.0,2.0,2.0,5.0,2.0,1,3.06,4.29,23.0,99.0,58.0,10,12,6.0,9.0,0,3,0,58.0,,,0,0,0,20,0.0,0.0,0.0,0,0,0,0.63,0.0,0.85,0.00%,0.89,,,1t start tie,6t 1-- 2 out d2,1.0,2021-05-27,147,141,633974,2021,5.667,44.333,41.0,179.0,7.0,16.0,15.0,8.0,42.0,15.0,71.0,3.045,1.105,44.333,41.0,179.0,7.0,16.0,15.0,8.0,42.0,15.0,71.0,3.045,1.105,31.333,22.0,116.0,3.0,6.0,6.0,5.0,29.0,8.0,36.0,1.723,0.862,19.333,15.0,72.0,1.0,3.0,3.0,3.0,17.0,5.0,22.0,1.397,0.931,44.333,41.0,179.0,7.0,16.0,15.0,8.0,42.0,15.0,71.0,3.045,1.105
10.0,65.0,2021-06-01,NYY,,TBR,"W,5-3",GS-5,,4.0,5.0,3.0,3.0,3.0,0.0,5.0,2.0,0,3.27,4.48,19.0,,,13,10,4.0,10.0,5,1,0,54.0,,,0,0,0,19,0.0,0.0,0.0,0,0,1,0.79,-0.076,1.0,-0.06%,-0.39,,,1t start tie,5t 3 out tie,,2021-06-01,147,139,633861,2021,5.0,50.0,44.0,202.0,9.0,18.0,17.0,10.0,47.0,17.0,80.0,3.06,1.08,50.0,44.0,202.0,9.0,18.0,17.0,10.0,47.0,17.0,80.0,3.06,1.08,30.0,22.0,114.0,5.0,8.0,8.0,6.0,28.0,10.0,42.0,2.4,0.933,18.667,13.0,71.0,2.0,3.0,3.0,4.0,16.0,4.0,21.0,1.446,0.911,50.0,44.0,202.0,9.0,18.0,17.0,10.0,47.0,17.0,80.0,3.06,1.08
