Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,15,2021-04-04,HOU,@,OAK,"W,9-2",GS-5,,99,4.1,4.0,2.0,2.0,2.0,5.0,0.0,0,4.15,2.25,19.0,101.0,65.0,13,10,3,9,1,2,0,50.0,,,0,0,0,17,2.0,1.0,0.0,0,0,0,1.09,0.048,1.3,0.03%,0.54,,,1b start a 1,5b --3 1 out a4,,2021-04-04,117,133,634651,2021,4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,16,2021-04-10,HOU,,OAK,"L,3-7",GS-6,L(0-1),5,6.0,7.0,4.0,4.0,0.0,7.0,1.0,0,5.23,2.69,24.0,93.0,69.0,17,11,7,10,5,3,0,49.0,,,0,0,0,24,0.0,0.0,0.0,0,0,0,0.79,-0.138,0.98,-0.10%,-0.84,,,1t start tie,6t 3 out d4,,2021-04-10,117,133,632202,2021,6.0,4.333,4.0,19.0,0.0,2.0,2.0,2.0,5.0,3.0,8.0,4.154,1.385,4.333,4.0,19.0,0.0,2.0,2.0,2.0,5.0,3.0,8.0,4.154,1.385,4.333,4.0,19.0,0.0,2.0,2.0,2.0,5.0,3.0,8.0,4.154,1.385,4.333,4.0,19.0,0.0,2.0,2.0,2.0,5.0,3.0,8.0,4.154,1.385,4.333,4.0,19.0,0.0,2.0,2.0,2.0,5.0,3.0,8.0,4.154,1.385
3,17,2021-04-16,HOU,@,SEA,"L,5-6",GS-6,,5,5.2,5.0,2.0,2.0,2.0,7.0,0.0,0,4.5,2.36,23.0,90.0,57.0,17,6,3,11,4,3,0,56.0,,,0,0,0,21,2.0,0.0,0.0,1,0,0,1.33,0.059,1.45,0.04%,0.65,,,1b start tie,6b -2- 2 out a1,,2021-04-16,117,136,634517,2021,5.667,10.333,11.0,43.0,1.0,6.0,6.0,2.0,12.0,4.0,18.0,5.226,1.258,10.333,11.0,43.0,1.0,6.0,6.0,2.0,12.0,4.0,18.0,5.226,1.258,10.333,11.0,43.0,1.0,6.0,6.0,2.0,12.0,4.0,18.0,5.226,1.258,10.333,11.0,43.0,1.0,6.0,6.0,2.0,12.0,4.0,18.0,5.226,1.258,10.333,11.0,43.0,1.0,6.0,6.0,2.0,12.0,4.0,18.0,5.226,1.258
4,18,2021-04-21,HOU,@,COL,"L,3-6",GS-5,L(0-2),4,5.0,6.0,4.0,4.0,3.0,1.0,1.0,0,5.14,3.5,23.0,88.0,55.0,14,5,5,14,5,1,0,37.0,,,1,0,0,19,2.0,0.0,0.0,0,0,0,0.77,-0.162,0.64,-0.08%,-1.11,,,1b start tie,5b 3 out d2,,2021-04-21,117,115,634424,2021,5.0,16.0,16.0,66.0,1.0,8.0,8.0,4.0,19.0,6.0,25.0,4.5,1.25,16.0,16.0,66.0,1.0,8.0,8.0,4.0,19.0,6.0,25.0,4.5,1.25,16.0,16.0,66.0,1.0,8.0,8.0,4.0,19.0,6.0,25.0,4.5,1.25,16.0,16.0,66.0,1.0,8.0,8.0,4.0,19.0,6.0,25.0,4.5,1.25,16.0,16.0,66.0,1.0,8.0,8.0,4.0,19.0,6.0,25.0,4.5,1.25
5,19,2021-04-26,HOU,,SEA,"W,5-2",GS-6,W(1-2),4,6.0,5.0,2.0,2.0,0.0,2.0,2.0,1,4.67,4.36,24.0,96.0,67.0,14,8,7,14,3,3,0,56.0,,,0,0,0,23,0.0,0.0,0.0,0,0,0,0.87,0.164,0.91,0.10%,1.16,,,1t start tie,6t 3 out a3,,2021-04-26,117,136,634382,2021,6.0,21.0,22.0,89.0,2.0,12.0,12.0,7.0,20.0,9.0,36.0,5.143,1.381,21.0,22.0,89.0,2.0,12.0,12.0,7.0,20.0,9.0,36.0,5.143,1.381,21.0,22.0,89.0,2.0,12.0,12.0,7.0,20.0,9.0,36.0,5.143,1.381,16.667,18.0,70.0,2.0,10.0,10.0,5.0,15.0,6.0,28.0,5.4,1.38,21.0,22.0,89.0,2.0,12.0,12.0,7.0,20.0,9.0,36.0,5.143,1.381
6,20,2021-05-01,HOU,@,TBR,"W,3-1",GS-7,W(2-2),4,7.0,4.0,0.0,0.0,1.0,5.0,0.0,0,3.71,3.91,26.0,,,19,12,8,12,3,1,0,73.0,,,0,0,0,25,0.0,0.0,0.0,0,0,0,0.86,0.347,0.92,0.22%,3.43,,,1b start a 3,7b 3 out a3,,2021-05-01,117,139,634307,2021,7.0,27.0,27.0,113.0,4.0,14.0,14.0,7.0,22.0,11.0,47.0,4.667,1.259,27.0,27.0,113.0,4.0,14.0,14.0,7.0,22.0,11.0,47.0,4.667,1.259,27.0,27.0,113.0,4.0,14.0,14.0,7.0,22.0,11.0,47.0,4.667,1.259,16.667,16.0,70.0,3.0,8.0,8.0,5.0,10.0,7.0,29.0,4.32,1.26,27.0,27.0,113.0,4.0,14.0,14.0,7.0,22.0,11.0,47.0,4.667,1.259
7,21,2021-05-07,HOU,,TOR,"W,10-4",GS-7,W(3-2),5,7.0,4.0,2.0,2.0,1.0,2.0,2.0,0,3.51,4.39,25.0,84.0,61.0,14,7,6,16,9,1,0,62.0,,,0,1,0,24,1.0,0.0,0.0,0,0,0,0.83,0.188,0.9,0.12%,1.69,,,1t start tie,7t 3 out a3,,2021-05-07,117,141,634201,2021,7.0,34.0,31.0,139.0,4.0,14.0,14.0,8.0,27.0,11.0,51.0,3.706,1.147,34.0,31.0,139.0,4.0,14.0,14.0,8.0,27.0,11.0,51.0,3.706,1.147,29.667,27.0,120.0,4.0,12.0,12.0,6.0,22.0,8.0,43.0,3.64,1.112,18.0,15.0,73.0,3.0,6.0,6.0,4.0,8.0,5.0,26.0,3.0,1.056,34.0,31.0,139.0,4.0,14.0,14.0,8.0,27.0,11.0,51.0,3.706,1.147
8,22,2021-05-12,HOU,,LAA,"W,9-1",GS-4,,4,3.2,2.0,0.0,0.0,0.0,4.0,0.0,0,3.22,4.11,13.0,44.0,34.0,9,6,2,7,4,1,0,61.0,,,0,0,0,13,1.0,0.0,0.0,0,0,0,0.83,0.177,1.0,0.13%,2.0,,,1t start tie,4t --- 2 out a3,,2021-05-12,117,108,634172,2021,3.667,41.0,35.0,164.0,6.0,16.0,16.0,9.0,29.0,14.0,62.0,3.512,1.073,41.0,35.0,164.0,6.0,16.0,16.0,9.0,29.0,14.0,62.0,3.512,1.073,30.667,24.0,121.0,5.0,10.0,10.0,7.0,17.0,10.0,44.0,2.935,1.011,20.0,13.0,75.0,4.0,4.0,4.0,2.0,9.0,5.0,26.0,1.8,0.75,41.0,35.0,164.0,6.0,16.0,16.0,9.0,29.0,14.0,62.0,3.512,1.073
9,23,2021-05-31,HOU,,BOS,"W,11-2",GS-6,W(4-2),18,6.0,3.0,1.0,1.0,1.0,9.0,0.0,0,3.02,3.7,22.0,87.0,61.0,18,13,6,6,2,0,0,70.0,,,0,0,0,21,3.0,0.0,0.0,0,0,0,0.55,0.228,0.72,0.18%,2.16,,,1t start tie,6t 3 out a5,,2021-05-31,117,111,633896,2021,6.0,44.667,37.0,177.0,6.0,16.0,16.0,9.0,33.0,15.0,65.0,3.224,1.03,44.667,37.0,177.0,6.0,16.0,16.0,9.0,33.0,15.0,65.0,3.224,1.03,28.667,21.0,111.0,5.0,8.0,8.0,5.0,14.0,9.0,40.0,2.512,0.907,17.667,10.0,64.0,2.0,2.0,2.0,2.0,11.0,4.0,18.0,1.019,0.679,44.667,37.0,177.0,6.0,16.0,16.0,9.0,33.0,15.0,65.0,3.224,1.03
10,24,2021-06-05,HOU,@,TOR,"L,2-6",GS-5,L(4-3),4,4.1,9.0,6.0,6.0,0.0,5.0,2.0,0,3.76,3.95,21.0,74.0,50.0,8,10,6,10,4,1,0,26.0,,,0,0,0,21,1.0,0.0,0.0,0,0,0,1.04,-0.31,1.47,-0.26%,-3.58,,,1b start tie,5b --- 1 out d5,,2021-06-05,117,141,633800,2021,4.333,50.667,40.0,199.0,6.0,17.0,17.0,10.0,42.0,18.0,71.0,3.02,0.987,50.667,40.0,199.0,6.0,17.0,17.0,10.0,42.0,18.0,71.0,3.02,0.987,29.667,18.0,110.0,4.0,5.0,5.0,3.0,22.0,9.0,35.0,1.517,0.708,16.667,9.0,60.0,2.0,3.0,3.0,2.0,15.0,7.0,20.0,1.62,0.66,50.667,40.0,199.0,6.0,17.0,17.0,10.0,42.0,18.0,71.0,3.02,0.987
