Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,376,2021-04-07,ARI,@,COL,"L,0-8",8-GF(8),,99,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0,27.0,4.17,6.0,16.0,10.0,3,0,0,4,3,0,0,,0,0,0,0,0,5,0.0,1.0,0.0,0,0,0,0.03,-0.005,0.03,0.00%,-2.42,,,8b --- 0 out d5,8b end d 8,,2021-04-07,109,115,634542,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,377,2021-04-09,ARI,,CIN,"L,5-6",8-8,,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,13.5,1.67,3.0,,,4,3,1,0,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.38,0.029,0.32,0.02%,0.51,,,8t --- 0 out d2,8t 3 out d2,,2021-04-09,109,113,634540,2021,1.0,1.0,2.0,6.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,27.0,3.0,1.0,2.0,6.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,27.0,3.0,1.0,2.0,6.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,27.0,3.0,1.0,2.0,6.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,27.0,3.0,1.0,2.0,6.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,27.0,3.0
3,378,2021-04-12,ARI,,OAK,"L,5-9",5-5,,2,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0,11.57,1.03,1.0,,,0,1,0,0,0,0,0,,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0.3,0.009,0.23,0.00%,0.23,,,5t 1-- 2 out d4,5t 3 out d4,,2021-04-12,109,133,632231,2021,0.333,2.0,2.0,9.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,13.5,1.5,2.0,2.0,9.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,13.5,1.5,2.0,2.0,9.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,13.5,1.5,2.0,2.0,9.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,13.5,1.5,2.0,2.0,9.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,13.5,1.5
4,379,2021-04-13,ARI,,OAK,"L,5-7",8-8,L(0-1),0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0,10.8,5.57,5.0,15.0,9.0,3,0,1,4,1,1,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.96,-0.194,0.69,-0.08%,-0.49,,,8t --- 0 out tie,8t 3 out d1,,2021-04-13,109,133,632206,2021,1.0,2.333,2.0,10.0,0.0,3.0,3.0,1.0,4.0,1.0,4.0,11.571,1.286,2.333,2.0,10.0,0.0,3.0,3.0,1.0,4.0,1.0,4.0,11.571,1.286,2.333,2.0,10.0,0.0,3.0,3.0,1.0,4.0,1.0,4.0,11.571,1.286,2.333,2.0,10.0,0.0,3.0,3.0,1.0,4.0,1.0,4.0,11.571,1.286,2.333,2.0,10.0,0.0,3.0,3.0,1.0,4.0,1.0,4.0,11.571,1.286
5,380,2021-04-15,ARI,@,WSN,"W,11-6",8-8,,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,9.82,5.35,1.0,3.0,1.0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0.19,0.005,0.14,0.00%,0.22,,,8b 1-- 2 out a5,8b 3 out a5,,2021-04-15,109,120,634481,2021,0.333,3.333,4.0,15.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,10.8,1.5,3.333,4.0,15.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,10.8,1.5,3.333,4.0,15.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,10.8,1.5,2.333,2.0,9.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,3.857,0.857,3.333,4.0,15.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,10.8,1.5
6,381,2021-04-17,ARI,@,WSN,"L,2-6",7-7,,1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,9.64,4.88,5.0,17.0,14.0,5,0,3,2,2,0,0,,0,0,0,0,0,5,1.0,0.0,0.0,1,0,0,0.38,-0.041,0.28,-0.02%,-0.52,,,7b --- 0 out d2,7b 3 out d3,,2021-04-17,109,120,634507,2021,1.0,3.667,4.0,16.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,9.818,1.364,3.667,4.0,16.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,9.818,1.364,3.667,4.0,16.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,9.818,1.364,1.667,2.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.4,1.2,3.667,4.0,16.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,9.818,1.364
7,382,2021-06-19,KCR,,BOS,"L,1-7",6-6,,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.94,4.58,3.0,9.0,8.0,3,1,0,3,2,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.22,0.017,0.08,0.00%,0.54,,,6t --- 0 out d4,6t 3 out d4,,2021-06-19,118,111,633585,2021,1.0,4.667,7.0,21.0,1.0,5.0,5.0,1.0,4.0,3.0,13.0,9.643,1.714,4.667,7.0,21.0,1.0,5.0,5.0,1.0,4.0,3.0,13.0,9.643,1.714,3.667,5.0,15.0,1.0,2.0,2.0,0.0,3.0,2.0,9.0,4.909,1.364,2.333,5.0,11.0,1.0,2.0,2.0,0.0,0.0,2.0,9.0,7.714,2.143,4.667,7.0,21.0,1.0,5.0,5.0,1.0,4.0,3.0,13.0,9.643,1.714
8,383,2021-06-24,KCR,@,NYY,"L,1-8",6-6,,4,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1,10.8,6.47,7.0,26.0,15.0,5,2,1,4,2,0,0,,0,0,0,0,0,6,1.0,0.0,0.0,0,0,0,0.2,-0.072,0.07,-0.02%,-2.48,,,6b --- 0 out d3,6b 3 out d6,,2021-06-24,118,147,633559,2021,1.0,5.667,7.0,24.0,1.0,5.0,5.0,1.0,4.0,3.0,13.0,7.941,1.412,5.667,7.0,24.0,1.0,5.0,5.0,1.0,4.0,3.0,13.0,7.941,1.412,3.667,5.0,15.0,1.0,2.0,2.0,0.0,1.0,2.0,9.0,4.909,1.364,2.333,3.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,3.857,1.286,5.667,7.0,24.0,1.0,5.0,5.0,1.0,4.0,3.0,13.0,7.941,1.412
9,384,2021-06-25,KCR,@,TEX,"L,4-9",8-GF(8),,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,9.39,6.04,4.0,15.0,10.0,1,3,3,1,1,0,0,,0,0,0,0,0,4,0.0,0.0,0.0,1,0,0,0.01,0.0,0.0,0.00%,0.52,,,8b --- 0 out d7,8b end d 7,,2021-06-25,118,140,633556,2021,1.0,6.667,10.0,31.0,2.0,8.0,8.0,1.0,5.0,5.0,20.0,10.8,1.65,6.667,10.0,31.0,2.0,8.0,8.0,1.0,5.0,5.0,20.0,10.8,1.65,4.333,8.0,21.0,2.0,5.0,5.0,0.0,1.0,4.0,16.0,10.385,1.846,3.0,6.0,15.0,1.0,4.0,4.0,0.0,1.0,3.0,11.0,12.0,2.0,6.667,10.0,31.0,2.0,8.0,8.0,1.0,5.0,5.0,20.0,10.8,1.65
10,385,2021-06-30,KCR,@,BOS,"L,2-6",7-GF(8),,4,1.1,1.0,1.0,1.0,0.0,1.0,1.0,0,9.0,6.84,5.0,15.0,9.0,1,2,1,3,1,1,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.09,-0.009,0.01,0.00%,-0.32,,,7b --- 2 out d3,8b end d 4,,2021-06-30,118,111,633467,2021,1.333,7.667,12.0,35.0,2.0,8.0,8.0,1.0,5.0,5.0,22.0,9.391,1.696,7.667,12.0,35.0,2.0,8.0,8.0,1.0,5.0,5.0,22.0,9.391,1.696,4.333,8.0,20.0,1.0,4.0,4.0,0.0,1.0,3.0,13.0,8.308,1.846,3.0,5.0,14.0,1.0,3.0,3.0,0.0,1.0,2.0,9.0,9.0,1.667,7.667,12.0,35.0,2.0,8.0,8.0,1.0,5.0,5.0,22.0,9.391,1.696
