Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,37,2022-05-17,BAL,,NYY,"L,4-5",8-GF,,99,2.0,3,0,0,0,1,0,0,0.0,2.11,9,29.0,21.0,6,2,3,5,3,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,0.38,0.041,0.18,0.01%,0.94,4.7,9.0,8t --- 0 out d2,9t end d 2,,2022-05-17,110,147,661342
2,2,40,2022-05-20,BAL,,TBR,"W,8-6",5-7,,2,1.2,1,0,0,0,0,0,0,0.0,2.57,5,,,2,1,2,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.29,0.036,0.13,0.01%,0.79,3.15,5.0,5t --- 2 out d3,7t --- 1 out d3,,2022-05-20,110,139,661348
3,3,44,2022-05-24,BAL,@,NYY,"L,6-7",7-7,BS(1),3,0.1,2,1,1,0,0,0,1,2.25,3.36,4,,,3,0,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.96,-0.268,1.01,-0.08%,-1.17,-3.05,-2.0,7b --- 1 out a1,7b 12- 2 out tie,,2022-05-24,110,147,661285
4,4,45,2022-05-25,BAL,@,NYY,"L,0-2",7-7,,0,1.0,1,0,0,0,0,0,0,1.8,3.31,4,19.0,12.0,3,1,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.32,0.022,0.14,0.01%,0.48,1.65,3.0,7b --- 0 out d2,7b 3 out d2,,2022-05-25,110,147,661286
5,5,46,2022-05-27,BAL,@,BOS,"W,12-8",7-7,,1,0.1,0,0,0,0,0,0,0,1.69,3.3,1,3.0,2.0,0,1,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.22,0.006,0.09,0.00%,0.23,0.75,1.0,7b 1-- 2 out d3,7b 3 out d3,,2022-05-27,110,111,663276
6,6,50,2022-05-30,BAL,@,BOS,"W,10-0",9-GF,,2,1.0,1,0,0,0,0,0,0,1.42,3.27,4,15.0,10.0,1,2,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,1.65,3.0,9b --- 0 out a10,9b end a10,,2022-05-30,110,111,663298
7,7,54,2022-06-03,BAL,,CLE,"L,3-6",6-6,,3,0.1,0,0,0,0,0,0,0,1.35,3.26,1,4.0,3.0,2,0,0,1,1,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.29,0.008,0.1,0.00%,0.48,0.75,1.0,6t 1-3 2 out d5,6t 3 out d5,,2022-06-03,110,114,661058
8,8,56,2022-06-05,BAL,,CLE,"L,2-3",5-6,,1,1.1,0,0,0,1,1,0,0,1.13,3.36,5,18.0,11.0,3,3,1,2,0,1,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.84,0.08,0.3,0.02%,0.75,4.4,7.0,5t 1-- 1 out d1,6t 1-- 2 out d1,,2022-06-05,110,114,661151
9,9,57,2022-06-07,BAL,,CHC,"W,9-3",9-GF,,1,1.0,1,0,0,1,1,0,0,1.0,3.45,5,25.0,11.0,2,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.05,0.002,0.01,0.00%,0.47,3.05,6.0,9t --- 0 out a6,9t end a 6,,2022-06-07,110,112,661170
10,10,58,2022-06-09,BAL,@,KCR,"L,5-7",6-6,,1,1.0,1,1,0,0,1,0,0,0.9,3.21,4,13.0,8.0,1,2,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,0.58,-0.049,0.18,-0.01%,-0.51,3.65,6.0,6b --- 0 out d2,6b 3 out d3,,2022-06-09,110,118,662677
11,11,62,2022-06-13,BAL,@,TOR,"L,1-11",5-5,,3,0.1,5,4,4,0,0,0,0,4.35,3.21,6,17.0,11.0,3,1,1,5,4,0,0,,2,2,0,0,0,6,2,1,0,0,0,0,0.38,-0.09,0.13,-0.02%,-5.47,-10.25,-11.0,5b 12- 1 out d3,5b --3 2 out d9,,2022-06-13,110,141,661746
