Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,52,2023-05-26,LAA,,MIA,"L,2-6",8-GF,,99,2.0,4,1,1,2,4,0,0,4.50,2.26,11,47,26,12,5,1,4,4,0,0,,0,0,0,0,0,9,0,0,0,1,0,0,.24,-0.023,.26,-0.02%,0.06,6.90,15.00,8t --- 0 out d3,9t end d 4,,2023-05-26,108,146,718015
2,2,56,2023-05-30,LAA,@,CHW,"L,3-7",7-7,,3,1.0,1,0,0,0,0,0,0,3.00,2.59,3,11,9,1,2,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.19,0.007,.18,0.00%,0.53,1.65,3.00,7b --- 0 out d4,7b 3 out d4,,2023-05-30,108,145,717959
3,3,60,2023-06-03,LAA,@,HOU,"L,6-9",5-6,,3,2.0,0,0,0,4,0,0,0,1.80,5.26,8,38,16,5,3,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,2,0,0,.11,0.008,.10,0.00%,1.02,2.10,6.00,5b --- 0 out d6,6b 3 out d6,,2023-06-03,108,117,717908
4,4,63,2023-06-07,LAA,,CHC,"W,6-2",8-GF,,3,2.0,0,0,0,0,3,0,0,1.29,3.83,6,26,18,5,6,1,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.26,0.041,.20,0.02%,1.06,10.50,15.00,8t --- 0 out a4,9t end a 4,,2023-06-07,108,112,717855
5,5,65,2023-06-09,LAA,,SEA,"W,5-4",8-8,H(1),1,1.0,0,0,0,1,0,0,0,1.13,4.13,4,16,8,3,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.90,0.078,1.87,0.05%,0.53,1.65,3.00,8t --- 0 out a2,8t 3 out a2,,2023-06-09,108,136,717824
6,6,68,2023-06-12,LAA,@,TEX,"W,9-6",10-11,W(1-0),2,2.0,1,0,0,1,1,0,0,0.90,4.06,8,28,17,4,2,3,3,1,0,0,,0,0,0,0,0,7,0,0,1,0,0,0,3.89,0.630,4.88,0.47%,2.32,9.30,15.00,10b -2- 0 out tie,11b 3 out tie,,2023-06-12,108,140,717792
7,7,72,2023-06-16,LAA,@,KCR,"W,3-0",8-GF,S(1),3,2.0,0,0,0,0,2,0,0,0.75,3.59,6,35,23,5,6,3,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.62,0.097,.71,0.07%,1.03,8.50,12.00,8b --- 0 out a3,9b end a 3,,2023-06-16,108,118,717736
8,8,77,2023-06-23,LAA,@,COL,"L,4-7",7-8,HL(1-1),6,1.1,3,2,2,0,1,0,0,2.03,3.41,7,20,18,3,2,2,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,2.26,0.024,2.63,0.02%,0.19,-0.80,1.00,7b --- 0 out a1,8b 12- 1 out a1,,2023-06-23,108,115,717644
9,9,82,2023-06-28,LAA,,CHW,"L,5-11",6-6,,4,1.0,2,0,0,0,1,0,0,1.88,3.26,5,17,13,3,2,3,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.08,0.003,.10,0.00%,0.53,3.05,6.00,6t --- 0 out d7,6t 3 out d7,,2023-06-28,108,145,717576
10,10,85,2023-07-01,LAA,,ARI,"L,1-3",6-6,BL(1-2),2,1.0,2,2,1,1,1,0,1,2.35,3.52,8,34,17,6,5,5,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,1,2.51,-0.255,2.69,-0.16%,-1.47,-0.15,3.00,6t --- 0 out a1,6t 3 out d1,,2023-07-01,108,109,717533
11,11,87,2023-07-03,LAA,@,SDP,"L,3-10",7-GF(8),,1,1.2,4,2,2,2,1,0,0,3.18,3.73,11,44,25,5,2,4,4,2,1,0,,2,2,0,0,0,9,0,1,0,0,0,0,.08,-0.042,.08,-0.03%,-2.59,-1.85,2.00,7b 12- 1 out d3,8b end d 7,,2023-07-03,108,135,717505
