Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,21,2021-06-09,LAD,@,PIT,"W,2-1",GS-2,,99,1.2,2.0,1.0,1.0,5.0,4.0,0.0,0,5.4,7.37,12.0,66.0,33.0,7,9,2,1,1,0,0,46.0,,,0,0,0,7,0.0,0.0,0.0,0,0,0,1.27,-0.078,1.6,-0.06%,-0.76,,,1b start a 1,2b 123 2 out tie,,2021-06-09,119,134,633753,2021,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,22,2021-06-14,LAD,,PHI,"W,3-1",GS-4,,4,3.2,4.0,1.0,1.0,3.0,5.0,0.0,0,3.38,4.3,18.0,81.0,51.0,14,7,3,7,4,0,0,51.0,,,0,0,0,15,2.0,0.0,0.0,0,0,0,1.26,0.054,1.65,0.04%,0.66,,,1t start tie,4t 12- 2 out d1,,2021-06-14,119,143,633652,2021,3.667,1.667,2.0,12.0,0.0,1.0,1.0,5.0,4.0,0.0,2.0,5.4,4.2,1.667,2.0,12.0,0.0,1.0,1.0,5.0,4.0,0.0,2.0,5.4,4.2,1.667,2.0,12.0,0.0,1.0,1.0,5.0,4.0,0.0,2.0,5.4,4.2,1.667,2.0,12.0,0.0,1.0,1.0,5.0,4.0,0.0,2.0,5.4,4.2,1.667,2.0,12.0,0.0,1.0,1.0,5.0,4.0,0.0,2.0,5.4,4.2
3,23,2021-06-20,LAD,@,ARI,"W,9-8",GS-4,,5,3.2,3.0,1.0,1.0,0.0,2.0,0.0,0,3.0,3.39,14.0,46.0,36.0,11,5,3,9,3,2,0,53.0,,,0,0,0,14,1.0,0.0,0.0,0,0,0,0.56,0.118,0.67,0.09%,0.79,,,1b start tie,4b 1-- 2 out a6,,2021-06-20,119,109,633582,2021,3.667,5.333,6.0,30.0,0.0,2.0,2.0,8.0,9.0,2.0,8.0,3.375,2.625,5.333,6.0,30.0,0.0,2.0,2.0,8.0,9.0,2.0,8.0,3.375,2.625,5.333,6.0,30.0,0.0,2.0,2.0,8.0,9.0,2.0,8.0,3.375,2.625,5.333,6.0,30.0,0.0,2.0,2.0,8.0,9.0,2.0,8.0,3.375,2.625,5.333,6.0,30.0,0.0,2.0,2.0,8.0,9.0,2.0,8.0,3.375,2.625
4,24,2021-06-25,LAD,,CHC,"W,6-2",GS-4,,4,4.0,1.0,1.0,1.0,2.0,7.0,1.0,0,2.77,3.71,15.0,69.0,37.0,12,11,0,6,0,0,0,61.0,,,0,0,0,13,0.0,0.0,0.0,0,0,0,0.78,0.116,1.02,0.09%,1.11,,,1t start tie,4t 3 out a1,,2021-06-25,119,112,633608,2021,4.0,9.0,9.0,44.0,0.0,3.0,3.0,8.0,11.0,3.0,12.0,3.0,1.889,9.0,9.0,44.0,0.0,3.0,3.0,8.0,11.0,3.0,12.0,3.0,1.889,9.0,9.0,44.0,0.0,3.0,3.0,8.0,11.0,3.0,12.0,3.0,1.889,9.0,9.0,44.0,0.0,3.0,3.0,8.0,11.0,3.0,12.0,3.0,1.889,9.0,9.0,44.0,0.0,3.0,3.0,8.0,11.0,3.0,12.0,3.0,1.889
5,25,2021-07-01,LAD,@,WSN,"W,6-2",2-4,W(1-0),5,3.0,2.0,1.0,1.0,3.0,4.0,0.0,0,2.81,3.67,13.0,52.0,28.0,4,8,3,3,1,0,0,,0.0,0.0,0,1,0,10,0.0,0.0,0.0,0,0,0,0.92,0.003,1.15,0.00%,0.46,,,2b --- 0 out d1,4b 3 out d1,,2021-07-01,119,120,633481,2021,3.0,13.0,10.0,59.0,1.0,4.0,4.0,10.0,18.0,4.0,16.0,2.769,1.538,13.0,10.0,59.0,1.0,4.0,4.0,10.0,18.0,4.0,16.0,2.769,1.538,13.0,10.0,59.0,1.0,4.0,4.0,10.0,18.0,4.0,16.0,2.769,1.538,11.333,8.0,47.0,1.0,3.0,3.0,5.0,14.0,4.0,14.0,2.382,1.147,13.0,10.0,59.0,1.0,4.0,4.0,10.0,18.0,4.0,16.0,2.769,1.538
6,26,2021-07-06,LAD,@,MIA,"L,1-2",GS-6,,4,5.1,2.0,0.0,0.0,1.0,3.0,0.0,0,2.11,3.4,19.0,,,11,9,6,9,5,0,0,66.0,,,0,0,0,18,1.0,0.0,0.0,0,0,0,0.91,0.335,0.97,0.22%,2.77,,,1b start tie,6b --- 1 out a1,,2021-07-06,119,146,633376,2021,5.333,16.0,12.0,72.0,1.0,5.0,5.0,13.0,22.0,4.0,18.0,2.812,1.562,16.0,12.0,72.0,1.0,5.0,5.0,13.0,22.0,4.0,18.0,2.812,1.562,16.0,12.0,72.0,1.0,5.0,5.0,13.0,22.0,4.0,18.0,2.812,1.562,10.667,6.0,42.0,1.0,3.0,3.0,5.0,13.0,2.0,10.0,2.531,1.031,16.0,12.0,72.0,1.0,5.0,5.0,13.0,22.0,4.0,18.0,2.812,1.562
7,27,2021-07-11,LAD,,ARI,"W,7-4",GS-4,,4,4.0,4.0,1.0,1.0,1.0,6.0,1.0,0,2.13,3.53,17.0,,,6,14,5,5,2,2,0,55.0,,,0,1,0,16,0.0,0.0,0.0,0,0,0,1.18,0.1,1.29,0.07%,1.11,,,1t start tie,4t 3 out tie,,2021-07-11,119,109,633302,2021,4.0,21.333,14.0,91.0,1.0,5.0,5.0,14.0,25.0,5.0,21.0,2.109,1.312,21.333,14.0,91.0,1.0,5.0,5.0,14.0,25.0,5.0,21.0,2.109,1.312,19.667,12.0,79.0,1.0,4.0,4.0,9.0,21.0,5.0,19.0,1.831,1.068,12.333,5.0,47.0,1.0,2.0,2.0,6.0,14.0,2.0,9.0,1.459,0.892,21.333,14.0,91.0,1.0,5.0,5.0,14.0,25.0,5.0,21.0,2.109,1.312
8,28,2021-07-19,LAD,,SFG,"L,2-7",GS-4,L(1-1),7,3.1,5.0,3.0,3.0,4.0,3.0,2.0,0,2.83,4.6,19.0,80.0,39.0,11,7,2,10,3,2,0,37.0,,,0,0,0,15,1.0,0.0,0.0,0,0,0,0.94,-0.17,1.61,-0.18%,-1.83,,,1t start tie,4t 12- 1 out d1,,2021-07-19,119,137,633259,2021,3.333,25.333,18.0,108.0,2.0,6.0,6.0,15.0,31.0,6.0,28.0,2.132,1.303,25.333,18.0,108.0,2.0,6.0,6.0,15.0,31.0,6.0,28.0,2.132,1.303,20.0,12.0,78.0,2.0,4.0,4.0,7.0,22.0,4.0,20.0,1.8,0.95,12.333,8.0,49.0,1.0,2.0,2.0,5.0,13.0,2.0,12.0,1.459,1.054,25.333,18.0,108.0,2.0,6.0,6.0,15.0,31.0,6.0,28.0,2.132,1.303
9,29,2021-07-24,LAD,,COL,"W,1-0",GS-6,W(2-1),4,5.1,2.0,0.0,0.0,2.0,7.0,0.0,0,2.38,4.14,20.0,81.0,48.0,18,6,6,5,1,1,0,69.0,,,0,0,0,18,1.0,0.0,0.0,0,0,0,0.88,0.289,1.02,0.20%,2.61,,,1t start tie,6t 1-- 1 out a1,,2021-07-24,119,115,633188,2021,5.333,28.667,23.0,127.0,4.0,9.0,9.0,19.0,34.0,9.0,40.0,2.826,1.465,28.667,23.0,127.0,4.0,9.0,9.0,19.0,34.0,9.0,40.0,2.826,1.465,19.667,14.0,83.0,4.0,6.0,6.0,11.0,23.0,6.0,28.0,2.746,1.271,12.667,11.0,55.0,3.0,4.0,4.0,6.0,12.0,5.0,22.0,2.842,1.342,28.667,23.0,127.0,4.0,9.0,9.0,19.0,34.0,9.0,40.0,2.826,1.465
10,30,2021-07-30,LAD,@,ARI,"L,5-6",GS-2,,5,1.2,1.0,2.0,2.0,5.0,1.0,0.0,0,2.78,4.46,11.0,55.0,24.0,7,4,2,3,1,2,0,41.0,,,0,0,0,6,1.0,0.0,0.0,0,0,0,1.45,-0.165,1.66,-0.11%,-1.76,,,1b start tie,2b 123 2 out d2,,2021-07-30,119,109,633102,2021,1.667,34.0,25.0,147.0,4.0,9.0,9.0,21.0,41.0,10.0,43.0,2.382,1.353,34.0,25.0,147.0,4.0,9.0,9.0,21.0,41.0,10.0,43.0,2.382,1.353,21.0,15.0,88.0,3.0,5.0,5.0,11.0,23.0,6.0,27.0,2.143,1.238,12.667,11.0,56.0,3.0,4.0,4.0,7.0,16.0,5.0,22.0,2.842,1.421,34.0,25.0,147.0,4.0,9.0,9.0,21.0,41.0,10.0,43.0,2.382,1.353
