Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,29,2023-05-02,SEA,@,OAK,"W,2-1",GS-6,,99,6.0,2,1,1,0,10,0,0,1.5,-0.08,20,81,57,18,10,2,8,3,1,0,74,,,0,0,0,20,1,0,0,0,0,0,0.95,0.143,0.66,0.06%,1.82,30.3,49.0,1b start tie,6b 3 out d1,,2023-05-02,136,133,718332
2,2,34,2023-05-07,SEA,,HOU,"W,3-1",GS-6,W(1-0),4,6.0,2,0,0,1,5,0,0,0.75,1.01,20,85,64,13,7,1,13,3,2,0,72,,,0,1,0,19,0,0,0,0,0,0,0.82,0.312,0.75,0.17%,2.91,25.7,43.0,1t start tie,6t 3 out a3,,2023-05-07,136,117,718265
3,3,39,2023-05-13,SEA,@,DET,"W,5-0",GS-7,W(2-0),5,7.0,3,0,0,0,3,0,0,0.47,1.52,24,82,57,13,6,5,16,5,4,0,74,,,0,0,0,24,1,0,0,0,0,0,0.9,0.38,0.82,0.21%,3.65,23.95,40.0,1b start tie,7b 3 out a3,,2023-05-13,136,116,718194
4,4,44,2023-05-19,SEA,@,ATL,"L,2-6",GS-7,L(2-1),5,6.1,4,3,3,1,4,0,0,1.42,1.76,24,102,67,11,9,9,10,6,1,0,56,,,0,0,0,23,2,0,0,0,0,0,1.02,0.12,0.83,0.06%,1.86,13.25,26.0,1b start tie,7b 12- 1 out a1,,2023-05-19,136,144,718110
5,5,49,2023-05-24,SEA,,OAK,"W,6-1",GS-6,W(3-1),4,6.0,2,0,0,1,6,0,1,1.15,1.85,22,90,61,13,12,6,8,3,1,0,73,,,1,0,0,20,0,0,0,0,0,0,0.85,0.253,0.68,0.12%,2.91,27.1,46.0,1t start tie,6t 3 out a5,,2023-05-24,136,133,718037
6,6,54,2023-05-29,SEA,,NYY,"L,4-10",GS-5,L(3-2),4,4.2,11,8,8,0,3,2,1,3.0,2.67,25,86,58,9,7,8,13,5,1,0,13,,,1,0,1,24,5,0,0,0,0,0,0.79,-0.459,0.76,-0.27%,-5.89,-6.7,-1.0,1t start tie,5t -2- 2 out d6,,2023-05-29,136,147,717969
7,7,59,2023-06-04,SEA,@,TEX,"L,3-12",GS-3,L(3-3),5,2.1,8,7,7,2,2,1,0,4.46,3.1,17,61,38,9,3,4,9,4,1,0,13,,,0,0,0,15,4,0,0,0,0,0,0.96,-0.322,0.74,-0.15%,-6.11,-10.75,-8.0,1b start tie,3b -2- 1 out d7,,2023-06-04,136,140,717894
8,8,65,2023-06-12,SEA,,MIA,"W,8-1",GS-6,W(4-3),7,6.0,1,1,1,3,6,1,0,4.06,3.35,21,89,56,14,11,6,6,2,1,0,69,,,0,0,0,18,0,0,0,1,0,0,0.54,0.139,0.29,0.05%,1.91,25.1,43.0,1t start tie,6t 3 out a6,,2023-06-12,136,146,717786
9,9,70,2023-06-18,SEA,,CHW,"W,5-1",GS-7,W(5-3),5,7.0,4,1,1,0,6,0,0,3.68,3.1,25,85,65,13,8,8,11,7,2,0,71,,,0,0,0,25,1,0,0,0,0,0,1.06,0.319,0.65,0.12%,2.4,27.35,46.0,1t start tie,7t 3 out a1,,2023-06-18,136,145,717704
10,10,75,2023-06-24,SEA,@,BAL,"L,4-6",GS-5,,5,4.1,6,3,3,3,4,1,0,3.88,3.36,20,95,56,11,9,4,9,4,1,0,40,,,2,0,0,17,0,0,0,1,0,0,1.03,-0.074,0.76,-0.03%,-0.45,6.35,16.0,1b start tie,5b 12- 1 out tie,,2023-06-24,136,110,717628
11,11,80,2023-06-30,SEA,,TBR,"L,4-15",GS-4,,5,3.1,1,2,2,1,6,1,0,3.97,3.42,13,61,40,9,17,3,3,1,1,0,55,,,0,0,0,12,0,0,0,0,0,1,0.61,0.011,0.28,0.00%,-0.31,14.3,22.0,1t start tie,4t --- 1 out a2,,2023-06-30,136,139,717548
12,12,92,2023-07-16,SEA,,DET,"W,2-0",GS-5,W(6-3),15,5.0,5,0,0,1,3,0,0,3.66,3.36,20,70,48,10,10,5,11,5,2,0,59,,,0,0,0,19,1,0,0,0,0,0,1.26,0.276,0.79,0.10%,2.43,17.65,30.0,1t start tie,5t 3 out a2,,2023-07-16,136,116,717373
