Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,186,2021-04-02,MIA,,TBR,"L,4-6",6-6,,99,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,9.0,14.17,4.0,18.0,15.0,2,2,0,3,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.88,-0.106,0.76,-0.06%,-0.49,,,6t --- 0 out tie,6t 3 out d1,,2021-04-02,146,139,634602,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,187,2021-04-03,MIA,,TBR,"W,12-7",7-7,W(1-0),0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.5,7.67,3.0,13.0,8.0,2,1,2,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.16,0.088,0.95,0.04%,0.51,,,7t --- 0 out tie,7t 3 out tie,,2021-04-03,146,139,634596,2021,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,9.0,1.0
3,188,2021-04-06,MIA,,STL,"L,2-4",9-GF,,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,6.0,9.84,4.0,27.0,22.0,1,4,2,1,0,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.34,-0.071,0.29,-0.04%,-0.49,,,9t --- 0 out d1,9t end d 2,,2021-04-06,146,138,634594,2021,1.0,2.0,1.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.5,0.5,2.0,1.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.5,0.5,2.0,1.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.5,0.5,2.0,1.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.5,0.5,2.0,1.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.5,0.5
4,189,2021-04-08,MIA,@,NYM,"L,2-3",7-7,H(1),1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.5,8.17,3.0,,,1,0,1,2,2,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,1,0,0,2.53,0.107,2.1,0.05%,0.49,,,7b --- 0 out a1,7b 3 out a1,,2021-04-08,146,121,634584,2021,1.0,3.0,2.0,11.0,2.0,2.0,2.0,0.0,3.0,2.0,8.0,6.0,0.667,3.0,2.0,11.0,2.0,2.0,2.0,0.0,3.0,2.0,8.0,6.0,0.667,3.0,2.0,11.0,2.0,2.0,2.0,0.0,3.0,2.0,8.0,6.0,0.667,3.0,2.0,11.0,2.0,2.0,2.0,0.0,3.0,2.0,8.0,6.0,0.667,3.0,2.0,11.0,2.0,2.0,2.0,0.0,3.0,2.0,8.0,6.0,0.667
5,190,2021-04-10,MIA,@,NYM,"W,3-0",8-8,H(2),1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.6,6.77,3.0,7.0,6.0,1,1,0,2,2,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.85,0.14,1.49,0.07%,0.49,,,8b --- 0 out a1,8b 3 out a1,,2021-04-10,146,121,632201,2021,1.0,4.0,3.0,14.0,2.0,2.0,2.0,0.0,3.0,2.0,9.0,4.5,0.75,4.0,3.0,14.0,2.0,2.0,2.0,0.0,3.0,2.0,9.0,4.5,0.75,4.0,3.0,14.0,2.0,2.0,2.0,0.0,3.0,2.0,9.0,4.5,0.75,3.0,2.0,10.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,3.0,0.667,4.0,3.0,14.0,2.0,2.0,2.0,0.0,3.0,2.0,9.0,4.5,0.75
6,191,2021-04-11,MIA,@,NYM,"L,5-6",9-9,H(3),0,0.1,2.0,2.0,2.0,0.0,0.0,0.0,0,6.75,6.55,3.0,8.0,6.0,2,0,1,2,2,0,0,,0.0,0.0,0,0,0,3,1.0,0.0,0.0,0,0,0,1.09,-0.1,0.94,-0.05%,-0.34,,,9b --- 1 out a2,9b -23 2 out a2,,2021-04-11,146,121,632192,2021,0.333,5.0,3.0,17.0,2.0,2.0,2.0,0.0,4.0,2.0,9.0,3.6,0.6,5.0,3.0,17.0,2.0,2.0,2.0,0.0,4.0,2.0,9.0,3.6,0.6,5.0,3.0,17.0,2.0,2.0,2.0,0.0,4.0,2.0,9.0,3.6,0.6,3.0,2.0,10.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,3.0,0.667,5.0,3.0,17.0,2.0,2.0,2.0,0.0,4.0,2.0,9.0,3.6,0.6
7,192,2021-04-13,MIA,@,ATL,"W,14-8",9-GF,,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,6.35,6.35,1.0,3.0,3.0,0,0,1,0,0,0,0,,2.0,0.0,0,0,0,1,0.0,0.0,0.0,0,0,0,0.06,0.002,0.05,0.00%,0.62,,,9b -23 2 out a6,9b end a 6,,2021-04-13,146,144,632211,2021,0.333,5.333,5.0,20.0,2.0,4.0,4.0,0.0,4.0,3.0,12.0,6.75,0.938,5.333,5.0,20.0,2.0,4.0,4.0,0.0,4.0,3.0,12.0,6.75,0.938,4.333,4.0,16.0,1.0,3.0,3.0,0.0,3.0,2.0,8.0,6.231,0.923,2.333,3.0,9.0,0.0,2.0,2.0,0.0,1.0,1.0,4.0,7.714,1.286,5.333,5.0,20.0,2.0,4.0,4.0,0.0,4.0,3.0,12.0,6.75,0.938
8,193,2021-04-14,MIA,@,ATL,"W,6-5",7-7,BS(1),0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0,8.1,7.82,5.0,14.0,9.0,2,0,3,2,0,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.66,-0.274,1.56,-0.15%,-1.47,,,7b --- 0 out a2,7b 3 out tie,,2021-04-14,146,144,634581,2021,1.0,5.667,5.0,21.0,2.0,4.0,4.0,0.0,4.0,3.0,12.0,6.353,0.882,5.667,5.0,21.0,2.0,4.0,4.0,0.0,4.0,3.0,12.0,6.353,0.882,3.667,4.0,14.0,1.0,3.0,3.0,0.0,2.0,2.0,8.0,7.364,1.091,1.667,2.0,7.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,10.8,1.2,5.667,5.0,21.0,2.0,4.0,4.0,0.0,4.0,3.0,12.0,6.353,0.882
9,194,2021-04-17,MIA,,SFG,"W,7-6",7-7,BS(2),2,0.2,2.0,1.0,1.0,0.0,0.0,1.0,0,8.59,9.17,4.0,18.0,14.0,1,0,2,2,1,0,0,,2.0,2.0,0,0,0,4,1.0,0.0,0.0,0,0,0,1.49,-0.403,1.4,-0.23%,-2.08,,,7t 12- 1 out a1,7t 3 out d2,,2021-04-17,146,137,634450,2021,0.667,6.667,7.0,26.0,3.0,6.0,6.0,0.0,4.0,4.0,17.0,8.1,1.05,6.667,7.0,26.0,3.0,6.0,6.0,0.0,4.0,4.0,17.0,8.1,1.05,3.667,5.0,15.0,1.0,4.0,4.0,0.0,1.0,2.0,9.0,9.818,1.364,1.667,4.0,9.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,21.6,2.4,6.667,7.0,26.0,3.0,6.0,6.0,0.0,4.0,4.0,17.0,8.1,1.05
10,195,2021-04-20,MIA,,BAL,"L,5-7",6-7,,2,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0,7.27,8.02,4.0,15.0,10.0,2,1,2,1,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.49,0.05,0.46,0.03%,0.74,,,6t --- 0 out d3,7t --- 1 out d1,,2021-04-20,146,110,634427,2021,1.333,7.333,9.0,30.0,4.0,7.0,7.0,0.0,4.0,6.0,23.0,8.591,1.227,7.333,9.0,30.0,4.0,7.0,7.0,0.0,4.0,6.0,23.0,8.591,1.227,3.333,6.0,16.0,2.0,5.0,5.0,0.0,1.0,4.0,14.0,13.5,1.8,2.0,4.0,10.0,2.0,3.0,3.0,0.0,0.0,3.0,11.0,13.5,2.0,7.333,9.0,30.0,4.0,7.0,7.0,0.0,4.0,6.0,23.0,8.591,1.227
