Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2022-05-28,BOS,,BAL,"L,2-4",GS-3,L(0-1),99,3.0,6.0,4.0,4.0,3.0,4.0,1.0,0,12.0,7.78,18.0,62.0,36.0,11,7,4,7,4,0,0,32.0,,,2,0,0,15,1.0,0.0,0.0,0,0,0,1.23,-0.238,0.87,-0.10%,-2.47,1.35,9.0,1t start tie,3t 3 out d4,2.0,2022-05-28,111,110,663309,2022,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2022-06-15,BOS,,OAK,"W,10-1",GS-5,W(1-1),17,5.0,4.0,0.0,0.0,1.0,3.0,0.0,0,4.5,4.49,20.0,79.0,52.0,15,6,11,5,3,1,0,61.0,,,0,0,0,19,1.0,0.0,0.0,0,0,0,0.63,0.197,0.53,0.10%,2.56,18.25,30.0,1t start tie,5t 3 out a6,,2022-06-15,111,133,663235,2022,5.0,3.0,6.0,18.0,1.0,4.0,4.0,3.0,4.0,2.0,10.0,12.0,3.0,3.0,6.0,18.0,1.0,4.0,4.0,3.0,4.0,2.0,10.0,12.0,3.0,3.0,6.0,18.0,1.0,4.0,4.0,3.0,4.0,2.0,10.0,12.0,3.0
3,3,2022-06-20,BOS,,DET,"W,5-2",GS-7,W(2-1),4,6.2,7.0,2.0,2.0,1.0,2.0,0.0,0,3.68,3.79,26.0,92.0,59.0,19,7,11,12,6,2,0,53.0,,,0,0,0,24,2.0,0.0,0.0,1,1,0,0.95,0.182,0.82,0.10%,1.25,14.2,30.0,1t start tie,7t -2- 2 out a3,,2022-06-20,111,116,663253,2022,6.667,8.0,10.0,38.0,1.0,4.0,4.0,4.0,7.0,3.0,15.0,4.5,1.75,8.0,10.0,38.0,1.0,4.0,4.0,4.0,7.0,3.0,15.0,4.5,1.75,8.0,10.0,38.0,1.0,4.0,4.0,4.0,7.0,3.0,15.0,4.5,1.75
4,4,2022-06-25,BOS,@,CLE,"W,4-2",GS-6,W(3-1),4,5.1,6.0,2.0,2.0,1.0,4.0,0.0,0,3.6,3.36,22.0,,,20,5,11,6,5,0,0,51.0,,,0,0,0,20,0.0,1.0,0.0,1,1,0,0.87,-0.039,0.84,-0.02%,0.29,15.8,28.0,1b start tie,6b 1-- 1 out a1,,2022-06-25,111,114,663042,2022,5.333,14.667,17.0,64.0,1.0,6.0,6.0,5.0,9.0,5.0,24.0,3.682,1.5,14.667,17.0,64.0,1.0,6.0,6.0,5.0,9.0,5.0,24.0,3.682,1.5,14.667,17.0,64.0,1.0,6.0,6.0,5.0,9.0,5.0,24.0,3.682,1.5
5,5,2022-07-02,BOS,@,CHC,"L,1-3",GS-6,L(3-2),6,6.0,6.0,2.0,1.0,1.0,6.0,0.0,0,3.12,2.96,24.0,94.0,63.0,16,8,12,5,2,0,0,59.0,,,0,0,0,22,0.0,0.0,0.0,1,1,0,0.82,0.036,0.74,0.02%,1.05,19.3,37.0,1b start tie,6b 3 out d1,,2022-07-02,111,112,663198,2022,6.0,20.0,23.0,86.0,1.0,8.0,8.0,6.0,13.0,6.0,32.0,3.6,1.45,20.0,23.0,86.0,1.0,8.0,8.0,6.0,13.0,6.0,32.0,3.6,1.45,20.0,23.0,86.0,1.0,8.0,8.0,6.0,13.0,6.0,32.0,3.6,1.45
6,6,2022-07-07,BOS,,NYY,"L,5-6",GS-5,L(3-3),4,5.0,6.0,6.0,6.0,5.0,2.0,2.0,0,4.35,4.18,26.0,98.0,52.0,19,2,8,11,2,4,0,28.0,,,1,0,0,21,1.0,1.0,0.0,0,0,0,0.99,-0.304,0.9,-0.17%,-3.44,-3.35,3.0,1t start tie,5t 3 out d4,,2022-07-07,111,147,663233,2022,5.0,26.0,29.0,110.0,1.0,10.0,9.0,7.0,19.0,6.0,38.0,3.115,1.385,26.0,29.0,110.0,1.0,10.0,9.0,7.0,19.0,6.0,38.0,3.115,1.385,26.0,29.0,110.0,1.0,10.0,9.0,7.0,19.0,6.0,38.0,3.115,1.385
7,7,2022-07-13,BOS,@,TBR,"L,1-4",GS-6,L(3-4),5,6.0,4.0,3.0,3.0,2.0,5.0,1.0,0,4.38,4.25,24.0,92.0,62.0,19,5,8,9,6,1,0,55.0,,,0,0,0,22,0.0,0.0,0.0,0,0,0,0.81,-0.098,0.81,-0.06%,-0.28,13.9,28.0,1b start tie,6b 3 out d2,,2022-07-13,111,139,661876,2022,6.0,31.0,35.0,136.0,3.0,16.0,15.0,12.0,21.0,10.0,53.0,4.355,1.516,28.0,29.0,118.0,2.0,12.0,11.0,9.0,17.0,8.0,43.0,3.536,1.357,31.0,35.0,136.0,3.0,16.0,15.0,12.0,21.0,10.0,53.0,4.355,1.516
8,8,2022-07-26,BOS,,CLE,"L,3-8",GS-3,L(3-5),12,3.0,6.0,5.0,5.0,1.0,1.0,2.0,1,5.18,4.91,17.0,73.0,47.0,15,1,6,8,5,0,0,27.0,,,0,0,0,15,1.0,0.0,0.0,0,0,0,0.8,-0.287,0.65,-0.14%,-3.47,-6.05,-3.0,1t start tie,3t 3 out d5,,2022-07-26,111,114,663203,2022,3.0,37.0,39.0,160.0,4.0,19.0,18.0,14.0,26.0,11.0,60.0,4.378,1.432,29.0,29.0,122.0,3.0,15.0,14.0,10.0,19.0,8.0,45.0,4.345,1.345,37.0,39.0,160.0,4.0,19.0,18.0,14.0,26.0,11.0,60.0,4.378,1.432
9,9,2022-07-31,BOS,,MIL,"W,7-2",GS-5,W(4-5),4,5.0,7.0,2.0,2.0,1.0,1.0,1.0,1,5.0,5.09,21.0,,,12,3,8,10,3,4,0,45.0,,,0,1,1,19,2.0,0.0,1.0,2,0,0,0.91,0.008,0.49,0.00%,0.56,7.85,18.0,1t start tie,5t 3 out d2,,2022-07-31,111,158,663189,2022,5.0,40.0,45.0,177.0,6.0,24.0,23.0,15.0,27.0,14.0,73.0,5.175,1.5,25.333,28.0,113.0,5.0,18.0,17.0,10.0,18.0,9.0,49.0,6.039,1.5,40.0,45.0,177.0,6.0,24.0,23.0,15.0,27.0,14.0,73.0,5.175,1.5
10,10,2022-08-05,BOS,@,KCR,"W,7-4",GS-5,W(5-5),4,5.0,5.0,1.0,1.0,2.0,4.0,1.0,0,4.68,5.11,22.0,87.0,55.0,10,9,7,9,4,1,0,55.0,,,0,0,0,20,0.0,1.0,0.0,0,0,0,1.21,0.194,0.71,0.07%,1.44,17.05,30.0,1b start tie,5b 3 out a3,,2022-08-05,111,118,662650,2022,5.0,45.0,52.0,198.0,7.0,26.0,25.0,16.0,28.0,17.0,85.0,5.0,1.511,25.0,29.0,112.0,6.0,18.0,17.0,10.0,15.0,11.0,53.0,6.12,1.56,45.0,52.0,198.0,7.0,26.0,25.0,16.0,28.0,17.0,85.0,5.0,1.511
