Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,39,2023-05-12,MIA,,CIN,"L,4-7",GS-5,,99,4.2,4,2,2,2,7,2,0,3.86,7.11,20,88,58,11,15,5,6,2,0,0,53,,,2,0,0,18,1,0,0,0,0,0,.97,-0.001,.92,0.00%,0.57,16.90,29.00,1t start tie,5t --- 2 out d1,,2023-05-12,146,113,718212
2,2,44,2023-05-18,MIA,,WSN,"W,5-3",GS-5,W(1-0),5,5.0,3,1,1,1,6,1,0,2.79,5.53,19,78,48,18,6,4,8,3,2,0,62,,,0,0,0,18,1,0,0,0,0,0,.89,0.181,.88,0.11%,1.68,22.85,36.00,1t start tie,5t 3 out a2,,2023-05-18,146,120,718130
3,3,49,2023-05-23,MIA,@,COL,"L,4-5",GS-5,L(1-1),4,4.1,4,4,3,3,3,0,0,3.86,5.04,20,82,47,9,13,4,10,7,1,0,41,,,0,0,0,17,2,0,0,1,0,1,1.16,-0.039,1.14,-0.02%,-0.01,5.55,13.00,1b start a 1,5b 12- 1 out d1,,2023-05-23,146,115,718051
4,4,54,2023-05-28,MIA,@,LAA,"W,2-0",GS-5,W(2-1),4,5.0,2,0,0,4,3,0,0,2.84,4.89,20,79,45,11,9,2,11,3,1,0,62,,,0,0,0,16,0,1,0,1,0,0,1.32,0.305,1.41,0.20%,2.66,17.65,30.00,1b start tie,5b 3 out a1,,2023-05-28,146,108,717984
5,5,59,2023-06-03,MIA,,OAK,"W,12-1",GS-5,W(3-1),5,5.0,4,0,0,1,5,0,0,2.25,4.26,20,88,55,16,9,5,9,3,2,0,63,,,0,0,0,19,3,0,0,0,0,0,.47,0.162,.53,0.11%,2.68,22.25,36.00,1t start tie,5t 3 out a7,,2023-06-03,146,133,717911
6,6,64,2023-06-09,MIA,@,CHW,"L,1-2",GS-5,,5,5.0,5,1,1,2,6,1,0,2.17,4.32,22,82,51,10,13,3,11,1,2,0,57,,,1,0,0,20,1,0,0,0,0,0,1.09,0.154,1.33,0.11%,1.64,17.05,30.00,1b start tie,5b 3 out tie,,2023-06-09,146,145,717828
7,7,69,2023-06-14,MIA,@,SEA,"W,4-1",GS-6,W(4-1),4,6.0,2,0,0,1,6,0,0,1.80,3.88,21,93,64,16,10,3,11,3,1,0,73,,,0,0,0,20,2,0,0,0,0,0,1.03,0.368,1.26,0.27%,2.91,27.70,46.00,1b start tie,6b 3 out a2,,2023-06-14,146,136,717759
8,8,74,2023-06-20,MIA,,TOR,"L,0-2",GS-6,,5,6.0,3,0,0,0,9,0,0,1.54,3.35,20,80,59,11,17,5,6,3,0,0,75,,,0,0,0,20,1,0,0,1,0,0,.95,0.365,1.10,0.25%,3.22,29.70,49.00,1t start tie,6t 3 out tie,,2023-06-20,146,141,717690
9,9,79,2023-06-25,MIA,,PIT,"W,2-0",GS-6,W(5-1),4,6.0,4,0,0,1,9,0,0,1.34,3.02,23,83,54,19,14,5,8,3,0,0,72,,,0,0,0,22,0,0,0,0,0,0,1.05,0.375,1.21,0.26%,3.22,32.50,55.00,1t start tie,6t 3 out a1,,2023-06-25,146,134,717620
10,10,84,2023-07-01,MIA,@,ATL,"L,0-7",GS-1,L(5-2),5,0.1,7,6,6,0,0,2,0,2.47,3.57,8,35,23,2,6,3,5,3,0,0,13,,,0,0,0,8,3,0,0,0,0,0,.71,-0.387,.94,-0.31%,-6.17,-15.45,-17.00,1b start tie,1b -2- 1 out d6,,2023-07-01,146,144,717536
