Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2023-03-30,MIL,@,CHC,"L,0-4",7-7,,99,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0.0,4.26,6.0,19,13,4,2,3,1,1,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.16,0.008,0.16,0.01%,0.55,2.45,6.0,7b --- 0 out d4,7b 3 out d4,,2023-03-30,158,112,718777,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2023-04-02,MIL,@,CHC,"W,9-5",9-GF,,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.76,4.0,12,8,3,2,2,1,1,0,0,,0,0,0,0,0,4,1.0,0.0,0.0,0,0,0,0.26,0.021,0.26,0.01%,0.55,3.65,6.0,9b --- 0 out a4,9b end a 4,,2023-04-02,158,112,718738,2023,1.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0
3,3,2023-04-07,MIL,,STL,"W,4-0",7-7,H(1),4,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,3.26,3.0,12,6,3,2,1,0,0,0,0,,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0.63,0.027,0.72,0.02%,0.28,2.9,5.0,7t --- 0 out a3,7t 1-- 2 out a3,,2023-04-07,158,138,718674,2023,0.667,2.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0
4,4,2023-04-08,MIL,,STL,"L,0-6",5-6,,0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.83,8.0,32,21,8,1,3,4,4,0,0,,0,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0.1,0.013,0.12,0.01%,1.04,5.3,9.0,5t --- 0 out d6,6t 3 out d6,,2023-04-08,158,138,718660,2023,2.0,2.667,3.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.875,2.667,3.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.875,2.667,3.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.875,2.667,3.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.875,2.667,3.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.875
5,5,2023-04-12,MIL,@,ARI,"L,3-7",6-7,,3,1.1,3.0,2.0,2.0,0.0,0.0,1.0,0,3.0,5.09,7.0,31,23,6,1,2,5,3,0,0,,1,0,0,0,0,7,1.0,0.0,0.0,0,0,0,0.3,-0.074,0.33,-0.05%,-1.24,-2.8,-2.0,6b 1-- 2 out d5,7b 3 out d4,,2023-04-12,158,109,718598,2023,1.333,4.667,5.0,21.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,1.5,4.667,5.0,21.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,1.5,4.667,5.0,21.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,1.5,3.667,3.0,15.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,1.091,4.667,5.0,21.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,1.5
6,6,2023-04-15,MIL,@,SDP,"L,3-10",8-8,,2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0,2.7,4.91,3.0,15,10,2,1,1,2,1,0,0,,0,0,1,0,0,3,0.0,0.0,0.0,0,0,1,0.03,0.0,0.04,0.00%,0.14,1.5,2.0,8b --- 0 out d5,8b --3 2 out d5,,2023-04-15,158,135,718560,2023,0.667,6.0,8.0,28.0,1.0,2.0,2.0,2.0,4.0,3.0,13.0,3.0,1.667,6.0,8.0,28.0,1.0,2.0,2.0,2.0,4.0,3.0,13.0,3.0,1.667,6.0,8.0,28.0,1.0,2.0,2.0,2.0,4.0,3.0,13.0,3.0,1.667,4.0,5.0,18.0,1.0,2.0,2.0,1.0,2.0,2.0,9.0,4.5,1.5,6.0,8.0,28.0,1.0,2.0,2.0,2.0,4.0,3.0,13.0,3.0,1.667
7,7,2023-05-09,MIL,,LAD,"L,2-6",7-8,,23,1.1,1.0,0.0,0.0,3.0,1.0,0.0,1,2.25,5.88,9.0,44,23,11,1,3,1,0,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.12,-0.01,0.15,-0.01%,-0.39,2.0,7.0,7t --- 0 out d6,8t -23 1 out d4,,2023-05-09,158,119,718241,2023,1.333,6.667,8.0,31.0,1.0,3.0,2.0,2.0,4.0,3.0,13.0,2.7,1.5,6.667,8.0,31.0,1.0,3.0,2.0,2.0,4.0,3.0,13.0,2.7,1.5,5.667,6.0,25.0,1.0,3.0,2.0,1.0,3.0,3.0,11.0,3.176,1.235,4.0,5.0,18.0,1.0,3.0,2.0,0.0,1.0,2.0,9.0,4.5,1.25,6.667,8.0,31.0,1.0,3.0,2.0,2.0,4.0,3.0,13.0,2.7,1.5
8,8,2023-05-15,MIL,@,STL,"L,1-18",8-8,,5,0.2,6.0,9.0,9.0,3.0,1.0,2.0,0,11.42,9.49,11.0,33,18,7,2,3,4,2,0,0,,0,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0.0,-0.001,0.0,0.00%,-6.26,-19.9,-22.0,8b --- 0 out d7,8b 123 2 out d13,,2023-05-15,158,138,718166,2023,0.667,8.0,9.0,40.0,1.0,3.0,2.0,5.0,5.0,3.0,14.0,2.25,1.75,8.0,9.0,40.0,1.0,3.0,2.0,5.0,5.0,3.0,14.0,2.25,1.75,6.0,6.0,30.0,1.0,3.0,2.0,4.0,3.0,2.0,10.0,3.0,1.667,3.333,4.0,19.0,1.0,3.0,2.0,3.0,1.0,2.0,8.0,5.4,2.1,8.0,9.0,40.0,1.0,3.0,2.0,5.0,5.0,3.0,14.0,2.25,1.75
9,9,2023-08-16,LAD,,MIL,"W,7-1",8-GF,,92,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0,9.28,8.04,6.0,24,15,2,7,2,0,0,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,1,0,0,0.11,0.01,0.06,0.00%,1.08,9.9,15.0,8t --- 0 out a6,9t end a 6,,2023-08-16,119,158,716962,2023,2.0,8.667,15.0,51.0,3.0,12.0,11.0,8.0,6.0,5.0,26.0,11.423,2.654,8.667,15.0,51.0,3.0,12.0,11.0,8.0,6.0,5.0,26.0,11.423,2.654,6.0,12.0,38.0,3.0,12.0,11.0,6.0,3.0,4.0,22.0,16.5,3.0,2.667,7.0,23.0,2.0,10.0,9.0,6.0,2.0,2.0,13.0,30.375,4.875,8.667,15.0,51.0,3.0,12.0,11.0,8.0,6.0,5.0,26.0,11.423,2.654
10,10,2023-08-18,LAD,,MIA,"L,3-11",4-5,,1,1.2,1.0,1.0,1.0,2.0,2.0,0.0,0,8.76,7.55,8.0,31,18,7,2,2,2,0,1,0,,0,0,0,0,0,6,0.0,1.0,0.0,0,0,0,0.05,-0.003,0.02,0.00%,-0.17,3.95,8.0,4t --- 1 out d9,5t 3 out d9,,2023-08-18,119,146,716946,2023,1.667,10.667,15.0,57.0,3.0,12.0,11.0,9.0,9.0,5.0,26.0,9.281,2.25,10.667,15.0,57.0,3.0,12.0,11.0,9.0,9.0,5.0,26.0,9.281,2.25,6.0,10.0,36.0,3.0,12.0,11.0,7.0,5.0,4.0,20.0,16.5,2.833,4.0,7.0,26.0,2.0,9.0,9.0,7.0,5.0,2.0,13.0,20.25,3.5,10.667,15.0,57.0,3.0,12.0,11.0,9.0,9.0,5.0,26.0,9.281,2.25
11,11,2023-08-23,LAD,@,CLE,"W,6-1",3-5,W(1-0),4,1.1,1.0,0.0,0.0,1.0,3.0,0.0,0,7.9,6.91,6.0,29,16,5,5,1,1,0,0,0,,2,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.98,0.063,0.31,0.01%,0.61,11.8,19.0,3b 1-3 2 out a2,5b 1-- 0 out a3,,2023-08-23,119,114,716875,2023,1.333,12.333,16.0,65.0,3.0,13.0,12.0,11.0,11.0,6.0,29.0,8.757,2.189,12.333,16.0,65.0,3.0,13.0,12.0,11.0,11.0,6.0,29.0,8.757,2.189,6.333,8.0,37.0,2.0,11.0,10.0,9.0,7.0,3.0,16.0,14.211,2.684,4.333,7.0,25.0,2.0,10.0,10.0,6.0,6.0,3.0,15.0,20.769,3.0,12.333,16.0,65.0,3.0,13.0,12.0,11.0,11.0,6.0,29.0,8.757,2.189
