Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2021-04-03,MIA,,TBR,"W,12-7",3-5,,99,2.0,4.0,3.0,3.0,1.0,1.0,0.0,0,13.5,3.67,11.0,38.0,23.0,6,2,2,7,4,1,0,,0.0,0.0,0,0,0,9,0.0,0.0,0.0,0,0,0,1.47,-0.116,1.2,-0.06%,-0.91,,,3t --- 1 out tie,5t 1-3 1 out a1,,2021-04-03,146,139,634596,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2021-04-13,MIA,@,ATL,"W,14-8",9-9,,9,0.2,0.0,2.0,0.0,2.0,2.0,0.0,1,10.13,5.42,6.0,33.0,18.0,3,5,0,1,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,1,0.05,-0.001,0.04,0.00%,-2.09,,,9b --- 0 out a8,9b -23 2 out a6,,2021-04-13,146,144,632211,2021,0.667,2.0,4.0,11.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,13.5,2.5,2.0,4.0,11.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,13.5,2.5,2.0,4.0,11.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,13.5,2.5
3,3,2021-04-20,MIA,,BAL,"L,5-7",4-5,,6,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0,7.71,4.67,9.0,31.0,19.0,5,3,2,5,1,2,0,,0.0,0.0,0,0,0,8,1.0,0.0,0.0,0,0,0,0.25,-0.019,0.24,-0.01%,0.01,,,4t --- 0 out d4,5t 3 out d5,,2021-04-20,146,110,634427,2021,2.0,2.667,4.0,17.0,0.0,5.0,3.0,3.0,3.0,0.0,4.0,10.125,2.625,2.667,4.0,17.0,0.0,5.0,3.0,3.0,3.0,0.0,4.0,10.125,2.625,2.667,4.0,17.0,0.0,5.0,3.0,3.0,3.0,0.0,4.0,10.125,2.625
4,4,2021-04-25,MIA,@,SFG,"L,3-4",2-4,L(0-1),4,3.0,4.0,3.0,3.0,2.0,5.0,0.0,0,8.22,3.56,15.0,73.0,44.0,11,8,4,4,2,0,0,,0.0,0.0,0,0,0,13,1.0,1.0,0.0,0,0,0,0.88,-0.199,0.78,-0.11%,-1.5,,,2b --- 0 out tie,4b 3 out d3,,2021-04-25,146,137,634342,2021,3.0,4.667,6.0,26.0,0.0,6.0,4.0,4.0,4.0,1.0,7.0,7.714,2.143,4.667,6.0,26.0,0.0,6.0,4.0,4.0,4.0,1.0,7.0,7.714,2.143,4.667,6.0,26.0,0.0,6.0,4.0,4.0,4.0,1.0,7.0,7.714,2.143
5,5,2021-05-01,MIA,@,WSN,"L,2-7",GS-4,L(0-2),5,3.2,9.0,5.0,4.0,0.0,4.0,1.0,1,8.74,4.14,20.0,71.0,49.0,13,6,7,8,5,0,0,29.0,,,1,0,0,19,0.0,0.0,0.0,0,0,0,1.0,-0.208,1.04,-0.13%,-2.37,,,1b start tie,4b -2- 2 out d4,,2021-05-01,146,120,634304,2021,3.667,7.667,10.0,41.0,0.0,9.0,7.0,6.0,9.0,3.0,14.0,8.217,2.087,7.667,10.0,41.0,0.0,9.0,7.0,6.0,9.0,3.0,14.0,8.217,2.087,7.667,10.0,41.0,0.0,9.0,7.0,6.0,9.0,3.0,14.0,8.217,2.087
6,6,2021-08-05,MIA,,NYM,"W,4-2",6-8,,95,1.2,0.0,0.0,0.0,1.0,1.0,0.0,0,7.62,4.09,6.0,25.0,16.0,3,2,3,1,0,0,0,,3.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,2.26,0.242,0.19,0.01%,1.52,,,6t 123 2 out tie,8t --- 1 out tie,,2021-08-05,146,121,633033,2021,1.667,11.333,19.0,61.0,1.0,14.0,11.0,6.0,13.0,4.0,26.0,8.735,2.206,11.333,19.0,61.0,1.0,14.0,11.0,6.0,13.0,4.0,26.0,8.735,2.206,11.333,19.0,61.0,1.0,14.0,11.0,6.0,13.0,4.0,26.0,8.735,2.206
7,7,2021-08-06,MIA,@,COL,"L,2-14",7-7,,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.07,4.03,3.0,6.0,5.0,1,1,1,2,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.00%,0.58,,,7b --- 0 out d10,7b 3 out d10,,2021-08-06,146,115,633035,2021,1.0,13.0,19.0,67.0,1.0,14.0,11.0,7.0,14.0,4.0,26.0,7.615,2.0,11.0,15.0,56.0,1.0,11.0,8.0,6.0,13.0,4.0,22.0,6.545,1.909,13.0,19.0,67.0,1.0,14.0,11.0,7.0,14.0,4.0,26.0,7.615,2.0
8,8,2021-08-08,MIA,@,COL,"L,8-13",4-5,,1,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0,6.46,3.82,4.0,11.0,9.0,2,2,3,0,0,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.04,0.004,0.0,0.00%,0.7,,,4b --- 2 out d10,5b 3 out d7,,2021-08-08,146,115,632977,2021,1.333,14.0,20.0,70.0,1.0,14.0,11.0,7.0,14.0,4.0,27.0,7.071,1.929,11.333,16.0,53.0,1.0,9.0,8.0,4.0,11.0,4.0,23.0,6.353,1.765,14.0,20.0,70.0,1.0,14.0,11.0,7.0,14.0,4.0,27.0,7.071,1.929
9,9,2021-08-15,MIA,,CHC,"W,4-1",6-7,W(1-2),6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0,6.19,3.8,3.0,12.0,5.0,2,0,0,3,1,0,0,,1.0,0.0,0,0,0,3,1.0,0.0,0.0,0,0,0,1.59,-0.039,0.03,0.00%,-0.1,,,6t 1-- 1 out tie,7t -2- 0 out a1,,2021-08-15,146,112,632874,2021,0.667,15.333,20.0,74.0,1.0,14.0,11.0,7.0,15.0,4.0,27.0,6.457,1.761,10.667,14.0,48.0,1.0,8.0,7.0,3.0,11.0,3.0,20.0,5.906,1.594,15.333,20.0,74.0,1.0,14.0,11.0,7.0,15.0,4.0,27.0,6.457,1.761
10,10,2021-08-16,MIA,,ATL,"L,2-12",4-4,,0,1.0,5.0,5.0,5.0,0.0,2.0,2.0,0,8.47,5.05,8.0,28.0,17.0,3,4,0,6,3,0,0,,2.0,2.0,0,0,0,8,1.0,0.0,0.0,0,0,0,1.03,-0.45,0.02,-0.01%,-5.5,,,4t 12- 0 out a1,4t 3 out d6,,2021-08-16,146,144,632858,2021,1.0,16.0,21.0,77.0,1.0,14.0,11.0,7.0,15.0,5.0,29.0,6.188,1.75,8.333,11.0,36.0,1.0,5.0,4.0,1.0,6.0,2.0,15.0,4.32,1.44,16.0,21.0,77.0,1.0,14.0,11.0,7.0,15.0,5.0,29.0,6.188,1.75
11,11,2021-08-18,MIA,,ATL,"L,9-11",8-8,,1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0,8.31,5.19,2.0,,,0,1,1,0,0,0,0,,3.0,1.0,0,0,0,1,0.0,0.0,0.0,0,0,0,0.04,-0.001,0.0,0.00%,-0.23,,,8t 123 2 out d7,8t 3 out d8,,2021-08-18,146,144,632865,2021,0.333,17.0,26.0,85.0,3.0,19.0,16.0,7.0,17.0,8.0,41.0,8.471,1.941,5.667,7.0,24.0,2.0,5.0,5.0,1.0,4.0,4.0,15.0,7.941,1.412,17.0,26.0,85.0,3.0,19.0,16.0,7.0,17.0,8.0,41.0,8.471,1.941
12,12,2021-08-27,MIA,,CIN,"L,0-6",8-GF,,8,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0,7.91,5.24,7.0,,,4,9,0,3,1,0,0,,0.0,0.0,0,0,0,7,0.0,0.0,0.0,0,0,0,0.03,-0.006,0.0,0.00%,0.01,,,8t --- 0 out d5,9t end d 6,,2021-08-27,146,113,632742,2021,2.0,17.333,26.0,87.0,3.0,19.0,16.0,8.0,17.0,8.0,41.0,8.308,1.962,4.333,7.0,20.0,2.0,5.0,5.0,1.0,3.0,4.0,15.0,10.385,1.846,17.333,26.0,87.0,3.0,19.0,16.0,8.0,17.0,8.0,41.0,8.308,1.962
13,13,2021-09-07,MIA,,NYM,"L,4-9",4-6,L(1-3),10,2.1,2.0,2.0,0.0,0.0,2.0,0.0,0,7.06,4.83,10.0,45.0,32.0,8,3,6,2,1,0,0,,0.0,0.0,0,0,0,10,1.0,0.0,0.0,0,0,1,1.19,0.026,0.0,0.00%,0.33,,,4t --- 0 out tie,6t 1-3 1 out tie,,2021-09-07,146,121,632572,2021,2.333,19.333,27.0,94.0,4.0,20.0,17.0,8.0,21.0,9.0,45.0,7.914,1.81,5.333,7.0,24.0,3.0,6.0,6.0,1.0,7.0,5.0,18.0,10.125,1.5,19.333,27.0,94.0,4.0,20.0,17.0,8.0,21.0,9.0,45.0,7.914,1.81
14,14,2021-09-12,MIA,@,ATL,"L,3-5",8-GF(8),,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.75,4.76,4.0,12.0,8.0,2,0,2,2,0,1,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,1,0.2,0.016,0.0,0.00%,0.53,,,8b --- 0 out d2,8b end d 2,,2021-09-12,146,144,632523,2021,1.0,21.667,29.0,104.0,4.0,22.0,17.0,8.0,23.0,10.0,48.0,7.062,1.708,6.333,9.0,30.0,3.0,8.0,6.0,1.0,8.0,6.0,21.0,8.526,1.579,21.667,29.0,104.0,4.0,22.0,17.0,8.0,23.0,10.0,48.0,7.062,1.708
15,15,2021-09-15,MIA,@,WSN,"W,8-6",8-8,W(2-3),2,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0,6.85,5.16,5.0,14.0,10.0,1,3,2,2,1,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.28,-0.058,0.0,0.00%,-0.52,,,8b --- 0 out d1,8b 3 out d2,,2021-09-15,146,120,632477,2021,1.0,22.667,29.0,108.0,4.0,22.0,17.0,8.0,23.0,10.0,48.0,6.75,1.632,6.667,8.0,31.0,3.0,8.0,6.0,1.0,8.0,5.0,19.0,8.1,1.35,22.667,29.0,108.0,4.0,22.0,17.0,8.0,23.0,10.0,48.0,6.75,1.632
16,16,2021-09-18,MIA,,PIT,"L,3-6",6-8,,2,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0,6.41,5.01,11.0,36.0,20.0,7,4,5,2,0,1,0,,0.0,0.0,0,1,0,9,0.0,0.0,0.0,0,0,0,0.37,-0.002,0.0,0.00%,0.52,,,6t --- 0 out d3,8t 3 out d4,,2021-09-18,146,134,632448,2021,3.0,23.667,31.0,113.0,5.0,23.0,18.0,8.0,24.0,11.0,53.0,6.845,1.648,6.667,5.0,28.0,2.0,4.0,2.0,1.0,7.0,3.0,12.0,2.7,0.9,23.667,31.0,113.0,5.0,23.0,18.0,8.0,24.0,11.0,53.0,6.845,1.648
