Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,140,1,2021-04-01,SDP,,ARI,"W,8-7",5-5,,99,0.1,2,3,0,0,1,2,0,0.0,75.17,4,16.0,11.0,3,3,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.61,-0.407,0.65,-0.26%,-2.9,,,5t --- 2 out a2,5t 3 out d1,,2021-04-01,135,109,634618
2,141,4,2021-04-04,SDP,,ARI,"L,1-3",8-8,,2,1.0,1,0,0,0,1,0,0,0.0,19.67,5,,,3,2,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,1,0.36,0.013,0.41,0.01%,0.47,,,8t --- 0 out d3,8t 3 out d3,,2021-04-04,135,109,634572
3,142,5,2021-04-05,SDP,,SFG,"L,2-3",8-8,,0,1.0,0,0,0,0,1,0,0,0.0,11.74,3,21.0,13.0,2,4,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.65,0.048,0.76,0.03%,0.47,,,8t --- 0 out d1,8t 3 out d1,,2021-04-05,135,137,634591
4,143,7,2021-04-07,SDP,,SFG,"L,2-3",10-GF(10),L(0-1),1,1.0,1,1,0,0,1,0,0,0.0,8.57,4,,,2,1,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,4.41,-0.067,4.91,-0.05%,0.09,,,10t -2- 0 out tie,10t end d 1,,2021-04-07,135,137,634563
5,144,9,2021-04-10,SDP,@,TEX,"W,7-4",7-7,H(1),2,0.1,0,0,0,0,0,0,0,0.0,8.08,1,2.0,2.0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.38,0.04,1.35,0.02%,0.24,,,7b 1-- 2 out a2,7b 3 out a2,,2021-04-10,135,140,632193
6,145,10,2021-04-11,SDP,@,TEX,"W,2-0",6-6,H(2),0,0.2,0,0,0,0,2,0,1,0.0,7.09,3,14.0,10.0,3,2,0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,2.81,0.093,2.89,0.06%,0.54,,,6b 1-- 1 out a1,6b 3 out a1,,2021-04-11,135,140,632233
7,146,13,2021-04-14,SDP,@,PIT,"L,1-5",6-6,,2,1.0,0,0,0,1,1,0,0,0.0,6.55,4,16.0,9.0,4,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.1,0.048,1.15,0.03%,0.51,,,6b --- 0 out d1,6b 3 out d1,,2021-04-14,135,134,634523
8,147,14,2021-04-15,SDP,@,PIT,"W,8-3",6-6,,0,1.0,0,0,0,0,2,0,0,0.0,5.38,3,16.0,9.0,5,0,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.32,0.024,0.36,0.02%,0.51,,,6b --- 0 out a5,6b 3 out a5,,2021-04-15,135,134,634621
9,148,15,2021-04-16,SDP,,LAD,"L,6-11",11-12,L(0-2),0,1.1,4,5,2,0,1,1,0,2.35,6.43,9,,,2,4,4,4,1,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,2.34,-0.136,3.04,-0.11%,-2.37,,,11t -2- 0 out tie,12t 123 1 out d3,,2021-04-16,135,119,634531
10,149,20,2021-04-21,SDP,,MIL,"L,2-4",4-4,BS(1),4,0.1,1,0,0,0,1,0,0,2.25,6.05,2,10.0,8.0,2,3,0,1,1,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,2.32,-0.079,2.26,-0.05%,-0.58,,,4t 12- 2 out a1,4t 3 out tie,,2021-04-21,135,158,634476
11,150,21,2021-04-22,SDP,@,LAD,"W,3-2",8-8,H(3),0,1.0,0,0,0,1,0,0,0,2.0,6.06,3,8.0,4.0,0,1,2,0,0,0,0,,2,0,0,0,0,2,0,0,1,1,0,0,4.62,0.519,4.98,0.34%,2.02,,,8b -23 0 out a1,8b 3 out a1,,2021-04-22,135,119,634420
12,151,23,2021-04-24,SDP,@,LAD,"L,4-5",6-6,,1,0.2,1,0,0,0,1,0,0,1.86,5.65,3,7.0,7.0,0,1,2,0,0,0,0,,3,2,0,0,0,3,0,0,0,0,0,0,1.87,-0.104,2.24,-0.08%,-0.4,,,6b 123 1 out tie,6b 3 out d2,,2021-04-24,135,119,634361
13,152,24,2021-04-25,SDP,@,LAD,"W,8-7",10-10,W(1-2),0,1.0,0,0,0,2,2,0,0,1.69,5.61,5,,,1,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,2,0,0,0,4.84,0.315,5.56,0.22%,1.16,,,10b -2- 0 out tie,10b 3 out tie,,2021-04-25,135,119,634356
14,153,26,2021-04-28,SDP,@,ARI,"W,12-3",6-7,H(4),2,1.1,0,0,0,0,1,0,0,1.5,5.17,4,9.0,8.0,4,0,2,1,0,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.66,0.068,0.71,0.04%,0.95,,,6b 12- 2 out a4,7b 3 out a4,,2021-04-28,135,109,634322
