Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2022-04-07,SDP,@,ARI,"L,2-4",9-9,L(0-1),99,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1,inf,inf,3.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,3.82,-0.41,3.74,-0.24%,-1.84,-7.8,-9.0,9b --- 0 out a2,9b 123 0 out a2,,2022-04-07,135,109,663418,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2022-04-10,SDP,@,ARI,"W,10-5",6-7,,2,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0,18.0,12.11,7.0,30.0,21.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,,0,0,0,0,0,7,0.0,0.0,0.0,0,0,0,0.02,0.002,0.02,0.00%,-0.02,5.9,9.0,6b --- 0 out a10,7b 3 out a9,,2022-04-10,135,109,663395,2022,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,inf,inf,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,inf,inf,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,inf,inf
3,3,2022-04-12,SDP,@,SFG,"L,2-13",7-7,,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,12.0,7.78,3.0,11.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00%,0.48,6.25,9.0,7b --- 0 out d9,7b 3 out d9,,2022-04-12,135,137,662104,2022,1.0,2.0,1.0,10.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,18.0,1.5,2.0,1.0,10.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,18.0,1.5,2.0,1.0,10.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,18.0,1.5
4,4,2022-04-15,SDP,,ATL,"L,2-5",7-7,,2,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0,9.0,6.36,5.0,28.0,14.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.56,0.085,1.52,0.05%,0.46,5.05,9.0,7t --- 0 out tie,7t 3 out tie,,2022-04-15,135,144,662236,2022,1.0,3.0,1.0,13.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,12.0,1.0,3.0,1.0,13.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,12.0,1.0,3.0,1.0,13.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,12.0,1.0
5,5,2022-04-19,SDP,,CIN,"W,6-2",7-8,H(1),3,1.2,1.0,0.0,0.0,0.0,2.0,0.0,0,6.35,4.7,6.0,27.0,19.0,3.0,5.0,1.0,3.0,2.0,0.0,0.0,,2,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.99,0.129,0.96,0.07%,1.33,7.15,11.0,7t 12- 1 out a3,8t 3 out a3,,2022-04-19,135,113,662232,2022,1.667,4.0,2.0,18.0,1.0,4.0,4.0,3.0,6.0,1.0,5.0,9.0,1.25,4.0,2.0,18.0,1.0,4.0,4.0,3.0,6.0,1.0,5.0,9.0,1.25,4.0,2.0,18.0,1.0,4.0,4.0,3.0,6.0,1.0,5.0,9.0,1.25
6,6,2022-04-23,SDP,,LAD,"W,3-2",10-GF(10),W(1-1),3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,5.4,4.16,2.0,9.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,2.82,0.304,3.19,0.21%,1.08,8.25,12.0,10t -2- 0 out tie,10t end tie,,2022-04-23,135,119,662276,2022,1.0,5.667,3.0,24.0,1.0,4.0,4.0,3.0,8.0,1.0,6.0,6.353,1.059,5.667,3.0,24.0,1.0,4.0,4.0,3.0,8.0,1.0,6.0,6.353,1.059,5.667,3.0,24.0,1.0,4.0,4.0,3.0,8.0,1.0,6.0,6.353,1.059
7,7,2022-04-26,SDP,@,CIN,"W,9-6",9-GF,,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,5.87,5.46,4.0,22.0,14.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.55,0.02,0.53,0.01%,-0.47,1.65,3.0,9b --- 0 out a4,9b end a 3,,2022-04-26,135,113,663079,2022,1.0,6.667,3.0,26.0,1.0,4.0,4.0,3.0,9.0,1.0,6.0,5.4,0.9,6.667,3.0,23.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,1.35,0.6,6.667,3.0,26.0,1.0,4.0,4.0,3.0,9.0,1.0,6.0,5.4,0.9
8,8,2022-04-29,SDP,@,PIT,"W,7-3",7-8,,2,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,4.66,4.87,6.0,,,6.0,1.0,1.0,2.0,1.0,0.0,0.0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.5,0.06,0.56,0.04%,0.98,7.9,12.0,7b --- 0 out a4,8b 3 out a4,,2022-04-29,135,134,662296,2022,2.0,7.667,4.0,30.0,2.0,5.0,5.0,3.0,10.0,2.0,10.0,5.87,0.913,5.667,3.0,20.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.588,0.706,7.667,4.0,30.0,2.0,5.0,5.0,3.0,10.0,2.0,10.0,5.87,0.913
9,9,2022-05-01,SDP,@,PIT,"W,5-2",8-8,,1,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0,5.59,5.49,3.0,18.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,3.02,-0.357,3.41,-0.24%,-1.84,-3.8,-3.0,8b --- 0 out a2,8b 123 0 out a2,,2022-05-01,135,134,662293,2022,0.0,9.667,4.0,36.0,2.0,5.0,5.0,4.0,12.0,2.0,10.0,4.655,0.828,6.667,3.0,23.0,1.0,1.0,1.0,2.0,8.0,1.0,6.0,1.35,0.75,9.667,4.0,36.0,2.0,5.0,5.0,4.0,12.0,2.0,10.0,4.655,0.828
10,10,2022-05-04,SDP,@,CLE,"L,5-6",8-9,BS(1),2,1.1,1.0,0.0,0.0,0.0,1.0,0.0,0,4.91,5.02,5.0,,,6.0,0.0,2.0,2.0,1.0,1.0,0.0,,2,1,0,0,0,5,0.0,0.0,0.0,0,0,0,2.86,-0.078,3.14,-0.05%,-0.06,4.4,7.0,8b 1-3 2 out a1,9b 3 out tie,2.0,2022-05-04,135,114,663068,2022,1.333,9.667,5.0,39.0,2.0,6.0,6.0,6.0,12.0,2.0,11.0,5.586,1.138,5.667,3.0,21.0,1.0,2.0,2.0,3.0,6.0,1.0,6.0,3.176,1.059,9.667,5.0,39.0,2.0,6.0,6.0,6.0,12.0,2.0,11.0,5.586,1.138
