Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1.0,1.0,37.0,2024-05-07,OAK,,TEX,"L,8-15",8-GF,,99.0,2.0,1,0,0,2,3,0,1,0.0,4.63,10,52,31,11,2,0.0,4.0,2,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.94,8.1,15.0,8t --- 0 out d10,9t end d 7,,2024-05-07,133,140,745668
2.0,2.0,40.0,2024-05-10,OAK,@,SEA,"L,1-8",5-5,,2.0,1.0,1,0,0,0,2,0,0,0.0,2.8,4,22,13,5,0,1.0,1.0,1,0,0,,3,2,0,0,0,4,0,0,0,0,0,0,0.25,-0.003,0.2,0.00%,0.32,5.65,9.0,5b 123 0 out d5,5b 3 out d7,,2024-05-10,133,136,745264
3.0,3.0,42.0,2024-05-12,OAK,@,SEA,"L,4-8",7-7,,1.0,1.0,0,0,0,2,1,0,0,0.0,3.88,4,19,10,4,2,1.0,0.0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,0.03,0.001,0.03,0.00%,0.49,3.05,6.0,7b --- 0 out d6,7b 3 out d6,,2024-05-12,133,136,745255
4.0,4.0,45.0,2024-05-15,OAK,@,HOU,"L,0-3",8-GF(8),,2.0,0.1,0,0,0,0,0,0,0,0.0,3.82,1,2,2,1,0,1.0,0.0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.12,0.003,0.08,0.00%,0.23,0.75,1.0,8b 1-- 2 out d3,8b end d 3,,2024-05-15,133,117,746397
5.0,5.0,46.0,2024-05-16,OAK,@,HOU,"L,1-8",8-GF(8),,0.0,1.0,0,0,0,0,1,0,0,0.0,3.32,3,15,12,2,1,0.0,2.0,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,4.25,6.0,8b --- 0 out d7,8b end d 7,,2024-05-16,133,117,746391
6.0,6.0,49.0,2024-05-19,OAK,@,KCR,"L,4-8",6-6,,2.0,1.0,2,4,4,2,0,0,0,5.68,4.24,7,25,16,4,2,5.0,0.0,0,0,0,,0,0,0,0,0,4,0,1,1,0,0,0,0.38,-0.08,0.14,-0.02%,-3.48,-8.15,-9.0,6b --- 0 out d3,6b 3 out d7,,2024-05-19,133,118,746306
7.0,7.0,55.0,2024-05-26,OAK,,HOU,"L,2-5",5-6,,6.0,1.2,0,0,0,1,2,0,0,4.5,3.88,5,15,9,5,2,2.0,0.0,0,0,0,,2,0,0,0,0,4,0,0,0,1,0,0,0.23,0.025,0.1,0.01%,1.35,7.15,11.0,5t 12- 1 out d5,6t 3 out d5,,2024-05-26,133,117,745653
8.0,8.0,57.0,2024-05-29 00:00:00,OAK,@,TBR,"L,3-4",6-6,BS(1),2.0,0.2,3,1,1,0,0,0,0,5.19,3.82,5,17,13,2,1,3.0,2.0,2,0,0,,0,0,0,0,0,5,2,0,0,0,0,0,1.79,-0.183,0.64,-0.04%,-1.0,-2.3,-1.0,6b --- 0 out a1,6b 1-3 2 out tie,,2024-05-29,133,139,745084
9.0,9.0,58.0,2024-05-30 00:00:00,OAK,@,TBR,"L,5-6",11-12,L(0-1),0.0,1.1,0,1,0,0,1,0,0,4.5,3.52,4,13,10,5,0,2.0,1.0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,3.25,0.294,1.04,0.06%,1.31,5.0,7.0,11b -2- 0 out tie,12b --3 1 out tie,,2024-05-30,133,139,745081
10.0,10.0,87.0,2024-07-02 00:00:00,OAK,,LAA,"W,7-5",6-7,H(1),32.0,1.0,1,2,2,1,1,0,0,5.73,3.61,4,17,10,2,1,1.0,1.0,1,0,0,,1,0,0,0,0,3,1,0,0,1,0,0,0.61,0.03,0.0,0.00%,-0.42,-0.95,0.0,6t 1-- 1 out a3,7t -23 1 out a6,,2024-07-02,133,108,745647
11.0,11.0,89.0,2024-07-04 00:00:00,OAK,,LAA,"W,5-0",9-GF,,1.0,1.0,0,0,0,0,2,0,0,5.25,3.24,3,11,8,3,1,1.0,0.0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.07,0.005,0.0,0.00%,0.46,6.25,9.0,9t --- 0 out a5,9t end a 5,,2024-07-04,133,108,745641
12.0,12.0,90.0,2024-07-05 00:00:00,OAK,,BAL,"L,2-3",6-6,,0.0,1.0,1,0,0,0,0,0,0,4.85,3.25,4,15,10,2,1,1.0,3.0,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.62,0.034,0.0,0.00%,0.46,1.65,3.0,6t --- 0 out d2,6t 3 out d2,,2024-07-05,133,110,745639
13.0,13.0,93.0,2024-07-09 00:00:00,OAK,@,BOS,"L,9-12",2-4,,3.0,2.1,5,3,3,0,2,2,0,5.87,4.67,12,44,31,7,4,1.0,9.0,5,1,0,,2,2,0,0,0,12,1,0,0,0,0,0,0.12,-0.105,0.0,0.00%,-3.47,0.25,4.0,2b 1-3 2 out d4,4b 3 out d9,,2024-07-09,133,111,746937
14,14,97,2024-07-13 00:00:00,OAK,@,PHI,"L,5-11",4-5,,3,1.1,0,0,0,1,3,0,0,5.40,4.36,5,19,10,1,5,1,0,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.19,0.020,.00,0.00%,0.74,8.40,13.00,4b 1-- 2 out d4,5b 3 out d4,,2024-07-13,133,143,745549
15,15,98,2024-07-14 00:00:00,OAK,@,PHI,"W,18-3",8-8,,0,1.0,0,0,0,0,1,0,0,5.09,4.18,3,12,8,1,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.51,4.25,6.00,8b --- 0 out a10,8b 3 out a10,,2024-07-14,133,143,745551
