Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,376,6,2021-04-07,ARI,@,COL,"L,0-8",8-GF(8),,99,1.0,2,3,3,1,1,0,0,27.00,4.17,6,16,10,3,0,0,4,3,0,0,,0,0,0,0,0,5,0,1,0,0,0,0,.03,-0.005,.03,0.00%,-2.42,,,8b --- 0 out d5,8b end d 8,,2021-04-07,109,115,634542
2,377,8,2021-04-09,ARI,,CIN,"L,5-6",8-8,,1,1.0,0,0,0,0,2,0,0,13.50,1.67,3,,,4,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.38,0.029,.32,0.02%,0.51,,,8t --- 0 out d2,8t 3 out d2,,2021-04-09,109,113,634540
3,378,11,2021-04-12,ARI,,OAK,"L,5-9",5-5,,2,0.1,0,0,0,0,1,0,0,11.57,1.03,1,,,0,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.30,0.009,.23,0.00%,0.23,,,5t 1-- 2 out d4,5t 3 out d4,,2021-04-12,109,133,632231
4,379,12,2021-04-13,ARI,,OAK,"L,5-7",8-8,L(0-1),0,1.0,2,1,1,0,0,1,0,10.80,5.57,5,15,9,3,0,1,4,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.96,-0.194,.69,-0.08%,-0.49,,,8t --- 0 out tie,8t 3 out d1,,2021-04-13,109,133,632206
5,380,13,2021-04-15,ARI,@,WSN,"W,11-6",8-8,,1,0.1,0,0,0,0,0,0,0,9.82,5.35,1,3,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.19,0.005,.14,0.00%,0.22,,,8b 1-- 2 out a5,8b 3 out a5,,2021-04-15,109,120,634481
6,381,15,2021-04-17,ARI,@,WSN,"L,2-6",7-7,,1,1.0,3,1,1,0,0,0,0,9.64,4.88,5,17,14,5,0,3,2,2,0,0,,0,0,0,0,0,5,1,0,0,1,0,0,.38,-0.041,.28,-0.02%,-0.52,,,7b --- 0 out d2,7b 3 out d3,,2021-04-17,109,120,634507
7,382,69,2021-06-19,KCR,,BOS,"L,1-7",6-6,,62,1.0,0,0,0,0,0,0,0,7.94,4.58,3,9,8,3,1,0,3,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.22,0.017,.08,0.00%,0.54,,,6t --- 0 out d4,6t 3 out d4,,2021-06-19,118,111,633585
8,383,73,2021-06-24,KCR,@,NYY,"L,1-8",6-6,,4,1.0,3,3,3,0,1,1,1,10.80,6.47,7,26,15,5,2,1,4,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.20,-0.072,.07,-0.02%,-2.48,,,6b --- 0 out d3,6b 3 out d6,,2021-06-24,118,147,633559
9,384,74,2021-06-25,KCR,@,TEX,"L,4-9",8-GF(8),,0,1.0,2,0,0,0,0,0,0,9.39,6.04,4,15,10,1,3,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.01,0.000,.00,0.00%,0.52,,,8b --- 0 out d7,8b end d 7,,2021-06-25,118,140,633556
10,385,79,2021-06-30,KCR,@,BOS,"L,2-6",7-GF(8),,4,1.1,1,1,1,0,1,1,0,9.00,6.84,5,15,9,1,2,1,3,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.09,-0.009,.01,0.00%,-0.32,,,7b --- 2 out d3,8b end d 4,,2021-06-30,118,111,633467
11,386,80,2021-07-01,KCR,@,BOS,"L,1-15",8-GF(8),,0,1.0,4,2,2,0,2,0,0,9.90,6.07,7,33,24,6,2,0,5,3,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.00,0.000,.00,0.00%,-1.44,,,8b --- 0 out d13,8b end d15,,2021-07-01,118,111,633457
12,387,83,2021-07-04,KCR,,MIN,"L,2-6",9-GF,,2,1.0,2,1,1,0,0,0,0,9.82,5.81,4,15,9,2,0,1,3,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.02,-0.003,.00,0.00%,-0.46,,,9t --- 0 out d5,9t end d 6,,2021-07-04,118,142,633431
13,388,89,2021-07-10,KCR,@,CLE,"L,6-14",7-GF(8),,5,1.1,1,1,1,0,1,1,0,9.49,6.41,5,20,13,4,2,1,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.37,,,7b --- 2 out d7,8b end d 8,,2021-07-10,118,114,633317
