Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,2,2021-05-18,ATL,,NYM,"L,3-4",GS-6,,99,6.0,5.0,3.0,3.0,1.0,5.0,1.0,0,4.5,4.17,23.0,72.0,53.0,8,15,8,9,4,1,0,54.0,,,0,0,0,21,1.0,0.0,0.0,1,1,0,0.79,-0.061,0.85,-0.04%,0.19,,,1t start tie,6t 3 out d2,,2021-05-18,144,121,634107,2021,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,3,2021-06-03,ATL,,WSN,"W,5-1",GS-6,,15,5.2,1.0,0.0,0.0,5.0,5.0,0.0,0,2.31,4.11,23.0,88.0,51.0,12,7,7,6,2,0,0,67.0,,,0,0,0,18,0.0,0.0,0.0,0,0,0,1.23,0.299,1.15,0.17%,2.74,,,1t start tie,6t 12- 2 out tie,,2021-06-03,144,120,633836,2021,5.667,6.0,5.0,23.0,1.0,3.0,3.0,1.0,5.0,2.0,9.0,4.5,1.0,6.0,5.0,23.0,1.0,3.0,3.0,1.0,5.0,2.0,9.0,4.5,1.0,6.0,5.0,23.0,1.0,3.0,3.0,1.0,5.0,2.0,9.0,4.5,1.0
3,4,2021-06-09,ATL,@,PHI,"L,1-2",GS-6,,5,6.0,4.0,0.0,0.0,1.0,4.0,0.0,0,1.53,3.51,24.0,90.0,59.0,13,12,10,9,3,2,0,67.0,,,0,0,0,22,1.0,0.0,0.0,0,0,1,1.18,0.369,1.49,0.28%,3.03,,,1b start tie,6b 3 out a1,,2021-06-09,144,143,633764,2021,6.0,11.667,6.0,46.0,1.0,3.0,3.0,6.0,10.0,2.0,10.0,2.314,1.029,11.667,6.0,46.0,1.0,3.0,3.0,6.0,10.0,2.0,10.0,2.314,1.029,11.667,6.0,46.0,1.0,3.0,3.0,6.0,10.0,2.0,10.0,2.314,1.029
4,5,2021-06-15,ATL,,BOS,"L,8-10",GS-3,,5,2.1,5.0,5.0,5.0,1.0,4.0,2.0,0,3.6,4.52,13.0,53.0,33.0,11,6,0,8,2,0,0,30.0,,,0,0,0,12,0.0,1.0,0.0,0,0,0,0.79,-0.304,0.62,-0.14%,-3.62,,,1t start tie,3t 1-3 1 out d4,,2021-06-15,144,111,633724,2021,2.333,17.667,10.0,70.0,1.0,3.0,3.0,7.0,14.0,3.0,15.0,1.528,0.962,17.667,10.0,70.0,1.0,3.0,3.0,7.0,14.0,3.0,15.0,1.528,0.962,17.667,10.0,70.0,1.0,3.0,3.0,7.0,14.0,3.0,15.0,1.528,0.962
1,6,2022-04-11,ATL,,WSN,"L,2-11",7-GF,,99,2.2,5.0,5.0,5.0,2.0,2.0,0.0,1,16.88,4.99,16.0,58.0,35.0,9,8,2,9,5,1,0,,2.0,1.0,0,0,0,13,1.0,0.0,0.0,0,0,0,0.1,-0.03,0.1,-0.02%,-4.05,-4.8,-1.0,7t 12- 1 out d4,9t end d10,,2022-04-11,144,120,661572,2022,2.667,20.0,15.0,83.0,3.0,8.0,8.0,8.0,18.0,6.0,28.0,3.6,1.15,20.0,15.0,83.0,3.0,8.0,8.0,8.0,18.0,6.0,28.0,3.6,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,7,2022-05-17,ATL,@,MIL,"W,3-0",GS-5,W(1-0),35,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0,5.87,4.16,21.0,69.0,38.0,10,6,7,8,2,2,0,61.0,,,0,0,0,18,0.0,0.0,0.0,0,0,0,1.08,0.287,0.77,0.12%,2.47,17.65,30.0,1b start tie,5b 3 out a1,,2022-05-17,144,158,661196,2022,5.0,22.667,20.0,99.0,3.0,13.0,13.0,10.0,20.0,7.0,34.0,5.162,1.324,22.667,20.0,99.0,3.0,13.0,13.0,10.0,20.0,7.0,34.0,5.162,1.324,2.667,5.0,16.0,0.0,5.0,5.0,2.0,2.0,1.0,6.0,16.875,2.625
3,8,2022-05-23,ATL,,PHI,"L,3-7",GS-3,L(1-1),5,2.2,4.0,5.0,5.0,4.0,2.0,0.0,0,8.71,4.66,16.0,76.0,45.0,11,8,7,3,2,0,0,28.0,,,0,0,0,12,1.0,1.0,0.0,0,0,0,1.24,-0.259,0.96,-0.12%,-2.83,-4.8,-1.0,1t start tie,3t --3 2 out d4,,2022-05-23,144,143,661544,2022,2.667,27.667,23.0,120.0,3.0,13.0,13.0,13.0,23.0,7.0,37.0,4.229,1.301,21.667,18.0,97.0,2.0,10.0,10.0,12.0,18.0,5.0,28.0,4.154,1.385,7.667,8.0,37.0,0.0,5.0,5.0,5.0,5.0,1.0,9.0,5.87,1.696
4,9,2022-05-28,ATL,,MIA,"L,1-4",GS-5,L(1-2),4,5.0,3.0,1.0,1.0,4.0,3.0,0.0,0,6.46,4.55,21.0,77.0,47.0,14,5,8,6,5,0,0,56.0,,,2,0,0,16,0.0,0.0,0.0,1,1,0,1.21,0.137,0.98,0.07%,1.57,11.05,21.0,1t start tie,5t 3 out d1,,2022-05-28,144,146,661537,2022,5.0,30.333,27.0,136.0,3.0,18.0,18.0,17.0,25.0,9.0,44.0,5.341,1.451,18.667,21.0,90.0,2.0,15.0,15.0,11.0,15.0,7.0,34.0,7.232,1.714,10.333,12.0,53.0,0.0,10.0,10.0,9.0,7.0,3.0,16.0,8.71,2.032
5,10,2022-08-07,LAA,@,SEA,"L,3-6",GS-5,L(1-3),70,4.0,6.0,6.0,6.0,5.0,1.0,1.0,0,7.91,5.59,23.0,91.0,52.0,12,7,6,11,4,2,0,22.0,,,0,0,0,18,2.0,0.0,0.0,0,0,0,0.85,-0.295,0.02,0.00%,-4.17,-7.6,-3.0,1b start tie,5b 12- 0 out d3,,2022-08-07,108,136,662153,2022,4.0,35.333,30.0,157.0,3.0,19.0,19.0,21.0,28.0,9.0,47.0,4.84,1.443,17.667,20.0,87.0,2.0,16.0,16.0,14.0,14.0,6.0,32.0,8.151,1.925,15.333,15.0,74.0,0.0,11.0,11.0,13.0,10.0,3.0,19.0,6.457,1.826
6,11,2022-08-14,LAA,,MIN,"W,4-2",GS-6,W(2-3),6,6.0,4.0,2.0,2.0,1.0,3.0,1.0,0,6.75,5.4,23.0,87.0,61.0,11,8,6,13,8,0,0,58.0,,,1,0,0,22,1.0,0.0,0.0,0,0,0,0.99,0.127,0.03,0.00%,0.93,16.5,31.0,1t start tie,6t 3 out a1,,2022-08-14,108,142,663371,2022,6.0,39.333,36.0,180.0,4.0,25.0,25.0,26.0,29.0,12.0,58.0,5.72,1.576,19.333,21.0,97.0,1.0,17.0,17.0,18.0,11.0,6.0,30.0,7.914,2.017,19.333,21.0,97.0,1.0,17.0,17.0,18.0,11.0,6.0,30.0,7.914,2.017
