Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,10,2021-04-12,CHC,@,MIL,"L,3-6",6-7,,99,1.1,1,0,0,1,2,0,1,0.0,4.67,7,,,8,5,3,0,0,0,0,,2.0,0.0,1,0,0,5,0,0,0,0,0,0,0.09,0.008,0.09,0.01%,0.95,,,6b 12- 2 out d5,7b 3 out d5,,2021-04-12,112,158,632221
2,2,12,2021-04-14,CHC,@,MIL,"L,0-7",6-6,,1,1.0,1,0,0,0,2,0,0,0.0,2.31,4,20.0,12.0,5,3,0,2,2,0,0,,3.0,2.0,0,0,0,4,0,0,0,0,0,0,0.08,-0.003,0.08,0.00%,0.35,,,6b 123 0 out d5,6b 3 out d7,,2021-04-14,112,158,634553
3,3,13,2021-04-16,CHC,,ATL,"L,2-5",9-GF,,1,1.0,0,0,0,0,0,0,1,0.0,3.47,3,10.0,6.0,1,3,1,1,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0.23,0.008,0.2,0.00%,0.51,,,9t --- 0 out d3,9t end d 3,,2021-04-16,112,144,634548
4,4,26,2021-04-30,CHC,@,CIN,"L,6-8",5-6,,13,2.0,1,1,0,0,5,0,0,0.0,1.48,8,31.0,20.0,8,4,2,1,1,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0.11,-0.001,0.1,0.00%,0.13,,,5b --- 0 out d5,6b 3 out d6,,2021-04-30,112,113,634305
5,5,28,2021-05-02,CHC,@,CIN,"L,12-13",7-7,,1,1.0,3,3,3,0,1,2,0,4.26,5.54,6,,,3,1,3,2,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.46,-0.178,0.39,-0.09%,-2.44,,,7b --- 0 out d1,7b 3 out d4,,2021-05-02,112,113,634298
6,6,30,2021-05-04,CHC,,LAD,"W,4-3",9-GF,W(1-0),1,1.0,0,0,0,1,2,0,0,3.68,5.08,4,,,3,4,0,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,1,0,0,0,4.11,0.311,3.22,0.15%,1.13,,,9t -2- 0 out tie,9t end tie,2.0,2021-05-04,112,119,634321
7,7,34,2021-05-09,CHC,,PIT,"L,5-6",6-7,,4,2.0,0,0,0,1,2,0,0,2.89,4.56,7,27.0,16.0,7,4,4,0,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.18,0.027,0.2,0.02%,1.01,,,6t --- 0 out d4,7t 3 out d4,,2021-05-09,112,134,634237
8,8,36,2021-05-12,CHC,@,CLE,"L,1-2",6-6,,2,0.2,0,0,0,1,2,0,0,2.7,4.37,3,,,1,3,0,0,0,0,0,,1.0,0.0,0,0,0,2,0,0,1,0,0,0,2.36,0.155,2.08,0.08%,0.96,,,6b --3 1 out tie,6b 3 out tie,,2021-05-12,112,114,634129
9,9,38,2021-05-15,CHC,@,DET,"L,8-9",4-5,,2,1.1,1,0,0,2,1,0,0,2.38,4.58,7,31.0,15.0,5,3,4,0,0,0,0,,1.0,1.0,0,0,0,5,1,0,0,0,0,0,1.19,-0.006,1.15,0.00%,-0.17,,,4b -2- 2 out d1,5b 3 out a1,,2021-05-15,112,116,634111
10,10,41,2021-05-18,CHC,,WSN,"W,6-3",7-7,H(1),2,0.2,0,0,0,0,1,0,0,2.25,4.34,2,12.0,7.0,3,0,1,0,0,0,0,,2.0,0.0,0,0,0,2,0,0,0,0,0,0,2.83,0.137,2.87,0.08%,0.92,,,7t 12- 1 out a2,7t 3 out a2,,2021-05-18,112,120,634052
11,11,43,2021-05-20,CHC,,WSN,"W,5-2",5-6,W(2-0),1,1.1,0,0,0,1,3,0,0,2.03,4.0,5,18.0,12.0,7,3,1,0,0,0,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,0,1.06,0.086,1.08,0.05%,0.83,,,5t -2- 2 out a2,6t 3 out a3,,2021-05-20,112,120,634112
12,12,114,2021-08-10,CHC,,MIL,"L,2-4",GS-5,L(2-1),81,5.0,5,3,3,1,1,2,0,2.95,5.24,21,70.0,43.0,14,4,11,8,3,0,0,45.0,,,0,0,0,20,1,0,0,0,0,0,0.85,-0.188,0.04,-0.01%,-0.47,,,1t start tie,5t 3 out d2,1.0,2021-08-10,112,158,632997
13,13,121,2021-08-16,CHC,@,CIN,"L,5-14",GS-4,L(2-2),5,4.0,5,2,2,3,5,1,0,3.22,5.41,20,82.0,51.0,13,12,5,7,2,1,0,46.0,,,0,0,0,17,1,0,0,0,0,0,1.31,-0.015,0.0,0.00%,0.25,,,1b start tie,4b 3 out d2,,2021-08-16,112,113,632878
14,14,129,2021-08-25,CHC,,COL,"L,10-13",GS-4,,8,3.2,5,4,4,2,5,1,0,4.15,5.44,17,,,9,9,1,9,5,1,0,38.0,,,0,1,0,15,0,0,0,0,0,0,1.28,-0.083,0.0,0.00%,-0.42,,,1t start tie,4t 12- 2 out a3,2.0,2021-08-25,112,115,632822
15,15,134,2021-09-01,CHC,@,MIN,"W,3-0",GS-5,W(3-2),6,5.0,1,0,0,3,3,0,1,3.48,5.27,19,86.0,48.0,10,5,8,4,0,1,0,65.0,,,0,0,0,15,0,0,0,1,0,0,0.98,0.255,0.0,0.00%,2.56,,,1b start tie,5b 3 out a3,,2021-09-01,112,142,632689
16,16,139,2021-09-06,CHC,,CIN,"W,4-3",GS-6,,4,5.0,4,3,3,2,4,0,2,3.75,5.09,23,78.0,50.0,12,8,10,5,2,1,0,49.0,,,0,0,0,18,2,0,0,0,0,0,1.01,-0.105,0.0,0.00%,-0.31,,,1t start tie,6t 123 0 out a2,,2021-09-06,112,113,632597
17,17,144,2021-09-12,CHC,,SFG,"L,5-6",GS-5,L(3-3),5,5.0,10,5,4,2,4,1,0,4.17,5.12,26,101.0,64.0,20,10,8,12,8,1,0,31.0,,,2,0,0,24,2,0,0,2,0,1,1.22,-0.3,0.0,0.00%,-2.47,,,1t start tie,5t 3 out d3,,2021-09-12,112,137,632508
18,18,149,2021-09-18,CHC,@,MIL,"L,4-6",GS-4,,5,4.0,2,2,2,4,4,2,0,4.2,5.61,19,79.0,43.0,12,11,3,8,1,1,0,50.0,,,1,0,0,15,0,0,0,0,0,1,0.86,-0.036,0.0,0.00%,0.02,,,1b start tie,4b 3 out d1,,2021-09-18,112,158,632425
19,19,153,2021-09-24,CHC,,STL,"L,5-8",GS-5,L(3-4),5,5.0,7,6,6,2,5,3,0,4.86,6.07,23,86.0,59.0,15,9,6,10,3,1,0,32.0,,,1,0,0,21,1,0,0,1,0,0,0.76,-0.224,0.0,0.00%,-3.47,,,1t start tie,5t 3 out d6,1.0,2021-09-24,112,138,632339
20,20,159,2021-09-30,CHC,@,PIT,"W,9-0",GS-7,W(4-4),5,7.0,4,0,0,1,7,0,0,4.26,5.52,24,76.0,50.0,11,8,11,5,3,0,0,75.0,,,0,0,0,23,0,0,0,2,0,0,0.36,0.104,0.0,0.00%,3.54,,,1b start a 1,7b 3 out a9,,2021-09-30,112,134,632286
1,21,2,2022-04-09,CHC,,MIL,"W,9-0",GS-5,W(1-0),99,5.0,4,0,0,1,5,0,0,0.0,1.71,18,77.0,46.0,14,4,7,5,3,0,0,63.0,,,0,0,0,17,0,0,0,2,0,0,0.79,0.18,0.8,0.11%,2.54,22.25,36.0,1t start tie,5t 3 out a7,,2022-04-09,112,158,663205
2,22,6,2022-04-14,CHC,@,COL,"W,5-2",GS-5,,4,4.1,5,2,2,2,4,0,0,1.93,2.15,20,80.0,47.0,11,6,6,8,4,0,0,47.0,,,0,0,0,18,0,0,0,1,0,0,1.23,0.156,1.19,0.09%,1.8,9.55,19.0,1b start a 3,5b 12- 1 out a3,,2022-04-14,112,115,662950
3,23,11,2022-04-19,CHC,,TBR,"L,5-6",GS-3,L(1-1),4,2.2,3,4,4,3,1,1,0,4.5,4.03,14,48.0,25.0,8,1,4,6,3,0,0,34.0,,,0,0,0,11,1,0,0,0,0,0,0.79,-0.255,0.77,-0.15%,-2.92,-3.6,-1.0,1t start tie,3t 12- 2 out d4,,2022-04-19,112,139,663196
