Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1.0,373.0,2021-04-03,LAD,@,COL,"W,6-5",7-7,BW(1-0),99.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,18.0,17.17,5.0,,,1,3,2.0,1.0,0,0,0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.68,-0.258,1.77,-0.16%,-1.42,,,7b --- 0 out a2,7b 3 out tie,,2021-04-03,119,115,634633,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,374.0,2021-04-06,LAD,@,OAK,"W,5-1",8-9,H(1),2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0,9.0,9.67,5.0,18.0,10.0,5,1,0.0,2.0,1,0,0,,0,0,1,0,0,4,0.0,0.0,0.0,0,0,0,0.97,0.029,1.05,0.02%,0.11,,,8b --- 0 out a3,9b 1-- 0 out a4,,2021-04-06,119,133,634628,2021,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,18.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,18.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,18.0,2.0
3.0,375.0,2021-04-09,LAD,,WSN,"W,1-0",8-8,H(2),2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0,6.0,7.84,5.0,,,1,1,2.0,1.0,1,0,0,,0,0,0,1,0,4,1.0,0.0,1.0,0,0,0,3.24,0.124,3.67,0.08%,0.53,,,8t --- 0 out a1,8t 3 out a1,,2021-04-09,119,120,634533,2021,1.0,2.0,2.0,10.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,9.0,2.0,2.0,2.0,10.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,9.0,2.0,2.0,2.0,10.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,9.0,2.0
4.0,376.0,2021-04-11,LAD,,WSN,"W,3-0",8-8,H(3),1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,4.5,6.17,5.0,20.0,11.0,2,2,1.0,3.0,1,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.86,0.045,2.17,0.03%,0.53,,,8t --- 0 out a3,8t 3 out a3,,2021-04-11,119,120,632214,2021,1.0,3.0,4.0,15.0,1.0,2.0,2.0,3.0,4.0,2.0,8.0,6.0,2.333,3.0,4.0,15.0,1.0,2.0,2.0,3.0,4.0,2.0,8.0,6.0,2.333,3.0,4.0,15.0,1.0,2.0,2.0,3.0,4.0,2.0,8.0,6.0,2.333
5.0,377.0,2021-04-14,LAD,,COL,"W,4-2",6-7,H(4),2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,3.6,4.77,4.0,11.0,10.0,3,2,0.0,2.0,1,0,0,,1,0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.79,0.105,2.27,0.08%,0.62,,,6t -2- 2 out a1,7t 1-- 2 out a1,,2021-04-14,119,115,634614,2021,1.0,4.0,6.0,20.0,1.0,2.0,2.0,3.0,5.0,2.0,10.0,4.5,2.25,4.0,6.0,20.0,1.0,2.0,2.0,3.0,5.0,2.0,10.0,4.5,2.25,4.0,6.0,20.0,1.0,2.0,2.0,3.0,5.0,2.0,10.0,4.5,2.25
6.0,378.0,2021-04-16,LAD,@,SDP,"W,11-6",7-7,H(5),1.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,0,3.18,5.11,4.0,,,1,2,3.0,0.0,0,0,0,,0,0,1,0,0,3,0.0,0.0,0.0,0,0,0,2.06,-0.09,2.88,-0.08%,-0.75,,,7b --- 0 out a2,7b 1-- 2 out a1,,2021-04-16,119,135,634531,2021,0.667,5.0,7.0,24.0,1.0,2.0,2.0,3.0,7.0,2.0,11.0,3.6,2.0,5.0,7.0,24.0,1.0,2.0,2.0,3.0,7.0,2.0,11.0,3.6,2.0,5.0,7.0,24.0,1.0,2.0,2.0,3.0,7.0,2.0,11.0,3.6,2.0
7.0,379.0,2021-04-17,LAD,@,SDP,"W,2-0",8-9,H(6),0.0,1.1,1.0,0.0,0.0,0.0,1.0,0.0,0,2.57,4.46,5.0,15.0,11.0,4,2,3.0,1.0,0,1,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.67,0.121,2.38,0.10%,0.44,,,8b --- 0 out a1,9b 1-- 1 out a2,,2021-04-17,119,135,634449,2021,1.333,5.667,8.0,28.0,1.0,3.0,2.0,4.0,7.0,2.0,12.0,3.176,2.118,4.667,7.0,23.0,0.0,1.0,0.0,3.0,6.0,1.0,8.0,0.0,2.143,5.667,8.0,28.0,1.0,3.0,2.0,4.0,7.0,2.0,12.0,3.176,2.118
8.0,380.0,2021-04-22,LAD,,SDP,"L,2-3",8-8,L(1-1),4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,3.38,4.3,5.0,11.0,8.0,1,1,4.0,1.0,1,0,0,,0,0,1,0,0,5,0.0,0.0,0.0,1,0,0,1.6,-0.186,2.24,-0.16%,-0.47,,,8t --- 0 out tie,8t 3 out d1,,2021-04-22,119,135,634420,2021,1.0,7.0,9.0,33.0,1.0,3.0,2.0,4.0,8.0,2.0,13.0,2.571,1.857,5.0,7.0,23.0,0.0,1.0,0.0,2.0,5.0,1.0,8.0,0.0,1.8,7.0,9.0,33.0,1.0,3.0,2.0,4.0,8.0,2.0,13.0,2.571,1.857
9.0,381.0,2021-04-24,LAD,,SDP,"W,5-4",7-8,H(7),1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,3.0,3.5,4.0,21.0,12.0,5,4,0.0,1.0,1,0,0,,2,1,0,0,0,4,0.0,0.0,0.0,0,0,0,3.32,0.096,4.79,0.08%,0.19,,,7t 12- 1 out a2,8t --- 1 out a1,,2021-04-24,119,135,634361,2021,1.0,8.0,12.0,38.0,1.0,4.0,3.0,4.0,8.0,2.0,16.0,3.375,2.0,5.0,8.0,23.0,0.0,2.0,1.0,1.0,4.0,0.0,8.0,1.8,1.8,8.0,12.0,38.0,1.0,4.0,3.0,4.0,8.0,2.0,16.0,3.375,2.0
10.0,382.0,2021-04-28,LAD,,CIN,"W,8-0",8-8,H(8),3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1,2.7,3.17,5.0,19.0,13.0,2,6,0.0,1.0,1,0,0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,2.13,0.078,2.52,0.06%,0.53,,,8t --- 0 out a2,8t 3 out a2,,2021-04-28,119,113,634365,2021,1.0,9.0,13.0,42.0,1.0,4.0,3.0,4.0,11.0,2.0,17.0,3.0,1.889,5.0,7.0,22.0,0.0,2.0,1.0,1.0,6.0,0.0,7.0,1.8,1.6,9.0,13.0,42.0,1.0,4.0,3.0,4.0,11.0,2.0,17.0,3.0,1.889
