Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,18,96,2021-07-26,TOR,@,BOS,"L,4-5",GS-4,,99,3.2,7,3,3,1,4,1,0,7.36,5.35,19,73,48,11,5,5,9,3,1,0,38,,,0,0,0,18,2,0,0,0,0,0,1.04,-0.131,.77,-0.06%,-1.02,,,1b start tie,4b 1-- 2 out d1,,2021-07-26,141,111,633219
2,19,142,2021-09-11,TOR,@,BAL,"W,11-2",GS-4,,46,4.0,3,1,1,2,3,1,1,4.70,6.30,18,63,38,7,6,4,8,3,2,0,53,,,0,0,0,15,1,0,0,0,0,0,1.18,0.077,1.84,0.07%,1.11,,,1b start tie,4b 3 out d1,2.0,2021-09-11,141,110,633331
3,20,153,2021-09-23,TOR,@,MIN,"L,2-7",4-5,L(0-1),11,1.2,1,3,3,3,1,0,0,6.75,6.49,8,30,12,1,4,1,3,2,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.39,-0.082,.00,0.00%,-0.48,,,4b --- 0 out tie,5b 1-3 2 out d1,,2021-09-23,141,142,632375
1.0,21.0,79.0,2022-07-02,TOR,,TBR,"L,5-11",GS-5,L(0-1),99.0,4.2,12,10,10,2,4,3,1,19.29,11.68,26,71,50,9,6,10.0,9.0,5,0,0,2,,,0,0,0,23,2,0,0,3,0,0,0.74,-0.431,0.7,-0.25%,-7.75,-10.5,-4.0,1t start tie,5t --- 2 out d9,2.0,2022-07-02,141,139,661836
1,22,45,2023-05-19,TOR,,BAL,"L,2-6",9-GF,,99,0.1,1,0,0,0,0,0,0,0.00,3.26,2,5,3,0,1,2,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,.07,0.001,.08,0.00%,0.11,0.15,1.00,9t --- 2 out d4,9t end d 4,,2023-05-19,141,110,718115
2,23,48,2023-05-22,TOR,@,TBR,"L,4-6",8-GF(8),,2,1.0,0,0,0,1,3,0,0,0.00,1.01,4,18,11,2,5,0,0,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,.08,0.003,.07,0.00%,0.50,7.65,12.00,8b --- 0 out d4,8b end d 4,,2023-05-22,141,139,718077
3,24,67,2023-06-11,TOR,,MIN,"W,7-6",5-6,,19,1.1,2,0,0,1,3,0,0,0.00,1.01,7,25,17,6,5,1,2,1,1,0,,2,1,1,0,0,6,0,0,0,0,0,0,.75,0.007,.67,0.00%,-0.05,7.20,13.00,5t 12- 2 out d4,6t 3 out d2,,2023-06-11,141,142,717805
4,25,68,2023-06-13,TOR,@,BAL,"L,6-11",8-GF(8),,1,1.0,0,0,0,1,2,0,0,0.00,1.35,5,22,13,2,5,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.00,0.000,.00,0.00%,0.49,5.65,9.00,8b --- 0 out d7,8b end d 7,,2023-06-13,141,110,717787
5,26,87,2023-07-06,TOR,@,CHW,"W,6-2",11-11,,22,0.1,2,2,1,1,0,0,0,2.25,2.26,4,15,8,4,0,0,3,2,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.53,-0.036,.50,-0.02%,-1.78,-3.05,-2.00,11b -2- 0 out a6,11b 12- 1 out a4,1.0,2023-07-06,141,145,717468
6,27,110,2023-08-03,TOR,,BAL,"L,1-6",7-GF,,27,2.1,5,3,2,1,2,0,0,4.26,2.47,13,47,26,6,4,6,4,3,0,0,,0,0,0,0,0,10,2,0,0,1,1,0,.37,-0.067,.49,-0.05%,-1.88,1.65,7.00,7t --- 2 out d2,9t end d 5,,2023-08-03,141,110,717150
