Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2024-03-28,COL,@,ARI,"L,1-16",3-3,,99,0.1,6.0,6.0,6.0,1.0,0.0,0.0,0,162.0,12.13,8.0,31,17,4,0,3,4,3,0,0,,2.0,2.0,0,0,0,6,1.0,0.0,0.0,0,1,0,0.05,-0.014,0.05,-0.01%,-6.81,-15.45,-17.0,3b -23 1 out d7,3b 1-- 2 out d15,,2024-03-28,115,109,747224,2024,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2024-04-02,COL,@,CHC,"L,2-12",6-GF(8),,4,3.0,4.0,5.0,5.0,3.0,1.0,2.0,0,29.7,13.93,16.0,56,33,9,2,4,8,4,1,0,,0.0,0.0,0,0,0,13,1.0,0.0,0.0,0,0,0,0.01,-0.008,0.01,0.00%,-3.36,-5.45,-3.0,6b --- 0 out d7,8b end d10,,2024-04-02,115,112,746898,2024,3.0,0.333,6.0,8.0,0.0,6.0,6.0,1.0,0.0,1.0,7.0,162.0,21.0,0.333,6.0,8.0,0.0,6.0,6.0,1.0,0.0,1.0,7.0,162.0,21.0,0.333,6.0,8.0,0.0,6.0,6.0,1.0,0.0,1.0,7.0,162.0,21.0,0.333,6.0,8.0,0.0,6.0,6.0,1.0,0.0,1.0,7.0,162.0,21.0,0.333,6.0,8.0,0.0,6.0,6.0,1.0,0.0,1.0,7.0,162.0,21.0
3,3,2024-04-14,COL,@,TOR,"L,0-5",8-GF(8),,11,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0,24.92,10.98,6.0,24,17,3,3,2,3,1,0,0,,0.0,0.0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.06,-0.006,0.03,0.00%,-0.49,0.45,3.0,8b --- 0 out d4,8b end d 5,,2024-04-14,115,141,744952,2024,1.0,3.333,10.0,24.0,2.0,11.0,11.0,4.0,1.0,4.0,18.0,29.7,4.2,3.333,10.0,24.0,2.0,11.0,11.0,4.0,1.0,4.0,18.0,29.7,4.2,3.333,10.0,24.0,2.0,11.0,11.0,4.0,1.0,4.0,18.0,29.7,4.2,3.333,10.0,24.0,2.0,11.0,11.0,4.0,1.0,4.0,18.0,29.7,4.2,3.333,10.0,24.0,2.0,11.0,11.0,4.0,1.0,4.0,18.0,29.7,4.2
4,4,2024-04-20,COL,,SEA,"L,0-7",7-GF,,5,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0,14.73,7.22,11.0,43,28,12,2,5,4,3,0,0,,0.0,0.0,0,0,0,11,0.0,0.0,0.0,1,0,0,0.04,0.005,0.02,0.00%,1.8,8.35,15.0,7t --- 0 out d7,9t end d 7,,2024-04-20,115,136,746570,2024,3.0,4.333,13.0,30.0,2.0,12.0,12.0,4.0,2.0,4.0,21.0,24.923,3.923,4.333,13.0,30.0,2.0,12.0,12.0,4.0,2.0,4.0,21.0,24.923,3.923,4.333,13.0,30.0,2.0,12.0,12.0,4.0,2.0,4.0,21.0,24.923,3.923,4.333,13.0,30.0,2.0,12.0,12.0,4.0,2.0,4.0,21.0,24.923,3.923,4.333,13.0,30.0,2.0,12.0,12.0,4.0,2.0,4.0,21.0,24.923,3.923
5,5,2024-04-24,COL,,SDP,"L,2-5",7-GF,,3,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,10.45,6.32,9.0,42,24,6,4,5,3,2,0,0,,0.0,0.0,0,2,0,8,0.0,0.0,0.0,1,0,1,0.21,0.04,0.08,0.01%,1.8,5.55,9.0,7t --- 0 out d4,9t end d 3,,2024-04-24,115,135,746567,2024,3.0,7.333,17.0,41.0,2.0,12.0,12.0,4.0,4.0,4.0,25.0,14.727,2.864,7.333,17.0,41.0,2.0,12.0,12.0,4.0,4.0,4.0,25.0,14.727,2.864,7.333,17.0,41.0,2.0,12.0,12.0,4.0,4.0,4.0,25.0,14.727,2.864,7.0,11.0,33.0,2.0,6.0,6.0,3.0,4.0,3.0,18.0,7.714,2.0,7.333,17.0,41.0,2.0,12.0,12.0,4.0,4.0,4.0,25.0,14.727,2.864
6,6,2024-04-27,COL,,HOU,"L,4-12",9-GF,,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,9.82,6.13,1.0,6,3,1,0,0,1,1,0,0,,2.0,0.0,0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00%,0.91,1.5,2.0,9t 12- 1 out d10,9t end d10,,2024-04-27,115,117,746560,2024,0.667,10.333,18.0,50.0,2.0,12.0,12.0,5.0,4.0,4.0,26.0,10.452,2.226,10.333,18.0,50.0,2.0,12.0,12.0,5.0,4.0,4.0,26.0,10.452,2.226,10.333,18.0,50.0,2.0,12.0,12.0,5.0,4.0,4.0,26.0,10.452,2.226,7.0,8.0,26.0,0.0,1.0,1.0,1.0,3.0,0.0,8.0,1.286,1.286,10.333,18.0,50.0,2.0,12.0,12.0,5.0,4.0,4.0,26.0,10.452,2.226
7,7,2024-05-05,COL,@,PIT,"L,3-5",8-GF(8),,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.0,5.71,3.0,11,8,5,0,2,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.19,0.015,0.04,0.00%,0.53,4.25,6.0,8b --- 0 out d2,8b end d 2,,2024-05-05,115,134,745504,2024,1.0,11.0,18.0,51.0,2.0,12.0,12.0,5.0,4.0,4.0,26.0,9.818,2.091,11.0,18.0,51.0,2.0,12.0,12.0,5.0,4.0,4.0,26.0,9.818,2.091,10.667,12.0,43.0,2.0,6.0,6.0,4.0,4.0,3.0,19.0,5.062,1.5,6.667,5.0,21.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.9,11.0,18.0,51.0,2.0,12.0,12.0,5.0,4.0,4.0,26.0,9.818,2.091
8,8,2024-05-08,COL,,SFG,"L,6-8",4-7,,2,3.2,2.0,1.0,0.0,1.0,3.0,0.0,0,6.89,4.92,13.0,54,35,9,4,5,4,2,1,0,,0.0,0.0,0,0,0,12,0.0,0.0,0.0,0,0,0,0.28,0.001,0.04,0.00%,1.13,12.45,20.0,4t --- 0 out d6,7t 1-- 2 out d4,,2024-05-08,115,137,746562,2024,3.667,12.0,18.0,54.0,2.0,12.0,12.0,5.0,5.0,4.0,26.0,9.0,1.917,12.0,18.0,54.0,2.0,12.0,12.0,5.0,5.0,4.0,26.0,9.0,1.917,8.667,8.0,30.0,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.038,1.038,4.667,1.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.429,12.0,18.0,54.0,2.0,12.0,12.0,5.0,5.0,4.0,26.0,9.0,1.917
9,9,2024-05-17,COL,@,SFG,"L,5-10",8-GF(8),,8,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0,7.56,4.87,7.0,28,18,3,2,2,3,2,1,0,,0.0,0.0,0,0,0,6,2.0,0.0,0.0,0,0,0,0.2,-0.021,0.06,0.00%,-1.49,-2.15,0.0,8b --- 0 out d3,8b end d 5,,2024-05-17,115,137,745335,2024,1.0,15.667,20.0,67.0,2.0,13.0,12.0,6.0,8.0,4.0,28.0,6.894,1.66,15.667,20.0,67.0,2.0,13.0,12.0,6.0,8.0,4.0,28.0,6.894,1.66,11.333,7.0,37.0,0.0,1.0,0.0,2.0,6.0,0.0,7.0,0.0,0.794,5.333,2.0,17.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.562,15.667,20.0,67.0,2.0,13.0,12.0,6.0,8.0,4.0,28.0,6.894,1.66
10,10,2024-05-27,COL,,CLE,"W,8-6",GS-2,,9,1.2,2.0,3.0,3.0,3.0,0.0,0.0,1,8.35,5.37,10.0,45,24,6,0,4,2,2,0,0,36.0,,,0,0,0,6,1.0,0.0,0.0,1,0,0,1.15,-0.197,0.18,-0.02%,-2.29,-5.85,-4.0,1t start tie,2t 12- 2 out d3,,2024-05-27,115,114,746549,2024,1.667,16.667,23.0,74.0,2.0,15.0,14.0,7.0,9.0,6.0,33.0,7.56,1.8,16.667,23.0,74.0,2.0,15.0,14.0,7.0,9.0,6.0,33.0,7.56,1.8,9.333,6.0,33.0,0.0,3.0,2.0,3.0,5.0,2.0,8.0,1.929,0.964,5.667,5.0,23.0,0.0,3.0,2.0,2.0,5.0,2.0,7.0,3.176,1.235,16.667,23.0,74.0,2.0,15.0,14.0,7.0,9.0,6.0,33.0,7.56,1.8
