Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,628,2021-04-03,LAA,,CHW,"W,5-3",7-8,,99,1.2,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,3.77,7.0,26.0,15.0,4,5,3,2,0,0,0,,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.78,0.089,0.74,0.05%,0.83,,,7t --- 0 out d1,8t 1-- 2 out d1,,2021-04-03,108,145,634646,2021,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,629,2021-04-05,LAA,,HOU,"W,7-6",8-8,W(1-0),1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.67,1.0,,,1,0,1,0,0,0,0,,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0.77,0.022,0.9,0.02%,0.34,,,8t -2- 2 out d2,8t 3 out d2,,2021-04-05,108,117,634552,2021,0.333,1.667,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.2,1.667,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.2,1.667,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.2,1.667,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.2,1.667,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.2
3,630,2021-04-08,LAA,@,TOR,"W,7-5",7-7,,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,4.0,18.0,9.0,4,0,2,2,2,0,0,,0,0,0,0,0,4,1.0,0.0,0.0,0,0,0,1.9,0.091,2.01,0.06%,0.54,,,7b --- 0 out tie,7b 3 out tie,,2021-04-08,108,141,634545,2021,1.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4,631,2021-04-14,LAA,@,KCR,"L,1-6",7-7,,5,0.1,2.0,1.0,1.0,0.0,1.0,1.0,0,2.7,6.77,3.0,11.0,7.0,4,1,1,1,0,0,0,,1,1,1,0,0,3,0.0,0.0,0.0,0,0,0,0.24,-0.086,0.26,-0.06%,-1.66,,,7b -2- 2 out d2,7b 3 out d4,,2021-04-14,108,118,634495,2021,0.333,3.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0
5,632,2021-04-19,LAA,,TEX,"L,4-6",9-GF,,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.08,5.48,3.0,14.0,10.0,2,3,1,1,1,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.25,0.02,0.31,0.01%,0.54,,,9t --- 0 out d2,9t end d 2,,2021-04-19,108,140,634536,2021,1.0,3.333,4.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,2.7,1.5,3.333,4.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,2.7,1.5,3.333,4.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,2.7,1.5,1.667,3.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,7.0,5.4,1.8,3.333,4.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,2.7,1.5
6,633,2021-04-21,LAA,,TEX,"L,4-7",8-8,,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8,5.17,2.0,11.0,6.0,1,3,2,0,0,0,0,,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0.35,0.018,0.42,0.01%,0.29,,,8t --- 1 out d2,8t 3 out d2,,2021-04-21,108,140,634430,2021,0.667,4.333,4.0,18.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,2.077,1.154,4.333,4.0,18.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,2.077,1.154,4.333,4.0,18.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,2.077,1.154,2.333,3.0,10.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,3.857,1.286,4.333,4.0,18.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,2.077,1.154
7,634,2021-04-23,LAA,@,HOU,"L,4-5",9-9,,1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0,1.69,4.67,1.0,,,0,1,0,0,0,0,0,,2,0,0,0,0,1,0.0,0.0,0.0,0,0,0,4.4,0.114,4.85,0.08%,0.45,,,9b 12- 2 out tie,9b 3 out tie,,2021-04-23,108,117,634383,2021,0.333,5.0,4.0,20.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,1.8,1.0,5.0,4.0,20.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,1.8,1.0,3.333,3.0,13.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,2.7,0.9,2.0,2.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,4.5,1.0,5.0,4.0,20.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,1.8,1.0
8,635,2021-04-26,LAA,@,TEX,"W,9-4",8-GF,,2,1.1,1.0,0.0,0.0,0.0,1.0,0.0,0,1.35,4.07,5.0,18.0,14.0,2,5,3,1,1,0,0,,1,0,0,0,0,5,1.0,0.0,0.0,0,0,0,0.12,0.014,0.13,0.01%,0.76,,,8b 1-- 2 out a5,9b end a 5,,2021-04-26,108,140,634377,2021,1.333,5.333,4.0,21.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,1.688,0.938,5.333,4.0,21.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,1.688,0.938,3.333,3.0,13.0,1.0,1.0,1.0,0.0,3.0,2.0,7.0,2.7,0.9,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.333,4.0,21.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,1.687,0.937
9,636,2021-04-28,LAA,@,TEX,"W,4-3",6-7,H(1),1,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0,1.08,3.65,4.0,14.0,10.0,5,1,2,1,0,0,0,,1,0,0,0,0,4,0.0,0.0,0.0,1,0,0,1.59,0.203,1.61,0.12%,1.06,,,6b 1-- 1 out a1,7b 3 out a1,,2021-04-28,108,140,634350,2021,1.667,6.667,5.0,26.0,1.0,1.0,1.0,1.0,5.0,3.0,10.0,1.35,0.9,6.667,5.0,26.0,1.0,1.0,1.0,1.0,5.0,3.0,10.0,1.35,0.9,3.667,3.0,14.0,1.0,1.0,1.0,0.0,4.0,2.0,7.0,2.455,0.818,2.333,1.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.429,6.667,5.0,26.0,1.0,1.0,1.0,1.0,5.0,3.0,10.0,1.35,0.9
10,637,2021-05-09,LAA,,LAD,"W,2-1",7-7,H(2),10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.96,3.6,3.0,,,1,0,2,1,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,1,0,0,2.26,0.098,1.54,0.04%,0.54,,,7t --- 0 out a1,7t 3 out a1,,2021-05-09,108,119,634205,2021,1.0,8.333,5.0,30.0,1.0,1.0,1.0,1.0,6.0,3.0,10.0,1.08,0.72,8.333,5.0,30.0,1.0,1.0,1.0,1.0,6.0,3.0,10.0,1.08,0.72,5.0,1.0,15.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.2,3.333,1.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.3,8.333,5.0,30.0,1.0,1.0,1.0,1.0,6.0,3.0,10.0,1.08,0.72
11,638,2021-05-10,LAA,@,HOU,"W,5-4",6-7,H(3),0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.82,3.53,5.0,13.0,8.0,1,1,2,3,1,1,0,,2,0,0,0,0,5,0.0,0.0,0.0,0,0,0,2.12,0.265,1.91,0.14%,1.47,,,6b 12- 1 out a1,7b 3 out a1,,2021-05-10,108,117,634181,2021,1.667,9.333,6.0,33.0,1.0,1.0,1.0,1.0,6.0,3.0,11.0,0.964,0.75,9.333,6.0,33.0,1.0,1.0,1.0,1.0,6.0,3.0,11.0,0.964,0.75,5.0,2.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.4,4.0,2.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.5,9.333,6.0,33.0,1.0,1.0,1.0,1.0,6.0,3.0,11.0,0.964,0.75
12,639,2021-05-14,LAA,@,BOS,"L,3-4",7-7,BL(1-1),3,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0,2.25,4.42,5.0,20.0,15.0,3,2,1,3,2,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.39,-0.354,1.06,-0.16%,-1.44,,,7b --- 0 out a1,7b 3 out d1,,2021-05-14,108,111,634138,2021,1.0,11.0,6.0,38.0,1.0,1.0,1.0,1.0,6.0,3.0,11.0,0.818,0.636,9.333,5.0,31.0,1.0,1.0,1.0,0.0,5.0,3.0,10.0,0.964,0.536,6.0,2.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.333,4.333,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.231,11.0,6.0,38.0,1.0,1.0,1.0,1.0,6.0,3.0,11.0,0.818,0.636
