Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,292,2021-04-01,TOR,@,NYY,"W,3-2",7-7,,99,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0.0,6.17,5.0,22.0,10.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,1,0,0,2.56,0.089,2.79,0.06%,0.52,,,7b --- 0 out tie,7b 3 out tie,,2021-04-01,141,147,634642,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,293,2021-04-04,TOR,@,NYY,"W,3-1",7-7,H(1),2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,2.67,3.0,15.0,10.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.09,0.084,1.18,0.05%,0.52,,,7b --- 0 out a2,7b 3 out a2,,2021-04-04,141,147,634607,2021,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0
3,294,2021-04-06,TOR,@,TEX,"L,4-7",8-GF(8),,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.84,4.0,17.0,10.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,1,0,0,0.31,-0.027,0.3,-0.02%,-0.48,,,8b --- 0 out d2,8b end d 3,,2021-04-06,141,140,634635,2021,1.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.5,2.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.5,2.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.5,2.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.5,2.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.5
4,295,2021-04-08,TOR,,LAA,"L,5-7",8-8,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.42,3.0,11.0,8.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.44,0.112,1.41,0.07%,0.54,,,8t --- 0 out tie,8t 3 out tie,,2021-04-08,141,108,634545,2021,1.0,3.0,4.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.667,3.0,4.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.667,3.0,4.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.667,3.0,4.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.667,3.0,4.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.667
5,296,2021-04-09,TOR,,LAA,"L,1-7",GS-1,,0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,2.37,4.0,20.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,54.0,,,0,0,0,3,0.0,0.0,0.0,0,0,0,0.68,0.05,0.65,0.03%,0.54,,,1t start tie,1t 3 out tie,,2021-04-09,141,108,634512,2021,1.0,4.0,4.0,15.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.25,4.0,4.0,15.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.25,4.0,4.0,15.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.25,3.0,2.0,10.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.667,4.0,4.0,15.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.25
6,297,2021-04-13,TOR,,NYY,"W,7-3",7-8,,3,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0,1.69,2.42,2.0,5.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,,1.0,0.0,0,0,0,2,0.0,0.0,0.0,0,0,0,0.32,-0.004,0.31,0.00%,-0.01,,,7t --3 2 out a5,8t 1-- 0 out a5,,2021-04-13,141,147,634569,2021,0.333,5.0,4.0,19.0,0.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,1.2,5.0,4.0,19.0,0.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,1.2,5.0,4.0,19.0,0.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,1.2,3.0,2.0,11.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,5.0,4.0,19.0,0.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,1.2
7,298,2021-04-21,TOR,@,BOS,"W,6-3",5-5,H(2),7,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5,2.67,4.0,17.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,1.0,0,0,0,3,1.0,0.0,0.0,0,0,0,2.85,0.022,2.75,0.01%,-0.03,,,5b 12- 1 out a3,5b 3 out a2,,2021-04-21,141,111,634459,2021,0.667,5.333,5.0,21.0,0.0,2.0,1.0,2.0,5.0,0.0,5.0,1.688,1.312,5.333,5.0,21.0,0.0,2.0,1.0,2.0,5.0,0.0,5.0,1.688,1.312,4.333,3.0,16.0,0.0,2.0,1.0,1.0,5.0,0.0,3.0,2.077,0.923,2.333,1.0,9.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.857,0.857,5.333,5.0,21.0,0.0,2.0,1.0,2.0,5.0,0.0,5.0,1.688,1.312
8,299,2021-04-23,TOR,@,TBR,"W,5-3",7-8,H(3),1,1.1,0.0,0.0,0.0,0.0,2.0,0.0,0,1.23,2.22,4.0,17.0,12.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.22,0.123,1.29,0.08%,0.72,,,7b --- 0 out a2,8b --- 1 out a2,,2021-04-23,141,139,634413,2021,1.333,6.0,6.0,25.0,0.0,2.0,1.0,3.0,6.0,1.0,7.0,1.5,1.5,6.0,6.0,25.0,0.0,2.0,1.0,3.0,6.0,1.0,7.0,1.5,1.5,4.0,4.0,17.0,0.0,2.0,1.0,2.0,4.0,1.0,5.0,2.25,1.5,2.0,2.0,10.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,4.5,2.0,6.0,6.0,25.0,0.0,2.0,1.0,3.0,6.0,1.0,7.0,1.5,1.5
9,300,2021-04-25,TOR,@,TBR,"W,1-0",7-8,H(4),1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,1.08,2.57,5.0,27.0,15.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.66,0.096,1.78,0.06%,0.37,,,7b --- 2 out a1,8b 1-- 2 out a1,,2021-04-25,141,139,634376,2021,1.0,7.333,6.0,29.0,0.0,2.0,1.0,3.0,8.0,1.0,7.0,1.227,1.227,7.333,6.0,29.0,0.0,2.0,1.0,3.0,8.0,1.0,7.0,1.227,1.227,4.333,2.0,17.0,0.0,1.0,1.0,2.0,6.0,1.0,3.0,2.077,0.923,2.333,2.0,10.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,3.857,1.286,7.333,6.0,29.0,0.0,2.0,1.0,3.0,8.0,1.0,7.0,1.227,1.227
10,301,2021-05-01,TOR,,ATL,"W,6-5",7-7,,5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0.96,2.21,4.0,,,3.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.03,0.06,0.97,0.03%,0.54,,,7t --- 0 out d1,7t 3 out d1,,2021-05-01,141,144,634312,2021,1.0,8.333,6.0,34.0,0.0,2.0,1.0,4.0,10.0,1.0,7.0,1.08,1.2,8.333,6.0,34.0,0.0,2.0,1.0,4.0,10.0,1.0,7.0,1.08,1.2,4.333,2.0,19.0,0.0,1.0,1.0,3.0,7.0,1.0,3.0,2.077,1.154,3.0,1.0,13.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,1.0,8.333,6.0,34.0,0.0,2.0,1.0,4.0,10.0,1.0,7.0,1.08,1.2
