Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,17,13,2021-04-15,TOR,@,KCR,"L,5-7",GS-4,L(0-1),99,3.1,6,5,4,0,3,0,0,10.80,1.37,16,56,36,5,7,8,5,3,0,0,33,,,0,1,0,16,3,1,0,0,0,1,.75,-0.205,.73,-0.12%,-2.56,,,1b start tie,4b -2- 1 out d4,,2021-04-15,141,118,634475
2,18,28,2021-05-04,TOR,@,OAK,"L,1-4",GS-4,L(0-2),18,4.0,4,4,4,2,4,1,1,9.82,4.26,18,71,41,14,6,4,7,3,0,0,40,,,0,0,0,15,1,0,0,1,0,0,.57,-0.234,.62,-0.15%,-2.02,,,1b start tie,4b 3 out d4,,2021-05-04,141,133,634278
3,19,33,2021-05-09,TOR,@,HOU,"L,4-7",4-6,,4,2.1,4,3,3,2,3,1,1,10.24,5.65,12,66,38,9,6,2,4,2,0,0,,0,0,0,1,0,9,2,0,0,0,0,0,.40,-0.038,.45,-0.03%,-1.84,,,4b --- 2 out d4,6b 3 out d3,,2021-05-09,141,117,634192
4,20,38,2021-05-15,TOR,,PHI,"W,4-0",GS-4,,5,4.0,1,0,0,2,6,0,1,7.24,4.71,16,79,50,13,10,1,6,3,0,0,64,,,0,0,0,13,0,0,0,0,0,0,1.02,0.199,1.11,0.13%,2.17,,,1t start tie,4t 3 out a3,,2021-05-15,141,143,634139
5,21,43,2021-05-21,TOR,,TBR,"L,7-9",GS-4,,5,4.0,4,2,2,4,4,1,0,6.62,5.32,19,,,13,5,8,3,3,0,0,46,,,0,0,0,15,1,0,0,1,0,0,1.02,0.038,1.36,0.03%,0.17,,,1t start tie,4t 3 out a2,,2021-05-21,141,139,634078
6,22,69,2021-06-19,TOR,@,BAL,"W,10-7",4-7,,28,3.1,3,2,2,0,3,2,0,6.43,5.93,13,43,30,6,9,7,3,1,0,0,,1,0,0,0,0,13,0,0,0,0,0,0,.25,-0.007,.14,0.00%,-0.11,,,4b 1-- 1 out d3,7b 1-- 2 out d4,,2021-06-19,141,110,633573
7,23,73,2021-06-24,TOR,,BAL,"W,9-0",GS-5,W(1-2),4,5.0,5,0,0,2,8,0,0,5.19,5.02,22,95,62,14,12,4,8,5,0,0,63,,,0,0,0,20,0,0,0,0,0,0,.56,0.096,.48,0.05%,2.71,,,1t start tie,5t 3 out a9,,2021-06-24,141,110,633560
8,24,78,2021-06-30,TOR,,SEA,"L,7-9",5-8,,5,4.0,1,0,0,1,5,0,0,4.50,4.54,15,54,34,5,8,6,3,1,2,0,,1,0,0,0,0,14,0,0,0,0,0,0,1.09,0.246,1.15,0.16%,2.56,,,5t 1-- 0 out d2,8t 3 out d1,,2021-06-30,141,136,633445
9,25,84,2021-07-07,TOR,@,BAL,"W,10-2",7-8,,6,1.2,5,1,1,0,2,0,0,4.55,4.34,9,27,17,3,1,4,3,2,0,0,,0,0,0,0,0,9,1,0,0,1,0,0,.13,0.003,.10,0.00%,-0.46,,,7b --- 0 out a8,8b 1-3 2 out a8,,2021-07-07,141,110,633332
10,26,86,2021-07-10,TOR,@,TBR,"L,2-5",4-5,,2,0.2,0,0,0,2,0,0,0,4.45,4.50,4,17,7,1,1,0,2,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,.90,0.006,.84,0.00%,0.02,,,4b 12- 2 out d2,5b 12- 1 out d2,,2021-07-10,141,139,633293
11,27,91,2021-07-19,TOR,,BOS,"L,4-13",1-2,,8,1.1,5,5,5,3,1,2,0,5.61,5.43,12,50,30,5,7,2,6,3,1,0,,0,0,0,0,0,9,1,0,0,0,0,0,.09,-0.071,.11,-0.05%,-4.97,,,1t --- 1 out d6,2t 123 2 out d11,,2021-07-19,141,111,633218
1.0,28.0,5.0,2022-04-12,TOR,@,NYY,"L,0-4",7-GF(8),,99.0,2.0,2,1,1,1,3,0,1,4.5,3.11,10,39,24,7,5,1.0,4.0,3,0,0,,0,0,0,0,0,7,2,0,0,0,1,0,0.16,0.0,0.18,0.00%,-0.03,6.1,12.0,7b --- 0 out d3,8b end d 4,,2022-04-12,141,147,661314
1,29,66,2023-06-13,CHC,,PIT,"W,11-3",9-GF,,99,1.0,0,0,0,0,0,0,0,0.00,3.26,3,9,7,1,2,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.55,2.25,3.00,9t --- 0 out a8,9t end a 8,,2023-06-13,112,134,717782
2,30,68,2023-06-15,CHC,,PIT,"W,7-2",7-7,,1,1.0,1,0,0,0,1,0,0,0.00,2.26,4,9,7,3,0,0,3,2,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.47,0.019,.31,0.01%,0.55,3.65,6.00,7t --- 0 out a5,7t 3 out a5,,2023-06-15,112,134,717747
3,31,69,2023-06-16,CHC,,BAL,"W,10-3",7-7,,0,1.0,0,0,0,0,2,0,0,0.00,1.26,3,14,10,1,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.05,0.00%,0.55,6.25,9.00,7t --- 0 out a7,7t 3 out a7,,2023-06-16,112,110,717744
4,32,71,2023-06-18,CHC,,BAL,"L,3-6",6-6,,1,0.1,3,1,1,0,0,0,0,2.70,1.46,3,9,5,0,2,2,1,1,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,1.74,-0.235,1.22,-0.10%,-1.67,-3.05,-2.00,6t -2- 1 out tie,6t --3 2 out d2,,2023-06-18,112,110,717708
5,33,75,2023-06-24,CHC,@,STL,"W,9-1",9-GF,,5,1.0,0,0,0,0,0,0,0,2.08,1.87,3,12,7,1,1,0,3,1,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.53,2.25,3.00,9b --- 0 out a8,9b end a 8,,2023-06-24,112,138,717637
6,34,80,2023-06-30,CHC,,CLE,"W,10-1",8-8,,5,0.1,0,0,0,2,0,0,0,1.93,3.26,3,14,6,1,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.01,0.000,.00,0.00%,0.34,-0.45,1.00,8t -2- 2 out a10,8t 3 out a10,,2023-06-30,112,114,717559
7,35,82,2023-07-02,CHC,,CLE,"L,6-8",7-7,,1,1.0,0,0,0,0,0,0,0,1.59,3.26,3,9,5,0,1,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.05,0.00%,0.55,2.25,3.00,7t --- 0 out d5,7t 3 out d5,,2023-07-02,112,114,717521
8,36,83,2023-07-03,CHC,@,MIL,"L,6-8",7-7,BS(1),0,0.0,1,0,0,1,0,0,1,1.59,4.31,3,6,1,0,0,0,1,1,0,0,,3,3,0,0,0,1,1,0,0,0,0,0,2.99,-0.445,1.50,-0.13%,-3.00,-1.80,0.00,7b 123 2 out a3,7b 123 2 out tie,,2023-07-03,112,158,717511
9,37,90,2023-07-14,CHC,,BOS,"L,3-8",5-6,,10,1.1,0,0,0,1,2,0,0,1.29,3.97,5,26,15,2,3,0,2,2,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.61,0.042,.25,0.01%,0.79,6.40,10.00,5t 1-- 2 out d3,6t 3 out d3,,2023-07-14,112,111,717419
10,38,94,2023-07-18,CHC,,WSN,"W,17-3",9-GF,,3,1.0,0,0,0,1,1,0,0,1.13,4.01,4,13,8,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.55,3.65,6.00,9t --- 0 out a14,9t end a14,,2023-07-18,112,120,717353
