Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,4,11,2021-04-13,MIL,,CHC,"L,2-3",9-GF,,99,1.0,0,0,0,0,2,0,0,0.00,-0.83,3,16,11,3,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.51,0.039,.61,0.03%,0.51,,,9t --- 0 out d1,9t end d 1,,2021-04-13,158,112,632194
2,5,13,2021-04-16,MIL,,PIT,"L,1-6",7-7,,2,1.0,0,0,0,0,2,0,0,0.00,-0.83,3,17,9,2,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,0.021,.32,0.02%,0.51,,,7t --- 0 out d3,7t 3 out d3,,2021-04-16,158,134,634483
3,6,15,2021-04-18,MIL,,PIT,"L,5-6",6-6,,1,0.2,1,0,0,1,0,0,0,0.00,1.30,4,11,6,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.79,0.011,2.10,0.01%,0.07,,,6t --- 0 out tie,6t 12- 2 out tie,,2021-04-18,158,134,634455
4,7,19,2021-04-23,MIL,@,CHC,"L,2-15",6-6,,4,1.0,2,4,4,1,2,1,1,9.82,5.90,7,35,21,7,4,1,2,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.01,-0.001,.01,0.00%,-3.49,,,6b --- 0 out d9,6b 3 out d13,,2021-04-23,158,112,634426
5,8,22,2021-04-26,MIL,,MIA,"L,0-8",9-GF,,2,1.0,1,1,1,0,3,1,0,9.64,6.81,4,23,17,7,3,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.49,,,9t --- 0 out d7,9t end d 8,,2021-04-26,158,146,634461
6,9,24,2021-04-28,MIL,,MIA,"L,2-6",9-GF,,1,1.0,0,0,0,1,0,0,0,7.94,6.70,3,11,6,3,0,2,0,0,0,0,,0,0,0,1,1,2,0,0,0,0,0,0,.08,0.004,.10,0.00%,0.51,,,9t --- 0 out d4,9t end d 4,,2021-04-28,158,146,634317
7,10,27,2021-05-01,MIL,,LAD,"W,6-5",11-GF(11),W(1-0),2,0.2,0,0,0,1,1,0,0,7.11,6.49,2,,,1,2,0,0,0,0,0,,1,0,0,1,0,1,0,0,1,0,0,0,1.38,0.062,1.73,0.05%,0.95,,,11t --3 1 out d2,11t end d 2,,2021-05-01,158,119,634338
8,11,29,2021-05-03,MIL,@,PHI,"L,3-4",7-7,,1,1.0,1,0,0,1,3,0,0,6.14,5.62,5,22,11,7,2,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.25,0.013,.32,0.01%,0.51,,,7b --- 0 out d3,7b 3 out d3,,2021-05-03,158,143,634244
9,12,32,2021-05-06,MIL,@,PHI,"L,0-2",7-GF(8),,2,1.1,2,1,1,1,2,0,0,6.23,5.13,7,25,15,3,6,2,2,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.53,-0.048,.63,-0.03%,-0.39,,,7b --- 2 out d1,8b end d 2,,2021-05-06,158,143,634283
10,13,38,2021-05-13,MIL,,STL,"L,0-2",9-GF,,6,1.0,0,1,1,3,0,0,0,6.52,5.86,6,32,16,5,4,1,2,0,0,0,,0,0,2,0,0,3,0,0,0,0,0,0,.84,-0.071,1.25,-0.06%,-0.49,,,9t --- 0 out d1,9t end d 2,,2021-05-13,158,138,634158
11,14,40,2021-05-15,MIL,,ATL,"L,1-5",7-7,,1,1.0,0,0,0,0,2,0,0,5.91,5.23,3,14,9,3,1,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.16,0.012,.17,0.01%,0.51,,,7t --- 0 out d4,7t 3 out d4,,2021-05-15,158,144,634106
