Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,186,5,2021-04-06,BOS,,TBR,"W,6-5",GS-6,,99,5.0,5,3,3,2,6,0,1,5.4,2.57,23,,,15,11,4,10,3,1,0,49.0,,,0,0,0,20,1,0,0,0,0,0,1.24,0.017,1.15,0.01%,0.39,,,1t start tie,6t 1-- 0 out d1,,2021-04-06,111,139,634590
2,187,10,2021-04-13,BOS,@,MIN,"W,4-2",GS-5,,6,5.0,4,2,2,3,2,0,2,4.5,3.97,24,88.0,49.0,16,3,6,11,4,2,0,50.0,,,0,0,0,18,1,0,0,0,1,0,0.98,0.022,1.06,0.01%,0.56,,,1b start tie,5b 3 out tie,,2021-04-13,111,142,632190
3,188,16,2021-04-18,BOS,,CHW,"L,1-5",GS-4,L(0-1),4,3.2,7,4,4,0,4,1,1,5.93,4.34,18,58.0,41.0,18,2,5,8,6,1,0,35.0,,,0,0,0,17,1,0,0,1,0,0,1.23,-0.13,1.49,-0.10%,-1.02,,,1t start tie,4t 1-- 2 out d3,2.0,2021-04-18,111,145,634518
4,189,21,2021-04-23,BOS,,SEA,"W,6-5",GS-4,,4,3.2,4,2,2,4,3,0,0,5.71,4.44,18,83.0,46.0,18,4,6,5,4,0,0,44.0,,,1,0,0,14,2,0,0,1,0,0,1.12,-0.025,1.36,-0.02%,-0.24,,,1t start tie,4t 12- 2 out a1,,2021-04-23,111,136,634386
5,190,26,2021-04-29,BOS,@,TEX,"L,1-4",GS-6,L(0-2),5,5.2,5,2,1,0,7,0,1,4.7,3.65,23,82.0,58.0,13,14,5,10,6,1,0,60.0,,,0,1,0,21,1,0,0,0,1,1,1.03,0.17,1.32,0.13%,1.89,,,1b start tie,6b 1-- 2 out tie,,2021-04-29,111,140,634289
6,191,31,2021-05-05,BOS,,DET,"L,5-6",GS-6,,5,5.2,6,3,2,2,6,0,0,4.4,3.34,25,,,19,8,9,8,5,0,0,51.0,,,0,0,0,23,0,0,0,0,0,0,1.36,-0.067,1.67,-0.05%,0.1,,,1t start tie,6t 1-- 2 out d2,,2021-05-05,111,116,634228
7,192,36,2021-05-10,BOS,@,BAL,"L,1-4",GS-5,,4,5.0,4,1,1,1,4,1,0,4.01,3.56,20,74.0,53.0,11,7,5,10,4,2,0,58.0,,,0,0,0,19,0,0,0,0,0,0,0.99,0.166,1.38,0.14%,1.64,,,1b start tie,5b 3 out tie,,2021-05-10,111,110,634176
8,193,41,2021-05-15,BOS,,LAA,"W,9-0",GS-6,W(1-2),4,6.0,3,0,0,4,5,0,0,3.4,3.55,23,97.0,60.0,20,7,9,5,1,2,0,67.0,,,0,0,0,19,0,0,0,1,0,0,0.82,0.275,1.09,0.22%,3.35,,,1t start tie,6t 3 out a7,,2021-05-15,111,108,634095
9,194,46,2021-05-21,BOS,@,PHI,"W,11-3",GS-6,W(2-2),5,6.0,5,3,3,1,7,1,1,3.55,3.61,24,,,19,4,7,8,5,0,0,56.0,,,0,0,0,22,1,0,0,0,0,0,0.88,0.032,1.14,0.03%,0.03,,,1b start a 2,6b 3 out a3,,2021-05-21,111,143,634054
10,195,51,2021-05-28,BOS,,MIA,"W,5-2",GS-5,W(3-2),6,5.0,5,2,2,0,4,1,0,3.55,3.66,19,71.0,47.0,18,3,9,6,2,0,0,53.0,,,0,0,0,19,1,0,0,1,0,0,0.87,0.078,1.09,0.06%,0.79,,,1t start tie,5t 3 out tie,,2021-05-28,111,146,634040
