Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,12,2,2021-04-03,ATL,@,PHI,"L,0-4",7-7,,99,1.0,1,0,0,0,0,0,0,0.00,3.17,4,,,1,0,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.14,0.007,.15,0.00%,0.51,,,7b --- 0 out d4,7b 3 out d4,,2021-04-03,144,143,634580
2,13,6,2021-04-07,ATL,@,WSN,"W,2-0",GS-5,,3,5.0,2,0,0,1,5,0,0,0.00,2.00,17,,,10,11,7,4,1,1,0,67,,,0,0,0,16,1,0,0,1,0,0,1.06,0.340,.98,0.19%,2.43,,,1b start tie,5b 3 out tie,2.0,2021-04-07,144,120,634595
3,14,10,2021-04-12,ATL,,MIA,"L,3-5",GS-6,,4,6.0,3,1,1,1,10,1,0,0.75,2.25,22,82,55,19,12,7,4,0,2,0,71,,,0,0,0,21,1,0,0,0,0,0,.93,0.272,.99,0.17%,2.19,,,1t start tie,6t 3 out a1,,2021-04-12,144,146,632219
4,15,15,2021-04-17,ATL,@,CHC,"L,4-13",GS-4,L(0-1),4,4.0,7,6,6,1,5,3,0,3.94,4.48,20,72,47,15,9,6,8,4,0,0,28,,,0,0,0,19,2,0,0,0,0,0,.59,-0.293,.53,-0.16%,-3.98,,,1b start tie,4b 3 out d6,,2021-04-17,144,112,634462
5,16,19,2021-04-23,ATL,,ARI,"W,5-4",GS-6,W(1-1),5,6.0,2,2,2,1,5,1,0,3.68,4.40,21,,,14,11,5,10,4,3,0,64,,,0,0,0,20,0,0,0,0,0,0,.84,0.155,.79,0.09%,1.19,,,1t start tie,6t 3 out a2,,2021-04-23,144,109,634415
6,17,24,2021-04-28,ATL,,CHC,"W,10-0",GS-6,W(2-1),4,5.1,4,0,0,2,9,0,0,2.96,3.72,22,101,66,18,17,5,6,4,0,0,67,,,0,0,0,20,0,1,0,0,0,0,.39,0.130,.37,0.08%,2.25,,,1t start tie,6t 12- 1 out a8,,2021-04-28,144,112,634414
7,18,29,2021-05-04,ATL,@,WSN,"W,6-1",GS-7,W(3-1),5,7.0,4,1,0,2,4,0,0,2.36,3.55,25,,,20,8,9,10,6,0,0,69,,,0,0,0,23,0,0,0,2,0,0,.69,0.301,.70,0.18%,2.40,,,1b start tie,7b 3 out a5,,2021-05-04,144,120,634297
8,19,34,2021-05-09,ATL,,PHI,"W,6-1",GS-6,W(4-1),4,6.0,4,1,1,1,6,1,1,2.23,3.67,24,92,59,18,10,6,10,6,0,0,65,,,1,0,0,22,1,0,0,0,0,0,.86,0.148,1.00,0.10%,2.19,,,1t start tie,6t 3 out a4,,2021-05-09,144,143,634175
9,20,40,2021-05-16,ATL,@,MIL,"L,9-10",GS-5,L(4-2),6,4.1,9,5,5,2,6,1,0,3.02,3.77,24,93,60,13,15,10,6,3,0,0,29,,,0,0,0,22,2,0,0,0,0,0,1.13,-0.200,1.19,-0.13%,-2.74,,,1b start tie,5b --- 1 out d5,,2021-05-16,144,158,634134
10,21,121,2021-08-17,ATL,@,MIA,"W,2-0",GS-6,,92,5.1,3,0,0,1,4,0,0,2.70,3.61,19,80,53,19,10,7,7,5,0,0,65,,,0,1,0,18,0,0,0,0,0,0,1.00,0.229,1.84,0.26%,2.12,,,1b start tie,6b 12- 1 out tie,,2021-08-17,144,146,632872
11,22,126,2021-08-23,ATL,,NYY,"L,1-5",GS-6,L(4-3),5,6.0,4,3,3,1,9,1,1,2.89,3.58,24,93,60,18,11,6,7,3,0,0,60,,,1,0,0,22,2,0,0,0,0,0,1.01,-0.054,1.24,-0.04%,0.19,,,1t start tie,6t 3 out d2,,2021-08-23,144,147,632805
12,23,129,2021-08-28,ATL,,SFG,"L,0-5",GS-6,L(4-4),4,6.0,3,2,2,3,3,1,0,2.90,3.80,24,96,59,20,4,8,10,3,3,0,58,,,1,0,0,20,1,0,0,0,1,0,.73,0.063,.71,0.04%,1.19,,,1t start tie,6t 3 out d2,,2021-08-28,144,137,632733
13,24,135,2021-09-03,ATL,@,COL,"L,3-4",GS-6,L(4-5),5,5.2,5,4,4,1,5,1,1,3.19,3.88,23,91,62,13,13,9,7,4,0,0,47,,,0,0,0,20,2,0,0,1,1,0,1.00,-0.169,1.99,-0.20%,-0.79,,,1b start a 1,6b 1-- 2 out d1,,2021-09-03,144,115,632644
14,25,140,2021-09-09,ATL,,WSN,"W,7-6",GS-5,,5,5.0,3,2,2,2,7,0,0,3.22,3.72,20,,,14,11,7,4,2,0,0,58,,,1,0,0,18,1,0,0,0,0,0,.89,0.057,1.91,0.07%,0.66,,,1t start tie,5t 3 out tie,,2021-09-09,144,120,632570
15,26,145,2021-09-15,ATL,,COL,"L,2-3",GS-5,,5,4.2,4,2,2,2,8,0,0,3.26,3.56,21,92,60,8,17,7,4,3,0,0,54,,,0,0,0,18,0,0,0,0,0,0,1.51,-0.069,1.95,-0.05%,-0.14,,,1t start tie,5t 123 2 out d1,,2021-09-15,144,115,632465
16,27,149,2021-09-20,ATL,@,ARI,"W,11-4",GS-4,,4,4.0,5,3,3,2,2,0,0,3.43,3.56,18,,,12,6,6,8,5,1,0,40,,,0,0,0,16,3,1,1,0,0,0,1.08,-0.153,2.13,-0.18%,-0.98,,,1b start tie,4b 3 out d1,,2021-09-20,144,109,632426
17,28,154,2021-09-25,ATL,@,SDP,"W,10-8",GS-5,,4,4.2,7,7,7,0,6,3,1,3.98,3.89,22,,,14,16,5,10,4,1,0,28,,,2,0,0,21,1,0,0,0,0,0,1.15,-0.487,2.87,-0.73%,-4.75,,,1b start tie,5b --- 2 out d4,,2021-09-25,144,135,632343
18,29,159,2021-10-01,ATL,,NYM,"L,3-4",GS-5,L(4-6),5,5.0,6,3,3,2,6,1,0,4.05,3.93,22,80,54,13,13,7,7,4,1,0,47,,,0,0,0,20,2,0,0,1,0,0,.97,-0.082,.00,0.00%,-0.34,,,1t start tie,5t 3 out d3,,2021-10-01,144,121,632277
1.0,30.0,5.0,2022-04-11,ATL,,WSN,"L,2-11",GS-3,L(0-1),99.0,3.0,7,5,5,2,4,1,0,15.0,6.78,18,72,41,3,9,7.0,5.0,2,0,0,27,,,0,0,0,16,1,0,0,0,0,0,1.51,-0.348,1.45,-0.20%,-3.46,-0.65,6.0,1t start tie,3t 3 out d4,,2022-04-11,144,120,661572
2.0,31.0,12.0,2022-04-18,ATL,@,LAD,"L,4-7",GS-4,L(0-2),6.0,3.2,4,5,5,4,4,1,0,13.5,7.31,19,75,40,14,5,5.0,6.0,2,0,0,33,,,1,0,0,15,1,0,0,0,0,0,0.87,-0.14,0.77,-0.08%,-1.43,1.45,8.0,1b start tie,4b 12- 2 out d3,,2022-04-18,144,119,662617
