Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,281,2021-04-08,NYM,,MIA,"W,3-2",9-GF,W(1-0),99,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,4.17,4.0,,,5.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.53,0.037,0.53,0.02%,0.49,,,9t --- 0 out d1,9t end d 1,,2021-04-08,121,146,634584,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,282,2021-04-10,NYM,,MIA,"L,0-3",9-9,,1,0.2,3.0,2.0,2.0,1.0,0.0,0.0,0,10.8,5.57,6.0,15.0,9.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,,0,0,0,0,0,5,1.0,0.0,0.0,0,0,0,0.51,-0.128,0.57,-0.08%,-2.0,,,9t --- 0 out d1,9t 1-3 2 out d3,,2021-04-10,121,146,632201,2021,0.667,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3,283,2021-04-13,NYM,,PHI,"W,4-3",7-7,,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6.75,3.92,3.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.8,0.136,2.24,0.10%,0.49,,,7t --- 0 out tie,7t 3 out tie,1.0,2021-04-13,121,143,632189,2021,1.0,1.667,3.0,10.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,10.8,3.0,1.667,3.0,10.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,10.8,3.0,1.667,3.0,10.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,10.8,3.0
4,284,2021-04-14,NYM,,PHI,"W,5-1",9-GF,,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,4.91,2.62,3.0,11.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.18,0.014,0.22,0.01%,0.49,,,9t --- 0 out a4,9t end a 4,,2021-04-14,121,143,634528,2021,1.0,2.667,3.0,13.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,6.75,1.875,2.667,3.0,13.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,6.75,1.875,2.667,3.0,13.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,6.75,1.875
5,285,2021-04-17,NYM,@,COL,"W,4-3",7-GF(7),S(1),2,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,3.86,1.46,3.0,13.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,2.84,0.226,3.02,0.14%,0.58,,,7b --- 0 out a1,7b end a 1,1.0,2021-04-17,121,115,634485,2021,1.0,3.667,3.0,16.0,0.0,2.0,2.0,2.0,4.0,1.0,4.0,4.909,1.364,3.667,3.0,16.0,0.0,2.0,2.0,2.0,4.0,1.0,4.0,4.909,1.364,3.667,3.0,16.0,0.0,2.0,2.0,2.0,4.0,1.0,4.0,4.909,1.364
6,286,2021-04-18,NYM,@,COL,"W,2-1",9-GF,S(2),0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.18,1.76,3.0,10.0,8.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,,0,0,0,1,0,3,0.0,0.0,0.0,0,0,0,3.06,0.226,3.23,0.14%,0.58,,,9b --- 0 out a1,9b end a 1,,2021-04-18,121,115,634468,2021,1.0,4.667,3.0,19.0,0.0,2.0,2.0,2.0,7.0,1.0,4.0,3.857,1.071,4.667,3.0,19.0,0.0,2.0,2.0,2.0,7.0,1.0,4.0,3.857,1.071,4.667,3.0,19.0,0.0,2.0,2.0,2.0,7.0,1.0,4.0,3.857,1.071
7,287,2021-04-22,NYM,@,CHC,"L,3-4",9-GF(10),L(1-1),3,1.1,2.0,1.0,0.0,1.0,2.0,0.0,1,2.57,2.31,7.0,,,1.0,3.0,2.0,1.0,1.0,0.0,0.0,,0,0,0,1,0,4,0.0,0.0,1.0,0,0,0,3.28,-0.05,3.55,-0.03%,-0.95,,,9b --- 0 out tie,10b end d 1,,2021-04-22,121,112,634419,2021,1.333,5.667,4.0,22.0,0.0,2.0,2.0,2.0,7.0,1.0,5.0,3.176,1.059,4.667,4.0,18.0,0.0,2.0,2.0,1.0,6.0,1.0,5.0,3.857,1.071,5.667,4.0,22.0,0.0,2.0,2.0,2.0,7.0,1.0,5.0,3.176,1.059
8,288,2021-04-25,NYM,,WSN,"W,4-0",9-GF,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.25,2.42,3.0,14.0,11.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.18,0.014,0.21,0.01%,0.49,,,9t --- 0 out a4,9t end a 4,,2021-04-25,121,120,634344,2021,1.0,7.0,6.0,29.0,0.0,3.0,2.0,3.0,9.0,1.0,7.0,2.571,1.286,5.333,3.0,19.0,0.0,1.0,0.0,1.0,8.0,0.0,3.0,0.0,0.75,7.0,6.0,29.0,0.0,3.0,2.0,3.0,9.0,1.0,7.0,2.571,1.286
9,289,2021-04-28,NYM,,BOS,"L,0-1",9-GF,,2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,2.0,2.06,3.0,8.0,8.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.49,0.037,0.49,0.02%,0.49,,,9t --- 0 out d1,9t end d 1,,2021-04-28,121,111,634310,2021,1.0,8.0,6.0,32.0,0.0,3.0,2.0,3.0,9.0,1.0,7.0,2.25,1.125,5.333,3.0,19.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,0.75,8.0,6.0,32.0,0.0,3.0,2.0,3.0,9.0,1.0,7.0,2.25,1.125
10,290,2021-05-01,NYM,@,PHI,"W,5-4",9-GF,S(3),2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1.8,1.77,3.0,12.0,9.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,2.65,0.202,2.96,0.14%,0.51,,,9b --- 0 out a1,9b end a 1,,2021-05-01,121,143,634276,2021,1.0,9.0,6.0,35.0,0.0,3.0,2.0,3.0,11.0,1.0,7.0,2.0,1.0,5.333,3.0,19.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,0.75,9.0,6.0,35.0,0.0,3.0,2.0,3.0,11.0,1.0,7.0,2.0,1.0
