Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,32,2021-04-06,CHC,,MIL,"L,0-4",7-8,,99,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0.0,2.17,8.0,32.0,19.0,6,4,1,1,1,0,0,,0,0,1,0,0,6,0.0,0.0,0.0,0,0,0,0.14,0.02,0.15,0.01%,1.01,,,7t --- 0 out d4,8t 3 out d4,,2021-04-06,112,158,634559,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,33,2021-04-10,CHC,@,PIT,"L,2-8",5-6,,3,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0,2.25,5.92,9.0,38.0,20.0,5,4,1,3,1,1,0,,0,0,0,0,0,7,0.0,0.0,0.0,0,0,0,0.06,-0.001,0.06,0.00%,0.01,,,5b --- 0 out d6,6b 3 out d7,,2021-04-10,112,134,632195,2021,2.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0
3,34,2021-04-14,CHC,@,MIL,"L,0-7",7-GF(8),,3,2.0,1.0,0.0,0.0,2.0,4.0,0.0,0,1.5,4.67,9.0,35.0,20.0,7,4,2,1,0,0,0,,0,0,0,0,0,7,0.0,0.0,0.0,0,0,0,0.0,0.001,0.0,0.00%,1.01,,,7b --- 0 out d7,8b end d 7,,2021-04-14,112,158,634553,2021,2.0,4.0,1.0,17.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,2.25,1.25,4.0,1.0,17.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,2.25,1.25,4.0,1.0,17.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,2.25,1.25,4.0,1.0,17.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,2.25,1.25,4.0,1.0,17.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,2.25,1.25
4,35,2021-04-16,CHC,,ATL,"L,2-5",7-7,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0,2.57,5.03,6.0,24.0,12.0,5,2,1,2,1,0,0,,0,0,0,0,0,3,1.0,0.0,0.0,0,1,0,0.62,-0.057,0.52,-0.03%,-0.49,,,7t --- 0 out d2,7t 3 out d3,,2021-04-16,112,144,634548,2021,1.0,6.0,2.0,26.0,1.0,1.0,1.0,6.0,11.0,1.0,5.0,1.5,1.333,6.0,2.0,26.0,1.0,1.0,1.0,6.0,11.0,1.0,5.0,1.5,1.333,6.0,2.0,26.0,1.0,1.0,1.0,6.0,11.0,1.0,5.0,1.5,1.333,6.0,2.0,26.0,1.0,1.0,1.0,6.0,11.0,1.0,5.0,1.5,1.333,6.0,2.0,26.0,1.0,1.0,1.0,6.0,11.0,1.0,5.0,1.5,1.333
5,36,2021-04-23,CHC,,MIL,"W,15-2",9-GF,,6,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.25,4.67,4.0,17.0,10.0,6,2,0,1,1,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00%,0.51,,,9t --- 0 out a13,9t end a13,,2021-04-23,112,158,634426,2021,1.0,7.0,3.0,32.0,1.0,2.0,2.0,8.0,12.0,2.0,7.0,2.571,1.571,7.0,3.0,32.0,1.0,2.0,2.0,8.0,12.0,2.0,7.0,2.571,1.571,7.0,3.0,32.0,1.0,2.0,2.0,8.0,12.0,2.0,7.0,2.571,1.571,5.0,3.0,24.0,1.0,2.0,2.0,6.0,8.0,2.0,7.0,3.6,1.8,7.0,3.0,32.0,1.0,2.0,2.0,8.0,12.0,2.0,7.0,2.571,1.571
6,37,2021-04-25,CHC,,MIL,"L,0-6",9-GF,,1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,2.0,4.73,5.0,19.0,13.0,4,5,1,0,0,0,0,,3,2,0,0,0,3,0.0,0.0,0.0,0,0,0,0.08,-0.002,0.09,0.00%,0.35,,,9t 123 0 out d4,9t end d 6,,2021-04-25,112,158,634400,2021,1.0,8.0,3.0,36.0,1.0,2.0,2.0,8.0,14.0,2.0,7.0,2.25,1.375,8.0,3.0,36.0,1.0,2.0,2.0,8.0,14.0,2.0,7.0,2.25,1.375,8.0,3.0,36.0,1.0,2.0,2.0,8.0,14.0,2.0,7.0,2.25,1.375,4.0,2.0,19.0,0.0,1.0,1.0,4.0,7.0,1.0,3.0,2.25,1.5,8.0,3.0,36.0,1.0,2.0,2.0,8.0,14.0,2.0,7.0,2.25,1.375
7,38,2021-04-26,CHC,@,ATL,"L,7-8",4-4,,0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0,1.93,4.67,2.0,5.0,3.0,0,1,1,1,0,1,0,,2,0,0,0,0,2,0.0,0.0,0.0,0,0,0,2.1,0.041,1.8,0.02%,0.45,,,4b 12- 2 out d1,4b 3 out d1,,2021-04-26,112,144,634402,2021,0.333,9.0,3.0,41.0,1.0,2.0,2.0,9.0,16.0,2.0,7.0,2.0,1.333,9.0,3.0,41.0,1.0,2.0,2.0,9.0,16.0,2.0,7.0,2.0,1.333,7.0,3.0,33.0,1.0,2.0,2.0,7.0,12.0,2.0,7.0,2.571,1.429,3.0,1.0,15.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.333,9.0,3.0,41.0,1.0,2.0,2.0,9.0,16.0,2.0,7.0,2.0,1.333
8,39,2021-04-30,CHC,@,CIN,"L,6-8",7-GF(8),,3,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1.59,3.7,6.0,36.0,21.0,7,5,0,2,0,0,0,,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.08,0.012,0.07,0.01%,1.13,,,7b --- 0 out d4,8b end d 4,,2021-04-30,112,113,634305,2021,2.0,9.333,4.0,43.0,1.0,2.0,2.0,9.0,16.0,2.0,8.0,1.929,1.393,9.333,4.0,43.0,1.0,2.0,2.0,9.0,16.0,2.0,8.0,1.929,1.393,5.333,3.0,26.0,0.0,1.0,1.0,5.0,9.0,1.0,4.0,1.688,1.5,2.333,1.0,11.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.857,9.333,4.0,43.0,1.0,2.0,2.0,9.0,16.0,2.0,8.0,1.929,1.393
9,40,2021-05-02,CHC,@,CIN,"L,12-13",3-4,,1,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0,1.42,3.49,4.0,,,4,0,3,0,0,0,0,,2,0,0,0,0,4,0.0,0.0,0.0,0,0,1,0.66,0.07,0.56,0.04%,1.03,,,3b 12- 2 out d2,4b 3 out d2,,2021-05-02,112,113,634298,2021,1.333,11.333,4.0,49.0,1.0,2.0,2.0,9.0,20.0,2.0,8.0,1.588,1.147,11.333,4.0,49.0,1.0,2.0,2.0,9.0,20.0,2.0,8.0,1.588,1.147,5.333,2.0,23.0,0.0,1.0,1.0,3.0,9.0,1.0,3.0,1.687,0.937,3.333,1.0,13.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.6,11.333,4.0,49.0,1.0,2.0,2.0,9.0,20.0,2.0,8.0,1.588,1.147
10,41,2021-05-04,CHC,,LAD,"W,4-3",8-8,,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1.98,4.34,5.0,,,3,1,1,1,0,0,0,,0,0,1,0,0,4,0.0,0.0,0.0,0,0,0,1.94,-0.3,1.52,-0.14%,-0.87,,,8t -2- 0 out tie,8t 3 out d2,2.0,2021-05-04,112,119,634321,2021,1.0,12.667,4.0,53.0,1.0,2.0,2.0,9.0,21.0,2.0,8.0,1.421,1.026,12.667,4.0,53.0,1.0,2.0,2.0,9.0,21.0,2.0,8.0,1.421,1.026,5.667,1.0,21.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.353,3.667,1.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.273,12.667,4.0,53.0,1.0,2.0,2.0,9.0,21.0,2.0,8.0,1.421,1.026
