Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2022-06-01,MIL,@,CHC,"L,3-4",GS-7,,99,7.0,7.0,3.0,2.0,3.0,3.0,0.0,0,2.57,3.54,28.0,97.0,65.0,23,4,17,5,3,1,0,53.0,,,2,1,0,25,1.0,0.0,0.0,1,0,0,1.2,0.068,1.42,0.05%,0.56,11.75,28.0,1b start tie,7b 3 out tie,,2022-06-01,158,112,663184,2022,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2022-06-07,MIL,,PHI,"L,2-3",GS-5,,5,5.0,7.0,1.0,1.0,2.0,1.0,0.0,0,2.25,3.7,23.0,78.0,47.0,12,4,12,8,2,0,0,48.0,,,0,0,0,20,0.0,1.0,0.0,2,1,1,1.53,0.168,1.86,0.12%,1.47,5.85,15.0,1t start tie,5t 3 out a1,,2022-06-07,158,143,661205,2022,5.0,7.0,7.0,28.0,0.0,3.0,2.0,3.0,3.0,1.0,8.0,2.571,1.429,7.0,7.0,28.0,0.0,3.0,2.0,3.0,3.0,1.0,8.0,2.571,1.429,7.0,7.0,28.0,0.0,3.0,2.0,3.0,3.0,1.0,8.0,2.571,1.429,7.0,7.0,28.0,0.0,3.0,2.0,3.0,3.0,1.0,8.0,2.571,1.429,7.0,7.0,28.0,0.0,3.0,2.0,3.0,3.0,1.0,8.0,2.571,1.429
3,3,2022-06-12,MIL,@,WSN,"W,4-1",GS-5,,4,4.2,7.0,1.0,1.0,3.0,2.0,0.0,0,2.16,3.83,23.0,83.0,50.0,14,4,7,11,4,0,0,45.0,,,1,1,0,19,1.0,0.0,0.0,0,1,0,1.5,0.127,1.75,0.09%,0.92,6.5,17.0,1b start tie,5b 12- 2 out a2,,2022-06-12,158,120,662542,2022,4.667,12.0,14.0,51.0,0.0,4.0,3.0,5.0,4.0,2.0,17.0,2.25,1.583,12.0,14.0,51.0,0.0,4.0,3.0,5.0,4.0,2.0,17.0,2.25,1.583,12.0,14.0,51.0,0.0,4.0,3.0,5.0,4.0,2.0,17.0,2.25,1.583,12.0,14.0,51.0,0.0,4.0,3.0,5.0,4.0,2.0,17.0,2.25,1.583,12.0,14.0,51.0,0.0,4.0,3.0,5.0,4.0,2.0,17.0,2.25,1.583
4,4,2022-06-18,MIL,@,CIN,"W,7-3",GS-6,W(1-0),5,5.2,8.0,3.0,2.0,1.0,2.0,0.0,0,2.42,3.6,26.0,,,14,5,11,12,10,0,0,44.0,,,0,0,0,24,1.0,0.0,0.0,1,1,1,1.03,0.074,1.16,0.05%,-0.28,11.35,23.0,1b start a 1,6b 12- 2 out a3,,2022-06-18,158,113,663062,2022,5.667,16.667,21.0,74.0,0.0,5.0,4.0,8.0,6.0,3.0,25.0,2.16,1.74,16.667,21.0,74.0,0.0,5.0,4.0,8.0,6.0,3.0,25.0,2.16,1.74,16.667,21.0,74.0,0.0,5.0,4.0,8.0,6.0,3.0,25.0,2.16,1.74,16.667,21.0,74.0,0.0,5.0,4.0,8.0,6.0,3.0,25.0,2.16,1.74,16.667,21.0,74.0,0.0,5.0,4.0,8.0,6.0,3.0,25.0,2.16,1.74
5,5,2022-06-23,MIL,,STL,"W,6-4",GS-6,W(2-0),4,5.2,6.0,4.0,4.0,2.0,5.0,1.0,1,3.21,3.93,24.0,88.0,51.0,22,5,6,10,5,0,0,44.0,,,0,0,0,20,3.0,0.0,0.0,2,1,0,1.08,-0.151,1.62,-0.14%,-1.36,13.35,26.0,1t start tie,6t -2- 2 out a1,,2022-06-23,158,138,661183,2022,5.667,22.333,29.0,100.0,0.0,8.0,6.0,9.0,8.0,4.0,34.0,2.418,1.701,22.333,29.0,100.0,0.0,8.0,6.0,9.0,8.0,4.0,34.0,2.418,1.701,22.333,29.0,100.0,0.0,8.0,6.0,9.0,8.0,4.0,34.0,2.418,1.701,15.333,22.0,72.0,0.0,5.0,4.0,6.0,5.0,3.0,26.0,2.348,1.826,22.333,29.0,100.0,0.0,8.0,6.0,9.0,8.0,4.0,34.0,2.418,1.701
6,6,2022-06-28,MIL,@,TBR,"W,5-3",8-8,,4,0.2,1.0,2.0,1.0,2.0,0.0,0.0,0,3.45,4.12,5.0,18.0,8.0,2,0,1,2,2,0,0,,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0,1,0,1.23,-0.07,1.44,-0.05%,-1.76,-2.3,-1.0,8b --- 0 out a4,8b 1-- 2 out a2,,2022-06-28,158,139,661885,2022,0.667,28.0,35.0,124.0,1.0,12.0,10.0,11.0,13.0,8.0,46.0,3.214,1.643,28.0,35.0,124.0,1.0,12.0,10.0,11.0,13.0,8.0,46.0,3.214,1.643,28.0,35.0,124.0,1.0,12.0,10.0,11.0,13.0,8.0,46.0,3.214,1.643,16.0,21.0,73.0,1.0,8.0,7.0,6.0,9.0,6.0,29.0,3.938,1.688,28.0,35.0,124.0,1.0,12.0,10.0,11.0,13.0,8.0,46.0,3.214,1.643
7,7,2022-06-30,MIL,@,PIT,"L,7-8",6-7,,1,2.0,3.0,2.0,2.0,0.0,2.0,1.0,0,3.82,4.35,9.0,32.0,20.0,7,3,3,4,1,1,0,,0.0,0.0,0,0,0,9,1.0,0.0,0.0,0,0,0,0.4,-0.143,0.5,-0.11%,-1.02,2.7,6.0,6b --- 0 out d1,7b 3 out d3,,2022-06-30,158,134,661105,2022,2.0,28.667,36.0,129.0,1.0,14.0,11.0,13.0,13.0,8.0,47.0,3.453,1.709,28.667,36.0,129.0,1.0,14.0,11.0,13.0,13.0,8.0,47.0,3.453,1.709,21.667,29.0,101.0,1.0,11.0,9.0,10.0,10.0,7.0,39.0,3.738,1.8,12.0,15.0,55.0,1.0,9.0,7.0,5.0,7.0,5.0,22.0,5.25,1.667,28.667,36.0,129.0,1.0,14.0,11.0,13.0,13.0,8.0,47.0,3.453,1.709
8,8,2022-07-05,MIL,,CHC,"L,3-8",GS-6,L(2-1),4,5.1,8.0,7.0,6.0,2.0,2.0,1.0,1,4.75,4.67,28.0,94.0,60.0,21,2,12,11,7,0,0,26.0,,,0,0,0,25,1.0,1.0,0.0,0,0,1,1.28,-0.413,1.53,-0.30%,-3.98,-2.6,4.0,1t start tie,6t --3 1 out d4,,2022-07-05,158,112,661187,2022,5.333,30.667,39.0,138.0,2.0,16.0,13.0,13.0,15.0,10.0,54.0,3.815,1.696,30.667,39.0,138.0,2.0,16.0,13.0,13.0,15.0,10.0,54.0,3.815,1.696,18.667,25.0,87.0,2.0,12.0,10.0,8.0,11.0,8.0,37.0,4.821,1.768,8.333,10.0,38.0,2.0,8.0,7.0,4.0,7.0,6.0,20.0,7.56,1.68,30.667,39.0,138.0,2.0,16.0,13.0,13.0,15.0,10.0,54.0,3.815,1.696
9,9,2022-07-12,MIL,@,MIN,"W,6-3",GS-4,,6,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0,4.73,4.94,17.0,73.0,46.0,15,3,8,6,2,1,0,47.0,,,0,0,0,15,0.0,0.0,0.0,0,0,0,1.03,-0.029,1.08,-0.02%,-0.11,4.0,9.0,1b start a 2,4b 3 out tie,,2022-07-12,158,142,661688,2022,4.0,36.0,47.0,166.0,3.0,23.0,19.0,15.0,17.0,13.0,68.0,4.75,1.722,36.0,47.0,166.0,3.0,23.0,19.0,15.0,17.0,13.0,68.0,4.75,1.722,19.333,26.0,92.0,3.0,18.0,15.0,7.0,11.0,10.0,43.0,6.983,1.707,8.0,12.0,42.0,2.0,11.0,9.0,4.0,4.0,5.0,22.0,10.125,2.0,36.0,47.0,166.0,3.0,23.0,19.0,15.0,17.0,13.0,68.0,4.75,1.722
10,10,2022-07-17,MIL,@,SFG,"L,5-9",2-6,,4,5.0,8.0,7.0,7.0,2.0,5.0,2.0,0,5.6,5.22,24.0,95.0,59.0,20,7,9,8,1,2,0,,1.0,1.0,0,0,0,22,1.0,0.0,0.0,0,0,0,0.61,-0.25,0.67,-0.17%,-4.67,1.25,9.0,2b --3 0 out tie,6b 3 out d8,,2022-07-17,158,137,662059,2022,5.0,40.0,50.0,183.0,4.0,25.0,21.0,17.0,18.0,14.0,74.0,4.725,1.675,40.0,50.0,183.0,4.0,25.0,21.0,17.0,18.0,14.0,74.0,4.725,1.675,17.667,21.0,83.0,4.0,17.0,15.0,8.0,10.0,10.0,40.0,7.642,1.642,11.333,14.0,54.0,3.0,11.0,10.0,4.0,5.0,6.0,27.0,7.941,1.588,40.0,50.0,183.0,4.0,25.0,21.0,17.0,18.0,14.0,74.0,4.725,1.675
