Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,5,2021-05-23,CIN,,MIL,"L,4-9",6-8,,99,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.17,7.0,23.0,16.0,2,2,4,3,2,1,0,,1.0,0.0,0,0,0,7,0.0,0.0,0.0,0,0,0,0.06,0.01,0.05,0.01%,1.38,,,6t 1-- 2 out d6,8t 3 out d6,,2021-05-23,113,158,633989,2021,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,6,2021-05-26,CIN,@,WSN,"L,3-5",6-7,,2,1.2,1.0,0.0,0.0,1.0,2.0,0.0,0,0.0,2.92,7.0,23.0,13.0,6,1,3,1,0,0,0,,1.0,1.0,1,0,0,6,0.0,0.0,0.0,0,0,0,0.11,-0.013,0.09,-0.01%,0.0,,,6b 1-- 1 out d4,7b 3 out d5,,2021-05-26,113,120,633890,2021,1.667,2.333,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,2021-06-08,CIN,,MIL,"L,1-5",8-GF,,12,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0,3.0,4.67,11.0,,,1,5,5,1,1,0,0,,0.0,0.0,0,0,0,7,1.0,0.0,1.0,0,0,0,0.57,-0.027,0.64,-0.02%,-0.88,,,8t --- 0 out d2,9t end d 4,,2021-06-08,113,158,633801,2021,2.0,4.0,1.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.0,1.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.0,1.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.5
4,8,2021-06-10,CIN,,MIL,"L,2-7",9-GF,,1,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0,2.57,4.6,6.0,,,3,3,0,4,3,0,0,,0.0,0.0,0,0,0,5,1.0,0.0,1.0,0,0,0,0.05,0.002,0.05,0.00%,0.56,,,9t --- 0 out d5,9t end d 5,,2021-06-10,113,158,633757,2021,1.0,6.0,2.0,25.0,0.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,1.167,6.0,2.0,25.0,0.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,1.167,6.0,2.0,25.0,0.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,1.167
5,9,2021-06-18,CIN,@,SDP,"L,2-8",4-5,,7,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0,4.0,6.5,13.0,,,8,2,4,5,0,1,0,,0.0,0.0,0,0,0,9,2.0,0.0,1.0,0,0,0,0.8,-0.138,0.97,-0.10%,-1.06,,,4b --- 0 out d1,5b 3 out d3,,2021-06-18,113,135,633596,2021,2.0,7.0,4.0,31.0,0.0,2.0,2.0,6.0,4.0,2.0,6.0,2.571,1.429,7.0,4.0,31.0,0.0,2.0,2.0,6.0,4.0,2.0,6.0,2.571,1.429,7.0,4.0,31.0,0.0,2.0,2.0,6.0,4.0,2.0,6.0,2.571,1.429
6,10,2021-08-01,COL,@,SDP,"L,1-8",2-4,,43,3.0,1.0,1.0,1.0,0.0,3.0,0.0,1,3.75,5.42,11.0,46.0,29.0,5,5,5,2,1,0,0,,0.0,0.0,0,0,0,9,1.0,0.0,0.0,0,0,0,0.38,0.01,0.01,0.00%,0.41,,,2b --- 0 out d3,4b 3 out d4,,2021-08-01,115,135,633084,2021,3.0,9.0,8.0,44.0,1.0,4.0,4.0,9.0,5.0,5.0,15.0,4.0,1.889,9.0,8.0,44.0,1.0,4.0,4.0,9.0,5.0,5.0,15.0,4.0,1.889,9.0,8.0,44.0,1.0,4.0,4.0,9.0,5.0,5.0,15.0,4.0,1.889
7,11,2021-08-08,COL,,MIA,"W,13-8",8-8,,6,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0,5.54,6.48,6.0,25.0,14.0,1,2,1,4,2,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.14,-0.004,0.0,0.00%,-2.42,,,8t --- 0 out a8,8t 3 out a5,,2021-08-08,115,146,632977,2021,1.0,12.0,9.0,55.0,1.0,5.0,5.0,9.0,8.0,6.0,17.0,3.75,1.5,9.667,9.0,48.0,1.0,5.0,5.0,9.0,8.0,6.0,17.0,4.655,1.862,12.0,9.0,55.0,1.0,5.0,5.0,9.0,8.0,6.0,17.0,3.75,1.5
8,12,2021-08-12,COL,@,SFG,"L,0-7",6-GF(8),,3,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0,4.5,5.8,10.0,,,6,4,5,2,0,0,0,,0.0,0.0,0,0,0,9,0.0,0.0,0.0,0,0,0,0.01,0.002,0.0,0.00%,1.5,,,6b --- 0 out d7,8b end d 7,,2021-08-12,115,137,632939,2021,3.0,13.0,11.0,61.0,2.0,8.0,8.0,10.0,8.0,7.0,22.0,5.538,1.615,9.0,10.0,47.0,2.0,8.0,8.0,9.0,6.0,7.0,21.0,8.0,2.111,13.0,11.0,61.0,2.0,8.0,8.0,10.0,8.0,7.0,22.0,5.538,1.615
9,13,2021-09-05,COL,,ATL,"L,2-9",3-5,,23,2.1,1.0,0.0,0.0,0.0,2.0,0.0,0,3.93,5.24,8.0,26.0,17.0,5,1,4,2,0,0,0,,0.0,0.0,0,0,0,7,0.0,0.0,0.0,0,0,0,0.21,0.029,0.0,0.00%,1.28,,,3t --- 2 out d6,5t 3 out d5,,2021-09-05,115,144,632606,2021,2.333,16.0,11.0,71.0,2.0,8.0,8.0,11.0,10.0,7.0,22.0,4.5,1.375,10.0,9.0,46.0,2.0,6.0,6.0,6.0,7.0,6.0,19.0,5.4,1.5,16.0,11.0,71.0,2.0,8.0,8.0,11.0,10.0,7.0,22.0,4.5,1.375
10,14,2021-09-07,COL,,SFG,"L,3-12",2-5,,1,3.1,3.0,2.0,2.0,2.0,1.0,0.0,0,4.15,5.11,13.0,45.0,29.0,4,3,3,7,3,1,0,,2.0,0.0,0,0,0,11,3.0,0.0,0.0,2,0,0,0.41,0.073,0.0,0.00%,2.25,,,2t 12- 1 out d5,5t 12- 2 out d4,,2021-09-07,115,137,632587,2021,3.333,18.333,12.0,79.0,2.0,8.0,8.0,11.0,12.0,7.0,23.0,3.927,1.255,11.333,8.0,48.0,2.0,6.0,6.0,5.0,8.0,5.0,17.0,4.765,1.147,18.333,12.0,79.0,2.0,8.0,8.0,11.0,12.0,7.0,23.0,3.927,1.255
