Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2021-06-21,OAK,@,TEX,"L,3-8",8-GF(8),,99,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.17,4.0,14.0,8.0,1,1,2,1,0,0,0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.03,0.001,0.04,0.00%,0.52,,,8b --- 0 out d5,8b end d 5,,2021-06-21,133,140,633605,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2021-06-29,OAK,,TEX,"L,4-5",9-GF,,7,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0,9.0,7.67,5.0,,,2,4,1,3,1,1,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.43,-0.121,0.63,-0.11%,-1.51,,,9t --- 0 out d1,9t end d 3,,2021-06-29,133,140,633488,2021,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3,3,2021-07-01,OAK,,TEX,"L,3-8",6-6,,1,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0,9.0,9.84,4.0,15.0,10.0,1,3,2,1,0,0,0,,0,0,0,0,1,4,0.0,0.0,0.0,0,0,0,0.23,-0.025,0.34,-0.02%,-0.51,,,6t --- 0 out d4,6t 3 out d5,,2021-07-01,133,140,633405,2021,1.0,2.0,3.0,9.0,1.0,2.0,2.0,0.0,2.0,1.0,6.0,9.0,1.5,2.0,3.0,9.0,1.0,2.0,2.0,0.0,2.0,1.0,6.0,9.0,1.5,2.0,3.0,9.0,1.0,2.0,2.0,0.0,2.0,1.0,6.0,9.0,1.5,2.0,3.0,9.0,1.0,2.0,2.0,0.0,2.0,1.0,6.0,9.0,1.5,2.0,3.0,9.0,1.0,2.0,2.0,0.0,2.0,1.0,6.0,9.0,1.5
4,4,2021-09-14,OAK,@,KCR,"L,7-10",8-GF(8),,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.75,8.17,3.0,14.0,8.0,1,2,2,1,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.1,0.007,0.08,0.00%,0.54,,,8b --- 0 out d3,8b end d 3,,2021-09-14,133,118,632511,2021,1.0,3.0,5.0,13.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,9.0,1.667,3.0,5.0,13.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,9.0,1.667,3.0,5.0,13.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,9.0,1.667,3.0,5.0,13.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,9.0,1.667,3.0,5.0,13.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,9.0,1.667
5,5,2021-09-20,OAK,,SEA,"L,2-4",6-7,,5,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0,4.5,5.84,7.0,18.0,14.0,3,5,3,2,1,0,0,,0,0,0,0,0,7,1.0,0.0,0.0,0,0,0,0.38,0.044,0.55,0.04%,0.99,,,6t --- 0 out d3,7t 3 out d3,,2021-09-20,133,136,632412,2021,2.0,4.0,5.0,16.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,6.75,1.25,4.0,5.0,16.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,6.75,1.25,4.0,5.0,16.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,6.75,1.25,3.0,4.0,12.0,2.0,3.0,3.0,0.0,2.0,2.0,10.0,9.0,1.333,4.0,5.0,16.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,6.75,1.25
6,6,2021-09-22,OAK,,SEA,"L,1-4",9-GF,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.86,5.17,3.0,15.0,10.0,2,2,0,2,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.1,0.008,0.05,0.00%,0.5,,,9t --- 0 out d3,9t end d 3,,2021-09-22,133,136,632383,2021,1.0,6.0,6.0,23.0,2.0,3.0,3.0,0.0,5.0,3.0,13.0,4.5,1.0,6.0,6.0,23.0,2.0,3.0,3.0,0.0,5.0,3.0,13.0,4.5,1.0,6.0,6.0,23.0,2.0,3.0,3.0,0.0,5.0,3.0,13.0,4.5,1.0,4.0,3.0,14.0,1.0,1.0,1.0,0.0,3.0,2.0,7.0,2.25,0.75,6.0,6.0,23.0,2.0,3.0,3.0,0.0,5.0,3.0,13.0,4.5,1.0
7,7,2021-09-24,OAK,,HOU,"W,14-2",9-GF,,1,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0,3.38,5.3,6.0,34.0,20.0,5,6,0,0,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00%,0.5,,,9t --- 0 out a12,9t end a12,,2021-09-24,133,117,632356,2021,1.0,7.0,6.0,26.0,2.0,3.0,3.0,0.0,6.0,3.0,13.0,3.857,0.857,7.0,6.0,26.0,2.0,3.0,3.0,0.0,6.0,3.0,13.0,3.857,0.857,6.0,5.0,22.0,2.0,3.0,3.0,0.0,5.0,3.0,12.0,4.5,0.833,4.0,1.0,13.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.25,7.0,6.0,26.0,2.0,3.0,3.0,0.0,6.0,3.0,13.0,3.857,0.857
8,8,2021-09-27,OAK,@,SEA,"L,4-13",8-GF(8),,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,5.06,3.0,5.0,5.0,0,1,2,1,1,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00%,0.5,,,8b --- 0 out d9,8b end d 9,,2021-09-27,133,136,632323,2021,1.0,8.0,6.0,32.0,2.0,3.0,3.0,3.0,9.0,3.0,13.0,3.375,1.125,8.0,6.0,32.0,2.0,3.0,3.0,3.0,9.0,3.0,13.0,3.375,1.125,6.0,3.0,23.0,1.0,1.0,1.0,3.0,7.0,2.0,7.0,1.5,1.0,4.0,1.0,16.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,1.0,8.0,6.0,32.0,2.0,3.0,3.0,3.0,9.0,3.0,13.0,3.375,1.125
9,9,2021-10-02,OAK,@,HOU,"L,4-10",8-GF(8),,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.7,4.87,3.0,16.0,13.0,2,1,0,3,1,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.01,0.001,0.0,0.00%,0.53,,,8b --- 0 out d6,8b end d 6,,2021-10-02,133,117,632249,2021,1.0,9.0,6.0,35.0,2.0,3.0,3.0,3.0,9.0,3.0,13.0,3.0,1.0,9.0,6.0,35.0,2.0,3.0,3.0,3.0,9.0,3.0,13.0,3.0,1.0,6.0,1.0,22.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,0.667,3.0,0.0,12.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,9.0,6.0,35.0,2.0,3.0,3.0,3.0,9.0,3.0,13.0,3.0,1.0
10,10,2021-10-03,OAK,@,HOU,"L,6-7",8-8,,0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0,3.27,6.17,6.0,21.0,12.0,2,0,1,4,1,1,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.18,-0.027,0.0,0.00%,-0.47,,,8b --- 0 out d2,8b 3 out d3,,2021-10-03,133,117,632245,2021,1.0,10.0,7.0,38.0,2.0,3.0,3.0,3.0,9.0,3.0,14.0,2.7,1.0,10.0,7.0,38.0,2.0,3.0,3.0,3.0,9.0,3.0,14.0,2.7,1.0,6.0,2.0,22.0,0.0,0.0,0.0,3.0,6.0,1.0,3.0,0.0,0.833,3.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.333,10.0,7.0,38.0,2.0,3.0,3.0,3.0,9.0,3.0,14.0,2.7,1.0
