Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1.0,113.0,4.0,2021-04-05,TOR,@,TEX,"W,6-2",GS-7,W(1-0),99.0,6.1,2,1,1,1,9,0,1,1.42,1.28,23,91.0,62.0,16.0,14.0,6.0,6.0,3.0,0.0,0.0,73.0,,,0,0,0,21,0,0,0,0,0,0,0.84,0.218,0.85,0.13%,2.37,,,1b start a 1,7b --- 1 out a5,,2021-04-05,141,140,634612
2.0,114.0,9.0,2021-04-10,TOR,,LAA,"W,15-1",GS-6,W(2-0),4.0,6.0,5,1,1,3,4,1,0,1.46,3.33,24,90.0,54.0,23.0,5.0,10.0,7.0,2.0,0.0,0.0,59.0,,,0,0,0,21,0,1,0,2,0,0,0.44,0.119,0.37,0.06%,2.26,,,1t start tie,6t 3 out a13,,2021-04-10,141,108,632227
3.0,115.0,14.0,2021-04-17,TOR,@,KCR,"W,5-1",GS-6,W(3-0),6.0,6.0,2,1,1,2,5,0,0,1.47,3.06,21,82.0,48.0,14.0,7.0,5.0,9.0,2.0,2.0,0.0,67.0,,,0,0,0,19,1,0,0,1,0,0,0.9,0.339,0.86,0.19%,2.22,,,1b start a 2,6b 3 out a3,1.0,2021-04-17,141,118,634477
4.0,116.0,19.0,2021-04-23,TOR,@,TBR,"W,5-3",GS-5,W(4-0),5.0,5.0,5,3,3,2,7,1,0,2.31,3.3,24,87.0,59.0,25.0,8.0,6.0,9.0,4.0,0.0,0.0,50.0,,,0,0,0,22,1,0,0,0,0,3,0.89,-0.069,0.93,-0.04%,-0.55,,,1b start a 4,5b 3 out a1,,2021-04-23,141,139,634413
5.0,117.0,23.0,2021-04-28,TOR,,WSN,"L,2-8",GS-4,L(4-1),4.0,3.2,8,6,6,1,2,1,1,4.0,3.84,21,,,15.0,7.0,10.0,7.0,2.0,0.0,0.0,22.0,,,0,0,0,19,0,0,0,0,0,0,1.11,-0.285,1.09,-0.17%,-3.94,,,1t start tie,4t --- 2 out d6,,2021-04-28,141,120,634348
6.0,118.0,27.0,2021-05-03,TOR,@,OAK,"L,4-5",GS-5,L(4-2),4.0,5.0,7,5,5,1,6,2,1,4.78,4.36,22,92.0,62.0,17.0,9.0,6.0,8.0,2.0,1.0,0.0,38.0,,,0,0,0,20,2,0,0,1,0,0,1.06,-0.305,1.2,-0.21%,-2.52,,,1b start tie,5b 3 out d2,,2021-05-03,141,133,634293
7.0,119.0,32.0,2021-05-08,TOR,@,HOU,"W,8-4",GS-5,W(5-2),4.0,5.0,8,3,3,0,4,1,0,4.86,4.33,23,92.0,63.0,18.0,7.0,7.0,12.0,8.0,0.0,0.0,43.0,,,0,0,0,23,2,0,0,0,0,0,0.92,0.035,1.0,0.02%,-0.37,,,1b start tie,5b 3 out a2,,2021-05-08,141,117,634193
8.0,120.0,37.0,2021-05-14,TOR,,PHI,"L,1-5",GS-5,,5.0,5.0,4,0,0,3,9,0,0,4.29,3.98,22,106.0,65.0,17.0,14.0,8.0,2.0,1.0,0.0,0.0,65.0,,,0,0,0,19,1,0,0,0,0,0,1.07,0.289,1.26,0.21%,2.71,,,1t start tie,5t 3 out tie,,2021-05-14,141,143,634119
9.0,121.0,42.0,2021-05-20,TOR,,BOS,"L,7-8",GS-6,,5.0,6.0,10,5,5,2,4,1,0,4.69,4.11,28,,,20.0,9.0,10.0,12.0,7.0,0.0,0.0,34.0,,,0,0,0,26,1,0,0,2,0,0,0.87,-0.177,1.22,-0.15%,-1.74,,,1t start tie,6t 3 out tie,,2021-05-20,141,111,634018
10.0,122.0,47.0,2021-05-25,TOR,@,NYY,"W,6-2",GS-7,W(6-2),4.0,6.2,6,1,1,0,10,0,0,4.28,3.63,26,112.0,70.0,21.0,14.0,6.0,10.0,6.0,1.0,0.0,68.0,,,0,0,0,26,1,0,0,0,0,0,0.76,0.31,0.72,0.18%,2.41,,,1b start tie,7b 1-- 2 out a4,,2021-05-25,141,147,633956
