Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2021-05-05,MIA,,ARI,"W,8-0",8-8,,99,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0.0,-0.83,4.0,21.0,16.0,7,1,0,2,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.02,0.001,0.02,0.00%,0.51,,,8t --- 0 out a8,8t 3 out a8,,2021-05-05,146,109,634249,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2021-05-06,MIA,,ARI,"W,3-1",6-6,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.17,3.0,9.0,8.0,3,1,0,2,0,1,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.99,0.076,0.88,0.04%,0.51,,,6t --- 0 out tie,6t 3 out tie,,2021-05-06,146,109,634291,2021,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
3,3,2021-05-08,MIA,,MIL,"L,2-6",7-7,,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,-0.16,3.0,11.0,9.0,4,2,0,1,0,1,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.27,0.021,0.27,0.01%,0.51,,,7t --- 0 out d3,7t 3 out d3,,2021-05-08,146,158,634215,2021,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.5,2.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.5,2.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.5
4,4,2021-05-13,MIA,@,ARI,"W,5-1",8-8,,4,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,-0.08,4.0,19.0,12.0,6,2,0,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.73,0.028,0.58,0.01%,0.51,,,8b --- 0 out a4,8b 3 out a4,,2021-05-13,146,109,634136,2021,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.333,3.0,1.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.333,3.0,1.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.333
5,5,2021-05-14,MIA,@,LAD,"L,6-9",8-GF(8),,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57,3.0,15.0,10.0,3,1,2,1,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.09,0.007,0.08,0.00%,0.53,,,8b --- 0 out d3,8b end d 3,,2021-05-14,146,119,634145,2021,1.0,4.0,1.0,14.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.5,4.0,1.0,14.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.5,4.0,1.0,14.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.5
6,6,2021-05-18,MIA,@,PHI,"L,3-8",6-6,H(1),3,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.88,3.0,7.0,5.0,2,0,1,2,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,2.08,0.021,2.19,0.01%,0.14,,,6b --- 0 out a1,6b --3 2 out a1,,2021-05-18,146,143,634051,2021,0.667,5.0,1.0,17.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.4,5.0,1.0,17.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.4,5.0,1.0,17.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.4
7,7,2021-05-21,MIA,,NYM,"L,5-6",6-7,,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.21,6.0,,,3,5,4,1,0,0,0,,0.0,0.0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.48,0.073,0.56,0.05%,1.01,,,6t --- 0 out d2,7t 3 out d2,,2021-05-21,146,121,634089,2021,2.0,5.667,3.0,20.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,0.706,4.667,2.0,16.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.643,5.667,3.0,20.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,0.706
8,8,2021-05-23,MIA,,NYM,"W,5-1",9-GF,,1,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.98,4.0,17.0,12.0,4,3,0,2,2,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.19,0.015,0.21,0.01%,0.51,,,9t --- 0 out a4,9t end a 4,,2021-05-23,146,121,633998,2021,1.0,7.667,3.0,26.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.522,5.667,2.0,19.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.529,7.667,3.0,26.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.522
9,9,2021-05-26,MIA,,PHI,"W,4-2",5-5,,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.2,5.0,18.0,14.0,6,1,1,4,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,1,1,1.54,-0.086,1.7,-0.06%,-0.49,,,5t --- 0 out tie,5t 3 out d1,,2021-05-26,146,143,633901,2021,1.0,8.667,4.0,30.0,0.0,0.0,0.0,1.0,11.0,0.0,4.0,0.0,0.577,5.667,3.0,20.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.706,8.667,4.0,30.0,0.0,0.0,0.0,1.0,11.0,0.0,4.0,0.0,0.577
10,10,2021-05-28,MIA,@,BOS,"L,2-5",5-GF(5),,1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.33,3.0,11.0,8.0,0,2,2,1,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.41,0.014,0.38,0.01%,0.3,,,5b --- 1 out d3,5b end d 3,,2021-05-28,146,111,634040,2021,0.667,9.667,5.0,35.0,0.0,1.0,0.0,1.0,11.0,0.0,5.0,0.0,0.621,5.667,4.0,21.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.706,9.667,5.0,35.0,0.0,1.0,0.0,1.0,11.0,0.0,5.0,0.0,0.621
