Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,238,1,2021-04-01,CHC,,PIT,"L,3-5",8-8,,99,0.1,0,0,0,1,1,0,0,0.00,6.17,2,12,6,2,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.70,0.017,.71,0.01%,0.61,,,8t -23 2 out d3,8t 3 out d3,,2021-04-01,112,134,634634
2,239,3,2021-04-04,CHC,,PIT,"W,4-3",7-8,H(1),2,1.1,0,0,0,1,0,0,0,0.00,5.57,4,14,9,3,2,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.74,0.108,1.91,0.07%,0.74,,,7t --- 0 out a2,8t --- 1 out a2,,2021-04-04,112,134,634613
3,240,5,2021-04-06,CHC,,MIL,"L,0-4",9-GF,,1,1.0,1,0,0,1,2,0,0,0.00,4.30,5,26,16,4,3,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.05,0.004,.06,0.00%,0.51,,,9t --- 0 out d4,9t end d 4,,2021-04-06,112,158,634559
4,241,9,2021-04-11,CHC,@,PIT,"L,1-7",7-7,,4,1.0,2,2,2,0,1,1,0,4.91,6.99,5,16,9,0,2,2,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.10,-0.021,.10,-0.01%,-1.49,,,7b --- 0 out d4,7b 3 out d6,,2021-04-11,112,134,632225
5,242,11,2021-04-13,CHC,@,MIL,"W,3-2",5-5,,1,1.0,0,0,0,1,1,0,0,3.86,6.38,3,11,6,1,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.87,0.048,.85,0.03%,0.51,,,5b --- 0 out d1,5b 3 out d1,,2021-04-13,112,158,632194
6,243,14,2021-04-17,CHC,,ATL,"W,13-4",6-6,,3,1.0,0,0,0,0,0,0,0,3.18,5.82,2,5,4,1,0,1,1,0,0,0,,3,1,0,0,0,2,0,0,0,1,0,0,.10,0.005,.08,0.00%,1.35,,,6t 123 0 out a11,6t 3 out a10,,2021-04-17,112,144,634462
7,244,15,2021-04-18,CHC,,ATL,"L,4-13",6-6,,0,1.0,1,3,3,0,1,1,2,6.75,7.97,6,15,9,2,2,0,3,0,1,0,,2,2,0,0,0,3,0,0,0,0,1,0,.10,-0.021,.08,-0.01%,-3.01,,,6t -23 0 out d5,6t 3 out d10,,2021-04-18,112,144,634506
8,245,18,2021-04-22,CHC,,NYM,"W,4-3",7-7,BS(1),3,0.2,1,0,0,0,0,0,0,6.14,7.53,3,,,1,0,0,3,0,1,0,,1,1,0,0,0,3,1,0,0,0,0,0,2.43,-0.098,2.16,-0.05%,-0.43,,,7t 1-- 0 out a1,7t -2- 2 out tie,,2021-04-22,112,121,634419
9,246,20,2021-04-24,CHC,,MIL,"L,3-4",7-8,,1,1.1,1,0,0,0,2,0,0,5.19,6.40,5,16,13,2,4,1,2,2,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.58,0.045,.68,0.03%,0.74,,,7t 1-- 2 out d2,8t 3 out d2,,2021-04-24,112,158,634416
10,247,23,2021-04-27,CHC,@,ATL,"L,0-5",6-6,,2,1.0,1,0,0,0,2,0,0,4.66,5.65,4,20,13,4,5,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.71,0.032,.60,0.02%,0.53,,,6b --- 0 out d2,6b 3 out d2,,2021-04-27,112,144,634351
11,248,25,2021-04-29,CHC,@,ATL,"W,9-3",7-7,,1,0.1,2,1,1,1,0,0,0,5.40,5.87,4,,,1,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.44,-0.042,.33,-0.02%,-1.41,,,7b --- 0 out a6,7b 12- 1 out a5,,2021-04-29,112,144,634347
12,249,27,2021-05-01,CHC,@,CIN,"W,3-2",8-8,H(2),1,0.2,0,0,0,0,0,0,0,5.06,5.70,2,6,4,0,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.62,0.085,1.34,0.04%,0.30,,,8b --- 1 out a1,8b 3 out a1,,2021-05-01,112,113,634273
13,250,30,2021-05-04,CHC,,LAD,"W,4-3",5-5,H(3),2,1.0,0,0,0,0,0,0,0,4.63,5.48,3,,,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.26,0.096,.99,0.05%,0.51,,,5t --- 0 out a1,5t 3 out a1,2.0,2021-05-04,112,119,634321
14,251,31,2021-05-05,CHC,,LAD,"W,6-5",6-7,,0,2.0,0,0,0,0,2,0,0,3.95,4.85,6,,,3,3,1,3,1,0,0,,3,1,0,0,0,5,0,0,0,0,1,0,1.45,0.178,1.29,0.09%,1.85,,,6t 123 0 out tie,7t 3 out d1,,2021-05-05,112,119,634230
15,252,32,2021-05-07,CHC,,PIT,"W,3-2",9-9,H(4),1,0.2,2,1,1,0,1,0,0,4.40,4.64,4,20,11,0,3,1,2,1,0,0,,1,1,0,0,0,4,1,0,0,0,0,0,1.48,-0.008,1.51,-0.01%,-1.34,,,9t 1-- 0 out a3,9t 1-- 2 out a1,,2021-05-07,112,134,634216
16,253,36,2021-05-12,CHC,@,CLE,"L,1-2",7-7,,4,1.0,0,0,0,0,1,0,0,4.11,4.41,3,,,2,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.089,1.02,0.05%,0.52,,,7b --- 0 out tie,7b 3 out tie,,2021-05-12,112,114,634129
17,254,37,2021-05-14,CHC,@,DET,"W,4-2",7-7,H(5),1,1.0,0,0,0,0,0,0,0,3.86,4.33,3,8,7,1,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.08,0.082,.91,0.04%,0.51,,,7b --- 0 out a2,7b 3 out a2,,2021-05-14,112,116,634206
18,255,38,2021-05-15,CHC,@,DET,"L,8-9",7-7,BS(2),0,0.2,1,0,0,0,1,0,0,3.71,4.17,3,12,8,2,2,1,1,0,0,0,,3,1,0,0,0,3,0,0,0,0,0,0,5.29,0.061,5.11,0.04%,0.58,,,7b 123 1 out a1,7b 3 out tie,,2021-05-15,112,116,634111
19,256,40,2021-05-17,CHC,,WSN,"W,7-3",6-7,H(6),1,1.1,0,0,0,0,3,0,0,3.44,3.77,4,21,13,4,4,1,0,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.03,0.109,1.01,0.06%,0.74,,,6t 1-- 2 out a1,7t 3 out a2,,2021-05-17,112,120,634076
20,257,42,2021-05-19,CHC,,WSN,"L,3-4",8-8,,1,1.0,0,0,0,0,1,0,0,3.26,3.64,3,15,10,1,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.38,0.029,.40,0.02%,0.51,,,8t --- 0 out d2,8t 3 out d2,,2021-05-19,112,120,634053
21,258,43,2021-05-20,CHC,,WSN,"W,5-2",7-7,H(7),0,1.0,0,0,0,0,3,0,0,3.10,3.32,3,11,9,4,4,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.62,0.047,.63,0.03%,0.51,,,7t --- 0 out a3,7t 3 out a3,,2021-05-20,112,120,634112
22,259,46,2021-05-23,CHC,@,STL,"W,2-1",7-7,,2,1.0,0,0,0,0,1,0,0,2.95,3.22,4,17,11,2,2,2,1,0,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,3.48,0.225,4.74,0.18%,1.46,,,7b 12- 0 out tie,7b 3 out tie,,2021-05-23,112,138,633973
23,260,47,2021-05-25,CHC,@,PIT,"W,4-3",8-8,H(8),1,1.0,0,0,0,0,2,0,0,2.82,3.04,3,12,7,2,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.87,0.142,2.30,0.11%,0.51,,,8b --- 0 out a1,8b 3 out a1,,2021-05-25,112,134,633941
24,261,49,2021-05-27,CHC,@,PIT,"W,5-3",8-GF,S(1),1,1.1,0,0,0,0,2,0,0,2.66,2.87,5,16,14,5,3,3,0,0,0,0,,3,0,0,0,0,5,0,0,0,0,0,1,3.47,0.290,4.58,0.23%,1.28,,,8b 123 2 out a1,9b end a 2,,2021-05-27,112,134,633888
25,262,51,2021-05-29,CHC,,CIN,"W,10-2",7-7,,1,1.0,0,0,0,0,2,0,0,2.55,2.72,3,14,10,2,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.38,0.029,.53,0.03%,0.51,,,7t --- 0 out a4,7t 3 out a4,,2021-05-29,112,113,633875
26,263,54,2021-06-01,CHC,,SDP,"W,4-3",7-7,H(9),2,1.0,0,0,0,1,1,0,0,2.45,2.78,4,18,11,1,4,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.35,0.096,1.87,0.08%,0.51,,,7t --- 0 out a1,7t 3 out a1,,2021-06-01,112,135,633880
27,264,58,2021-06-05,CHC,@,SFG,"L,3-4",8-GF(8),,3,1.0,0,0,0,1,1,0,0,2.36,2.83,3,17,8,0,4,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.24,0.014,.34,0.01%,0.50,,,8b --- 0 out d2,8b end d 2,,2021-06-05,112,137,633886
28,265,59,2021-06-06,CHC,@,SFG,"W,4-3",7-7,H(10),0,0.2,1,0,0,0,0,0,0,2.30,2.84,3,12,5,2,0,1,2,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,3.55,0.113,4.76,0.09%,0.53,,,7b 1-- 1 out a1,7b 3 out a1,,2021-06-06,112,137,633869
