Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,211,3,2021-04-03,TBR,@,MIA,"L,7-12",8-GF(8),,99,1.0,3,3,3,1,1,1,0,27.00,17.17,7,25,12,6,0,1,4,2,1,0,,0,0,0,0,0,6,1,1,0,0,0,0,.12,-0.054,.11,-0.03%,-2.49,,,8b --- 0 out d2,8b end d 5,,2021-04-03,139,146,634596
2,212,6,2021-04-07,TBR,@,BOS,"L,2-9",6-GF(8),,3,3.0,4,0,0,0,2,0,0,6.75,5.67,11,45,33,8,4,4,5,3,0,0,,0,0,0,0,0,11,0,0,0,2,0,0,.01,0.002,.01,0.00%,1.68,,,6b --- 0 out d8,8b end d 8,,2021-04-07,139,111,634641
3,213,9,2021-04-11,TBR,,NYY,"L,4-8",10-GF(10),L(0-1),3,1.0,3,4,2,0,1,0,1,9.00,5.37,7,24,16,5,4,3,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,3.54,-0.458,3.83,-0.30%,-2.89,,,10t -2- 0 out tie,10t end d 4,,2021-04-11,139,147,632232
4,214,15,2021-04-17,TBR,@,NYY,"W,6-3",7-7,H(1),5,0.1,2,1,1,0,1,0,0,10.13,4.86,3,15,10,2,1,1,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,1.44,-0.089,1.40,-0.05%,-1.06,,,7b --- 1 out a3,7b -2- 2 out a2,,2021-04-17,139,147,634500
5,215,33,2021-05-06,TBR,@,LAA,"W,8-3",GS-2,,18,2.0,0,0,0,0,5,0,0,7.36,3.03,6,23,17,6,7,1,0,0,0,0,61,,,0,0,0,6,0,0,0,0,0,0,.66,0.102,.71,0.07%,1.07,,,1b start tie,2b 3 out tie,,2021-05-06,139,108,634247
6,216,38,2021-05-12,TBR,,NYY,"L,0-1",GS-2,,5,2.0,0,0,0,1,2,0,0,5.79,2.96,6,29,16,6,5,2,1,0,0,0,57,,,0,0,0,5,0,0,0,1,0,0,.78,0.098,.94,0.07%,0.98,,,1t start tie,2t 3 out tie,,2021-05-12,139,147,634210
7,217,42,2021-05-16,TBR,,NYM,"W,7-1",8-8,,3,1.0,0,0,0,1,2,0,0,5.23,2.88,4,21,12,6,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.67,0.022,.68,0.01%,0.49,,,8t --- 0 out a4,8t 3 out a4,,2021-05-16,139,121,634071
8,218,43,2021-05-18,TBR,@,BAL,"W,13-6",6-7,,1,2.0,0,0,0,0,3,0,0,4.38,2.44,6,29,21,6,5,1,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.11,0.017,.13,0.01%,1.05,,,6b --- 0 out a7,7b 3 out a7,,2021-05-18,139,110,634075
9,219,46,2021-05-21,TBR,@,TOR,"W,9-7",11-11,,2,0.2,0,0,0,2,1,0,0,4.15,2.79,4,,,2,0,1,0,0,0,0,,0,0,0,0,0,2,0,0,1,0,0,0,3.86,0.154,5.72,0.14%,0.37,,,11b -2- 0 out tie,11b 123 2 out tie,,2021-05-21,139,141,634078
10,220,49,2021-05-24,TBR,@,TOR,"W,14-8",7-8,H(2),2,1.2,3,1,1,0,3,0,0,4.30,2.42,8,30,20,4,5,1,4,1,1,0,,0,0,0,0,0,8,0,1,0,0,0,0,2.27,0.124,3.22,0.11%,0.70,,,7b --- 0 out a2,8b --3 2 out a2,,2021-05-24,139,141,633963
11,221,52,2021-05-27,TBR,,KCR,"W,7-2",9-GF,,2,1.0,1,0,0,1,2,0,0,4.02,2.40,5,27,19,6,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.21,0.006,.27,0.01%,0.49,,,9t --- 0 out a5,9t end a 5,,2021-05-27,139,118,633915
12,222,54,2021-05-30,TBR,,PHI,"W,6-2",GS-1,,2,0.2,2,0,0,0,0,0,0,3.86,2.44,4,14,10,2,1,1,3,1,1,0,48,,,0,0,0,4,0,0,0,0,0,0,.67,-0.001,.85,0.00%,0.00,,,1t start tie,1t 1-3 2 out tie,,2021-05-30,139,143,633892
13,223,57,2021-06-02,TBR,@,NYY,"L,3-4",5-6,,2,2.0,2,0,0,1,5,0,0,3.44,2.13,9,56,38,11,5,1,2,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.75,0.065,1.19,0.06%,1.04,,,5b --- 0 out d2,6b 3 out d2,,2021-06-02,139,147,633882
14,224,63,2021-06-09,TBR,,WSN,"L,7-9",6-8,,6,3.0,1,0,0,0,3,0,0,2.95,2.00,10,,,8,4,3,4,1,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.64,0.121,.81,0.09%,1.47,,,6t --- 0 out d2,8t 3 out d1,,2021-06-09,139,120,633767
15,225,65,2021-06-12,TBR,,BAL,"W,5-4",6-7,W(1-1),2,2.0,1,0,0,0,5,0,0,2.70,1.67,7,25,20,7,7,0,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.22,0.174,1.57,0.14%,0.98,,,6t --- 0 out a1,7t 3 out a1,,2021-06-12,139,110,633699
16,226,71,2021-06-18,TBR,@,SEA,"L,1-5",6-GF(8),,5,3.0,2,0,0,0,3,0,0,2.39,1.61,10,34,27,9,7,5,2,0,0,0,,0,0,0,0,0,10,0,0,0,1,0,0,.12,0.019,.16,0.02%,1.49,,,6b --- 0 out d4,8b end d 4,,2021-06-18,139,136,633615
17,227,74,2021-06-22,TBR,,BOS,"L,5-9",4-6,,3,3.0,0,0,0,0,3,0,0,2.15,1.57,9,,,6,8,3,3,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,.57,0.128,1.12,0.15%,1.47,,,4t --- 0 out d3,6t 3 out tie,,2021-06-22,139,111,633519
18,228,77,2021-06-25,TBR,,LAA,"W,4-3",6-7,W(2-1),2,1.1,1,0,0,0,2,0,0,2.05,1.51,5,19,12,2,3,2,1,0,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,1.54,0.122,2.41,0.11%,0.72,,,6t 1-- 2 out tie,7t 3 out tie,,2021-06-25,139,108,633535
19,229,84,2021-07-04,TBR,@,TOR,"W,5-1",6-8,H(3),8,3.0,1,0,0,0,6,0,0,1.87,1.30,9,33,25,6,10,0,3,1,0,0,,0,0,0,0,1,9,0,0,0,0,0,0,1.69,0.350,2.66,0.33%,1.63,,,6b --- 0 out a1,8b 3 out a1,,2021-07-04,139,141,633408
20,230,87,2021-07-07,TBR,,CLE,"W,4-0",GS-2,,2,2.0,0,0,0,0,3,0,0,1.77,1.24,6,27,22,4,9,1,2,0,0,0,59,,,0,0,0,6,0,0,0,0,0,0,.76,0.114,1.06,0.10%,0.98,,,1t start tie,2t 3 out tie,2.0,2021-07-07,139,114,633360
21,231,90,2021-07-11,TBR,,TOR,"L,1-3",6-7,,3,2.0,1,0,0,0,1,0,0,1.67,1.29,7,20,14,3,3,2,4,0,2,0,,0,0,0,0,0,7,0,0,0,0,0,0,.37,0.043,.57,0.04%,0.98,,,6t --- 0 out d3,7t 3 out d3,,2021-07-11,139,141,633270
22,232,93,2021-07-18,TBR,@,ATL,"W,7-5",7-8,H(4),6,2.0,2,1,0,0,2,0,0,1.59,1.28,9,35,23,10,3,2,5,2,1,0,,0,0,0,0,0,9,0,0,0,0,0,1,1.74,0.085,2.54,0.08%,0.06,,,7b --- 0 out a3,8b 3 out a2,,2021-07-18,139,144,633237
23,233,96,2021-07-21,TBR,,BAL,"W,5-4",8-GF,W(3-1),2,2.0,1,0,0,1,3,0,1,1.51,1.37,9,34,22,9,2,2,2,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.98,0.087,1.47,0.08%,0.98,,,8t --- 0 out d1,9t end d 1,,2021-07-21,139,110,633225
24,234,111,2021-08-07,TBR,@,BAL,"W,12-3",9-GF,,16,1.0,1,0,0,1,2,0,0,1.48,1.39,5,21,14,2,5,0,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,,,9b --- 0 out a9,9b end a 9,,2021-08-07,139,110,633014
