Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,3,2021-04-11,NYY,@,TBR,"W,8-4",10-GF(10),,99,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,-0.83,3.0,18.0,10.0,3,4,0,1,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.54,0.042,0.52,0.02%,1.11,,,10b -2- 0 out a4,10b end a 4,,2021-04-11,147,139,632232,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,4,2021-04-13,NYY,@,TOR,"L,3-7",8-GF(8),,1,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0,4.5,3.17,5.0,24.0,10.0,5,1,1,1,0,0,0,,0,0,0,0,0,2,0.0,0.0,0.0,0,1,0,0.15,-0.013,0.16,-0.01%,-0.46,,,8b --- 0 out d3,8b end d 4,,2021-04-13,147,141,634569,2021,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3,5,2021-05-17,NYY,@,TEX,"L,2-5",6-GF(8),,33,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0,1.8,2.77,11.0,42.0,28.0,8,9,2,3,0,1,0,,1,1,2,0,0,9,0.0,0.0,0.0,0,0,0,0.28,-0.004,0.32,0.00%,0.95,,,6b 1-- 0 out d3,8b end d 3,,2021-05-17,147,140,634099,2021,3.0,2.0,0.0,8.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,4.5,1.0,2.0,0.0,8.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,4.5,1.0,2.0,0.0,8.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,4.5,1.0
4,6,2021-05-29,NYY,@,DET,"L,1-6",5-GF(8),,11,3.2,2.0,1.0,1.0,0.0,3.0,1.0,0,2.08,3.75,13.0,43.0,29.0,10,4,6,4,2,0,0,,1,1,0,0,0,12,0.0,0.0,0.0,0,1,0,0.13,-0.05,0.16,-0.04%,0.2,,,5b -2- 1 out d3,8b end d 5,,2021-05-29,147,116,633949,2021,3.667,5.0,0.0,19.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,1.8,0.8,5.0,0.0,19.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,1.8,0.8,5.0,0.0,19.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,1.8,0.8
5,7,2021-06-26,NYY,@,BOS,"L,2-4",7-GF(8),,27,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0,2.53,3.45,8.0,34.0,18.0,4,2,2,5,4,0,0,,0,0,0,0,0,7,1.0,0.0,0.0,0,1,0,0.23,-0.015,0.27,-0.01%,0.12,,,7b --- 0 out d3,8b end d 3,,2021-06-26,147,111,633531,2021,2.0,8.667,2.0,32.0,1.0,2.0,2.0,4.0,10.0,1.0,5.0,2.077,0.692,8.667,2.0,32.0,1.0,2.0,2.0,4.0,10.0,1.0,5.0,2.077,0.692,8.667,2.0,32.0,1.0,2.0,2.0,4.0,10.0,1.0,5.0,2.077,0.692
6,8,2021-06-29,NYY,,LAA,"W,11-5",8-GF,,2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2.13,3.72,8.0,33.0,20.0,4,3,3,2,1,0,0,,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.12,0.009,0.09,0.00%,1.04,,,8t --- 0 out a6,9t end a 6,,2021-06-29,147,108,633444,2021,2.0,10.667,4.0,40.0,1.0,3.0,3.0,4.0,11.0,2.0,8.0,2.531,0.75,10.667,4.0,40.0,1.0,3.0,3.0,4.0,11.0,2.0,8.0,2.531,0.75,10.667,4.0,40.0,1.0,3.0,3.0,4.0,11.0,2.0,8.0,2.531,0.75
7,9,2021-07-21,NYY,,PHI,"W,6-5",5-6,,21,1.2,0.0,0.0,0.0,2.0,1.0,0.0,0,1.88,3.94,7.0,32.0,16.0,6,3,3,1,0,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.54,0.068,1.27,0.03%,0.53,,,5t --- 0 out tie,6t 1-3 2 out tie,,2021-07-21,147,143,633213,2021,1.667,12.667,4.0,48.0,1.0,3.0,3.0,5.0,12.0,2.0,8.0,2.132,0.711,11.667,4.0,45.0,1.0,3.0,3.0,5.0,10.0,2.0,8.0,2.314,0.771,12.667,4.0,48.0,1.0,3.0,3.0,5.0,12.0,2.0,8.0,2.132,0.711
8,10,2021-07-29,NYY,@,TBR,"L,0-14",6-6,,7,0.0,4.0,6.0,6.0,2.0,0.0,3.0,0,5.65,7.08,6.0,33.0,18.0,3,3,1,3,0,0,0,,2,2,0,0,0,4,0.0,0.0,0.0,0,0,0,0.02,-0.01,0.02,-0.01%,-7.36,,,6b 12- 1 out d6,6b --- 1 out d14,,2021-07-29,147,139,633104,2021,0.0,14.333,4.0,55.0,1.0,3.0,3.0,7.0,13.0,2.0,8.0,1.884,0.767,12.333,4.0,47.0,1.0,2.0,2.0,5.0,10.0,2.0,8.0,1.459,0.73,14.333,4.0,55.0,1.0,3.0,3.0,7.0,13.0,2.0,8.0,1.884,0.767
9,11,2021-08-02,NYY,,BAL,"L,1-7",8-GF,,3,2.0,3.0,1.0,1.0,0.0,2.0,0.0,1,5.51,6.54,8.0,26.0,18.0,4,5,3,2,2,0,0,,0,0,0,0,0,7,1.0,0.0,0.0,2,0,0,0.05,-0.007,0.05,0.00%,0.04,,,8t --- 0 out d5,9t end d 6,,2021-08-02,147,110,633078,2021,2.0,14.333,8.0,61.0,4.0,9.0,9.0,9.0,13.0,5.0,21.0,5.651,1.186,9.333,8.0,42.0,4.0,8.0,8.0,5.0,6.0,5.0,21.0,7.714,1.393,14.333,8.0,61.0,4.0,9.0,9.0,9.0,13.0,5.0,21.0,5.651,1.186
10,12,2021-08-04,NYY,,BAL,"W,10-3",9-GF,,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,5.19,6.11,3.0,15.0,9.0,3,3,1,0,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.01,0.001,0.01,0.00%,0.52,,,9t --- 0 out a7,9t end a 7,,2021-08-04,147,110,633018,2021,1.0,16.333,11.0,69.0,4.0,10.0,10.0,9.0,15.0,6.0,25.0,5.51,1.224,7.667,9.0,37.0,3.0,8.0,8.0,5.0,5.0,5.0,20.0,9.391,1.826,16.333,11.0,69.0,4.0,10.0,10.0,9.0,15.0,6.0,25.0,5.51,1.224
