Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,53,2021-04-10,LAA,@,TOR,"L,1-15",2-4,,99,2.0,6.0,7.0,7.0,4.0,0.0,0.0,0,31.5,9.17,15.0,72.0,42.0,7,6,3,8,5,0,0,,1.0,0.0,0,0,0,11,3.0,0.0,0.0,1,0,0,0.06,-0.022,0.07,-0.01%,-5.92,,,2b 1-- 2 out d7,4b 1-- 2 out d13,,2021-04-10,108,141,632227,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,54,2021-05-18,LAA,,CLE,"L,5-6",4-7,,37,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,10.5,5.34,13.0,43.0,25.0,6,5,4,7,4,0,0,,1.0,0.0,0,0,0,12,0.0,0.0,0.0,1,0,0,0.91,0.21,0.63,0.09%,2.54,,,4t 1-- 0 out d4,7t 3 out d1,,2021-05-18,108,114,634102,2021,4.0,2.0,6.0,15.0,0.0,7.0,7.0,4.0,0.0,3.0,9.0,31.5,5.0,2.0,6.0,15.0,0.0,7.0,7.0,4.0,0.0,3.0,9.0,31.5,5.0,2.0,6.0,15.0,0.0,7.0,7.0,4.0,0.0,3.0,9.0,31.5,5.0,2.0,6.0,15.0,0.0,7.0,7.0,4.0,0.0,3.0,9.0,31.5,5.0,2.0,6.0,15.0,0.0,7.0,7.0,4.0,0.0,3.0,9.0,31.5,5.0
3,55,2021-07-25,LAA,@,MIN,"W,6-2",GS-7,W(1-0),67,7.0,4.0,2.0,2.0,2.0,4.0,2.0,0,6.23,6.02,27.0,,,13,3,8,13,5,2,0,63.0,,,0,0,0,25,0.0,0.0,0.0,1,0,1,0.99,0.251,0.36,0.06%,1.58,,,1b start tie,7b 3 out a1,,2021-07-25,108,142,633179,2021,7.0,6.0,7.0,28.0,0.0,7.0,7.0,5.0,1.0,3.0,10.0,10.5,2.0,6.0,7.0,28.0,0.0,7.0,7.0,5.0,1.0,3.0,10.0,10.5,2.0,6.0,7.0,28.0,0.0,7.0,7.0,5.0,1.0,3.0,10.0,10.5,2.0,6.0,7.0,28.0,0.0,7.0,7.0,5.0,1.0,3.0,10.0,10.5,2.0,6.0,7.0,28.0,0.0,7.0,7.0,5.0,1.0,3.0,10.0,10.5,2.0
4,56,2021-07-31,LAA,,OAK,"W,1-0",GS-7,W(2-0),5,6.2,4.0,0.0,0.0,1.0,3.0,0.0,1,4.12,5.05,27.0,95.0,64.0,17,8,12,10,6,2,0,68.0,,,0,0,0,25,2.0,0.0,0.0,0,0,1,1.12,0.333,0.33,0.06%,2.96,,,1t start tie,7t 123 2 out a1,,2021-07-31,108,133,633080,2021,6.667,13.0,11.0,55.0,2.0,9.0,9.0,7.0,5.0,5.0,20.0,6.231,1.385,13.0,11.0,55.0,2.0,9.0,9.0,7.0,5.0,5.0,20.0,6.231,1.385,13.0,11.0,55.0,2.0,9.0,9.0,7.0,5.0,5.0,20.0,6.231,1.385,13.0,11.0,55.0,2.0,9.0,9.0,7.0,5.0,5.0,20.0,6.231,1.385,13.0,11.0,55.0,2.0,9.0,9.0,7.0,5.0,5.0,20.0,6.231,1.385
5,57,2021-08-07,LAA,@,LAD,"L,3-5",GS-7,,6,6.0,6.0,3.0,3.0,2.0,5.0,1.0,0,4.21,4.96,26.0,89.0,60.0,15,13,7,12,4,2,0,51.0,,,1,0,0,24,2.0,0.0,0.0,0,0,0,1.23,-0.038,0.55,-0.01%,0.16,,,1b start tie,7b --- 0 out tie,,2021-08-07,108,119,632986,2021,6.0,19.667,15.0,82.0,2.0,9.0,9.0,8.0,8.0,7.0,26.0,4.119,1.169,19.667,15.0,82.0,2.0,9.0,9.0,8.0,8.0,7.0,26.0,4.119,1.169,19.667,15.0,82.0,2.0,9.0,9.0,8.0,8.0,7.0,26.0,4.119,1.169,17.667,9.0,67.0,2.0,2.0,2.0,4.0,8.0,4.0,17.0,1.019,0.736,19.667,15.0,82.0,2.0,9.0,9.0,8.0,8.0,7.0,26.0,4.119,1.169
6,58,2021-08-14,LAA,,HOU,"L,2-8",GS-4,L(2-1),6,3.0,7.0,3.0,3.0,1.0,1.0,1.0,0,4.71,5.26,16.0,52.0,34.0,8,4,5,9,6,0,0,33.0,,,0,0,0,14,2.0,0.0,0.0,1,1,0,1.2,-0.202,0.15,-0.02%,-1.78,,,1t start tie,4t 1-- 0 out d1,,2021-08-14,108,117,632925,2021,3.0,25.667,21.0,108.0,3.0,12.0,12.0,10.0,13.0,10.0,37.0,4.208,1.208,25.667,21.0,108.0,3.0,12.0,12.0,10.0,13.0,10.0,37.0,4.208,1.208,25.667,21.0,108.0,3.0,12.0,12.0,10.0,13.0,10.0,37.0,4.208,1.208,19.667,14.0,80.0,3.0,5.0,5.0,5.0,12.0,7.0,27.0,2.288,0.966,25.667,21.0,108.0,3.0,12.0,12.0,10.0,13.0,10.0,37.0,4.208,1.208
7,59,2021-08-20,LAA,@,CLE,"L,1-9",GS-2,L(2-2),5,2.0,6.0,5.0,5.0,0.0,3.0,1.0,0,5.87,5.35,12.0,45.0,25.0,8,4,3,6,4,0,0,27.0,,,0,0,0,12,2.0,0.0,0.0,0,0,0,0.8,-0.312,0.13,-0.03%,-3.96,,,1b start tie,2b 3 out d5,,2021-08-20,108,114,632837,2021,2.0,28.667,28.0,124.0,4.0,15.0,15.0,11.0,14.0,13.0,49.0,4.709,1.36,28.667,28.0,124.0,4.0,15.0,15.0,11.0,14.0,13.0,49.0,4.709,1.36,26.667,22.0,109.0,4.0,8.0,8.0,7.0,14.0,10.0,40.0,2.7,1.088,15.667,17.0,69.0,2.0,6.0,6.0,4.0,9.0,8.0,29.0,3.447,1.34,28.667,28.0,124.0,4.0,15.0,15.0,11.0,14.0,13.0,49.0,4.709,1.36
8,60,2021-08-26,LAA,@,BAL,"L,1-13",GS-4,,5,3.1,5.0,1.0,1.0,2.0,2.0,0.0,0,5.56,5.2,15.0,54.0,30.0,10,3,8,3,1,0,0,46.0,,,1,0,0,13,1.0,0.0,0.0,0,0,0,1.11,0.002,0.04,0.00%,0.17,,,1b start a 1,4b 12- 1 out tie,,2021-08-26,108,110,632743,2021,3.333,30.667,34.0,136.0,5.0,20.0,20.0,11.0,17.0,16.0,60.0,5.87,1.467,30.667,34.0,136.0,5.0,20.0,20.0,11.0,17.0,16.0,60.0,5.87,1.467,24.667,27.0,108.0,5.0,13.0,13.0,6.0,16.0,13.0,50.0,4.743,1.338,11.0,19.0,54.0,3.0,11.0,11.0,3.0,9.0,9.0,34.0,9.0,2.0,30.667,34.0,136.0,5.0,20.0,20.0,11.0,17.0,16.0,60.0,5.87,1.467
9,61,2021-08-31,LAA,,NYY,"W,6-4",GS-5,,4,4.1,6.0,2.0,2.0,2.0,2.0,2.0,0,5.4,5.7,18.0,,,14,2,8,6,2,0,0,43.0,,,0,0,0,16,0.0,0.0,0.0,3,0,0,1.1,-0.023,0.02,0.00%,0.13,,,1t start tie,5t 1-- 1 out a1,,2021-08-31,108,147,632675,2021,4.333,34.0,39.0,151.0,5.0,21.0,21.0,13.0,19.0,17.0,66.0,5.559,1.529,34.0,39.0,151.0,5.0,21.0,21.0,13.0,19.0,17.0,66.0,5.559,1.529,21.0,28.0,96.0,3.0,12.0,12.0,6.0,14.0,12.0,46.0,5.143,1.619,8.333,18.0,43.0,2.0,9.0,9.0,3.0,6.0,7.0,29.0,9.72,2.52,34.0,39.0,151.0,5.0,21.0,21.0,13.0,19.0,17.0,66.0,5.559,1.529
10,62,2021-09-06,LAA,,TEX,"L,0-4",GS-7,L(2-3),5,7.0,8.0,3.0,3.0,0.0,3.0,0.0,1,5.16,5.24,28.0,88.0,60.0,13,10,12,12,5,2,0,52.0,,,0,0,0,27,1.0,0.0,0.0,2,0,0,0.9,0.009,0.02,0.00%,0.76,,,1t start tie,7t 3 out d3,,2021-09-06,108,140,632620,2021,7.0,38.333,45.0,169.0,7.0,23.0,23.0,15.0,21.0,19.0,78.0,5.4,1.565,38.333,45.0,169.0,7.0,23.0,23.0,15.0,21.0,19.0,78.0,5.4,1.565,18.667,30.0,87.0,5.0,14.0,14.0,7.0,13.0,12.0,52.0,6.75,1.982,9.667,17.0,45.0,3.0,8.0,8.0,4.0,7.0,6.0,29.0,7.448,2.172,38.333,45.0,169.0,7.0,23.0,23.0,15.0,21.0,19.0,78.0,5.4,1.565
