Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1.0,194.0,2021-04-01,LAD,@,COL,"L,5-8",7-GF(8),,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.17,5.0,22.0,14.0,2,0,2.0,3.0,0,1,0,,1.0,0.0,1,0,0,5,0.0,0.0,0.0,0,0,1,0.13,0.013,0.14,0.01%,0.84,,,7b 1-- 2 out d4,8b end d 3,,2021-04-01,119,115,634615,2021,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,195.0,2021-04-05,LAD,@,OAK,"W,10-3",9-GF,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.17,3.0,12.0,7.0,3,0,3.0,0.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.02,0.001,0.02,0.00%,0.5,,,9b --- 0 out a7,9b end a 7,,2021-04-05,119,133,634600,2021,1.0,1.333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,196.0,2021-04-10,LAD,,WSN,"W,9-5",9-GF,,4.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0,5.4,7.07,6.0,,,2,1,3.0,3.0,3,0,0,,0.0,0.0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.07,0.003,0.08,0.00%,-1.47,,,9t --- 0 out a6,9t end a 4,,2021-04-10,119,120,632191,2021,1.0,2.333,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,197.0,2021-04-13,LAD,,COL,"W,7-0",9-GF,,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4.15,5.71,3.0,13.0,9.0,4,2,2.0,0.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,1,0,0,0.05,0.001,0.06,0.00%,0.53,,,9t --- 0 out a7,9t end a 7,,2021-04-13,119,115,632212,2021,1.0,3.333,3.0,14.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,5.4,0.9,3.333,3.0,14.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,5.4,0.9,3.333,3.0,14.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,5.4,0.9
5.0,198.0,2021-04-14,LAD,,COL,"W,4-2",7-7,H(1),0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,3.86,5.53,1.0,5.0,2.0,1,0,0.0,1.0,0,1,0,,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0,0,0,1.61,0.046,2.04,0.04%,0.24,,,7t 1-- 2 out a1,7t 3 out a1,,2021-04-14,119,115,634614,2021,0.333,4.333,4.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,4.154,0.923,4.333,4.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,4.154,0.923,4.333,4.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,4.154,0.923
6.0,199.0,2021-04-18,LAD,@,SDP,"L,2-5",7-8,L(0-1),3.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0,3.38,5.23,3.0,6.0,6.0,1,0,2.0,1.0,0,1,0,,2.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,1,2.57,0.086,3.77,0.08%,0.45,,,7b 1-3 2 out tie,8b 1-- 1 out tie,,2021-04-18,119,135,634488,2021,0.667,4.667,4.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,3.857,0.857,4.667,4.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,3.857,0.857,4.667,4.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,3.857,0.857
7.0,200.0,2021-04-19,LAD,@,SEA,"L,3-4",8-GF(8),,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.84,4.59,3.0,10.0,6.0,3,1,1.0,1.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.41,0.031,0.49,0.02%,0.5,,,8b --- 0 out d1,8b end d 1,,2021-04-19,119,136,634421,2021,1.0,5.333,4.0,21.0,1.0,3.0,2.0,0.0,1.0,1.0,7.0,3.375,0.75,4.0,4.0,16.0,1.0,3.0,2.0,0.0,1.0,1.0,7.0,4.5,1.0,5.333,4.0,21.0,1.0,3.0,2.0,0.0,1.0,1.0,7.0,3.375,0.75
8.0,201.0,2021-04-22,LAD,,SDP,"L,2-3",9-GF,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.45,4.12,3.0,14.0,10.0,2,1,2.0,0.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.53,0.041,0.74,0.03%,0.53,,,9t --- 0 out d1,9t end d 1,,2021-04-22,119,135,634420,2021,1.0,6.333,4.0,24.0,1.0,3.0,2.0,0.0,2.0,1.0,7.0,2.842,0.632,4.0,4.0,16.0,1.0,3.0,2.0,0.0,2.0,1.0,7.0,4.5,1.0,6.333,4.0,24.0,1.0,3.0,2.0,0.0,2.0,1.0,7.0,2.842,0.632
9.0,202.0,2021-04-24,LAD,,SDP,"W,5-4",8-8,H(2),1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,1,2.35,4.47,3.0,12.0,8.0,3,1,1.0,1.0,1,0,0,,0.0,0.0,1,0,0,2,0.0,0.0,0.0,0,0,0,2.35,-0.038,3.39,-0.03%,-0.17,,,8t --- 1 out a1,8t 12- 2 out a1,,2021-04-24,119,135,634361,2021,0.333,7.333,4.0,27.0,1.0,3.0,2.0,0.0,3.0,1.0,7.0,2.455,0.545,4.0,1.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.25,7.333,4.0,27.0,1.0,3.0,2.0,0.0,3.0,1.0,7.0,2.455,0.545
10.0,203.0,2021-04-26,LAD,,CIN,"L,3-5",9-9,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.08,4.32,3.0,10.0,7.0,2,0,2.0,1.0,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.85,0.143,2.26,0.11%,0.53,,,9t --- 0 out tie,9t 3 out tie,,2021-04-26,119,113,634363,2021,1.0,7.667,5.0,30.0,1.0,3.0,2.0,0.0,3.0,1.0,8.0,2.348,0.652,3.333,1.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3,7.667,5.0,30.0,1.0,3.0,2.0,0.0,3.0,1.0,8.0,2.348,0.652
11.0,204.0,2021-04-27,LAD,,CIN,"L,5-6",7-8,BL(0-2),0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0,2.79,4.2,5.0,18.0,10.0,1,4,3.0,2.0,1,1,0,,1.0,1.0,0,0,0,5,1.0,0.0,0.0,0,0,0,1.89,-0.292,2.26,-0.21%,-1.21,,,7t 1-- 1 out a1,8t --- 1 out d1,,2021-04-27,119,113,634379,2021,1.0,8.667,5.0,33.0,1.0,3.0,2.0,0.0,3.0,1.0,8.0,2.077,0.577,4.0,1.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.25,8.667,5.0,33.0,1.0,3.0,2.0,0.0,3.0,1.0,8.0,2.077,0.577
12.0,205.0,2021-04-30,LAD,@,MIL,"L,1-3",3-3,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.53,3.92,3.0,12.0,10.0,3,3,2.0,0.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.46,0.035,0.56,0.03%,0.51,,,3b --- 0 out d2,3b 3 out d2,,2021-04-30,119,158,634290,2021,1.0,9.667,7.0,38.0,1.0,4.0,3.0,0.0,3.0,2.0,11.0,2.793,0.724,4.333,3.0,17.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,2.077,0.692,9.667,7.0,38.0,1.0,4.0,3.0,0.0,3.0,2.0,11.0,2.793,0.724
13.0,206.0,2021-05-01,LAD,@,MIL,"L,5-6",5-5,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,2.31,3.94,4.0,,,4,3,1.0,1.0,0,0,0,,0.0,0.0,1,0,0,3,0.0,0.0,0.0,0,0,0,1.07,0.067,1.32,0.05%,0.51,,,5b --- 0 out tie,5b 3 out tie,,2021-05-01,119,158,634338,2021,1.0,10.667,7.0,41.0,1.0,4.0,3.0,0.0,4.0,2.0,11.0,2.531,0.656,4.333,3.0,17.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,2.077,0.692,10.667,7.0,41.0,1.0,4.0,3.0,0.0,4.0,2.0,11.0,2.531,0.656
14.0,207.0,2021-07-05,LAD,@,MIA,"L,4-5",6-6,,64.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2.13,3.72,4.0,14.0,8.0,1,3,1.0,2.0,2,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.52,0.03,0.56,0.02%,0.51,,,6b --- 0 out d2,6b 3 out d2,,2021-07-05,119,146,633361,2021,1.0,11.667,7.0,45.0,1.0,4.0,3.0,1.0,5.0,2.0,11.0,2.314,0.686,4.333,3.0,18.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,2.077,0.923,11.667,7.0,45.0,1.0,4.0,3.0,1.0,5.0,2.0,11.0,2.314,0.686
