Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2023-08-02,ARI,@,SFG,"L,2-4",GS-5,,99,4.2,4.0,2.0,2.0,1.0,2.0,0.0,0,3.86,3.04,18.0,59,36,7,3,8,7,2,0,0,49.0,,,0,0,0,17,1.0,1.0,0.0,1,0,0,1.1,-0.007,1.73,-0.01%,0.44,7.5,14.0,1b start a 2,5b --- 2 out tie,,2023-08-02,109,137,717164,2023,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2023-08-11,ARI,,SDP,"L,5-10",4-5,,8,1.2,1.0,0.0,0.0,0.0,1.0,0.0,1,2.84,3.26,7.0,20,13,5,2,4,1,1,0,0,,0.0,0.0,0,0,0,6,0.0,0.0,0.0,0,0,0,0.23,0.021,0.16,0.01%,0.81,4.55,8.0,4t --- 0 out d5,5t 1-- 2 out d5,,2023-08-11,109,135,717035,2023,1.667,4.667,4.0,18.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,3.857,1.071,4.667,4.0,18.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,3.857,1.071,4.667,4.0,18.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,3.857,1.071,4.667,4.0,18.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,3.857,1.071,4.667,4.0,18.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,3.857,1.071
3,3,2023-08-16,ARI,@,COL,"W,9-7",GS-5,,4,4.0,4.0,2.0,2.0,3.0,4.0,1.0,1,3.48,4.9,19.0,76,46,9,10,3,8,2,1,0,47.0,,,0,1,0,15,1.0,0.0,0.0,0,0,0,1.03,0.106,0.79,0.05%,0.99,8.2,18.0,1b start a 2,5b 1-- 0 out a1,,2023-08-16,109,115,716977,2023,4.0,6.333,5.0,25.0,0.0,2.0,2.0,1.0,3.0,2.0,8.0,2.842,0.947,6.333,5.0,25.0,0.0,2.0,2.0,1.0,3.0,2.0,8.0,2.842,0.947,6.333,5.0,25.0,0.0,2.0,2.0,1.0,3.0,2.0,8.0,2.842,0.947,6.333,5.0,25.0,0.0,2.0,2.0,1.0,3.0,2.0,8.0,2.842,0.947,6.333,5.0,25.0,0.0,2.0,2.0,1.0,3.0,2.0,8.0,2.842,0.947
4,4,2023-08-21,ARI,,TEX,"W,4-3",3-7,,4,5.0,3.0,1.0,1.0,0.0,2.0,1.0,0,2.93,4.95,18.0,73,52,15,6,6,10,3,0,0,,0.0,0.0,1,0,0,18,1.0,0.0,0.0,0,0,0,1.11,0.13,1.15,0.08%,1.62,11.45,18.0,3t --- 0 out tie,7t 3 out d1,,2023-08-21,109,140,716906,2023,5.0,10.333,9.0,44.0,1.0,4.0,4.0,4.0,7.0,4.0,16.0,3.484,1.258,10.333,9.0,44.0,1.0,4.0,4.0,4.0,7.0,4.0,16.0,3.484,1.258,10.333,9.0,44.0,1.0,4.0,4.0,4.0,7.0,4.0,16.0,3.484,1.258,10.333,9.0,44.0,1.0,4.0,4.0,4.0,7.0,4.0,16.0,3.484,1.258,10.333,9.0,44.0,1.0,4.0,4.0,4.0,7.0,4.0,16.0,3.484,1.258
5,5,2023-08-27,ARI,,CIN,"W,5-2",GS-6,,5,5.2,3.0,1.0,1.0,0.0,5.0,0.0,0,2.57,4.02,20.0,84,56,14,5,6,9,2,2,0,64.0,,,0,0,0,19,0.0,0.0,0.0,0,1,0,1.09,0.174,1.56,0.15%,1.91,18.95,29.0,1t start tie,6t 1-- 2 out tie,,2023-08-27,109,113,716821,2023,5.667,15.333,12.0,62.0,2.0,5.0,5.0,4.0,9.0,6.0,23.0,2.935,1.043,15.333,12.0,62.0,2.0,5.0,5.0,4.0,9.0,6.0,23.0,2.935,1.043,15.333,12.0,62.0,2.0,5.0,5.0,4.0,9.0,6.0,23.0,2.935,1.043,10.667,8.0,44.0,2.0,3.0,3.0,3.0,7.0,4.0,16.0,2.531,1.031,15.333,12.0,62.0,2.0,5.0,5.0,4.0,9.0,6.0,23.0,2.935,1.043
6,6,2023-09-02,ARI,,BAL,"L,3-7",GS-4,L(0-1),5,3.1,9.0,6.0,6.0,0.0,4.0,1.0,0,4.44,4.12,19.0,71,43,10,5,3,12,6,1,0,22.0,,,0,0,0,19,4.0,0.0,0.0,0,0,0,0.92,-0.445,1.04,-0.30%,-4.45,-1.9,4.0,1t start tie,4t 1-- 1 out d4,,2023-09-02,109,110,716747,2023,3.333,21.0,15.0,82.0,2.0,6.0,6.0,4.0,14.0,6.0,26.0,2.571,0.905,21.0,15.0,82.0,2.0,6.0,6.0,4.0,14.0,6.0,26.0,2.571,0.905,21.0,15.0,82.0,2.0,6.0,6.0,4.0,14.0,6.0,26.0,2.571,0.905,14.667,10.0,57.0,2.0,4.0,4.0,3.0,11.0,4.0,18.0,2.455,0.886,21.0,15.0,82.0,2.0,6.0,6.0,4.0,14.0,6.0,26.0,2.571,0.905
7,7,2023-09-22,ARI,@,NYY,"L,1-7",5-8,,19,2.2,3.0,1.0,1.0,0.0,2.0,1.0,0,4.33,4.37,10.0,35,19,3,1,3,5,3,0,0,,1.0,0.0,0,0,0,10,1.0,0.0,0.0,0,0,0,0.04,0.007,0.05,0.00%,0.35,6.2,11.0,5b -2- 1 out d6,8b 1-- 0 out d7,,2023-09-22,109,147,716480,2023,2.667,24.333,24.0,101.0,3.0,12.0,12.0,4.0,18.0,11.0,42.0,4.438,1.151,24.333,24.0,101.0,3.0,12.0,12.0,4.0,18.0,11.0,42.0,4.438,1.151,19.667,20.0,83.0,3.0,10.0,10.0,3.0,16.0,9.0,35.0,4.576,1.169,14.0,15.0,57.0,2.0,8.0,8.0,0.0,11.0,7.0,26.0,5.143,1.071,24.333,24.0,101.0,3.0,12.0,12.0,4.0,18.0,11.0,42.0,4.438,1.151
1,8,2024-04-21,ARI,@,SFG,"W,5-3",GS-6,W(1-0),99,6.0,2.0,2.0,2.0,0.0,3.0,1.0,1,3.0,4.8,21.0,64,47,18,2,7,10,1,3,0,63.0,,,0,0,0,20,0.0,0.0,0.0,0,0,0,0.97,0.071,0.93,0.04%,1.05,17.7,31.0,1b start tie,6b 3 out a1,,2024-04-21,109,137,745353,2024,6.0,27.0,27.0,111.0,4.0,13.0,13.0,4.0,20.0,13.0,49.0,4.333,1.148,27.0,27.0,111.0,4.0,13.0,13.0,4.0,20.0,13.0,49.0,4.333,1.148,20.667,22.0,86.0,4.0,11.0,11.0,3.0,17.0,11.0,41.0,4.79,1.21,11.667,15.0,49.0,2.0,8.0,8.0,0.0,11.0,7.0,26.0,6.171,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,9,2024-04-27,ARI,@,SEA,"L,1-3",GS-6,L(1-1),5,6.0,3.0,1.0,1.0,1.0,8.0,0.0,0,2.25,2.88,22.0,84,54,18,10,5,8,3,1,0,69.0,,,1,0,0,21,1.0,0.0,0.0,0,0,0,0.87,0.157,0.67,0.07%,1.91,25.1,43.0,1b start tie,6b 3 out d1,,2024-04-27,109,136,745266,2024,6.0,33.0,29.0,132.0,5.0,15.0,15.0,4.0,23.0,14.0,54.0,4.091,1.0,33.0,29.0,132.0,5.0,15.0,15.0,4.0,23.0,14.0,54.0,4.091,1.0,22.667,20.0,88.0,4.0,11.0,11.0,0.0,16.0,10.0,38.0,4.368,0.882,12.0,14.0,50.0,3.0,9.0,9.0,0.0,9.0,8.0,28.0,6.75,1.167,6.0,2.0,21.0,1.0,2.0,2.0,0.0,3.0,1.0,5.0,3.0,0.333
3,10,2024-05-03,ARI,,SDP,"L,1-7",GS-5,L(1-2),5,4.1,5.0,6.0,6.0,2.0,4.0,2.0,0,4.96,4.42,20.0,85,55,11,11,7,7,0,1,0,31.0,,,0,0,0,18,1.0,0.0,0.0,0,0,0,0.69,-0.237,0.55,-0.11%,-2.92,1.55,7.0,1t start tie,5t 1-- 1 out d5,,2024-05-03,109,135,747208,2024,4.333,39.0,32.0,154.0,5.0,16.0,16.0,5.0,31.0,15.0,58.0,3.692,0.949,39.0,32.0,154.0,5.0,16.0,16.0,5.0,31.0,15.0,58.0,3.692,0.949,23.667,20.0,92.0,3.0,11.0,11.0,1.0,22.0,9.0,35.0,4.183,0.887,14.667,8.0,53.0,2.0,4.0,4.0,1.0,13.0,4.0,16.0,2.455,0.614,12.0,5.0,43.0,1.0,3.0,3.0,1.0,11.0,2.0,9.0,2.25,0.5
