Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,54,2022-06-06,TOR,@,KCR,"W,8-0",9-GF,,99,1.0,0,0,0,0,2,0,0,0.00,-0.89,3,13,9,3,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.49,6.25,9.00,9b --- 0 out a8,9b end a 8,,2022-06-06,141,118,662613
2,2,56,2022-06-08,TOR,@,KCR,"L,4-8",5-5,,1,0.2,0,0,0,1,0,0,0,0.00,2.51,3,14,7,0,2,0,2,1,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.64,0.028,.60,0.02%,0.67,0.90,2.00,5b -2- 1 out d3,5b 3 out d3,,2022-06-08,141,118,662679
3,3,60,2022-06-13,TOR,,BAL,"W,11-1",8-GF,,4,1.1,1,0,0,0,1,0,1,0.00,3.11,6,20,13,1,5,4,0,0,0,0,,0,0,0,0,0,5,0,0,0,1,0,1,.00,0.000,.00,0.00%,0.57,3.80,7.00,8t --- 2 out a9,9t end a10,,2022-06-13,141,110,661746
4,4,63,2022-06-16,TOR,,BAL,"L,2-10",8-GF,,2,2.0,1,1,1,0,0,1,0,1.80,5.71,7,18,12,1,2,4,3,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.06,1.90,3.00,8t --- 0 out d8,9t end d 8,,2022-06-16,141,110,661743
5,5,67,2022-06-20,TOR,@,CHW,"L,7-8",8-GF(8),,3,1.0,0,0,0,0,1,0,0,1.50,4.95,3,12,10,3,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.07,0.00%,0.48,4.25,6.00,8b --- 0 out d3,8b end d 3,,2022-06-20,141,145,661482
6,6,68,2022-06-21,TOR,@,CHW,"L,6-7",11-GF(12),BL(0-1),0,1.2,1,2,0,1,2,0,0,1.17,4.42,7,,,3,2,1,3,1,1,0,,0,0,0,0,0,4,0,0,1,0,1,0,3.72,-0.255,3.33,-0.14%,-0.22,6.55,11.00,11b -2- 0 out a1,12b end d 1,,2022-06-21,141,145,661481
7,7,70,2022-06-24,TOR,@,MIL,"W,9-4",7-8,,2,0.2,0,0,0,1,1,0,0,1.08,4.43,3,12,7,1,3,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.13,0.006,.11,0.00%,0.34,2.90,5.00,7b --- 2 out a6,8b --- 1 out a6,,2022-06-24,141,158,661190
8,8,72,2022-06-26,TOR,@,MIL,"L,3-10",3-4,,1,1.1,0,0,0,1,1,0,0,0.93,4.35,5,24,15,4,4,1,2,0,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,.27,0.019,.22,0.01%,0.93,4.40,7.00,3b 12- 2 out d5,4b 3 out d5,,2022-06-26,141,158,661206
9,9,74,2022-06-28,TOR,,BOS,"W,6-5",8-8,,1,0.2,0,0,0,1,0,0,0,0.87,4.56,2,7,3,1,0,0,1,1,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.07,0.081,1.94,0.05%,0.88,0.90,2.00,8t 12- 1 out d1,8t 3 out d1,,2022-06-28,141,111,661728
10,10,79,2022-07-02,TOR,,TBR,"L,5-11",5-6,,3,1.1,1,1,1,1,3,0,0,1.54,4.14,6,20,14,3,4,1,1,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.03,-0.002,.03,0.00%,-0.44,5.80,10.00,5t --- 2 out d9,6t 3 out d9,2.0,2022-07-02,141,139,661836
11,11,80,2022-07-03,TOR,,TBR,"L,3-7",7-8,,0,1.1,2,0,0,0,1,0,0,1.38,3.88,5,18,10,4,1,3,1,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,.04,0.004,.04,0.00%,0.89,3.80,7.00,7t 12- 2 out d6,8t 3 out d6,,2022-07-03,141,139,661723
1,12,30,2023-05-02,HOU,,SFG,"L,0-2",5-6,,99,1.2,2,0,0,0,1,0,0,0.00,2.06,7,31,17,7,2,4,2,2,0,0,,2,0,0,0,0,6,0,0,0,0,0,0,1.14,0.106,1.15,0.07%,1.44,4.55,8.00,5t 12- 1 out d2,6t 3 out d2,,2023-05-02,117,137,718337
2,13,34,2023-05-07,HOU,@,SEA,"L,1-3",5-6,,4,0.1,0,0,0,2,1,0,0,0.00,4.26,3,17,8,3,1,0,0,0,0,0,,3,1,0,0,0,1,0,0,0,0,0,0,.82,-0.066,.84,-0.04%,-1.23,1.55,4.00,5b 123 2 out d2,6b 12- 0 out d3,,2023-05-07,117,136,718265
3,14,42,2023-05-16,HOU,,CHC,"W,7-3",8-GF,,8,2.0,3,2,2,0,3,1,0,4.50,5.51,9,39,23,9,4,1,5,3,1,0,,0,0,0,0,0,9,1,0,0,0,0,0,.07,0.009,.08,0.01%,-0.98,4.70,9.00,8t --- 0 out a6,9t end a 4,,2023-05-16,117,112,718152
4,15,66,2023-06-11,HOU,@,CLE,"L,0-5",6-7,,25,2.0,1,0,0,1,1,0,0,3.00,4.92,6,22,12,3,4,3,1,1,0,0,,2,0,0,0,0,5,0,0,0,2,0,0,.15,0.016,.18,0.01%,1.98,5.30,9.00,6b 12- 0 out d5,7b 3 out d5,,2023-06-11,117,114,717802
5,16,69,2023-06-15,HOU,,WSN,"L,1-4",10-GF(10),,3,0.2,0,0,0,0,2,0,0,2.70,4.16,2,10,8,0,4,0,0,0,0,0,,3,0,0,0,0,2,0,0,0,0,0,0,.63,0.038,.78,0.03%,1.59,5.50,8.00,10t 123 1 out d3,10t end d 3,,2023-06-15,117,120,717746
