Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,13,2021-05-05,PHI,,MIL,"W,5-4",8-8,H(1),99,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,4.17,5.0,21.0,15.0,0,4,1,2,1,0,0,,0,0,0,0,0,4,1.0,0.0,0.0,0,0,0,3.12,0.121,3.33,0.08%,0.51,,,8t --- 0 out a1,8t 3 out a1,,2021-05-05,143,158,634294,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,14,2021-05-08,PHI,@,ATL,"L,7-8",12-12,BL(0-1),2,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0,27.0,7.17,3.0,,,0,1,1,1,1,0,0,,0,0,0,0,0,2,1.0,0.0,0.0,0,0,0,3.63,-0.715,4.77,-0.56%,-3.0,,,12b -2- 0 out a3,12b -2- 0 out tie,,2021-05-08,143,144,634199,2021,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
3,15,2021-05-13,PHI,@,WSN,"L,1-5",7-7,,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,13.5,4.17,3.0,,,2,2,1,1,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.08,0.006,0.1,0.00%,0.49,,,7b --- 0 out d4,7b 3 out d4,,2021-05-13,143,120,634103,2021,1.0,1.0,3.0,8.0,0.0,4.0,3.0,1.0,1.0,2.0,5.0,27.0,4.0,1.0,3.0,8.0,0.0,4.0,3.0,1.0,1.0,2.0,5.0,27.0,4.0,1.0,3.0,8.0,0.0,4.0,3.0,1.0,1.0,2.0,5.0,27.0,4.0,1.0,3.0,8.0,0.0,4.0,3.0,1.0,1.0,2.0,5.0,27.0,4.0,1.0,3.0,8.0,0.0,4.0,3.0,1.0,1.0,2.0,5.0,27.0,4.0
4,16,2021-06-13,PHI,,NYY,"W,7-0",9-GF,,30,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,9.0,2.5,4.0,17.0,13.0,2,4,0,2,2,0,0,,0,0,0,0,0,4,1.0,0.0,0.0,0,0,0,0.02,0.001,0.02,0.00%,0.51,,,9t --- 0 out a7,9t end a 7,,2021-06-13,143,147,633715,2021,1.0,2.0,3.0,11.0,0.0,4.0,3.0,1.0,2.0,2.0,5.0,13.5,2.0,2.0,3.0,11.0,0.0,4.0,3.0,1.0,2.0,2.0,5.0,13.5,2.0,2.0,3.0,11.0,0.0,4.0,3.0,1.0,2.0,2.0,5.0,13.5,2.0,2.0,3.0,11.0,0.0,4.0,3.0,1.0,2.0,2.0,5.0,13.5,2.0,2.0,3.0,11.0,0.0,4.0,3.0,1.0,2.0,2.0,5.0,13.5,2.0
5,17,2021-06-28,PHI,@,CIN,"L,4-12",8-8,,14,0.2,4.0,6.0,2.0,1.0,1.0,1.0,0,12.27,6.44,8.0,37.0,25.0,5,1,3,3,1,0,0,,0,0,0,0,0,6,1.0,0.0,0.0,0,0,0,0.17,-0.065,0.15,-0.03%,-5.56,,,8b --- 0 out d2,8b --- 2 out d8,,2021-06-28,143,113,633867,2021,0.667,3.0,4.0,15.0,0.0,4.0,3.0,1.0,4.0,3.0,7.0,9.0,1.667,3.0,4.0,15.0,0.0,4.0,3.0,1.0,4.0,3.0,7.0,9.0,1.667,3.0,4.0,15.0,0.0,4.0,3.0,1.0,4.0,3.0,7.0,9.0,1.667,2.0,3.0,10.0,0.0,4.0,3.0,1.0,3.0,2.0,5.0,13.5,2.0,3.0,4.0,15.0,0.0,4.0,3.0,1.0,4.0,3.0,7.0,9.0,1.667
6,18,2021-06-30,PHI,,MIA,"L,6-11",7-7,,1,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,9.64,4.46,4.0,16.0,11.0,3,3,0,1,1,0,0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.09,0.007,0.07,0.00%,0.51,,,7t --- 0 out d5,7t 3 out d5,,2021-06-30,143,146,633419,2021,1.0,3.667,8.0,23.0,1.0,10.0,5.0,2.0,5.0,5.0,15.0,12.273,2.727,3.667,8.0,23.0,1.0,10.0,5.0,2.0,5.0,5.0,15.0,12.273,2.727,3.667,8.0,23.0,1.0,10.0,5.0,2.0,5.0,5.0,15.0,12.273,2.727,2.667,5.0,15.0,1.0,6.0,2.0,1.0,4.0,3.0,10.0,6.75,2.25,3.667,8.0,23.0,1.0,10.0,5.0,2.0,5.0,5.0,15.0,12.273,2.727
7,19,2021-07-04,PHI,,SDP,"L,1-11",7-8,,3,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0,6.75,3.62,9.0,,,4,7,4,1,1,0,0,,0,0,0,0,0,8,1.0,0.0,1.0,0,0,0,0.2,0.02,0.19,0.01%,1.01,,,7t --- 0 out d4,8t 3 out d4,,2021-07-04,143,135,633374,2021,2.0,4.667,9.0,27.0,1.0,10.0,5.0,2.0,8.0,5.0,16.0,9.643,2.357,4.667,9.0,27.0,1.0,10.0,5.0,2.0,8.0,5.0,16.0,9.643,2.357,3.667,8.0,22.0,1.0,10.0,5.0,2.0,7.0,4.0,14.0,12.273,2.727,2.667,6.0,16.0,1.0,6.0,2.0,1.0,6.0,3.0,11.0,6.75,2.625,4.667,9.0,27.0,1.0,10.0,5.0,2.0,8.0,5.0,16.0,9.643,2.357
8,20,2021-07-06,PHI,@,CHC,"W,15-10",9-GF,,1,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0,7.04,4.47,5.0,17.0,13.0,3,4,1,1,0,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.06,0.003,0.05,0.00%,-0.49,,,9b --- 0 out a6,9b end a 5,,2021-07-06,143,112,633393,2021,1.0,6.667,11.0,36.0,1.0,10.0,5.0,3.0,11.0,6.0,19.0,6.75,2.1,6.667,11.0,36.0,1.0,10.0,5.0,3.0,11.0,6.0,19.0,6.75,2.1,5.667,8.0,28.0,1.0,6.0,2.0,2.0,10.0,4.0,14.0,3.176,1.765,3.667,7.0,21.0,1.0,6.0,2.0,2.0,7.0,3.0,12.0,4.909,2.455,6.667,11.0,36.0,1.0,10.0,5.0,3.0,11.0,6.0,19.0,6.75,2.1
9,21,2021-07-09,PHI,@,BOS,"L,5-11",3-4,,2,1.2,3.0,1.0,1.0,0.0,2.0,0.0,0,6.75,3.81,8.0,37.0,28.0,4,6,3,3,2,0,0,,1,1,0,0,0,8,1.0,0.0,0.0,0,0,0,0.36,-0.05,0.36,-0.03%,-0.87,,,3b 1-- 1 out d4,4b 3 out d6,,2021-07-09,143,111,633357,2021,1.667,7.667,13.0,41.0,2.0,11.0,6.0,3.0,14.0,7.0,24.0,7.043,2.087,7.667,13.0,41.0,2.0,11.0,6.0,3.0,14.0,7.0,24.0,7.043,2.087,5.667,10.0,30.0,2.0,7.0,3.0,2.0,12.0,5.0,19.0,4.765,2.118,4.0,5.0,18.0,1.0,1.0,1.0,1.0,9.0,2.0,9.0,2.25,1.5,7.667,13.0,41.0,2.0,11.0,6.0,3.0,14.0,7.0,24.0,7.043,2.087
10,22,2021-07-16,PHI,,MIA,"L,0-7",4-5,,6,1.1,1.0,1.0,1.0,0.0,2.0,1.0,0,6.75,4.58,5.0,15.0,14.0,4,2,1,2,0,1,0,,2,2,0,0,0,5,0.0,0.0,0.0,0,0,0,0.12,-0.064,0.14,-0.04%,-2.05,,,4t 12- 2 out d4,5t 3 out d7,2.0,2021-07-16,143,146,633447,2021,1.333,9.333,16.0,49.0,2.0,12.0,7.0,3.0,16.0,8.0,28.0,6.75,2.036,9.333,16.0,49.0,2.0,12.0,7.0,3.0,16.0,8.0,28.0,6.75,2.036,6.333,12.0,34.0,2.0,8.0,4.0,2.0,12.0,5.0,21.0,5.684,2.211,4.667,7.0,22.0,1.0,2.0,2.0,1.0,8.0,3.0,12.0,3.857,1.714,9.333,16.0,49.0,2.0,12.0,7.0,3.0,16.0,8.0,28.0,6.75,2.036
