Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,22,1,2021-04-01,CHW,@,LAA,"L,3-4",6-7,H(1),99,1.2,2,0,0,1,1,0,0,0.00,3.77,7,20,12,2,2,2,3,2,1,0,,0,0,0,0,0,6,0,0,0,1,0,0,1.81,0.160,1.75,0.09%,0.82,,,6b --- 1 out a1,7b 3 out a1,,2021-04-01,145,108,634655
2,23,4,2021-04-04,CHW,@,LAA,"L,4-7",5-6,,2,1.1,3,1,1,0,0,1,0,3.00,7.84,7,22,16,4,1,5,2,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.81,-0.089,.75,-0.05%,-0.35,,,5b --- 2 out tie,6b 3 out d1,,2021-04-04,145,108,634637
3,24,6,2021-04-06,CHW,@,SEA,"W,10-4",7-7,H(2),1,0.2,1,0,0,0,2,0,0,2.45,5.90,3,11,8,2,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.63,0.027,.57,0.02%,0.26,,,7b --- 1 out a3,7b 3 out a3,,2021-04-06,145,136,634609
4,25,9,2021-04-11,CHW,,KCR,"L,3-4",8-8,,4,0.2,0,0,0,0,1,0,0,2.08,5.02,1,,,2,1,0,0,0,0,0,,1,0,0,1,0,1,0,0,0,0,0,0,1.24,0.057,1.36,0.04%,0.55,,,8t 1-- 1 out d1,8t 3 out d1,,2021-04-11,145,118,632170
5,26,10,2021-04-12,CHW,,CLE,"W,4-3",7-GF,W(1-0),0,2.1,1,0,0,0,4,0,0,1.35,3.17,8,32,23,5,8,1,3,1,1,0,,2,0,0,0,0,8,1,0,0,0,0,0,2.05,0.330,2.19,0.21%,1.52,,,7t 12- 2 out tie,9t end tie,,2021-04-12,145,114,632216
6,27,14,2021-04-17,CHW,@,BOS,"L,4-7",7-8,L(1-1),4,1.2,3,3,3,0,4,1,0,4.32,3.77,8,,,3,11,1,3,2,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,1.01,-0.148,.96,-0.09%,-0.35,,,7b --- 0 out tie,8b 12- 2 out d1,,2021-04-17,145,111,634471
7,28,18,2021-04-20,CHW,@,CLE,"W,8-5",8-9,H(3),2,1.1,3,2,2,0,1,0,0,5.59,3.48,7,22,17,3,3,3,3,1,0,0,,3,0,0,0,0,7,1,0,0,0,0,0,.56,0.062,.64,0.04%,-0.12,,,8b 123 1 out a5,9b 1-- 2 out a3,,2021-04-20,145,114,634397
8,29,19,2021-04-23,CHW,,TEX,"W,9-7",7-8,W(2-1),2,1.1,2,0,0,0,1,0,0,4.91,3.26,5,14,12,5,2,2,2,2,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,2.10,0.074,2.26,0.05%,0.51,,,7t 1-- 0 out tie,8t 12- 1 out a2,,2021-04-23,145,140,634435
9,30,20,2021-04-24,CHW,,TEX,"W,2-1",7-7,H(4),0,1.0,2,0,0,0,1,0,0,4.50,3.09,4,,,2,1,1,2,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,2.47,0.167,2.62,0.11%,0.92,,,7t 1-- 0 out a1,7t 3 out a1,,2021-04-24,145,140,634384
10,31,22,2021-04-27,CHW,,DET,"L,2-5",7-7,,2,0.1,0,0,0,0,0,0,0,4.38,3.09,1,5,3,1,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.61,0.018,.71,0.01%,0.24,,,7t 1-- 2 out d2,7t 3 out d2,,2021-04-27,145,116,634332
11,32,27,2021-05-02,CHW,,CLE,"L,0-5",7-7,,4,1.0,4,3,3,0,1,1,0,6.08,3.92,7,19,11,0,4,1,5,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.48,-0.148,.66,-0.12%,-2.47,,,7t --- 0 out d2,7t 3 out d5,,2021-05-02,145,114,634302
