Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2023-05-03,ARI,@,TEX,"W,12-7",GS-5,,99,4.2,9.0,7.0,7.0,1.0,3.0,4.0,0,13.5,13.76,23.0,87,55,17,7,6,13,5,0,0,20.0,,,0,1,0,21,2.0,0.0,0.0,0,1,0,1.0,-0.54,1.07,-0.34%,-4.45,-3.5,2.0,1b start tie,5b --- 2 out d1,,2023-05-03,109,140,718325,2023,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2023-05-09,ARI,,MIA,"L,2-6",GS-5,L(0-1),5,5.0,7.0,6.0,6.0,2.0,3.0,2.0,0,12.1,11.01,23.0,88,58,11,12,3,15,5,4,0,30.0,,,2,0,0,21,2.0,0.0,0.0,1,0,0,0.68,-0.309,0.83,-0.23%,-3.38,-0.15,6.0,1t start tie,5t 3 out d5,,2023-05-09,109,146,718236,2023,5.0,4.667,9.0,23.0,4.0,7.0,7.0,1.0,3.0,6.0,23.0,13.5,2.143,4.667,9.0,23.0,4.0,7.0,7.0,1.0,3.0,6.0,23.0,13.5,2.143,4.667,9.0,23.0,4.0,7.0,7.0,1.0,3.0,6.0,23.0,13.5,2.143,4.667,9.0,23.0,4.0,7.0,7.0,1.0,3.0,6.0,23.0,13.5,2.143,4.667,9.0,23.0,4.0,7.0,7.0,1.0,3.0,6.0,23.0,13.5,2.143
3,3,2023-05-14,ARI,,SFG,"W,2-1",GS-5,,4,5.0,1.0,1.0,1.0,3.0,5.0,1.0,0,8.59,9.19,19.0,86,55,12,11,3,8,0,3,0,63.0,,,0,0,0,16,0.0,0.0,0.0,0,0,0,0.91,0.142,1.12,0.11%,1.62,16.85,27.0,1t start tie,5t 3 out d1,,2023-05-14,109,137,718169,2023,5.0,9.667,16.0,46.0,6.0,13.0,13.0,3.0,6.0,10.0,38.0,12.103,1.966,9.667,16.0,46.0,6.0,13.0,13.0,3.0,6.0,10.0,38.0,12.103,1.966,9.667,16.0,46.0,6.0,13.0,13.0,3.0,6.0,10.0,38.0,12.103,1.966,9.667,16.0,46.0,6.0,13.0,13.0,3.0,6.0,10.0,38.0,12.103,1.966,9.667,16.0,46.0,6.0,13.0,13.0,3.0,6.0,10.0,38.0,12.103,1.966
4,4,2023-05-20,ARI,@,PIT,"W,4-3",GS-6,,5,5.1,6.0,3.0,3.0,2.0,3.0,0.0,0,7.65,7.61,23.0,85,49,15,7,5,13,5,1,0,45.0,,,0,1,0,21,0.0,1.0,0.0,0,0,0,1.13,-0.09,1.4,-0.07%,-0.13,7.2,16.0,1b start a 1,6b --- 1 out d1,,2023-05-20,109,134,718101,2023,5.333,14.667,17.0,65.0,7.0,14.0,14.0,6.0,11.0,11.0,42.0,8.591,1.568,14.667,17.0,65.0,7.0,14.0,14.0,6.0,11.0,11.0,42.0,8.591,1.568,14.667,17.0,65.0,7.0,14.0,14.0,6.0,11.0,11.0,42.0,8.591,1.568,14.667,17.0,65.0,7.0,14.0,14.0,6.0,11.0,11.0,42.0,8.591,1.568,14.667,17.0,65.0,7.0,14.0,14.0,6.0,11.0,11.0,42.0,8.591,1.568
5,5,2023-05-26,ARI,,BOS,"L,2-7",GS-4,L(0-2),5,3.2,8.0,5.0,5.0,0.0,4.0,1.0,0,8.37,7.14,19.0,87,53,18,6,6,9,6,1,0,29.0,,,0,0,0,19,3.0,0.0,0.0,0,0,0,0.7,-0.264,0.89,-0.20%,-3.14,1.45,8.0,1t start tie,4t 1-- 2 out d5,,2023-05-26,109,111,718010,2023,3.667,20.0,23.0,88.0,7.0,17.0,17.0,8.0,14.0,12.0,50.0,7.65,1.55,20.0,23.0,88.0,7.0,17.0,17.0,8.0,14.0,12.0,50.0,7.65,1.55,20.0,23.0,88.0,7.0,17.0,17.0,8.0,14.0,12.0,50.0,7.65,1.55,15.333,14.0,65.0,3.0,10.0,10.0,7.0,11.0,6.0,27.0,5.87,1.37,20.0,23.0,88.0,7.0,17.0,17.0,8.0,14.0,12.0,50.0,7.65,1.55
6,6,2023-06-29,ARI,,TBR,"L,1-6",GS-3,L(0-3),33,2.0,7.0,6.0,6.0,2.0,3.0,1.0,1,9.82,7.46,15.0,69,46,9,9,2,7,5,0,0,19.0,,,0,1,0,12,1.0,1.0,0.0,0,0,0,0.88,-0.348,1.15,-0.27%,-5.96,-7.5,-3.0,1t start tie,3t 12- 0 out d6,,2023-06-29,109,139,717568,2023,2.0,23.667,31.0,107.0,8.0,22.0,22.0,8.0,18.0,16.0,64.0,8.366,1.648,23.667,31.0,107.0,8.0,22.0,22.0,8.0,18.0,16.0,64.0,8.366,1.648,23.667,31.0,107.0,8.0,22.0,22.0,8.0,18.0,16.0,64.0,8.366,1.648,14.0,15.0,61.0,2.0,9.0,9.0,5.0,12.0,6.0,26.0,5.786,1.429,23.667,31.0,107.0,8.0,22.0,22.0,8.0,18.0,16.0,64.0,8.366,1.648
7,7,2023-07-22,ARI,@,CIN,"L,2-4",GS-6,L(0-4),22,6.0,4.0,3.0,3.0,0.0,6.0,3.0,1,8.81,7.61,24.0,89,66,16,14,6,11,3,1,0,58.0,,,0,0,0,23,0.0,0.0,0.0,0,0,0,1.05,-0.111,1.66,-0.11%,0.28,16.5,31.0,1b start tie,6b 3 out d2,,2023-07-22,109,113,717303,2023,6.0,25.667,38.0,122.0,9.0,28.0,28.0,10.0,21.0,19.0,77.0,9.818,1.87,25.667,38.0,122.0,9.0,28.0,28.0,10.0,21.0,19.0,77.0,9.818,1.87,21.0,29.0,99.0,5.0,21.0,21.0,9.0,18.0,13.0,54.0,9.0,1.81,11.0,21.0,57.0,2.0,14.0,14.0,4.0,10.0,8.0,35.0,11.455,2.273,25.667,38.0,122.0,9.0,28.0,28.0,10.0,21.0,19.0,77.0,9.818,1.87
8,8,2023-07-29,ARI,,SEA,"W,4-3",GS-6,,6,5.2,8.0,3.0,3.0,1.0,3.0,1.0,0,8.2,7.22,25.0,85,57,10,11,8,13,2,1,0,43.0,,,0,0,0,22,0.0,0.0,0.0,1,2,0,1.18,-0.047,1.55,-0.04%,-0.23,7.35,17.0,1t start tie,6t --3 2 out tie,,2023-07-29,109,136,717210,2023,5.667,31.667,42.0,146.0,12.0,31.0,31.0,10.0,27.0,22.0,90.0,8.811,1.642,31.667,42.0,146.0,12.0,31.0,31.0,10.0,27.0,22.0,90.0,8.811,1.642,22.0,26.0,100.0,6.0,18.0,18.0,7.0,21.0,12.0,52.0,7.364,1.5,11.667,19.0,58.0,5.0,14.0,14.0,2.0,13.0,10.0,40.0,10.8,1.8,31.667,42.0,146.0,12.0,31.0,31.0,10.0,27.0,22.0,90.0,8.811,1.642
9,9,2023-08-03,ARI,@,SFG,"L,0-1",GS-7,L(0-5),4,7.0,2.0,1.0,1.0,1.0,7.0,1.0,0,7.11,6.64,24.0,84,62,16,14,9,7,3,3,0,75.0,,,0,0,0,22,0.0,0.0,0.0,0,0,0,0.74,0.216,1.08,0.19%,2.56,25.95,43.0,1b start tie,7b 3 out d1,,2023-08-03,109,137,717151,2023,7.0,37.333,50.0,171.0,13.0,34.0,34.0,11.0,30.0,23.0,101.0,8.196,1.634,37.333,50.0,171.0,13.0,34.0,34.0,11.0,30.0,23.0,101.0,8.196,1.634,22.667,33.0,106.0,6.0,20.0,20.0,5.0,19.0,12.0,59.0,7.941,1.676,13.667,19.0,64.0,5.0,12.0,12.0,3.0,12.0,7.0,37.0,7.902,1.61,37.333,50.0,171.0,13.0,34.0,34.0,11.0,30.0,23.0,101.0,8.196,1.634
10,10,2023-08-08,ARI,,LAD,"L,4-5",GS-5,L(0-6),4,4.2,6.0,4.0,4.0,2.0,5.0,0.0,0,7.16,6.23,22.0,88,53,14,8,5,10,7,0,0,39.0,,,0,0,0,19,3.0,0.0,0.0,0,1,0,1.0,-0.157,0.99,-0.09%,-1.71,7.7,17.0,1t start tie,5t -2- 2 out d4,,2023-08-08,109,119,717073,2023,4.667,44.333,52.0,195.0,14.0,35.0,35.0,12.0,37.0,24.0,106.0,7.105,1.444,44.333,52.0,195.0,14.0,35.0,35.0,12.0,37.0,24.0,106.0,7.105,1.444,24.333,29.0,107.0,7.0,18.0,18.0,4.0,23.0,12.0,56.0,6.658,1.356,18.667,14.0,73.0,5.0,7.0,7.0,2.0,16.0,5.0,29.0,3.375,0.857,44.333,52.0,195.0,14.0,35.0,35.0,12.0,37.0,24.0,106.0,7.105,1.444
