Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,32,41,2023-05-13,OAK,,TEX,"L,0-5",8-GF,,99,2.0,3,2,2,0,3,1,0,9.00,6.76,9,26,21,2,5,3,3,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,.11,-0.010,.01,0.00%,-1.06,4.70,9.00,8t --- 0 out d3,9t end d 5,,2023-05-13,133,140,718190
2,33,42,2023-05-14,OAK,,TEX,"L,3-11",8-GF,,0,1.1,1,1,1,0,0,1,0,8.10,9.26,5,10,9,2,1,2,3,1,0,0,,3,3,0,0,0,5,0,0,0,0,0,0,.07,-0.027,.00,0.00%,-2.78,0.40,1.00,8t 123 2 out d4,9t end d 8,,2023-05-14,133,140,718172
3,34,110,2023-08-03,OAK,@,LAD,"L,2-8",7-GF(8),,80,2.0,2,2,2,1,1,1,0,8.44,9.63,9,23,14,2,3,2,5,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.04,-0.006,.00,0.00%,-0.92,0.70,3.00,7b --- 0 out d5,8b end d 6,,2023-08-03,133,119,717137
4,35,114,2023-08-08,OAK,,TEX,"L,1-6",9-GF,,4,0.1,0,0,0,0,0,0,0,7.94,9.26,1,3,2,1,0,0,1,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,.07,0.002,.00,0.00%,0.75,0.75,1.00,9t 123 2 out d5,9t end d 5,,2023-08-08,133,140,717069
5,36,119,2023-08-14,OAK,@,STL,"L,5-7",8-GF(8),,5,1.0,1,0,0,1,2,0,0,6.75,8.21,5,21,12,2,5,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.31,0.015,.00,0.00%,0.53,5.05,9.00,8b --- 0 out d2,8b end d 2,,2023-08-14,133,138,716995
6,37,120,2023-08-15,OAK,@,STL,"L,2-6",7-GF(8),,0,2.0,5,1,1,1,2,1,0,6.23,8.45,12,50,32,8,4,3,6,3,0,0,,0,0,0,0,0,11,1,0,0,0,0,0,.26,0.001,.00,0.00%,0.05,2.90,9.00,7b --- 0 out d3,8b end d 4,,2023-08-15,133,138,716984
7,38,124,2023-08-20,OAK,,BAL,"L,1-12",5-8,,4,3.1,7,5,5,1,1,1,0,8.25,8.17,17,67,44,5,6,5,10,6,1,0,,0,0,0,0,0,16,2,0,0,0,0,0,.03,-0.001,.00,0.00%,-2.78,-5.30,-2.00,5t --- 0 out d7,8t -2- 1 out d10,,2023-08-20,133,110,716914
8,39,129,2023-08-25,OAK,@,CHW,"W,12-4",GS-5,W(1-0),4,5.0,5,4,2,3,2,2,0,6.88,8.55,23,87,53,12,8,7,11,7,2,0,44,,,0,1,0,20,2,0,0,0,0,1,1.00,-0.013,.00,0.00%,-1.37,10.45,21.00,1b start tie,5b 3 out a5,,2023-08-25,133,145,716856
9,40,134,2023-08-30,OAK,@,SEA,"L,4-5",GS-5,,4,5.0,3,3,3,2,6,1,1,6.55,7.80,20,83,54,16,7,2,9,5,0,0,53,,,0,0,0,17,1,0,0,1,0,0,.94,-0.057,.00,0.00%,-0.57,13.65,24.00,1b start tie,5b 3 out tie,,2023-08-30,133,136,716788
10,41,139,2023-09-05,OAK,,TOR,"L,1-7",7-7,L(1-1),5,0.1,0,3,3,3,1,0,0,7.66,8.05,4,19,6,4,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.56,-0.160,.00,0.00%,-1.07,-5.05,-5.00,7t --- 0 out tie,7t 123 1 out tie,,2023-09-05,133,141,716707
11,42,154,2023-09-22,OAK,,DET,"W,8-2",9-GF,,16,1.0,0,0,0,0,2,0,0,7.33,7.67,3,10,9,3,3,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.47,6.25,9.00,9t --- 0 out a6,9t end a 6,,2023-09-22,133,116,716472
12,43,156,2023-09-24,OAK,,DET,"L,0-2",9-GF,,1,1.0,1,0,0,0,2,0,0,7.03,7.32,4,16,11,3,1,1,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.40,0.016,.00,0.00%,0.47,5.65,9.00,9t --- 0 out d2,9t end d 2,,2023-09-24,133,116,716442
13,44,157,2023-09-26,OAK,@,MIN,"L,3-11",7-GF(8),,1,1.2,2,1,1,1,2,0,0,6.92,7.02,8,28,21,7,3,2,3,2,0,0,,3,3,0,0,0,7,2,0,1,0,0,0,.08,-0.017,.00,0.00%,-1.89,3.95,8.00,7b 123 1 out d4,8b end d 8,,2023-09-26,133,142,716421
14,45,162,2023-10-01,OAK,@,LAA,"L,3-7",8-GF(8),,4,1.0,0,0,0,1,1,0,1,6.67,7.03,4,19,12,4,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.04,0.002,.00,0.00%,0.53,3.05,6.00,8b --- 0 out d5,8b end d 5,,2023-10-01,133,108,716365
