Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,27,2023-05-11,CIN,,NYM,"W,5-0",2-5,W(1-0),99,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.59,13.0,48,29,12,2,7,5,4,0,0,,1.0,0.0,0,0,0,13,0.0,0.0,0.0,0,0,0,0.79,0.113,0.53,0.05%,1.64,10.35,18.0,2t 1-- 1 out a4,5t 1-- 1 out a4,,2023-05-11,113,121,718223,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,28,2023-05-15,CIN,@,COL,"L,8-9",5-7,L(1-1),3,2.1,1.0,1.0,1.0,0.0,1.0,0.0,0,1.69,2.51,8.0,28,21,6,2,5,2,1,1,0,,0.0,0.0,0,0,0,8,0.0,0.0,0.0,0,0,0,1.18,0.153,0.94,0.07%,1.19,4.65,7.0,5b --- 0 out tie,7b 1-- 1 out tie,,2023-05-15,113,115,718161,2023,2.333,3.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.333,3.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.333,3.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.333,3.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.333,3.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.333
3,29,2023-05-19,CIN,,NYY,"L,2-6",GS-6,L(1-2),3,5.2,2.0,2.0,2.0,1.0,8.0,1.0,0,2.45,2.89,20.0,83,50,17,9,3,8,2,2,0,64.0,,,0,0,0,19,0.0,0.0,0.0,0,0,0,0.71,0.192,0.5,0.08%,2.03,22.95,35.0,1t start tie,6t 1-- 2 out d1,,2023-05-19,113,147,718120,2023,5.667,5.333,5.0,21.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.687,0.937,5.333,5.0,21.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.687,0.937,5.333,5.0,21.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.687,0.937,5.333,5.0,21.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.687,0.937,5.333,5.0,21.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.687,0.937
4,30,2023-05-24,CIN,,STL,"W,10-3",GS-6,W(2-2),4,6.0,5.0,2.0,2.0,2.0,8.0,2.0,0,2.65,3.96,25.0,103,65,20,14,7,8,4,1,0,60.0,,,0,0,0,23,0.0,0.0,0.0,0,0,0,0.78,0.148,0.45,0.05%,1.28,25.3,46.0,1t start tie,6t 3 out a4,,2023-05-24,113,138,718041,2023,6.0,11.0,7.0,41.0,1.0,3.0,3.0,1.0,10.0,1.0,10.0,2.455,0.727,11.0,7.0,41.0,1.0,3.0,3.0,1.0,10.0,1.0,10.0,2.455,0.727,11.0,7.0,41.0,1.0,3.0,3.0,1.0,10.0,1.0,10.0,2.455,0.727,11.0,7.0,41.0,1.0,3.0,3.0,1.0,10.0,1.0,10.0,2.455,0.727,11.0,7.0,41.0,1.0,3.0,3.0,1.0,10.0,1.0,10.0,2.455,0.727
5,31,2023-05-30,CIN,@,BOS,"W,9-8",GS-6,W(3-2),5,5.2,4.0,0.0,0.0,2.0,6.0,0.0,0,1.99,3.52,22.0,87,59,15,8,5,9,4,0,0,65.0,,,0,0,0,20,2.0,0.0,0.0,0,0,0,1.22,0.337,0.93,0.15%,3.01,25.15,41.0,1b start tie,6b 1-- 2 out a3,,2023-05-30,113,111,717966,2023,5.667,17.0,12.0,66.0,3.0,5.0,5.0,3.0,18.0,3.0,21.0,2.647,0.882,17.0,12.0,66.0,3.0,5.0,5.0,3.0,18.0,3.0,21.0,2.647,0.882,17.0,12.0,66.0,3.0,5.0,5.0,3.0,18.0,3.0,21.0,2.647,0.882,14.0,8.0,53.0,3.0,5.0,5.0,3.0,17.0,3.0,17.0,3.214,0.786,17.0,12.0,66.0,3.0,5.0,5.0,3.0,18.0,3.0,21.0,2.647,0.882
6,32,2023-06-04,CIN,,MIL,"L,1-5",GS-7,L(3-3),4,7.0,6.0,5.0,5.0,3.0,5.0,2.0,0,3.03,4.3,29.0,104,57,12,9,8,13,4,1,0,47.0,,,2,0,0,26,0.0,0.0,0.0,1,0,0,0.48,-0.197,0.37,-0.09%,-1.18,10.35,21.0,1t start tie,7t 3 out d5,,2023-06-04,113,158,717897,2023,7.0,22.667,16.0,88.0,3.0,5.0,5.0,5.0,24.0,5.0,27.0,1.985,0.926,22.667,16.0,88.0,3.0,5.0,5.0,5.0,24.0,5.0,27.0,1.985,0.926,22.667,16.0,88.0,3.0,5.0,5.0,5.0,24.0,5.0,27.0,1.985,0.926,17.333,11.0,67.0,3.0,4.0,4.0,5.0,22.0,5.0,22.0,2.077,0.923,22.667,16.0,88.0,3.0,5.0,5.0,5.0,24.0,5.0,27.0,1.985,0.926
7,33,2023-06-09,CIN,@,STL,"L,4-7",GS-7,L(3-4),4,6.2,10.0,7.0,7.0,1.0,8.0,3.0,1,4.21,4.91,32.0,92,62,12,10,8,14,7,2,0,33.0,,,0,0,0,30,0.0,0.0,0.0,0,0,0,0.36,-0.292,0.25,-0.12%,-3.57,9.8,23.0,1b start tie,7b 1-- 2 out d5,,2023-06-09,113,138,717832,2023,6.667,29.667,22.0,117.0,5.0,10.0,10.0,8.0,29.0,7.0,39.0,3.034,1.011,29.667,22.0,117.0,5.0,10.0,10.0,8.0,29.0,7.0,39.0,3.034,1.011,26.667,18.0,104.0,5.0,10.0,10.0,8.0,28.0,7.0,35.0,3.375,0.975,18.667,15.0,76.0,4.0,7.0,7.0,7.0,19.0,6.0,29.0,3.375,1.179,29.667,22.0,117.0,5.0,10.0,10.0,8.0,29.0,7.0,39.0,3.034,1.011
8,34,2023-06-14,CIN,@,KCR,"W,7-4",GS-6,W(4-4),4,5.2,10.0,2.0,2.0,0.0,4.0,0.0,1,4.07,4.56,27.0,95,65,14,10,6,16,11,0,0,45.0,,,0,0,0,26,2.0,0.0,0.0,0,0,0,0.94,0.113,0.89,0.06%,0.77,14.15,29.0,1b start tie,6b -2- 2 out a5,,2023-06-14,113,118,717764,2023,5.667,36.333,32.0,149.0,8.0,17.0,17.0,9.0,37.0,10.0,58.0,4.211,1.128,36.333,32.0,149.0,8.0,17.0,17.0,9.0,37.0,10.0,58.0,4.211,1.128,31.0,27.0,128.0,8.0,16.0,16.0,9.0,35.0,10.0,53.0,4.645,1.161,19.333,20.0,83.0,5.0,12.0,12.0,6.0,19.0,7.0,37.0,5.586,1.345,36.333,32.0,149.0,8.0,17.0,17.0,9.0,37.0,10.0,58.0,4.211,1.128
9,35,2023-06-20,CIN,,COL,"W,8-6",GS-4,,5,4.0,3.0,2.0,2.0,4.0,4.0,2.0,0,4.11,5.1,19.0,80,45,15,7,2,9,4,1,0,48.0,,,1,0,0,15,1.0,0.0,0.0,0,0,0,0.84,0.04,0.95,0.03%,0.18,8.8,18.0,1t start tie,4t 3 out a3,,2023-06-20,113,115,717685,2023,4.0,42.0,42.0,176.0,8.0,19.0,19.0,9.0,41.0,12.0,70.0,4.071,1.214,42.0,42.0,176.0,8.0,19.0,19.0,9.0,41.0,12.0,70.0,4.071,1.214,31.0,35.0,135.0,7.0,16.0,16.0,8.0,31.0,11.0,60.0,4.645,1.387,19.333,26.0,88.0,5.0,14.0,14.0,4.0,17.0,7.0,43.0,6.517,1.552,42.0,42.0,176.0,8.0,19.0,19.0,9.0,41.0,12.0,70.0,4.071,1.214
10,36,2023-07-09,CIN,@,MIL,"L,0-1",GS-6,L(4-5),18,5.2,4.0,1.0,1.0,2.0,5.0,0.0,0,3.83,4.82,23.0,75,52,17,6,3,13,7,1,0,60.0,,,0,0,0,21,1.0,0.0,0.0,0,0,0,0.87,0.134,1.44,0.13%,1.6,17.15,29.0,1b start tie,6b 1-3 2 out d1,,2023-07-09,113,158,717427,2023,5.667,46.0,45.0,195.0,10.0,21.0,21.0,13.0,45.0,15.0,80.0,4.109,1.261,46.0,45.0,195.0,10.0,21.0,21.0,13.0,45.0,15.0,80.0,4.109,1.261,29.0,33.0,129.0,7.0,16.0,16.0,10.0,27.0,12.0,59.0,4.966,1.483,16.333,23.0,78.0,5.0,11.0,11.0,5.0,16.0,8.0,41.0,6.061,1.714,46.0,45.0,195.0,10.0,21.0,21.0,13.0,45.0,15.0,80.0,4.109,1.261
