Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,425,22,2021-04-30,WSN,,MIA,"W,2-1",GS-5,,99,5.0,5,0,0,2,1,0,0,0.00,3.97,21,,,15,5,8,10,7,0,0,56,,,0,0,0,19,2,0,2,1,0,0,1.10,0.277,1.10,0.17%,2.43,,,1t start tie,5t 3 out tie,,2021-04-30,120,146,634274
2,426,27,2021-05-06,WSN,,ATL,"L,2-3",GS-6,L(0-1),5,5.0,4,3,3,2,5,0,0,2.70,3.17,20,85,57,13,9,4,9,4,0,0,50,,,1,1,0,18,1,0,0,0,0,0,.98,-0.130,1.04,-0.08%,-0.95,,,1t start tie,6t 1-- 0 out d2,,2021-05-06,120,144,634232
3,427,32,2021-05-12,WSN,,PHI,"L,2-5",GS-6,,5,6.0,6,1,1,3,4,0,0,2.25,3.23,25,,,11,9,7,11,4,3,0,57,,,0,0,0,21,1,0,0,1,0,0,1.20,0.187,1.00,0.09%,1.91,,,1t start tie,6t 3 out d1,,2021-05-12,120,143,634151
4,428,37,2021-05-17,WSN,@,CHC,"L,3-7",GS-6,L(0-2),4,5.1,8,5,5,0,4,3,0,3.80,4.67,22,76,53,14,13,6,12,5,0,0,36,,,0,0,0,21,1,0,0,1,1,0,.79,-0.243,.66,-0.12%,-2.23,,,1b start tie,6b --- 1 out d2,,2021-05-17,120,112,634076
5,429,42,2021-05-22,WSN,,BAL,"W,12-9",GS-4,,4,4.0,5,6,6,3,4,1,0,5.33,4.99,19,79,50,10,9,3,9,4,2,0,29,,,0,0,0,16,2,0,0,1,0,0,.87,-0.337,.66,-0.15%,-4.06,,,1t start tie,4t 3 out d1,,2021-05-22,120,110,634062
6,430,48,2021-05-29,WSN,,MIL,"L,2-6",GS-4,,6,4.0,5,1,1,0,4,0,0,4.91,4.47,17,74,50,9,11,5,8,3,2,0,52,,,1,1,0,17,1,0,0,0,0,1,1.32,0.087,.92,0.04%,0.94,,,1t start tie,4t 3 out tie,2.0,2021-05-29,120,158,633950
7,431,52,2021-06-02,WSN,@,ATL,"W,5-3",GS-6,,3,5.2,5,1,1,2,3,1,0,4.37,4.63,24,87,53,10,6,10,9,4,1,0,56,,,1,1,0,22,0,0,0,0,0,1,1.17,0.223,.78,0.09%,1.95,,,1b start tie,6b 1-- 2 out a2,,2021-06-02,120,144,633883
8,432,57,2021-06-08,WSN,@,TBR,"L,1-3",GS-4,,5,3.2,4,1,1,4,2,1,0,4.19,5.03,19,91,52,15,11,6,7,1,1,0,47,,,0,1,0,15,0,0,0,0,0,1,.99,0.011,.52,0.00%,0.20,,,1b start tie,4b 123 2 out tie,,2021-06-08,120,139,633766
9,433,63,2021-06-14,WSN,,PIT,"W,3-2",GS-6,,5,5.1,6,2,2,1,2,1,0,4.09,5.08,23,86,54,8,6,12,8,5,0,0,49,,,0,0,0,22,2,0,0,0,0,0,1.04,0.131,.43,0.03%,1.25,,,1t start tie,6t -2- 1 out a1,,2021-06-14,120,134,633693
10,434,68,2021-06-19,WSN,,NYM,"W,6-2",GS-7,W(1-2),4,6.0,7,2,2,0,6,1,0,3.96,4.87,25,100,62,8,11,9,10,3,0,0,56,,,0,0,0,25,2,0,0,0,0,0,.83,0.251,.67,0.12%,0.91,,,1t start tie,7t --- 0 out a4,2.0,2021-06-19,120,121,633583
11,435,73,2021-06-25,WSN,@,MIA,"L,2-11",GS-3,L(1-3),5,2.1,5,7,7,3,1,1,0,4.99,5.18,16,64,35,10,1,5,7,3,0,0,17,,,1,0,0,13,2,0,0,0,0,1,.75,-0.437,.78,-0.27%,-5.89,,,1b start tie,3b -23 1 out d4,,2021-06-25,120,146,633591
12,436,78,2021-06-30,WSN,,TBR,"W,15-6",GS-5,W(2-3),4,5.0,7,5,5,2,3,2,0,5.34,5.45,24,96,54,19,7,6,13,5,0,0,34,,,3,0,0,21,1,0,0,0,1,0,1.14,-0.276,1.22,-0.18%,-2.57,,,1t start tie,5t 3 out a2,,2021-06-30,120,139,633427
13,437,83,2021-07-05,WSN,@,SDP,"W,7-5",GS-4,,4,3.1,6,5,2,4,2,1,1,5.34,5.72,21,,,14,3,10,4,0,0,0,32,,,1,0,0,16,2,0,1,0,0,1,1.19,-0.233,1.01,-0.12%,-2.78,,,1b start a 1,4b -2- 1 out a1,,2021-07-05,120,135,633378
14,438,88,2021-07-10,WSN,@,SFG,"L,4-10",GS-3,L(2-4),4,2.2,9,8,3,2,1,0,0,5.54,5.68,21,80,46,10,4,8,10,5,0,0,17,,,1,0,0,16,1,0,0,0,2,2,.82,-0.351,.58,-0.15%,-7.00,,,1b start tie,3b 1-3 2 out d8,,2021-07-10,120,137,633294
15,439,93,2021-07-19,WSN,,MIA,"W,18-1",GS-7,W(3-4),8,7.0,6,0,0,0,7,0,0,4.99,5.23,26,81,59,18,9,8,11,7,2,0,72,,,0,0,0,26,2,0,0,1,0,0,.25,0.089,.13,0.03%,3.40,,,1t start tie,7t 3 out a12,,2021-07-19,120,146,633233
