Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,342,2021-04-01,CHC,,PIT,"L,3-5",8-8,,99,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,7.67,4.0,14.0,8.0,1,2,1,2,2,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.39,-0.002,0.4,0.00%,-0.1,,,8t --- 0 out d3,8t -23 2 out d3,,2021-04-01,112,134,634634,2021,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,343,2021-04-03,CHC,,PIT,"W,5-1",8-8,,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,2.57,3.0,16.0,11.0,2,3,0,1,0,1,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.3,0.023,0.3,0.01%,0.51,,,8t --- 0 out a4,8t 3 out a4,,2021-04-03,112,134,634643,2021,1.0,0.667,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.667,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.667,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
3,344,2021-04-05,CHC,,MIL,"W,5-3",7-8,H(1),1,1.1,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.17,4.0,19.0,15.0,6,5,0,0,0,0,0,,1,0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.14,0.121,1.26,0.08%,0.74,,,7t 1-- 2 out a1,8t 3 out a2,,2021-04-05,112,158,634566,2021,1.333,1.667,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.2,1.667,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.2,1.667,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.2
4,345,2021-04-07,CHC,,MIL,"L,2-4",8-8,,1,0.2,1.0,0.0,0.0,0.0,2.0,0.0,0,0.0,-0.38,3.0,13.0,9.0,2,2,1,0,0,0,0,,0,0,1,0,0,3,0.0,0.0,0.0,0,0,0,1.12,0.029,1.23,0.02%,0.27,,,8t --- 1 out d1,8t 3 out d1,,2021-04-07,112,158,634549,2021,0.667,3.0,1.0,11.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.667,3.0,1.0,11.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.667,3.0,1.0,11.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.667
5,346,2021-04-12,CHC,@,MIL,"L,3-6",6-6,BS(1),4,0.1,3.0,3.0,3.0,1.0,0.0,0.0,1,6.75,1.42,6.0,,,1,1,2,2,2,0,0,,3,3,0,0,0,4,1.0,1.0,1.0,0,0,0,1.11,-0.412,1.1,-0.24%,-4.86,,,6b 123 1 out a1,6b 12- 2 out d5,,2021-04-12,112,158,632221,2021,0.333,3.667,2.0,14.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.818,3.667,2.0,14.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.818,3.667,2.0,14.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.818
6,347,2021-04-13,CHC,@,MIL,"W,3-2",8-8,H(2),0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1,5.79,2.53,4.0,22.0,10.0,6,1,0,1,0,0,0,,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,2.01,0.02,1.96,0.01%,0.07,,,8b --- 0 out a1,8b 12- 2 out a1,,2021-04-13,112,158,632194,2021,0.667,4.0,5.0,20.0,0.0,3.0,3.0,2.0,8.0,2.0,8.0,6.75,1.75,4.0,5.0,20.0,0.0,3.0,3.0,2.0,8.0,2.0,8.0,6.75,1.75,4.0,5.0,20.0,0.0,3.0,3.0,2.0,8.0,2.0,8.0,6.75,1.75
7,348,2021-04-18,CHC,,ATL,"L,4-13",7-7,,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.76,2.29,3.0,5.0,5.0,2,0,0,2,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00%,0.51,,,7t --- 0 out d10,7t 3 out d10,,2021-04-18,112,144,634506,2021,1.0,4.667,5.0,24.0,0.0,3.0,3.0,3.0,9.0,2.0,8.0,5.786,1.714,4.0,4.0,20.0,0.0,3.0,3.0,2.0,9.0,2.0,7.0,6.75,1.5,4.667,5.0,24.0,0.0,3.0,3.0,3.0,9.0,2.0,8.0,5.786,1.714
8,349,2021-04-20,CHC,,NYM,"W,3-1",7-8,H(3),1,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0,3.86,2.46,5.0,17.0,12.0,3,2,2,3,1,0,0,,1,0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.36,0.108,1.06,0.05%,0.74,,,7t 1-- 2 out a2,8t 3 out a2,,2021-04-20,112,121,634411,2021,1.333,5.667,5.0,27.0,0.0,3.0,3.0,3.0,10.0,2.0,8.0,4.765,1.412,4.0,4.0,20.0,0.0,3.0,3.0,2.0,8.0,2.0,7.0,6.75,1.5,5.667,5.0,27.0,0.0,3.0,3.0,3.0,10.0,2.0,8.0,4.765,1.412
9,350,2021-04-22,CHC,,NYM,"W,4-3",7-8,,1,1.1,0.0,0.0,0.0,0.0,2.0,0.0,0,3.24,2.09,4.0,,,3,3,1,1,0,1,0,,1,0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.61,0.17,1.43,0.09%,0.83,,,7t -2- 2 out tie,8t 3 out tie,,2021-04-22,112,121,634419,2021,1.333,7.0,6.0,32.0,0.0,3.0,3.0,3.0,10.0,2.0,9.0,3.857,1.286,4.0,5.0,21.0,0.0,3.0,3.0,2.0,4.0,2.0,8.0,6.75,1.75,7.0,6.0,32.0,0.0,3.0,3.0,3.0,10.0,2.0,9.0,3.857,1.286
10,351,2021-04-24,CHC,,MIL,"L,3-4",7-7,L(0-1),1,0.2,2.0,2.0,2.0,0.0,0.0,1.0,0,5.0,3.61,5.0,19.0,11.0,1,0,3,2,0,0,0,,0,0,0,0,0,5,0.0,0.0,0.0,0,0,1,1.45,-0.299,1.7,-0.21%,-1.73,,,7t --- 0 out tie,7t 1-- 2 out d2,,2021-04-24,112,158,634416,2021,0.667,8.333,6.0,36.0,0.0,3.0,3.0,3.0,12.0,2.0,9.0,3.24,1.08,4.667,4.0,22.0,0.0,3.0,3.0,2.0,4.0,2.0,7.0,5.786,1.286,8.333,6.0,36.0,0.0,3.0,3.0,3.0,12.0,2.0,9.0,3.24,1.08
