Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1.0,20.0,2021-09-24,COL,,SFG,"L,2-7",GS-4,,99.0,3.2,4.0,2.0,2.0,1.0,2.0,2.0,0,4.91,9.99,15.0,65,38,8,5,3.0,9.0,2,0,0,46.0,,,0,0,0,14,0.0,0.0,0.0,0,0,0,0.89,0.008,0.0,0.00%,0.05,,,1t start tie,4t 1-- 2 out tie,,2021-09-24,115,137,632362,2021,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,21.0,2021-09-29,COL,,WSN,"W,10-5",GS-3,,4.0,2.0,8.0,5.0,5.0,1.0,1.0,0.0,0,11.12,7.76,15.0,58,36,10,7,10.0,3.0,3,0,0,20.0,,,0,0,0,14,2.0,0.0,0.0,0,0,0,1.36,-0.328,0.0,0.00%,-3.35,,,1t start tie,3t -23 0 out a1,,2021-09-29,115,120,632310,2021,2.0,3.667,4.0,15.0,2.0,2.0,2.0,1.0,2.0,2.0,10.0,4.909,1.364,3.667,4.0,15.0,2.0,2.0,2.0,1.0,2.0,2.0,10.0,4.909,1.364,3.667,4.0,15.0,2.0,2.0,2.0,1.0,2.0,2.0,10.0,4.909,1.364
1.0,22.0,2023-05-10,COL,@,PIT,"W,4-3",3-5,,99.0,2.1,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,1.11,7.0,34,20,5,7,0.0,2.0,0,0,0,,0.0,0.0,0,1,0,6,0.0,0.0,0.0,0,0,0,1.01,0.135,0.62,0.05%,1.16,12.65,19.0,3b --- 2 out d3,5b 3 out tie,,2023-05-10,115,134,718231,2023,2.333,5.667,12.0,30.0,2.0,7.0,7.0,2.0,3.0,4.0,20.0,11.118,2.471,5.667,12.0,30.0,2.0,7.0,7.0,2.0,3.0,4.0,20.0,11.118,2.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,23.0,2023-05-13,COL,,PHI,"L,4-7",2-5,,2.0,3.1,2.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.61,11.0,43,29,6,8,3.0,3.0,2,0,0,,2.0,0.0,0,1,0,11,1.0,0.0,0.0,0,0,0,0.94,0.18,0.61,0.07%,2.36,16.3,25.0,2t 1-3 2 out d4,5t 3 out d1,,2023-05-13,115,143,718188,2023,3.333,8.0,12.0,37.0,2.0,7.0,7.0,3.0,7.0,4.0,20.0,7.875,1.875,8.0,12.0,37.0,2.0,7.0,7.0,3.0,7.0,4.0,20.0,7.875,1.875,2.333,0.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.429
3.0,24.0,2023-05-16,COL,,CIN,"L,1-3",6-7,L(0-1),2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0,2.35,2.86,8.0,27,16,5,1,2.0,3.0,1,0,0,,0.0,0.0,0,0,0,7,0.0,0.0,0.0,0,0,0,1.3,-0.2,0.78,-0.07%,-0.8,2.7,6.0,6t --- 0 out tie,7t 3 out d1,,2023-05-16,115,113,718145,2023,2.0,11.333,14.0,48.0,2.0,7.0,7.0,3.0,12.0,5.0,23.0,5.559,1.5,11.333,14.0,48.0,2.0,7.0,7.0,3.0,12.0,5.0,23.0,5.559,1.5,5.667,2.0,18.0,0.0,0.0,0.0,1.0,9.0,1.0,3.0,0.0,0.529
4.0,25.0,2023-05-19,COL,@,TEX,"L,2-7",5-7,,2.0,2.2,3.0,2.0,2.0,0.0,2.0,0.0,1,3.48,2.87,12.0,45,27,4,5,3.0,6.0,2,1,0,,1.0,1.0,0,0,0,11,1.0,0.0,0.0,0,0,0,0.14,-0.031,0.08,-0.01%,-0.97,3.6,8.0,5b --3 1 out d4,7b 3 out d5,,2023-05-19,115,140,718114,2023,2.667,13.333,16.0,56.0,3.0,9.0,9.0,4.0,14.0,6.0,28.0,6.075,1.5,13.333,16.0,56.0,3.0,9.0,9.0,4.0,14.0,6.0,28.0,6.075,1.5,7.667,4.0,26.0,1.0,2.0,2.0,2.0,11.0,2.0,8.0,2.348,0.783
5.0,26.0,2023-05-24,COL,,MIA,"L,2-10",5-7,,4.0,2.2,6.0,5.0,5.0,0.0,3.0,2.0,0,6.23,4.49,13.0,41,27,5,7,2.0,8.0,3,0,0,,1.0,0.0,0,0,0,12,1.0,1.0,0.0,0,1,0,0.25,-0.057,0.14,-0.02%,-3.04,-1.6,2.0,5t -2- 1 out d4,7t 3 out d8,,2023-05-24,115,146,718036,2023,2.667,16.0,19.0,68.0,3.0,11.0,11.0,4.0,16.0,7.0,32.0,6.188,1.438,12.333,15.0,53.0,1.0,9.0,9.0,3.0,14.0,5.0,22.0,6.568,1.459,10.333,7.0,38.0,1.0,4.0,4.0,2.0,13.0,3.0,12.0,3.484,0.871
6.0,27.0,2023-05-28,COL,,NYM,"W,11-10",5-7,W(1-1),3.0,2.2,3.0,1.0,1.0,2.0,1.0,1.0,0,5.74,5.36,13.0,43,23,5,3,4.0,6.0,0,0,0,,0.0,0.0,0,0,0,11,0.0,2.0,0.0,0,0,0,0.69,0.071,0.39,0.02%,0.24,7.0,14.0,5t --- 0 out tie,7t 1-3 2 out a4,,2023-05-28,115,121,717982,2023,2.667,18.667,25.0,81.0,5.0,16.0,16.0,4.0,19.0,11.0,47.0,7.714,1.554,13.0,13.0,51.0,3.0,9.0,9.0,2.0,16.0,7.0,27.0,6.231,1.154,13.0,13.0,51.0,3.0,9.0,9.0,2.0,16.0,7.0,27.0,6.231,1.154
7.0,28.0,2023-05-31,COL,@,ARI,"L,0-6",4-6,,2.0,2.2,3.0,1.0,1.0,2.0,3.0,1.0,0,5.4,5.76,14.0,59,34,6,6,7.0,2.0,1,0,0,,0.0,0.0,1,0,0,12,0.0,0.0,0.0,0,0,1,0.16,-0.002,0.08,0.00%,0.24,7.0,14.0,4b --- 0 out d5,6b -2- 2 out d6,,2023-05-31,115,109,717940,2023,2.667,21.333,28.0,94.0,6.0,17.0,17.0,6.0,20.0,14.0,57.0,7.172,1.594,13.333,16.0,57.0,4.0,10.0,10.0,3.0,13.0,10.0,37.0,6.75,1.425,15.667,16.0,64.0,4.0,10.0,10.0,4.0,17.0,10.0,37.0,5.745,1.277
8.0,29.0,2023-06-06,COL,,SFG,"L,4-10",4-5,,5.0,1.1,3.0,3.0,3.0,4.0,3.0,0.0,0,6.41,5.9,10.0,55,30,9,2,1.0,2.0,2,0,0,,0.0,0.0,0,0,0,6,2.0,0.0,0.0,0,0,0,0.93,-0.111,0.43,-0.03%,-1.41,-1.2,4.0,4t --- 0 out d3,5t 1-- 1 out d4,,2023-06-06,115,137,717869,2023,1.333,24.0,31.0,108.0,7.0,18.0,18.0,8.0,23.0,15.0,63.0,6.75,1.625,12.667,17.0,60.0,5.0,11.0,11.0,5.0,11.0,10.0,40.0,7.816,1.737,18.333,19.0,78.0,5.0,11.0,11.0,6.0,20.0,11.0,43.0,5.4,1.364
