Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,3,2022-04-10,CHW,@,DET,"W,10-1",8-GF,,99,2.0,0,0,0,2,4,0,0,0.0,2.11,8,37.0,23.0,7,3,1,1,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.02,0.002,0.02,0.00%,0.94,11.3,18.0,8b --- 0 out a8,9b end a 9,,2022-04-10,145,116,662887
2,2,6,2022-04-14,CHW,,SEA,"L,1-5",4-5,,3,2.0,0,0,0,2,0,0,0,0.0,4.11,8,34.0,23.0,6,2,3,3,1,2,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.73,0.075,0.79,0.05%,0.97,3.3,6.0,4t --- 0 out d2,5t 3 out d2,,2022-04-14,145,136,661529
3,3,9,2022-04-17,CHW,,TBR,"L,3-9",5-6,,2,1.1,1,0,0,0,2,0,0,0.0,3.11,5,18.0,14.0,3,4,1,2,1,0,0,,1.0,0.0,0,0,0,5,1,0,0,0,0,0,0.78,0.048,0.87,0.03%,0.71,6.4,10.0,5t 1-- 2 out d3,6t 3 out d2,,2022-04-17,145,139,661462
4,4,10,2022-04-20,CHW,@,CLE,"L,1-11",2-5,,2,4.0,0,0,0,0,2,0,0,0.0,2.68,11,49.0,37.0,10,4,5,4,1,1,0,,2.0,0.0,0,0,0,11,0,0,0,1,0,0,0.01,0.003,0.01,0.00%,2.83,13.0,18.0,2b 12- 0 out d10,5b 3 out d10,1.0,2022-04-20,145,114,663094
5,5,15,2022-04-24,CHW,@,MIN,"L,4-6",5-6,,3,1.0,1,0,0,0,1,0,0,0.0,2.53,4,19.0,13.0,3,1,1,2,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.13,0.009,1.1,0.01%,0.1,3.65,6.0,5b --- 0 out a1,6b 1-- 0 out a1,,2022-04-24,145,142,661781
6,6,18,2022-04-28,CHW,,KCR,"L,2-5",6-7,,3,2.0,1,0,0,1,0,0,0,0.0,2.87,8,36.0,23.0,5,0,6,1,0,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.76,0.09,0.67,0.05%,0.97,3.3,6.0,6t --- 0 out d2,7t 3 out d1,,2022-04-28,145,118,661532
7,7,20,2022-04-30,CHW,,LAA,"W,4-0",6-6,,1,0.1,0,0,0,0,0,0,0,0.0,2.88,1,9.0,7.0,1,0,1,0,0,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.21,0.005,0.16,0.00%,0.1,0.75,1.0,6t --- 2 out a4,6t 3 out a4,,2022-04-30,145,108,661534
8,8,21,2022-05-01,CHW,,LAA,"L,5-6",8-9,,0,1.1,2,2,1,1,1,0,0,0.64,2.97,7,,,6,0,3,2,2,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.09,-0.003,0.08,0.00%,-1.2,1.2,4.0,8t --- 0 out d4,9t 1-3 1 out d5,,2022-05-01,145,108,661531
9,9,28,2022-05-09,CHW,,CLE,"L,9-12",9-9,,7,0.2,2,4,1,1,1,1,0,1.23,3.93,6,,,4,1,2,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,1,0.32,-0.009,0.35,-0.01%,-1.94,-0.3,2.0,9t --- 0 out a6,9t 12- 2 out a4,,2022-05-09,145,114,661525
10,10,30,2022-05-12,CHW,,NYY,"L,7-15",8-GF,,2,1.1,5,3,3,0,1,1,0,2.81,4.55,9,36.0,25.0,6,4,1,7,4,0,0,,3.0,3.0,0,0,0,8,0,0,0,0,1,0,0.19,-0.117,0.2,-0.07%,-4.76,-4.0,-2.0,8t 123 2 out d2,9t end d 8,,2022-05-12,145,147,661519
11,11,36,2022-05-17,CHW,@,KCR,"L,1-2",6-7,,4,2.0,2,1,1,0,1,1,0,3.0,5.0,7,39.0,29.0,3,2,1,5,2,0,0,,0.0,0.0,0,1,1,7,0,0,0,0,0,0,0.43,-0.055,0.42,-0.03%,-0.03,3.3,6.0,6b --- 0 out d1,7b 3 out d2,2.0,2022-05-17,145,118,662727
12,12,44,2022-05-26,CHW,,BOS,"L,7-16",7-8,,8,1.2,7,6,5,1,4,0,0,5.03,4.59,13,60.0,37.0,6,7,3,5,4,0,0,,0.0,0.0,0,0,0,12,0,0,0,0,0,0,0.49,-0.136,0.5,-0.08%,-3.46,-3.05,2.0,7t --- 0 out d2,8t 12- 2 out d6,,2022-05-26,145,111,661486
13,13,49,2022-06-02,CHW,@,TOR,"L,3-8",7-7,,6,1.0,1,0,0,1,1,0,0,4.79,4.56,5,17.0,10.0,4,1,2,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.13,0.006,0.11,0.00%,0.47,3.05,6.0,7b --- 0 out d4,7b 3 out d4,,2022-06-02,145,141,661762
14,14,50,2022-06-03,CHW,@,TBR,"L,3-6",8-GF(8),,0,1.0,1,0,0,0,1,0,0,4.57,4.4,3,14.0,11.0,3,3,2,0,0,0,0,,0.0,0.0,0,1,0,3,0,0,0,0,0,0,0.04,0.002,0.03,0.00%,0.45,3.65,6.0,8b --- 0 out d4,8b end d 4,,2022-06-03,145,139,661897
15,15,58,2022-06-12,CHW,,TEX,"L,6-8",8-9,,8,2.0,0,0,0,2,3,0,0,4.18,4.3,9,,,4,10,2,2,0,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,1,2.74,0.239,2.05,0.11%,0.97,9.3,15.0,8t --- 0 out tie,9t 3 out tie,,2022-06-12,145,140,661483
16,16,59,2022-06-13,CHW,@,DET,"W,9-5",8-8,H(1),0,1.0,0,0,0,0,1,0,0,4.01,4.17,3,8.0,6.0,1,2,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.11,0.083,0.74,0.03%,0.47,4.25,6.0,8b --- 0 out a2,8b 3 out a2,,2022-06-13,145,116,662828
