Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,463,2021-04-02,OAK,,HOU,"L,5-9",9-9,,99,0.2,3.0,3.0,2.0,1.0,2.0,0.0,0,27.0,1.67,6.0,,,2,4,1,2,2,0,0,,0,0,0,0,0,5,1.0,0.0,1.0,0,0,0,0.65,-0.127,0.65,-0.08%,-1.94,,,9t --- 0 out d1,9t 12- 2 out d3,,2021-04-02,133,117,634605,2021,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,464,2021-04-07,OAK,,LAD,"W,4-3",8-9,,4,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,10.8,0.17,4.0,,,3,2,2,0,0,0,0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.67,0.027,0.39,0.01%,0.11,,,8t --- 0 out d1,9t 1-- 0 out d1,,2021-04-07,133,119,634567,2021,1.0,0.667,3.0,6.0,0.0,3.0,2.0,1.0,2.0,1.0,4.0,27.0,6.0,0.667,3.0,6.0,0.0,3.0,2.0,1.0,2.0,1.0,4.0,27.0,6.0,0.667,3.0,6.0,0.0,3.0,2.0,1.0,2.0,1.0,4.0,27.0,6.0
3,465,2021-04-09,OAK,@,HOU,"W,6-2",9-GF,,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10.13,2.42,5.0,21.0,12.0,3,1,0,4,3,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,1,0,0.49,0.008,0.34,0.00%,-0.47,,,9b --- 0 out a5,9b end a 4,,2021-04-09,133,117,634537,2021,1.0,1.667,4.0,10.0,0.0,3.0,2.0,1.0,4.0,1.0,5.0,10.8,3.0,1.667,4.0,10.0,0.0,3.0,2.0,1.0,4.0,1.0,5.0,10.8,3.0,1.667,4.0,10.0,0.0,3.0,2.0,1.0,4.0,1.0,5.0,10.8,3.0
4,466,2021-04-10,OAK,@,HOU,"W,7-3",7-8,,0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0,6.75,2.67,5.0,15.0,10.0,3,0,2,3,1,0,0,,1,1,0,0,0,5,0.0,1.0,0.0,1,0,0,0.91,0.013,0.68,0.01%,-0.14,,,7b -2- 2 out a4,8b 3 out a4,,2021-04-10,133,117,632202,2021,1.333,2.667,5.0,15.0,0.0,4.0,3.0,2.0,4.0,1.0,6.0,10.125,2.625,2.667,5.0,15.0,0.0,4.0,3.0,2.0,4.0,1.0,6.0,10.125,2.625,2.667,5.0,15.0,0.0,4.0,3.0,2.0,4.0,1.0,6.0,10.125,2.625
5,467,2021-04-12,OAK,@,ARI,"W,9-5",7-8,H(1),1,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0,5.06,2.42,4.0,,,3,3,1,2,2,0,0,,1,0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.34,0.142,0.94,0.06%,0.74,,,7b 1-- 2 out a1,8b 3 out a2,,2021-04-12,133,109,632231,2021,1.333,4.0,7.0,20.0,0.0,4.0,3.0,2.0,4.0,2.0,10.0,6.75,2.25,4.0,7.0,20.0,0.0,4.0,3.0,2.0,4.0,2.0,10.0,6.75,2.25,4.0,7.0,20.0,0.0,4.0,3.0,2.0,4.0,2.0,10.0,6.75,2.25
6,468,2021-04-16,OAK,,DET,"W,3-0",8-8,H(2),3,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,4.26,1.59,3.0,17.0,11.0,5,2,0,0,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.97,0.074,0.9,0.04%,0.5,,,8t --- 0 out a2,8t 3 out a2,,2021-04-16,133,116,634525,2021,1.0,5.333,7.0,24.0,0.0,4.0,3.0,2.0,5.0,2.0,10.0,5.062,1.688,5.333,7.0,24.0,0.0,4.0,3.0,2.0,5.0,2.0,10.0,5.062,1.688,5.333,7.0,24.0,0.0,4.0,3.0,2.0,5.0,2.0,10.0,5.062,1.688
7,469,2021-04-18,OAK,,DET,"W,3-2",7-7,,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,3.68,1.94,4.0,19.0,11.0,3,3,0,2,0,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.78,0.055,0.8,0.03%,0.5,,,7t --- 0 out d1,7t 3 out d1,,2021-04-18,133,116,634480,2021,1.0,6.333,7.0,27.0,0.0,4.0,3.0,2.0,8.0,2.0,10.0,4.263,1.421,5.667,4.0,21.0,0.0,1.0,1.0,1.0,6.0,1.0,6.0,1.588,0.882,6.333,7.0,27.0,0.0,4.0,3.0,2.0,8.0,2.0,10.0,4.263,1.421
8,470,2021-04-20,OAK,,MIN,"W,1-0",7-GF(7),S(1),1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,3.24,1.97,5.0,23.0,16.0,2,5,1,1,0,0,0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,4.58,0.161,5.04,0.11%,0.5,,,7t --- 0 out a1,7t end a 1,2.0,2021-04-20,133,142,634466,2021,1.0,7.333,7.0,31.0,0.0,4.0,3.0,3.0,9.0,2.0,10.0,3.682,1.364,5.667,3.0,21.0,0.0,1.0,1.0,2.0,5.0,1.0,5.0,1.588,0.882,7.333,7.0,31.0,0.0,4.0,3.0,3.0,9.0,2.0,10.0,3.682,1.364
9,471,2021-04-23,OAK,@,BAL,"W,3-1",9-GF,S(2),2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.89,1.88,3.0,9.0,8.0,3,3,0,2,0,1,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.25,0.097,1.44,0.07%,0.53,,,9b --- 0 out a2,9b end a 2,,2021-04-23,133,110,634389,2021,1.0,8.333,7.0,36.0,0.0,4.0,3.0,3.0,11.0,2.0,10.0,3.24,1.2,5.667,2.0,21.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,0.0,0.529,8.333,7.0,36.0,0.0,4.0,3.0,3.0,11.0,2.0,10.0,3.24,1.2
10,472,2021-04-26,OAK,@,TBR,"W,2-1",8-8,H(3),2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,2.61,2.11,5.0,20.0,13.0,2,2,2,1,0,1,0,,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,3.84,0.14,4.58,0.10%,0.49,,,8b --- 0 out a1,8b 3 out a1,,2021-04-26,133,139,634343,2021,1.0,9.333,7.0,39.0,0.0,4.0,3.0,3.0,12.0,2.0,10.0,2.893,1.071,5.333,0.0,19.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.188,9.333,7.0,39.0,0.0,4.0,3.0,3.0,12.0,2.0,10.0,2.893,1.071
11,473,2021-04-29,OAK,@,TBR,"W,3-2",8-8,W(1-0),2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.38,2.02,3.0,17.0,11.0,4,1,0,2,1,0,0,,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.4,0.106,1.71,0.08%,0.49,,,8b --- 0 out tie,8b 3 out tie,,2021-04-29,133,139,634296,2021,1.0,10.333,8.0,44.0,0.0,4.0,3.0,4.0,13.0,2.0,11.0,2.613,1.161,5.0,1.0,20.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,0.6,10.333,8.0,44.0,0.0,4.0,3.0,4.0,13.0,2.0,11.0,2.613,1.161
