Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,13,31,2021-05-05,PHI,,MIL,"W,5-4",8-8,H(1),99,1.0,1,0,0,0,1,0,1,0.0,4.17,5,21.0,15.0,0,4,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,3.12,0.121,3.33,0.08%,0.51,,,8t --- 0 out a1,8t 3 out a1,,2021-05-05,143,158,634294
2,14,34,2021-05-08,PHI,@,ATL,"L,7-8",12-12,BL(0-1),2,0.0,2,4,3,1,0,0,0,27.0,7.17,3,,,0,1,1,1,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,3.63,-0.715,4.77,-0.56%,-3.0,,,12b -2- 0 out a3,12b -2- 0 out tie,,2021-05-08,143,144,634199
3,15,38,2021-05-13,PHI,@,WSN,"L,1-5",7-7,,4,1.0,0,0,0,0,1,0,0,13.5,4.17,3,,,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.1,0.00%,0.49,,,7b --- 0 out d4,7b 3 out d4,,2021-05-13,143,120,634103
4,16,63,2021-06-13,PHI,,NYY,"W,7-0",9-GF,,30,1.0,1,0,0,0,2,0,0,9.0,2.5,4,17.0,13.0,2,4,0,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.51,,,9t --- 0 out a7,9t end a 7,,2021-06-13,143,147,633715
5,17,76,2021-06-28,PHI,@,CIN,"L,4-12",8-8,,14,0.2,4,6,2,1,1,1,0,12.27,6.44,8,37.0,25.0,5,1,3,3,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.17,-0.065,0.15,-0.03%,-5.56,,,8b --- 0 out d2,8b --- 2 out d8,,2021-06-28,143,113,633867
6,18,78,2021-06-30,PHI,,MIA,"L,6-11",7-7,,1,1.0,1,0,0,0,3,0,0,9.64,4.46,4,16.0,11.0,3,3,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.09,0.007,0.07,0.00%,0.51,,,7t --- 0 out d5,7t 3 out d5,,2021-06-30,143,146,633419
7,19,81,2021-07-04,PHI,,SDP,"L,1-11",7-8,,3,2.0,2,0,0,1,3,0,0,6.75,3.62,9,,,4,7,4,1,1,0,0,,0,0,0,0,0,8,1,0,1,0,0,0,0.2,0.02,0.19,0.01%,1.01,,,7t --- 0 out d4,8t 3 out d4,,2021-07-04,143,135,633374
8,20,83,2021-07-06,PHI,@,CHC,"W,15-10",9-GF,,1,1.0,2,1,1,0,3,1,0,7.04,4.47,5,17.0,13.0,3,4,1,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.06,0.003,0.05,0.00%,-0.49,,,9b --- 0 out a6,9b end a 5,,2021-07-06,143,112,633393
9,21,86,2021-07-09,PHI,@,BOS,"L,5-11",3-4,,2,1.2,3,1,1,0,2,0,0,6.75,3.81,8,37.0,28.0,4,6,3,3,2,0,0,,1,1,0,0,0,8,1,0,0,0,0,0,0.36,-0.05,0.36,-0.03%,-0.87,,,3b 1-- 1 out d4,4b 3 out d6,,2021-07-09,143,111,633357
10,22,90,2021-07-16,PHI,,MIA,"L,0-7",4-5,,6,1.1,1,1,1,0,2,1,0,6.75,4.58,5,15.0,14.0,4,2,1,2,0,1,0,,2,2,0,0,0,5,0,0,0,0,0,0,0.12,-0.064,0.14,-0.04%,-2.05,,,4t 12- 2 out d4,5t 3 out d7,2.0,2021-07-16,143,146,633447
11,23,93,2021-07-20,PHI,@,NYY,"L,4-6",8-GF(8),,3,1.0,1,1,1,0,1,1,0,6.94,5.4,4,18.0,14.0,3,1,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.16,-0.027,0.22,-0.02%,-0.48,,,8b --- 0 out d2,8b end d 3,,2021-07-20,143,147,633216
