Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,42,3,2021-04-04,CLE,@,DET,"W,9-3",8-8,,99,1.0,0,0,0,0,2,0,0,0.0,-0.83,3,12.0,8.0,5,1,0,1,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.2,0.015,0.19,0.01%,0.51,,,8b --- 0 out a5,8b 3 out a5,,2021-04-04,114,116,634611
2,43,9,2021-04-12,CLE,@,CHW,"L,3-4",6-7,,7,2.0,2,0,0,1,1,0,0,0.0,2.17,8,33.0,23.0,7,1,2,4,2,0,0,,0.0,0.0,0,0,0,7,1,0,0,1,0,0,1.82,0.167,2.17,0.12%,1.06,,,6b --- 0 out tie,7b 3 out tie,,2021-04-12,114,145,632216
3,44,11,2021-04-14,CLE,@,CHW,"L,0-8",5-6,,1,2.0,1,0,0,1,0,0,0,0.0,3.17,8,23.0,13.0,3,1,5,2,0,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.02,0.002,0.03,0.00%,1.06,,,5b --- 0 out d8,6b 3 out d8,,2021-04-14,114,145,634516
4,45,13,2021-04-16,CLE,@,CIN,"L,3-10",4-5,,1,2.0,2,2,2,3,1,0,0,2.57,4.17,11,,,3,7,3,4,3,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.13,-0.008,0.14,-0.01%,-0.88,,,4b --- 0 out d6,5b 3 out d8,,2021-04-16,114,113,634482
5,46,16,2021-04-20,CLE,,CHW,"L,5-8",6-6,,3,1.0,3,1,1,0,0,1,0,3.38,5.67,6,15.0,12.0,2,0,3,3,2,0,0,,1.0,1.0,0,0,0,6,0,0,0,0,0,0,0.38,-0.064,0.45,-0.05%,-1.09,,,6t 1-- 0 out d3,6t 3 out d5,,2021-04-20,114,145,634397
6,47,17,2021-04-22,CLE,,NYY,"L,3-6",8-8,,1,1.0,2,1,1,1,0,1,0,4.0,7.17,5,15.0,5.0,1,0,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.32,-0.05,0.32,-0.03%,-0.48,,,8t --- 0 out d2,8t 3 out d3,,2021-04-22,114,147,634436
7,48,18,2021-04-23,CLE,,NYY,"L,3-5",7-8,,0,2.0,0,0,0,0,1,0,0,3.27,6.26,6,21.0,16.0,2,6,3,2,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.44,0.067,0.43,0.04%,1.04,,,7t --- 0 out d2,8t 3 out d2,,2021-04-23,114,147,634437
8,49,20,2021-04-25,CLE,,NYY,"W,7-3",6-7,H(1),1,1.1,0,0,0,1,0,0,0,2.92,6.17,5,20.0,9.0,1,2,2,2,1,0,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,1,1.2,0.071,1.04,0.04%,0.85,,,6t -2- 2 out a2,7t 3 out a4,,2021-04-25,114,147,634372
9,50,25,2021-05-01,CLE,@,CHW,"L,3-7",4-5,,5,1.2,1,0,0,1,1,0,1,2.57,6.1,8,33.0,19.0,3,5,4,1,0,0,0,,1.0,0.0,0,0,0,6,0,0,0,0,0,0,0.4,0.029,0.45,0.02%,1.24,,,4b -2- 1 out d5,5b 3 out d4,,2021-05-01,114,145,634326
10,51,28,2021-05-04,CLE,@,KCR,"W,7-3",8-GF,,2,2.0,2,0,0,1,2,0,0,2.25,5.67,8,34.0,21.0,7,1,3,2,2,0,0,,0.0,0.0,0,0,0,7,0,0,0,1,0,0,0.53,0.052,0.7,0.04%,1.07,,,8b --- 0 out a4,9b end a 4,,2021-05-04,114,118,634277
