Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,9,17,2021-04-19,CHW,@,BOS,"L,4-11",2-4,,99,3.0,3,2,1,1,3,1,0,3.00,6.50,13,49,32,5,14,4,5,2,1,0,,1,1,0,0,0,11,0,0,0,0,1,1,.14,-0.026,.14,-0.02%,-0.93,,,2b 1-- 0 out d6,4b 3 out d8,,2021-04-19,145,111,634445
2,10,69,2021-06-17,CHW,@,HOU,"L,2-10",4-5,,58,1.2,1,0,0,2,0,0,0,1.93,6.60,8,35,19,7,1,1,5,1,3,0,,2,1,0,0,0,5,0,0,0,0,1,0,.10,0.001,.11,0.00%,0.74,,,4b 1-3 1 out d6,5b 3 out d7,,2021-06-17,145,117,633687
3,11,71,2021-06-19,CHW,@,HOU,"L,3-7",8-GF(8),,1,0.1,0,0,0,0,0,0,0,1.80,6.37,1,5,3,1,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.09,0.002,.12,0.00%,0.33,,,8b -2- 2 out d4,8b end d 4,,2021-06-19,145,117,633576
4,12,72,2021-06-20,CHW,@,HOU,"L,2-8",5-5,,0,1.0,2,1,1,1,1,0,1,3.00,6.50,7,19,11,3,2,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.18,-0.013,.23,-0.01%,-0.47,,,5b --- 0 out d5,5b 3 out d6,,2021-06-20,145,117,633602
5,13,75,2021-06-25,CHW,,SEA,"L,3-9",7-8,,4,2.0,6,3,3,0,2,1,1,5.63,7.17,12,42,28,8,5,3,6,3,1,0,,0,0,1,0,0,11,1,0,0,0,0,0,.12,-0.044,.17,-0.04%,-1.94,,,7t --- 0 out d4,8t 3 out d7,,2021-06-25,145,136,633620
6,14,79,2021-06-30,CHW,,MIN,"W,13-3",8-8,,4,1.0,1,1,1,0,0,1,0,6.00,8.17,4,7,4,0,0,1,3,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.47,,,8t --- 0 out a11,8t 3 out a10,,2021-06-30,145,142,633479
7,15,136,2021-09-06,BAL,,KCR,"L,2-3",9-GF,,67,1.0,0,0,0,1,1,0,0,5.40,7.77,4,21,12,1,3,0,2,0,0,0,,0,0,2,0,0,3,0,0,0,0,0,0,.88,0.041,.00,0.00%,0.53,,,9t --- 0 out d1,9t end d 1,,2021-09-06,110,118,632658
1,16,25,2023-04-26,TBR,,HOU,"L,0-1",9-GF,,99,1.0,0,0,0,1,2,0,0,0.00,2.26,4,16,10,3,5,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.79,0.038,.88,0.03%,0.50,5.65,9.00,9t --- 0 out d1,9t end d 1,,2023-04-26,139,117,718414
2,17,26,2023-04-27,TBR,@,CHW,"W,14-5",6-7,,0,2.0,1,0,0,0,2,0,0,0.00,1.59,7,23,16,7,3,2,3,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.03,0.002,.03,0.00%,1.05,7.90,12.00,6b --- 0 out a10,7b 3 out a11,,2023-04-27,139,145,718396
3,18,50,2023-05-23,TBR,,TOR,"L,1-20",5-5,,25,1.0,5,6,5,1,1,0,0,11.25,2.26,9,36,23,5,6,2,5,5,0,0,,0,0,2,0,0,7,1,1,0,0,1,1,.27,-0.096,.31,-0.07%,-5.50,-9.35,-9.00,5t --- 0 out d4,5t 3 out d10,,2023-05-23,139,141,718061
