Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,47,2022-05-29,COL,@,WSN,"L,5-6",7-7,,99,1.0,0,0,0,0,1,0,0,0.00,1.11,3,13,9,5,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.14,0.011,.08,0.00%,0.47,4.25,6.00,7b --- 0 out d3,7b 3 out d3,,2022-05-29,115,120,662512
2,2,49,2022-06-01,COL,,MIA,"L,1-14",7-7,,2,1.0,5,6,6,2,0,0,1,27.00,6.61,11,33,17,5,0,4,4,1,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.02,-0.004,.01,0.00%,-5.45,-14.55,-15.00,7t --- 0 out d8,7t 3 out d14,1.0,2022-06-01,115,146,662981
3,3,63,2022-06-15,COL,,CLE,"L,5-7",5-6,,13,1.1,1,1,1,2,1,0,0,18.90,6.41,7,26,13,4,2,2,2,1,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,1.42,-0.037,.44,-0.01%,-0.10,1.20,4.00,5t -2- 2 out d1,6t 3 out d2,,2022-06-15,115,114,662893
4,4,107,2022-08-03,COL,@,SDP,"L,1-9",6-7,,48,2.0,0,0,0,1,3,0,1,11.81,5.17,8,37,21,8,5,2,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.00,0.001,.00,0.00%,0.93,9.30,15.00,6b --- 0 out d8,7b 3 out d8,,2022-08-03,115,135,662244
5,5,132,2022-09-01,COL,@,ATL,"L,0-3",8-GF(8),,28,1.0,0,0,0,0,2,0,0,9.95,4.22,3,13,9,3,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.09,0.007,.00,0.00%,0.51,6.25,9.00,8b --- 0 out d3,8b end d 3,,2022-09-01,115,144,661477
6,6,135,2022-09-04,COL,@,CIN,"L,0-10",6-6,,2,0.2,1,3,3,2,1,1,0,12.86,6.54,5,20,8,2,1,1,1,0,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,.04,-0.013,.00,0.00%,-3.45,-4.30,-4.00,6b 1-- 1 out d6,6b 3 out d10,2.0,2022-09-04,115,113,663108
7,7,141,2022-09-11,COL,,ARI,"L,6-12",7-8,,6,1.1,1,0,0,1,3,0,0,10.80,5.63,6,23,12,7,2,2,0,0,0,0,,1,0,1,0,0,5,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.80,7.80,13.00,7t 1-- 2 out d7,8t 3 out d7,,2022-09-11,115,109,662868
8,8,147,2022-09-19,COL,,SFG,"L,7-10",5-6,,7,1.1,2,0,0,0,1,0,0,9.31,5.08,5,13,9,3,1,2,2,0,1,0,,2,1,0,1,0,5,1,0,0,0,0,0,1.99,0.036,.00,0.00%,0.02,3.80,7.00,5t 12- 2 out a2,6t 3 out a1,,2022-09-19,115,137,662886
9,9,148,2022-09-20,COL,,SFG,"L,3-6",7-8,,0,1.1,0,0,0,0,2,0,0,8.18,4.48,4,14,9,2,3,2,0,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.21,0.021,.00,0.00%,1.02,7.00,10.00,7t 12- 2 out d4,8t 3 out d4,,2022-09-20,115,137,662867
10,10,150,2022-09-22,COL,,SFG,"L,0-3",9-GF,,1,1.0,1,0,0,1,3,0,0,7.50,4.11,5,25,12,4,4,0,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.26,0.010,.00,0.00%,0.55,7.05,12.00,9t --- 0 out d3,9t end d 3,,2022-09-22,115,137,662898
11,11,152,2022-09-24,COL,,SDP,"L,3-9",7-8,,1,1.2,2,2,2,1,1,0,0,7.90,4.06,7,27,15,3,2,3,2,1,0,0,,2,2,0,1,0,6,0,0,0,0,0,0,.31,-0.086,.00,0.00%,-2.48,-0.05,2.00,7t 12- 1 out d3,8t 3 out d7,,2022-09-24,115,135,662866
12,12,153,2022-09-25,COL,,SDP,"L,6-13",6-6,,0,1.0,0,0,0,0,0,0,0,7.36,4.00,3,10,5,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.54,0.042,.00,0.00%,0.55,2.25,3.00,6t --- 0 out d2,6t 3 out d2,,2022-09-25,115,135,662865
13,13,155,2022-09-28,COL,@,SFG,"L,3-6",6-7,,2,1.2,2,0,0,0,4,0,0,6.61,3.42,7,29,22,5,7,1,2,1,1,0,,2,2,0,0,0,7,0,1,0,0,0,0,.29,-0.069,.00,0.00%,-0.62,10.55,17.00,6b 12- 1 out d2,7b 3 out d4,,2022-09-28,115,137,662045
14,14,158,2022-10-01,COL,@,LAD,"L,4-6",7-7,BS(1),2,0.1,0,0,0,3,0,0,0,6.48,3.95,4,23,9,1,3,0,1,1,0,0,,3,3,0,0,0,0,0,0,0,0,1,0,3.87,-0.360,.00,0.00%,-2.23,-1.05,1.00,7b 123 0 out a3,7b 123 1 out tie,,2022-10-01,115,119,662595
15,15,162,2022-10-05,COL,@,LAD,"L,1-6",4-5,L(0-1),3,1.1,1,3,3,2,1,1,0,7.50,4.83,7,31,17,3,6,1,3,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.21,-0.251,.00,0.00%,-2.26,-2.80,-2.00,4b --- 0 out tie,5b --- 1 out d3,,2022-10-05,115,119,662623
1,16,12,2023-04-12,OAK,@,BAL,"W,8-4",8-GF,W(1-0),99,2.0,1,0,0,0,3,0,0,0.00,0.26,7,27,18,6,3,1,3,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.48,0.067,.31,0.03%,0.98,13.90,21.00,8b --- 0 out a3,9b end a 4,,2023-04-12,133,110,718599
2,17,14,2023-04-14,OAK,,NYM,"L,6-17",5-7,,1,2.2,4,1,1,0,1,0,1,1.93,2.18,12,46,28,9,3,8,2,0,0,0,,2,1,0,0,0,11,2,0,0,1,0,0,.03,-0.004,.02,0.00%,-0.18,3.00,8.00,5t 12- 1 out d8,7t 3 out d8,,2023-04-14,133,121,718578
