Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,52,18,2021-04-19,SDP,,MIL,"L,1-3",9-GF,,99,1.0,0,0,0,0,0,0,0,0.0,3.17,3,11.0,7.0,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.21,0.016,0.21,0.01%,0.47,,,9t --- 0 out d2,9t end d 2,,2021-04-19,135,158,634399
2,53,19,2021-04-20,SDP,,MIL,"L,0-6",6-7,,0,2.0,2,0,0,0,2,0,0,0.0,1.84,8,29.0,23.0,7,6,1,5,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.12,0.013,0.12,0.01%,0.94,,,6t --- 0 out d5,7t 3 out d5,,2021-04-20,135,158,634392
3,54,22,2021-04-23,SDP,@,LAD,"W,6-1",9-GF,,2,1.0,0,0,0,0,1,0,0,0.0,1.67,3,5.0,5.0,1,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.11,0.008,0.12,0.01%,0.53,,,9b --- 0 out a5,9b end a 5,,2021-04-23,135,119,634370
4,55,24,2021-04-25,SDP,@,LAD,"W,8-7",6-6,,1,1.0,5,5,5,1,0,2,0,9.0,7.77,9,,,1,1,4,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,1,0,0.45,-0.244,0.52,-0.17%,-4.47,,,6b --- 0 out d1,6b 3 out d6,,2021-04-25,135,119,634356
5,56,26,2021-04-28,SDP,@,ARI,"W,12-3",2-3,,2,2.0,2,1,1,0,1,0,0,7.71,6.17,8,31.0,18.0,6,3,3,4,2,1,0,,0,0,0,0,0,8,2,0,0,0,0,0,0.94,-0.016,1.01,-0.01%,0.01,,,2b --- 0 out tie,3b 3 out d1,,2021-04-28,135,109,634322
6,57,38,2021-05-12,SDP,@,COL,"L,2-3",7-GF(8),L(0-1),13,1.2,2,1,0,1,1,0,0,6.23,5.71,7,,,1,0,2,3,1,0,0,,0,0,0,0,0,6,0,0,1,1,0,0,2.85,-0.025,3.51,-0.02%,0.53,,,7b --- 0 out tie,8b end d 1,2.0,2021-05-12,135,115,634155
7,58,52,2021-05-28,SDP,@,HOU,"W,10-3",4-5,,15,2.0,1,0,0,2,2,0,0,5.06,5.42,9,,,5,5,1,4,2,0,0,,0,0,0,0,0,7,0,0,1,0,0,0,0.98,0.098,1.25,0.08%,1.05,,,4b --- 0 out d1,5b 3 out d1,,2021-05-28,135,117,633918
8,59,78,2021-06-25,SDP,,ARI,"W,11-5",3-4,W(1-1),27,1.2,0,0,0,1,1,0,0,4.38,5.2,6,18.0,12.0,4,3,2,2,1,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,1.71,0.222,2.08,0.16%,1.84,,,3t -23 1 out a1,4t 3 out a1,,2021-06-25,135,109,633492
9,60,79,2021-06-26,SDP,,ARI,"L,1-10",7-8,,0,2.0,2,2,2,1,1,0,0,5.02,4.98,9,27.0,17.0,5,1,4,3,2,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.01,0.0,0.01,0.00%,-1.06,,,7t --- 0 out d8,8t 3 out d10,,2021-06-26,135,109,633512
10,61,81,2021-06-29,SDP,@,CIN,"W,5-4",3-4,,2,2.0,3,1,1,0,3,0,0,4.96,4.39,9,40.0,28.0,8,5,0,6,5,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,0.94,0.043,1.21,0.03%,0.13,,,3b --- 0 out a2,4b 3 out a3,,2021-06-29,135,113,633454
11,62,84,2021-07-02,SDP,@,PHI,"L,3-4",8-8,,2,1.0,0,0,0,0,0,0,0,4.67,4.32,3,,,2,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.007,0.1,0.01%,0.51,,,8b --- 0 out d3,8b 3 out d3,,2021-07-02,135,143,633448
12,63,86,2021-07-04,SDP,@,PHI,"W,11-1",9-GF,,1,1.0,0,0,0,1,1,0,0,4.42,4.32,4,,,1,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,,,9b --- 0 out a10,9b end a10,,2021-07-04,135,143,633374
13,64,89,2021-07-07,SDP,,WSN,"L,5-15",8-GF,,2,2.0,6,5,4,0,1,0,0,5.75,4.1,13,37.0,23.0,7,1,8,4,3,0,0,,0,0,0,0,0,13,3,0,0,0,0,1,0.0,-0.001,0.0,0.00%,-4.06,,,8t --- 0 out d8,9t end d13,,2021-07-07,135,120,633362
1,65,24,2023-04-25,NYY,@,MIN,"L,2-6",7-GF(8),,99,2.0,1,0,0,2,1,0,0,0.0,5.26,9,35.0,20.0,9,0,2,4,1,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.12,0.01,0.1,0.01%,1.03,4.7,9.0,7b --- 0 out d4,8b end d 4,,2023-04-25,147,142,718427
2,66,29,2023-04-30,NYY,@,TEX,"L,2-15",6-GF(8),,4,2.1,4,2,2,0,2,0,0,4.15,3.26,12,30.0,21.0,6,1,5,5,2,0,0,,3,3,0,0,0,12,3,0,0,0,0,1,0.0,-0.001,0.0,0.00%,-3.14,2.85,7.0,6b 123 2 out d9,8b end d14,,2023-04-30,147,140,718356
3,67,36,2023-05-08,NYY,,OAK,"W,7-2",8-GF,,7,2.0,2,0,0,1,1,0,0,2.84,3.41,9,35.0,23.0,9,3,4,3,2,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.17,0.019,0.12,0.01%,1.04,4.7,9.0,8t --- 0 out a5,9t end a 5,,2023-05-08,147,133,718255
4,68,47,2023-05-19,NYY,@,CIN,"W,6-2",9-GF,,10,1.0,0,0,0,1,0,0,0,2.45,3.8,3,11.0,6.0,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,0.43,0.021,0.41,0.01%,0.55,1.65,3.0,9b --- 0 out a4,9b end a 4,,2023-05-19,147,113,718120
5,69,51,2023-05-24,NYY,,BAL,"L,6-9",8-GF,,4,1.1,0,0,0,0,1,0,0,2.08,3.49,4,20.0,15.0,3,2,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.12,0.013,0.16,0.01%,0.63,5.0,7.0,8t --- 2 out d3,9t end d 3,,2023-05-24,147,110,718040
6,70,52,2023-05-25,NYY,,BAL,"L,1-3",6-6,,0,0.1,1,0,0,0,0,0,0,2.0,3.48,3,15.0,9.0,1,3,2,1,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,1,1.3,-0.073,1.53,-0.05%,-0.69,0.15,1.0,6t --- 0 out d1,6t 1-3 1 out d1,,2023-05-25,147,110,718029
7,71,65,2023-06-09,NYY,,BOS,"L,2-3",7-8,,14,1.0,1,0,0,1,1,0,0,1.8,3.56,5,20.0,12.0,6,1,1,2,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.85,0.036,0.89,0.02%,0.52,3.05,6.0,7t 1-- 1 out d2,8t 1-- 1 out d1,,2023-06-09,147,111,717841
8,72,67,2023-06-11,NYY,,BOS,"L,2-3",6-7,H(1),1,1.0,0,0,0,0,0,0,0,1.64,3.53,3,8.0,7.0,3,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.15,0.088,1.2,0.06%,0.52,2.25,3.0,6t --- 1 out a1,7t --- 1 out a1,,2023-06-11,147,111,717810
