Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,78,2022-07-04,DET,,CLE,"W,4-1",GS-6,W(1-0),99,6.0,2,1,1,1,3,1,0,1.50,4.78,20,78,52,15,4,4,12,2,6,0,66,,,1,0,0,19,0,0,0,0,0,0,.87,0.241,.08,0.01%,1.81,19.70,34.00,1t start tie,6t 3 out a1,1.0,2022-07-04,116,114,662906
2,2,84,2022-07-09,DET,@,CHW,"L,0-8",GS-5,L(1-1),4,5.0,6,6,6,2,1,1,1,5.73,5.84,24,97,64,13,6,10,10,5,1,0,30,,,0,0,0,21,3,0,0,0,0,0,.47,-0.340,.12,-0.05%,-3.58,-4.15,0.00,1b start tie,5b 3 out d6,,2022-07-09,116,145,661411
3,3,94,2022-07-21,DET,@,OAK,"L,0-5",GS-6,L(1-2),11,5.0,5,3,3,2,4,1,0,5.63,5.67,21,84,52,13,3,6,9,5,3,0,47,,,0,0,0,19,0,0,0,0,0,0,1.12,-0.085,.06,0.00%,-0.78,9.05,18.00,1b start tie,6b --- 0 out d3,2.0,2022-07-21,116,133,662408
4,4,98,2022-07-26,DET,,SDP,"L,4-6",GS-5,,4,5.0,5,3,3,4,2,0,0,5.57,5.45,24,88,59,14,3,5,13,4,1,0,43,,,0,0,0,20,2,0,0,0,0,0,.84,-0.134,.02,0.00%,-0.66,3.85,12.00,1t start tie,5t 3 out d3,,2022-07-26,116,135,662813
5,5,103,2022-07-31,DET,@,TOR,"L,1-4",GS-5,L(1-3),4,5.0,6,4,4,2,1,1,0,5.88,5.65,23,86,53,18,5,7,13,6,0,0,38,,,0,0,0,21,2,0,0,2,0,2,.83,-0.210,.01,0.00%,-1.66,0.45,6.00,1b start tie,5b 3 out d3,,2022-07-31,116,141,661711
6,6,109,2022-08-06,DET,,TBR,"W,9-1",GS-6,W(2-3),5,5.2,6,1,1,3,6,1,0,5.12,5.51,26,93,54,15,15,7,10,3,4,0,56,,,0,0,0,23,2,0,0,0,0,0,1.18,0.150,.00,0.00%,1.50,21.35,38.00,1t start tie,6t -2- 2 out a1,,2022-08-06,116,139,662856
7,7,113,2022-08-11,DET,,CLE,"L,3-4",GS-5,,4,5.0,4,3,1,2,1,1,2,4.66,5.81,23,,,14,3,7,11,2,6,0,50,,,2,1,0,19,0,0,0,0,0,0,1.04,-0.108,.00,0.00%,-0.66,6.45,15.00,1t start tie,5t 3 out d3,,2022-08-11,116,114,662790
8,8,119,2022-08-16,DET,@,CLE,"W,4-3",GS-6,W(3-3),4,6.0,4,1,1,2,3,0,0,4.22,5.43,24,95,58,16,7,8,11,4,3,0,61,,,1,0,0,22,0,0,0,0,0,0,1.13,0.204,.00,0.00%,1.78,17.90,34.00,1b start a 3,6b 3 out a3,,2022-08-16,116,114,662943
9,9,126,2022-08-26,DET,@,TEX,"L,6-7",4-6,,9,3.0,2,0,0,1,4,0,0,3.94,5.17,11,46,28,4,6,3,3,2,0,0,,0,0,0,0,0,10,0,0,0,1,0,0,.30,0.045,.00,0.00%,1.45,12.95,21.00,4b --- 0 out d5,6b 3 out d3,,2022-08-26,116,140,661786
10,10,131,2022-09-01,DET,,SEA,"L,0-7",5-7,,5,3.0,1,0,0,2,2,0,0,3.70,5.08,11,44,25,7,5,1,6,1,1,0,,0,0,0,0,0,9,1,0,0,1,0,0,.09,0.013,.00,0.00%,1.41,8.95,15.00,5t --- 0 out d6,7t 3 out d6,,2022-09-01,116,136,662785
