Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,36,2021-04-01,ARI,@,SDP,"L,7-8",8-GF(8),,99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.17,3.0,7.0,7.0,0,2,0,2,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.38,0.028,0.41,0.02%,0.47,,,8b --- 0 out d1,8b end d 1,,2021-04-01,109,135,634618,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,37,2021-04-02,ARI,@,SDP,"L,2-4",7-7,,0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0,4.5,2.67,6.0,19.0,13.0,5,0,4,0,0,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.84,-0.077,0.87,-0.05%,-0.53,,,7b --- 0 out d1,7b 3 out d2,,2021-04-02,109,135,634576,2021,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,38,2021-04-06,ARI,@,COL,"W,10-8",8-8,H(1),3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3.0,2.17,5.0,,,4,1,1,3,2,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,1,3.89,0.153,3.6,0.09%,0.58,,,8b --- 0 out a1,8b 3 out a1,,2021-04-06,109,115,634619,2021,1.0,2.0,2.0,9.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.5,1.5,2.0,2.0,9.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.5,1.5,2.0,2.0,9.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.5,1.5,2.0,2.0,9.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.5,1.5,2.0,2.0,9.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.5,1.5
4,39,2021-04-10,ARI,,CIN,"W,8-3",7-8,,3,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0,3.6,4.77,9.0,28.0,20.0,1,5,3,5,2,0,0,,0.0,0.0,0,0,0,9,1.0,0.0,0.0,0,0,0,0.17,0.02,0.13,0.01%,0.01,,,7t --- 0 out a5,8t 3 out a5,,2021-04-10,109,113,634484,2021,2.0,3.0,3.0,14.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.333,3.0,3.0,14.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.333,3.0,3.0,14.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.333,3.0,3.0,14.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.333,3.0,3.0,14.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.333
5,40,2021-04-13,ARI,,OAK,"L,5-7",5-7,,2,2.1,3.0,3.0,3.0,0.0,3.0,0.0,0,6.14,3.44,10.0,41.0,25.0,4,6,6,1,0,0,0,,0.0,0.0,0,0,0,10,0.0,0.0,0.0,0,0,0,0.58,-0.028,0.42,-0.01%,-0.4,,,5t --- 0 out a4,7t 12- 1 out a3,,2021-04-13,109,133,632206,2021,2.333,5.0,6.0,23.0,1.0,2.0,2.0,1.0,4.0,2.0,10.0,3.6,1.4,5.0,6.0,23.0,1.0,2.0,2.0,1.0,4.0,2.0,10.0,3.6,1.4,5.0,6.0,23.0,1.0,2.0,2.0,1.0,4.0,2.0,10.0,3.6,1.4,4.0,6.0,20.0,1.0,2.0,2.0,1.0,3.0,2.0,10.0,4.5,1.75,5.0,6.0,23.0,1.0,2.0,2.0,1.0,4.0,2.0,10.0,3.6,1.4
6,41,2021-04-17,ARI,@,WSN,"L,2-6",8-GF(8),,3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,6.48,4.73,4.0,17.0,11.0,3,1,1,2,0,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.05,-0.012,0.04,-0.01%,-0.52,,,8b --- 0 out d3,8b end d 4,,2021-04-17,109,120,634507,2021,1.0,7.333,9.0,33.0,1.0,5.0,5.0,1.0,7.0,2.0,13.0,6.136,1.364,7.333,9.0,33.0,1.0,5.0,5.0,1.0,7.0,2.0,13.0,6.136,1.364,7.333,9.0,33.0,1.0,5.0,5.0,1.0,7.0,2.0,13.0,6.136,1.364,5.333,7.0,24.0,1.0,4.0,4.0,0.0,5.0,2.0,11.0,6.75,1.312,7.333,9.0,33.0,1.0,5.0,5.0,1.0,7.0,2.0,13.0,6.136,1.364
7,42,2021-04-18,ARI,@,WSN,"W,5-2",8-8,H(2),0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0,6.75,5.53,4.0,,,4,3,1,1,0,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.11,0.01,0.74,0.00%,-0.52,,,8b --- 0 out a3,8b 3 out a2,,2021-04-18,109,120,634493,2021,1.0,8.333,10.0,37.0,2.0,6.0,6.0,1.0,8.0,3.0,17.0,6.48,1.32,8.333,10.0,37.0,2.0,6.0,6.0,1.0,8.0,3.0,17.0,6.48,1.32,7.333,10.0,34.0,2.0,6.0,6.0,1.0,7.0,3.0,17.0,7.364,1.5,5.333,7.0,23.0,2.0,5.0,5.0,0.0,5.0,3.0,14.0,8.437,1.312,8.333,10.0,37.0,2.0,6.0,6.0,1.0,8.0,3.0,17.0,6.48,1.32
8,43,2021-04-21,ARI,@,CIN,"W,8-5",9-GF(10),W(1-0),2,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0,6.35,5.2,9.0,,,6,4,2,5,2,0,0,,0.0,0.0,0,0,0,8,2.0,0.0,0.0,0,0,0,1.51,0.172,1.18,0.08%,-0.24,,,9b --- 0 out tie,10b end a 3,,2021-04-21,109,113,634408,2021,2.0,9.333,11.0,41.0,3.0,7.0,7.0,1.0,10.0,4.0,21.0,6.75,1.286,9.333,11.0,41.0,3.0,7.0,7.0,1.0,10.0,4.0,21.0,6.75,1.286,7.333,9.0,32.0,3.0,6.0,6.0,0.0,8.0,4.0,19.0,7.364,1.227,4.333,5.0,18.0,2.0,5.0,5.0,0.0,6.0,2.0,11.0,10.385,1.154,9.333,11.0,41.0,3.0,7.0,7.0,1.0,10.0,4.0,21.0,6.75,1.286
9,44,2021-04-27,ARI,,SDP,"W,5-1",9-GF,,5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,5.84,4.95,4.0,19.0,12.0,6,2,0,1,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.23,0.015,0.23,0.01%,0.51,,,9t --- 0 out a4,9t end a 4,,2021-04-27,109,135,634364,2021,1.0,11.333,14.0,50.0,3.0,9.0,8.0,2.0,11.0,6.0,26.0,6.353,1.412,11.333,14.0,50.0,3.0,9.0,8.0,2.0,11.0,6.0,26.0,6.353,1.412,8.333,11.0,36.0,3.0,8.0,7.0,1.0,8.0,6.0,23.0,7.56,1.44,4.0,5.0,17.0,2.0,4.0,3.0,1.0,4.0,4.0,13.0,6.75,1.5,11.333,14.0,50.0,3.0,9.0,8.0,2.0,11.0,6.0,26.0,6.353,1.412
10,45,2021-04-29,ARI,,COL,"W,5-3",6-6,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,5.4,4.67,3.0,6.0,5.0,2,1,2,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,1,0,0,1.36,0.076,1.37,0.05%,0.51,,,6t --- 0 out tie,6t 3 out tie,,2021-04-29,109,115,634385,2021,1.0,12.333,14.0,54.0,3.0,9.0,8.0,3.0,13.0,6.0,26.0,5.838,1.378,12.333,14.0,54.0,3.0,9.0,8.0,3.0,13.0,6.0,26.0,5.838,1.378,7.333,8.0,31.0,2.0,7.0,6.0,2.0,9.0,4.0,16.0,7.364,1.364,4.0,4.0,17.0,1.0,3.0,2.0,2.0,5.0,3.0,9.0,4.5,1.5,12.333,14.0,54.0,3.0,9.0,8.0,3.0,13.0,6.0,26.0,5.838,1.378
11,46,2021-04-30,ARI,,COL,"W,7-2",6-7,,0,1.1,2.0,1.0,1.0,1.0,1.0,0.0,0,5.52,4.6,6.0,17.0,11.0,4,1,3,1,0,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,1,0,0,1.02,0.025,1.07,0.02%,0.33,,,6t --- 0 out a4,7t -2- 1 out a4,,2021-04-30,109,115,634328,2021,1.333,13.333,15.0,57.0,3.0,9.0,8.0,3.0,14.0,6.0,27.0,5.4,1.35,13.333,15.0,57.0,3.0,9.0,8.0,3.0,14.0,6.0,27.0,5.4,1.35,6.0,6.0,24.0,2.0,4.0,3.0,2.0,7.0,4.0,14.0,4.5,1.333,4.0,4.0,16.0,0.0,2.0,1.0,2.0,4.0,2.0,6.0,2.25,1.5,13.333,15.0,57.0,3.0,9.0,8.0,3.0,14.0,6.0,27.0,5.4,1.35
12,47,2021-05-04,ARI,@,MIA,"L,3-9",7-7,,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.17,4.51,3.0,,,0,0,0,3,2,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.57,0.044,0.6,0.03%,0.51,,,7b --- 0 out d1,7b 3 out d1,,2021-05-04,109,146,634245,2021,1.0,14.667,17.0,63.0,3.0,10.0,9.0,4.0,15.0,6.0,29.0,5.523,1.432,13.667,17.0,60.0,3.0,10.0,9.0,4.0,14.0,6.0,29.0,5.927,1.537,6.333,7.0,26.0,1.0,4.0,3.0,3.0,7.0,3.0,12.0,4.263,1.579,3.333,3.0,13.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,2.7,1.5,14.667,17.0,63.0,3.0,10.0,9.0,4.0,15.0,6.0,29.0,5.523,1.432
13,48,2021-05-07,ARI,@,NYM,"L,4-5",8-8,,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4.86,4.31,4.0,,,2,1,1,2,1,1,0,,0.0,0.0,1,0,0,4,0.0,0.0,0.0,0,0,0,2.04,0.106,2.02,0.06%,0.49,,,8b --- 0 out tie,8b 3 out tie,,2021-05-07,109,121,634252,2021,1.0,15.667,17.0,66.0,3.0,10.0,9.0,4.0,15.0,6.0,29.0,5.17,1.34,13.667,15.0,57.0,3.0,9.0,8.0,3.0,13.0,6.0,27.0,5.268,1.317,6.333,6.0,25.0,0.0,3.0,2.0,3.0,5.0,2.0,8.0,2.842,1.421,3.333,3.0,12.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,2.7,1.2,15.667,17.0,66.0,3.0,10.0,9.0,4.0,15.0,6.0,29.0,5.17,1.34
14,49,2021-05-10,ARI,,MIA,"W,5-2",7-7,,2,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0,4.67,4.15,3.0,10.0,7.0,1,1,2,0,0,0,0,,1.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.64,0.018,0.52,0.01%,0.53,,,7t 1-- 1 out a5,7t 3 out a5,,2021-05-10,109,146,634157,2021,0.667,16.667,18.0,70.0,3.0,10.0,9.0,4.0,16.0,6.0,30.0,4.86,1.32,13.667,15.0,56.0,3.0,9.0,8.0,3.0,13.0,6.0,27.0,5.268,1.317,5.333,4.0,20.0,0.0,1.0,1.0,2.0,5.0,0.0,4.0,1.687,1.125,3.333,3.0,13.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,2.7,1.2,16.667,18.0,70.0,3.0,10.0,9.0,4.0,16.0,6.0,30.0,4.86,1.32
15,50,2021-05-12,ARI,,MIA,"L,2-3",8-8,,1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,4.42,3.99,5.0,,,3,2,1,3,2,1,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.55,0.052,1.41,0.03%,0.51,,,8t --- 0 out d1,8t 3 out d1,,2021-05-12,109,146,634183,2021,1.0,17.333,19.0,73.0,3.0,10.0,9.0,4.0,17.0,6.0,31.0,4.673,1.327,12.333,13.0,50.0,2.0,8.0,7.0,3.0,13.0,4.0,21.0,5.108,1.297,5.0,5.0,19.0,0.0,1.0,1.0,1.0,4.0,0.0,5.0,1.8,1.2,2.667,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.75,17.333,19.0,73.0,3.0,10.0,9.0,4.0,17.0,6.0,31.0,4.673,1.327
16,51,2021-05-15,ARI,,WSN,"W,11-4",6-7,,2,1.2,2.0,1.0,1.0,0.0,0.0,0.0,0,4.5,3.92,7.0,,,8,1,4,3,2,1,0,,0.0,0.0,0,0,0,7,1.0,0.0,0.0,0,0,0,0.11,0.011,0.07,0.00%,-0.22,,,6t --- 0 out a6,7t 1-- 2 out a6,,2021-05-15,109,120,634097,2021,1.667,18.333,21.0,78.0,3.0,10.0,9.0,4.0,18.0,6.0,33.0,4.418,1.364,11.0,12.0,45.0,2.0,5.0,4.0,3.0,11.0,4.0,20.0,3.273,1.364,5.0,6.0,21.0,0.0,1.0,1.0,1.0,4.0,0.0,6.0,1.8,1.4,2.667,4.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.5,18.333,21.0,78.0,3.0,10.0,9.0,4.0,18.0,6.0,33.0,4.418,1.364
17,52,2021-05-17,ARI,@,LAD,"L,1-3",8-GF(8),,1,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0,4.71,3.93,6.0,,,2,4,1,3,2,0,0,,0.0,0.0,0,0,0,5,1.0,0.0,1.0,0,0,0,0.58,-0.057,0.44,-0.03%,-0.47,,,8b --- 0 out d1,8b end d 2,,2021-05-17,109,119,634091,2021,1.0,20.0,23.0,85.0,3.0,11.0,10.0,4.0,18.0,7.0,36.0,4.5,1.35,11.667,13.0,48.0,1.0,5.0,4.0,3.0,10.0,4.0,19.0,3.086,1.371,5.333,6.0,22.0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.687,1.125,3.333,5.0,15.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,2.7,1.5,20.0,23.0,85.0,3.0,11.0,10.0,4.0,18.0,7.0,36.0,4.5,1.35
18,53,2021-05-19,ARI,@,LAD,"L,2-4",6-7,H(3),1,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0,4.98,4.05,3.0,12.0,6.0,1,1,1,1,0,0,0,,2.0,0.0,1,0,0,2,0.0,0.0,0.0,0,0,0,2.95,0.128,1.78,0.05%,0.82,,,6b 1-3 1 out a1,7b 1-- 0 out a1,,2021-05-19,109,119,634033,2021,0.667,21.0,25.0,91.0,3.0,12.0,11.0,5.0,19.0,8.0,39.0,4.714,1.429,11.667,14.0,50.0,0.0,5.0,4.0,4.0,9.0,4.0,18.0,3.086,1.543,5.333,8.0,25.0,0.0,2.0,2.0,1.0,4.0,2.0,10.0,3.375,1.687,3.667,6.0,18.0,0.0,2.0,2.0,1.0,2.0,2.0,8.0,4.909,1.909,21.0,25.0,91.0,3.0,12.0,11.0,5.0,19.0,8.0,39.0,4.714,1.429
19,54,2021-05-22,ARI,@,COL,"L,6-7",7-7,,2,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,4.76,3.83,4.0,21.0,13.0,2,4,1,1,0,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.97,0.05,0.33,0.01%,0.58,,,7b --- 0 out d1,7b 3 out d1,,2021-05-22,109,115,634010,2021,1.0,21.667,25.0,94.0,3.0,13.0,12.0,6.0,19.0,8.0,39.0,4.985,1.431,10.333,11.0,44.0,0.0,4.0,4.0,4.0,8.0,2.0,13.0,3.484,1.452,5.0,7.0,24.0,0.0,3.0,3.0,2.0,3.0,2.0,9.0,5.4,1.8,3.333,4.0,16.0,0.0,3.0,3.0,2.0,1.0,2.0,6.0,8.1,1.8,21.667,25.0,94.0,3.0,13.0,12.0,6.0,19.0,8.0,39.0,4.985,1.431
20,55,2021-05-23,ARI,@,COL,"L,3-4",8-8,BS(1),0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0,4.94,3.93,6.0,23.0,13.0,1,4,3,2,0,0,0,,0.0,0.0,0,0,0,5,1.0,0.0,0.0,0,0,0,3.19,-0.167,0.95,-0.03%,-0.42,,,8b --- 0 out a1,8b 3 out tie,,2021-05-23,109,115,633995,2021,1.0,22.667,26.0,98.0,3.0,13.0,12.0,6.0,21.0,8.0,40.0,4.765,1.412,10.333,12.0,44.0,0.0,4.0,4.0,3.0,8.0,2.0,14.0,3.484,1.452,5.333,7.0,25.0,0.0,3.0,3.0,2.0,4.0,2.0,9.0,5.062,1.688,2.667,3.0,13.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,6.75,1.875,22.667,26.0,98.0,3.0,13.0,12.0,6.0,21.0,8.0,40.0,4.765,1.412
21,56,2021-05-26,ARI,,SFG,"L,4-5",7-7,H(4),2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.74,3.9,3.0,6.0,4.0,0,0,1,2,0,1,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.93,0.071,0.2,0.01%,0.51,,,7t --- 0 out a2,7t 3 out a2,,2021-05-26,109,137,633939,2021,1.0,23.667,28.0,104.0,3.0,14.0,13.0,7.0,21.0,9.0,43.0,4.944,1.479,10.333,13.0,47.0,0.0,5.0,5.0,4.0,7.0,3.0,16.0,4.355,1.645,5.333,7.0,26.0,0.0,4.0,4.0,3.0,3.0,3.0,10.0,6.75,1.875,2.667,3.0,13.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,6.75,1.875,23.667,28.0,104.0,3.0,14.0,13.0,7.0,21.0,9.0,43.0,4.944,1.479
