Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,44,2021-04-20,MIN,@,OAK,"L,0-7",5-5,,99,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,7.17,5.0,29.0,14.0,6,3,0,2,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.01,0.001,0.01,0.00%,0.5,,,5b --- 0 out d7,5b 3 out d7,1.0,2021-04-20,142,133,634490,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,45,2021-05-21,MIN,@,CLE,"W,10-0",8-GF,,30,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0.0,3.17,8.0,38.0,27.0,8,6,4,2,1,0,0,,0.0,0.0,0,0,0,8,1.0,0.0,0.0,0,0,0,0.01,0.001,0.0,0.00%,1.04,,,8b --- 0 out a10,9b end a10,,2021-05-21,142,114,634015,2021,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
3,46,2021-05-24,MIN,,BAL,"W,8-3",7-7,H(1),2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.67,4.0,16.0,12.0,5,3,1,2,2,0,0,,0.0,0.0,0,0,0,4,1.0,0.0,0.0,0,0,0,1.35,0.096,0.36,0.02%,0.51,,,7t --- 0 out a1,7t 3 out a1,,2021-05-24,142,110,633982,2021,1.0,3.0,2.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,1.333,3.0,2.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,1.333,3.0,2.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,1.333
4,47,2021-05-28,MIN,,KCR,"L,3-8",9-GF,,3,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0.0,1.97,4.0,17.0,11.0,2,3,1,1,0,0,0,,0.0,0.0,0,0,0,4,1.0,0.0,0.0,0,0,0,0.03,0.002,0.01,0.00%,0.51,,,9t --- 0 out d5,9t end d 5,,2021-05-28,142,118,633932,2021,1.0,4.0,4.0,17.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,1.5,4.0,4.0,17.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,1.5,4.0,4.0,17.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,1.5
5,48,2021-05-30,MIN,,KCR,"L,3-6",7-7,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.17,4.0,16.0,11.0,3,1,1,3,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.5,0.036,0.2,0.01%,0.51,,,7t --- 0 out d2,7t 3 out d2,,2021-05-30,142,118,633881,2021,1.0,5.0,5.0,21.0,0.0,0.0,0.0,2.0,6.0,3.0,8.0,0.0,1.4,5.0,5.0,21.0,0.0,0.0,0.0,2.0,6.0,3.0,8.0,0.0,1.4,5.0,5.0,21.0,0.0,0.0,0.0,2.0,6.0,3.0,8.0,0.0,1.4
6,49,2021-06-01,MIN,@,BAL,"L,4-7",4-5,,1,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,1.13,3.92,8.0,36.0,18.0,4,2,1,4,0,1,0,,0.0,0.0,0,0,0,7,0.0,0.0,0.0,0,0,0,0.15,-0.016,0.06,0.00%,0.05,,,4b --- 0 out d4,5b 3 out d5,,2021-06-01,142,110,633856,2021,2.0,6.0,6.0,25.0,0.0,0.0,0.0,2.0,6.0,3.0,9.0,0.0,1.333,6.0,6.0,25.0,0.0,0.0,0.0,2.0,6.0,3.0,9.0,0.0,1.333,6.0,6.0,25.0,0.0,0.0,0.0,2.0,6.0,3.0,9.0,0.0,1.333
7,50,2021-06-03,MIN,@,KCR,"L,5-6",8-GF(8),,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,3.39,3.0,11.0,7.0,1,3,0,1,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.43,0.034,0.13,0.01%,0.54,,,8b --- 0 out d1,8b end d 1,,2021-06-03,142,118,633833,2021,1.0,8.0,7.0,33.0,1.0,1.0,1.0,3.0,8.0,4.0,13.0,1.125,1.25,7.0,7.0,28.0,1.0,1.0,1.0,1.0,7.0,4.0,13.0,1.286,1.143,8.0,7.0,33.0,1.0,1.0,1.0,3.0,8.0,4.0,13.0,1.125,1.25
8,51,2021-06-06,MIN,@,KCR,"W,2-1",5-5,W(1-0),2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.9,2.97,3.0,,,1,3,0,1,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.99,0.077,0.21,0.01%,0.54,,,5b --- 0 out a1,5b 3 out a1,,2021-06-06,142,118,633893,2021,1.0,9.0,7.0,36.0,1.0,1.0,1.0,3.0,10.0,4.0,13.0,1.0,1.111,6.0,5.0,23.0,1.0,1.0,1.0,1.0,7.0,3.0,10.0,1.5,1.0,9.0,7.0,36.0,1.0,1.0,1.0,3.0,10.0,4.0,13.0,1.0,1.111
9,52,2021-06-08,MIN,,NYY,"L,4-8",7-7,,1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.82,2.81,5.0,19.0,14.0,3,2,0,4,3,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,2.23,0.089,0.54,0.01%,0.51,,,7t --- 0 out tie,7t 3 out tie,,2021-06-08,142,147,633804,2021,1.0,10.0,7.0,39.0,1.0,1.0,1.0,3.0,12.0,4.0,13.0,0.9,1.0,6.0,3.0,22.0,1.0,1.0,1.0,1.0,8.0,2.0,7.0,1.5,0.667,10.0,7.0,39.0,1.0,1.0,1.0,3.0,12.0,4.0,13.0,0.9,1.0
10,53,2021-06-10,MIN,,NYY,"W,7-5",8-8,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.75,3.09,4.0,23.0,13.0,3,2,2,1,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.41,0.029,0.07,0.00%,0.51,,,8t --- 0 out d2,8t 3 out d2,,2021-06-10,142,147,633790,2021,1.0,11.0,9.0,44.0,1.0,1.0,1.0,3.0,13.0,4.0,15.0,0.818,1.091,6.0,4.0,23.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.5,0.833,11.0,9.0,44.0,1.0,1.0,1.0,3.0,13.0,4.0,15.0,0.818,1.091
